Freq_GHz	Rm60_Rs5_dBm	Open_Rs5_dBm	Rm60_Rs15_dBm	Open_Rs15_dBm	Rm60_Rs25_dBm	Open_Rs25_dBm	Rm60_Rs35_dBm	Open_Rs35_dBm	Rm60_Rs45_dBm	Open_Rs45_dBm
30.6986	-26.0072	-23.0779	-27.1155	-23.9216	-28.1751	-24.7004	-29.1667	-25.422	-30.0868	-26.0933
30.7186	-26.0136	-23.0868	-27.1224	-23.9302	-28.1823	-24.7087	-29.1741	-25.4302	-30.0944	-26.1012
30.7386	-26.0199	-23.0956	-27.1292	-23.9387	-28.1895	-24.7171	-29.1816	-25.4383	-30.102	-26.1092
30.7585	-26.0263	-23.1044	-27.1361	-23.9473	-28.1967	-24.7254	-29.189	-25.4464	-30.1096	-26.1171
30.7785	-26.0326	-23.1132	-27.143	-23.9558	-28.2039	-24.7337	-29.1964	-25.4546	-30.1172	-26.1251
30.7984	-26.039	-23.122	-27.1498	-23.9644	-28.2111	-24.7421	-29.2039	-25.4627	-30.1248	-26.133
30.8184	-26.0454	-23.1309	-27.1567	-23.973	-28.2183	-24.7504	-29.2113	-25.4708	-30.1324	-26.141
30.8384	-26.0517	-23.1397	-27.1636	-23.9815	-28.2255	-24.7587	-29.2188	-25.4789	-30.14	-26.1489
30.8583	-26.0581	-23.1485	-27.1704	-23.9901	-28.2327	-24.7671	-29.2262	-25.4871	-30.1476	-26.1569
30.8783	-26.0645	-23.1573	-27.1773	-23.9987	-28.2399	-24.7754	-29.2337	-25.4952	-30.1552	-26.1648
30.8982	-26.0708	-23.1662	-27.1842	-24.0072	-28.2471	-24.7838	-29.2411	-25.5033	-30.1628	-26.1728
30.9182	-26.0772	-23.175	-27.191	-24.0158	-28.2544	-24.7921	-29.2486	-25.5115	-30.1705	-26.1807
30.9382	-26.0836	-23.1838	-27.1979	-24.0244	-28.2616	-24.8004	-29.256	-25.5196	-30.1781	-26.1887
30.9581	-26.09	-23.1927	-27.2048	-24.033	-28.2688	-24.8088	-29.2635	-25.5277	-30.1857	-26.1966
30.9781	-26.0964	-23.2015	-27.2117	-24.0415	-28.276	-24.8171	-29.2709	-25.5359	-30.1933	-26.2046
30.998	-26.1028	-23.2103	-27.2186	-24.0501	-28.2832	-24.8254	-29.2784	-25.544	-30.2009	-26.2125
31.018	-26.1091	-23.2192	-27.2254	-24.0587	-28.2905	-24.8338	-29.2858	-25.5521	-30.2085	-26.2205
31.038	-26.1155	-23.228	-27.2323	-24.0672	-28.2977	-24.8421	-29.2933	-25.5602	-30.2161	-26.2284
31.0579	-26.1219	-23.2368	-27.2392	-24.0758	-28.3049	-24.8505	-29.3007	-25.5684	-30.2237	-26.2363
31.0779	-26.1283	-23.2457	-27.2461	-24.0844	-28.3121	-24.8588	-29.3082	-25.5765	-30.2313	-26.2443
31.0978	-26.1348	-23.2545	-27.253	-24.093	-28.3193	-24.8671	-29.3156	-25.5846	-30.2389	-26.2522
31.1178	-26.1412	-23.2634	-27.2599	-24.1016	-28.3266	-24.8755	-29.3231	-25.5928	-30.2465	-26.2602
31.1378	-26.1476	-23.2722	-27.2668	-24.1101	-28.3338	-24.8838	-29.3305	-25.6009	-30.2541	-26.2681
31.1577	-26.154	-23.2811	-27.2737	-24.1187	-28.341	-24.8922	-29.338	-25.609	-30.2617	-26.2761
31.1777	-26.1604	-23.2899	-27.2806	-24.1273	-28.3483	-24.9005	-29.3454	-25.6172	-30.2693	-26.284
31.1976	-26.1668	-23.2988	-27.2875	-24.1359	-28.3555	-24.9088	-29.3529	-25.6253	-30.2769	-26.2919
31.2176	-26.1733	-23.3076	-27.2944	-24.1445	-28.3627	-24.9172	-29.3603	-25.6334	-30.2846	-26.2999
31.2376	-26.1797	-23.3165	-27.3013	-24.153	-28.37	-24.9255	-29.3678	-25.6415	-30.2922	-26.3078
31.2575	-26.1861	-23.3253	-27.3082	-24.1616	-28.3772	-24.9339	-29.3752	-25.6497	-30.2998	-26.3158
31.2775	-26.1925	-23.3342	-27.3151	-24.1702	-28.3844	-24.9422	-29.3827	-25.6578	-30.3074	-26.3237
31.2974	-26.199	-23.3431	-27.322	-24.1788	-28.3917	-24.9505	-29.3901	-25.6659	-30.315	-26.3317
31.3174	-26.2054	-23.3519	-27.329	-24.1874	-28.3989	-24.9589	-29.3976	-25.6741	-30.3226	-26.3396
31.3374	-26.2119	-23.3608	-27.3359	-24.196	-28.4061	-24.9672	-29.4051	-25.6822	-30.3302	-26.3475
31.3573	-26.2183	-23.3697	-27.3428	-24.2045	-28.4134	-24.9756	-29.4125	-25.6903	-30.3378	-26.3555
31.3773	-26.2248	-23.3785	-27.3497	-24.2131	-28.4206	-24.9839	-29.42	-25.6984	-30.3454	-26.3634
31.3972	-26.2312	-23.3874	-27.3566	-24.2217	-28.4278	-24.9923	-29.4274	-25.7066	-30.353	-26.3713
31.4172	-26.2377	-23.3963	-27.3636	-24.2303	-28.4351	-25.0006	-29.4349	-25.7147	-30.3606	-26.3793
31.4372	-26.2441	-23.4051	-27.3705	-24.2389	-28.4423	-25.0089	-29.4423	-25.7228	-30.3682	-26.3872
31.4571	-26.2506	-23.414	-27.3774	-24.2475	-28.4496	-25.0173	-29.4498	-25.7309	-30.3758	-26.3952
31.4771	-26.257	-23.4229	-27.3843	-24.2561	-28.4568	-25.0256	-29.4573	-25.7391	-30.3834	-26.4031
31.497	-26.2635	-23.4317	-27.3913	-24.2647	-28.4641	-25.034	-29.4647	-25.7472	-30.391	-26.411
31.517	-26.27	-23.4406	-27.3982	-24.2733	-28.4713	-25.0423	-29.4722	-25.7553	-30.3986	-26.419
31.537	-26.2764	-23.4495	-27.4051	-24.2819	-28.4786	-25.0507	-29.4796	-25.7635	-30.4062	-26.4269
31.5569	-26.2829	-23.4584	-27.4121	-24.2905	-28.4858	-25.059	-29.4871	-25.7716	-30.4138	-26.4348
31.5769	-26.2894	-23.4673	-27.419	-24.2991	-28.4931	-25.0674	-29.4946	-25.7797	-30.4214	-26.4428
31.5968	-26.2959	-23.4761	-27.426	-24.3077	-28.5003	-25.0757	-29.502	-25.7878	-30.429	-26.4507
31.6168	-26.3024	-23.485	-27.4329	-24.3163	-28.5076	-25.0841	-29.5095	-25.796	-30.4366	-26.4586
31.6368	-26.3089	-23.4939	-27.4398	-24.3249	-28.5148	-25.0924	-29.5169	-25.8041	-30.4443	-26.4666
31.6567	-26.3153	-23.5028	-27.4468	-24.3334	-28.5221	-25.1007	-29.5244	-25.8122	-30.4519	-26.4745
31.6767	-26.3218	-23.5117	-27.4537	-24.342	-28.5293	-25.1091	-29.5319	-25.8203	-30.4595	-26.4824
31.6966	-26.3283	-23.5206	-27.4607	-24.3506	-28.5366	-25.1174	-29.5393	-25.8285	-30.4671	-26.4904
31.7166	-26.3348	-23.5294	-27.4676	-24.3592	-28.5438	-25.1258	-29.5468	-25.8366	-30.4747	-26.4983
31.7366	-26.3413	-23.5383	-27.4746	-24.3679	-28.5511	-25.1341	-29.5543	-25.8447	-30.4823	-26.5062
31.7565	-26.3478	-23.5472	-27.4815	-24.3765	-28.5584	-25.1425	-29.5617	-25.8528	-30.4899	-26.5141
31.7765	-26.3543	-23.5561	-27.4885	-24.3851	-28.5656	-25.1508	-29.5692	-25.861	-30.4975	-26.5221
31.7964	-26.3609	-23.565	-27.4955	-24.3937	-28.5729	-25.1592	-29.5766	-25.8691	-30.5051	-26.53
31.8164	-26.3674	-23.5739	-27.5024	-24.4023	-28.5802	-25.1675	-29.5841	-25.8772	-30.5127	-26.5379
31.8364	-26.3739	-23.5828	-27.5094	-24.4109	-28.5874	-25.1759	-29.5916	-25.8853	-30.5203	-26.5459
31.8563	-26.3804	-23.5917	-27.5164	-24.4195	-28.5947	-25.1842	-29.599	-25.8935	-30.5279	-26.5538
31.8763	-26.3869	-23.6006	-27.5233	-24.4281	-28.6019	-25.1926	-29.6065	-25.9016	-30.5355	-26.5617
31.8962	-26.3934	-23.6095	-27.5303	-24.4367	-28.6092	-25.2009	-29.614	-25.9097	-30.5431	-26.5696
31.9162	-26.4	-23.6184	-27.5373	-24.4453	-28.6165	-25.2093	-29.6214	-25.9178	-30.5507	-26.5776
31.9362	-26.4065	-23.6273	-27.5442	-24.4539	-28.6237	-25.2176	-29.6289	-25.926	-30.5583	-26.5855
31.9561	-26.413	-23.6362	-27.5512	-24.4625	-28.631	-25.226	-29.6364	-25.9341	-30.5659	-26.5934
31.9761	-26.4196	-23.6451	-27.5582	-24.4711	-28.6383	-25.2343	-29.6438	-25.9422	-30.5735	-26.6013
31.996	-26.4261	-23.654	-27.5652	-24.4797	-28.6456	-25.2427	-29.6513	-25.9503	-30.5811	-26.6093
32.016	-26.4327	-23.6629	-27.5721	-24.4883	-28.6528	-25.251	-29.6588	-25.9585	-30.5887	-26.6172
32.036	-26.4392	-23.6718	-27.5791	-24.4969	-28.6601	-25.2594	-29.6662	-25.9666	-30.5963	-26.6251
32.0559	-26.4457	-23.6807	-27.5861	-24.5056	-28.6674	-25.2677	-29.6737	-25.9747	-30.6039	-26.633
32.0759	-26.4523	-23.6897	-27.5931	-24.5142	-28.6747	-25.2761	-29.6812	-25.9828	-30.6115	-26.641
32.0958	-26.4588	-23.6986	-27.6001	-24.5228	-28.6819	-25.2844	-29.6887	-25.991	-30.6191	-26.6489
32.1158	-26.4654	-23.7075	-27.6071	-24.5314	-28.6892	-25.2928	-29.6961	-25.9991	-30.6267	-26.6568
32.1358	-26.472	-23.7164	-27.614	-24.54	-28.6965	-25.3011	-29.7036	-26.0072	-30.6343	-26.6647
32.1557	-26.4785	-23.7253	-27.621	-24.5486	-28.7038	-25.3095	-29.7111	-26.0153	-30.6419	-26.6726
32.1757	-26.4851	-23.7342	-27.628	-24.5572	-28.711	-25.3178	-29.7185	-26.0234	-30.6495	-26.6806
32.1956	-26.4917	-23.7431	-27.635	-24.5659	-28.7183	-25.3262	-29.726	-26.0316	-30.6571	-26.6885
32.2156	-26.4982	-23.7521	-27.642	-24.5745	-28.7256	-25.3345	-29.7335	-26.0397	-30.6647	-26.6964
32.2356	-26.5048	-23.761	-27.649	-24.5831	-28.7329	-25.3429	-29.7409	-26.0478	-30.6723	-26.7043
32.2555	-26.5114	-23.7699	-27.656	-24.5917	-28.7402	-25.3512	-29.7484	-26.0559	-30.6799	-26.7122
32.2755	-26.518	-23.7788	-27.663	-24.6003	-28.7475	-25.3596	-29.7559	-26.064	-30.6875	-26.7202
32.2954	-26.5245	-23.7878	-27.67	-24.6089	-28.7547	-25.368	-29.7634	-26.0722	-30.6951	-26.7281
32.3154	-26.5311	-23.7967	-27.677	-24.6176	-28.762	-25.3763	-29.7708	-26.0803	-30.7027	-26.736
32.3354	-26.5377	-23.8056	-27.684	-24.6262	-28.7693	-25.3847	-29.7783	-26.0884	-30.7103	-26.7439
32.3553	-26.5443	-23.8145	-27.6911	-24.6348	-28.7766	-25.393	-29.7858	-26.0965	-30.7179	-26.7518
32.3753	-26.5509	-23.8235	-27.6981	-24.6434	-28.7839	-25.4014	-29.7933	-26.1047	-30.7255	-26.7597
32.3952	-26.5575	-23.8324	-27.7051	-24.652	-28.7912	-25.4097	-29.8007	-26.1128	-30.7331	-26.7677
32.4152	-26.5641	-23.8413	-27.7121	-24.6607	-28.7985	-25.4181	-29.8082	-26.1209	-30.7407	-26.7756
32.4352	-26.5707	-23.8502	-27.7191	-24.6693	-28.8058	-25.4264	-29.8157	-26.129	-30.7483	-26.7835
32.4551	-26.5773	-23.8592	-27.7261	-24.6779	-28.8131	-25.4348	-29.8232	-26.1371	-30.7559	-26.7914
32.4751	-26.5839	-23.8681	-27.7331	-24.6865	-28.8203	-25.4431	-29.8306	-26.1453	-30.7635	-26.7993
32.495	-26.5905	-23.877	-27.7402	-24.6951	-28.8276	-25.4515	-29.8381	-26.1534	-30.7711	-26.8072
32.515	-26.5971	-23.886	-27.7472	-24.7038	-28.8349	-25.4598	-29.8456	-26.1615	-30.7787	-26.8152
32.535	-26.6037	-23.8949	-27.7542	-24.7124	-28.8422	-25.4682	-29.8531	-26.1696	-30.7862	-26.8231
32.5549	-26.6103	-23.9038	-27.7612	-24.721	-28.8495	-25.4765	-29.8605	-26.1777	-30.7938	-26.831
32.5749	-26.617	-23.9128	-27.7683	-24.7296	-28.8568	-25.4849	-29.868	-26.1858	-30.8014	-26.8389
32.5948	-26.6236	-23.9217	-27.7753	-24.7383	-28.8641	-25.4933	-29.8755	-26.194	-30.809	-26.8468
32.6148	-26.6302	-23.9307	-27.7823	-24.7469	-28.8714	-25.5016	-29.883	-26.2021	-30.8166	-26.8547
32.6348	-26.6368	-23.9396	-27.7894	-24.7555	-28.8787	-25.51	-29.8904	-26.2102	-30.8242	-26.8626
32.6547	-26.6435	-23.9485	-27.7964	-24.7641	-28.886	-25.5183	-29.8979	-26.2183	-30.8318	-26.8705
32.6747	-26.6501	-23.9575	-27.8034	-24.7728	-28.8933	-25.5267	-29.9054	-26.2264	-30.8394	-26.8784
32.6946	-26.6567	-23.9664	-27.8105	-24.7814	-28.9006	-25.535	-29.9129	-26.2345	-30.847	-26.8864
32.7146	-26.6634	-23.9754	-27.8175	-24.79	-28.9079	-25.5434	-29.9204	-26.2427	-30.8546	-26.8943
32.7346	-26.67	-23.9843	-27.8245	-24.7987	-28.9152	-25.5517	-29.9278	-26.2508	-30.8622	-26.9022
32.7545	-26.6766	-23.9933	-27.8316	-24.8073	-28.9225	-25.5601	-29.9353	-26.2589	-30.8698	-26.9101
32.7745	-26.6833	-24.0022	-27.8386	-24.8159	-28.9299	-25.5684	-29.9428	-26.267	-30.8774	-26.918
32.7944	-26.6899	-24.0112	-27.8457	-24.8246	-28.9372	-25.5768	-29.9503	-26.2751	-30.885	-26.9259
32.8144	-26.6966	-24.0201	-27.8527	-24.8332	-28.9445	-25.5852	-29.9577	-26.2832	-30.8926	-26.9338
32.8344	-26.7032	-24.0291	-27.8598	-24.8418	-28.9518	-25.5935	-29.9652	-26.2914	-30.9002	-26.9417
32.8543	-26.7099	-24.038	-27.8668	-24.8504	-28.9591	-25.6019	-29.9727	-26.2995	-30.9078	-26.9496
32.8743	-26.7166	-24.047	-27.8739	-24.8591	-28.9664	-25.6102	-29.9802	-26.3076	-30.9153	-26.9575
32.8942	-26.7232	-24.0559	-27.8809	-24.8677	-28.9737	-25.6186	-29.9877	-26.3157	-30.9229	-26.9654
32.9142	-26.7299	-24.0649	-27.888	-24.8763	-28.981	-25.6269	-29.9951	-26.3238	-30.9305	-26.9733
32.9342	-26.7366	-24.0738	-27.895	-24.885	-28.9883	-25.6353	-30.0026	-26.3319	-30.9381	-26.9812
32.9541	-26.7432	-24.0828	-27.9021	-24.8936	-28.9956	-25.6436	-30.0101	-26.34	-30.9457	-26.9891
32.9741	-26.7499	-24.0917	-27.9092	-24.9022	-29.003	-25.652	-30.0176	-26.3482	-30.9533	-26.997
32.994	-26.7566	-24.1007	-27.9162	-24.9109	-29.0103	-25.6603	-30.0251	-26.3563	-30.9609	-27.0049
33.014	-26.7632	-24.1096	-27.9233	-24.9195	-29.0176	-25.6687	-30.0326	-26.3644	-30.9685	-27.0128
33.034	-26.7699	-24.1186	-27.9303	-24.9281	-29.0249	-25.6771	-30.04	-26.3725	-30.9761	-27.0207
33.0539	-26.7766	-24.1276	-27.9374	-24.9368	-29.0322	-25.6854	-30.0475	-26.3806	-30.9837	-27.0286
33.0739	-26.7833	-24.1365	-27.9445	-24.9454	-29.0395	-25.6938	-30.055	-26.3887	-30.9913	-27.0365
33.0938	-26.79	-24.1455	-27.9516	-24.954	-29.0469	-25.7021	-30.0625	-26.3968	-30.9989	-27.0444
33.1138	-26.7967	-24.1544	-27.9586	-24.9627	-29.0542	-25.7105	-30.07	-26.405	-31.0064	-27.0523
33.1338	-26.8034	-24.1634	-27.9657	-24.9713	-29.0615	-25.7188	-30.0774	-26.4131	-31.014	-27.0602
33.1537	-26.8101	-24.1724	-27.9728	-24.98	-29.0688	-25.7272	-30.0849	-26.4212	-31.0216	-27.0681
33.1737	-26.8168	-24.1813	-27.9798	-24.9886	-29.0761	-25.7355	-30.0924	-26.4293	-31.0292	-27.076
33.1936	-26.8235	-24.1903	-27.9869	-24.9972	-29.0835	-25.7439	-30.0999	-26.4374	-31.0368	-27.0839
33.2136	-26.8302	-24.1993	-27.994	-25.0059	-29.0908	-25.7523	-30.1074	-26.4455	-31.0444	-27.0918
33.2336	-26.8369	-24.2082	-28.0011	-25.0145	-29.0981	-25.7606	-30.1149	-26.4536	-31.052	-27.0997
33.2535	-26.8436	-24.2172	-28.0082	-25.0231	-29.1054	-25.769	-30.1223	-26.4617	-31.0596	-27.1076
33.2735	-26.8503	-24.2261	-28.0152	-25.0318	-29.1128	-25.7773	-30.1298	-26.4698	-31.0672	-27.1155
33.2934	-26.857	-24.2351	-28.0223	-25.0404	-29.1201	-25.7857	-30.1373	-26.478	-31.0747	-27.1234
33.3134	-26.8637	-24.2441	-28.0294	-25.0491	-29.1274	-25.794	-30.1448	-26.4861	-31.0823	-27.1313
33.3334	-26.8704	-24.2531	-28.0365	-25.0577	-29.1347	-25.8024	-30.1523	-26.4942	-31.0899	-27.1392
33.3533	-26.8771	-24.262	-28.0436	-25.0663	-29.1421	-25.8107	-30.1598	-26.5023	-31.0975	-27.1471
33.3733	-26.8839	-24.271	-28.0507	-25.075	-29.1494	-25.8191	-30.1673	-26.5104	-31.1051	-27.155
33.3932	-26.8906	-24.28	-28.0578	-25.0836	-29.1567	-25.8275	-30.1747	-26.5185	-31.1127	-27.1629
33.4132	-26.8973	-24.2889	-28.0649	-25.0923	-29.1641	-25.8358	-30.1822	-26.5266	-31.1203	-27.1708
33.4332	-26.9041	-24.2979	-28.072	-25.1009	-29.1714	-25.8442	-30.1897	-26.5347	-31.1279	-27.1787
33.4531	-26.9108	-24.3069	-28.0791	-25.1095	-29.1787	-25.8525	-30.1972	-26.5428	-31.1354	-27.1866
33.4731	-26.9175	-24.3159	-28.0862	-25.1182	-29.1861	-25.8609	-30.2047	-26.5509	-31.143	-27.1945
33.493	-26.9243	-24.3248	-28.0933	-25.1268	-29.1934	-25.8692	-30.2122	-26.559	-31.1506	-27.2024
33.513	-26.931	-24.3338	-28.1004	-25.1355	-29.2007	-25.8776	-30.2197	-26.5671	-31.1582	-27.2103
33.533	-26.9377	-24.3428	-28.1075	-25.1441	-29.2081	-25.8859	-30.2271	-26.5753	-31.1658	-27.2182
33.5529	-26.9445	-24.3518	-28.1146	-25.1528	-29.2154	-25.8943	-30.2346	-26.5834	-31.1734	-27.226
33.5729	-26.9512	-24.3607	-28.1217	-25.1614	-29.2227	-25.9027	-30.2421	-26.5915	-31.181	-27.2339
33.5928	-26.958	-24.3697	-28.1288	-25.17	-29.2301	-25.911	-30.2496	-26.5996	-31.1885	-27.2418
33.6128	-26.9647	-24.3787	-28.1359	-25.1787	-29.2374	-25.9194	-30.2571	-26.6077	-31.1961	-27.2497
33.6328	-26.9715	-24.3877	-28.143	-25.1873	-29.2448	-25.9277	-30.2646	-26.6158	-31.2037	-27.2576
33.6527	-26.9783	-24.3967	-28.1501	-25.196	-29.2521	-25.9361	-30.2721	-26.6239	-31.2113	-27.2655
33.6727	-26.985	-24.4056	-28.1572	-25.2046	-29.2594	-25.9444	-30.2796	-26.632	-31.2189	-27.2734
33.6926	-26.9918	-24.4146	-28.1643	-25.2133	-29.2668	-25.9528	-30.287	-26.6401	-31.2265	-27.2813
33.7126	-26.9985	-24.4236	-28.1715	-25.2219	-29.2741	-25.9611	-30.2945	-26.6482	-31.234	-27.2892
33.7326	-27.0053	-24.4326	-28.1786	-25.2305	-29.2815	-25.9695	-30.302	-26.6563	-31.2416	-27.297
33.7525	-27.0121	-24.4416	-28.1857	-25.2392	-29.2888	-25.9779	-30.3095	-26.6644	-31.2492	-27.3049
33.7725	-27.0188	-24.4505	-28.1928	-25.2478	-29.2962	-25.9862	-30.317	-26.6725	-31.2568	-27.3128
33.7924	-27.0256	-24.4595	-28.1999	-25.2565	-29.3035	-25.9946	-30.3245	-26.6806	-31.2644	-27.3207
33.8124	-27.0324	-24.4685	-28.2071	-25.2651	-29.3108	-26.0029	-30.332	-26.6887	-31.2719	-27.3286
33.8324	-27.0392	-24.4775	-28.2142	-25.2738	-29.3182	-26.0113	-30.3395	-26.6968	-31.2795	-27.3365
33.8523	-27.046	-24.4865	-28.2213	-25.2824	-29.3255	-26.0196	-30.3469	-26.7049	-31.2871	-27.3443
33.8723	-27.0527	-24.4955	-28.2284	-25.2911	-29.3329	-26.028	-30.3544	-26.713	-31.2947	-27.3522
33.8922	-27.0595	-24.5045	-28.2356	-25.2997	-29.3402	-26.0363	-30.3619	-26.7211	-31.3023	-27.3601
33.9122	-27.0663	-24.5134	-28.2427	-25.3084	-29.3476	-26.0447	-30.3694	-26.7292	-31.3098	-27.368
33.9322	-27.0731	-24.5224	-28.2498	-25.317	-29.3549	-26.053	-30.3769	-26.7373	-31.3174	-27.3759
33.9521	-27.0799	-24.5314	-28.257	-25.3257	-29.3623	-26.0614	-30.3844	-26.7454	-31.325	-27.3838
33.9721	-27.0867	-24.5404	-28.2641	-25.3343	-29.3696	-26.0697	-30.3919	-26.7535	-31.3326	-27.3916
33.992	-27.0935	-24.5494	-28.2712	-25.3429	-29.377	-26.0781	-30.3994	-26.7616	-31.3402	-27.3995
34.012	-27.1003	-24.5584	-28.2784	-25.3516	-29.3843	-26.0865	-30.4069	-26.7697	-31.3477	-27.4074
34.032	-27.1071	-24.5674	-28.2855	-25.3602	-29.3917	-26.0948	-30.4144	-26.7778	-31.3553	-27.4153
34.0519	-27.1139	-24.5764	-28.2926	-25.3689	-29.399	-26.1032	-30.4218	-26.7859	-31.3629	-27.4232
34.0719	-27.1207	-24.5854	-28.2998	-25.3775	-29.4064	-26.1115	-30.4293	-26.794	-31.3705	-27.431
34.0918	-27.1275	-24.5943	-28.3069	-25.3862	-29.4137	-26.1199	-30.4368	-26.8021	-31.3781	-27.4389
34.1118	-27.1343	-24.6033	-28.3141	-25.3948	-29.4211	-26.1282	-30.4443	-26.8102	-31.3856	-27.4468
34.1318	-27.1411	-24.6123	-28.3212	-25.4035	-29.4285	-26.1366	-30.4518	-26.8183	-31.3932	-27.4547
34.1517	-27.148	-24.6213	-28.3284	-25.4121	-29.4358	-26.1449	-30.4593	-26.8264	-31.4008	-27.4626
34.1717	-27.1548	-24.6303	-28.3355	-25.4208	-29.4432	-26.1533	-30.4668	-26.8345	-31.4084	-27.4704
34.1916	-27.1616	-24.6393	-28.3426	-25.4294	-29.4505	-26.1616	-30.4743	-26.8426	-31.4159	-27.4783
34.2116	-27.1684	-24.6483	-28.3498	-25.4381	-29.4579	-26.17	-30.4818	-26.8507	-31.4235	-27.4862
34.2316	-27.1752	-24.6573	-28.357	-25.4467	-29.4652	-26.1783	-30.4893	-26.8588	-31.4311	-27.4941
34.2515	-27.1821	-24.6663	-28.3641	-25.4554	-29.4726	-26.1867	-30.4967	-26.8669	-31.4387	-27.5019
34.2715	-27.1889	-24.6753	-28.3713	-25.464	-29.48	-26.195	-30.5042	-26.875	-31.4462	-27.5098
34.2914	-27.1957	-24.6843	-28.3784	-25.4727	-29.4873	-26.2034	-30.5117	-26.8831	-31.4538	-27.5177
34.3114	-27.2026	-24.6933	-28.3856	-25.4813	-29.4947	-26.2117	-30.5192	-26.8912	-31.4614	-27.5256
34.3314	-27.2094	-24.7023	-28.3927	-25.49	-29.5021	-26.2201	-30.5267	-26.8993	-31.469	-27.5334
34.3513	-27.2162	-24.7113	-28.3999	-25.4986	-29.5094	-26.2284	-30.5342	-26.9074	-31.4765	-27.5413
34.3713	-27.2231	-24.7203	-28.407	-25.5073	-29.5168	-26.2368	-30.5417	-26.9155	-31.4841	-27.5492
34.3912	-27.2299	-24.7293	-28.4142	-25.5159	-29.5241	-26.2451	-30.5492	-26.9236	-31.4917	-27.557
34.4112	-27.2368	-24.7383	-28.4214	-25.5246	-29.5315	-26.2535	-30.5567	-26.9317	-31.4993	-27.5649
34.4312	-27.2436	-24.7473	-28.4285	-25.5332	-29.5389	-26.2619	-30.5642	-26.9398	-31.5068	-27.5728
34.4511	-27.2505	-24.7563	-28.4357	-25.5419	-29.5462	-26.2702	-30.5717	-26.9479	-31.5144	-27.5807
34.4711	-27.2573	-24.7653	-28.4429	-25.5505	-29.5536	-26.2786	-30.5792	-26.956	-31.522	-27.5885
34.491	-27.2642	-24.7743	-28.45	-25.5592	-29.561	-26.2869	-30.5867	-26.9641	-31.5296	-27.5964
34.511	-27.271	-24.7833	-28.4572	-25.5678	-29.5683	-26.2953	-30.5941	-26.9721	-31.5371	-27.6043
34.531	-27.2779	-24.7923	-28.4644	-25.5765	-29.5757	-26.3036	-30.6016	-26.9802	-31.5447	-27.6121
34.5509	-27.2848	-24.8013	-28.4716	-25.5851	-29.5831	-26.312	-30.6091	-26.9883	-31.5523	-27.62
34.5709	-27.2916	-24.8103	-28.4787	-25.5938	-29.5904	-26.3203	-30.6166	-26.9964	-31.5598	-27.6279
34.5908	-27.2985	-24.8193	-28.4859	-25.6024	-29.5978	-26.3287	-30.6241	-27.0045	-31.5674	-27.6357
34.6108	-27.3054	-24.8283	-28.4931	-25.6111	-29.6052	-26.337	-30.6316	-27.0126	-31.575	-27.6436
34.6308	-27.3122	-24.8373	-28.5003	-25.6197	-29.6126	-26.3454	-30.6391	-27.0207	-31.5826	-27.6515
34.6507	-27.3191	-24.8463	-28.5074	-25.6284	-29.6199	-26.3537	-30.6466	-27.0288	-31.5901	-27.6593
34.6707	-27.326	-24.8553	-28.5146	-25.637	-29.6273	-26.362	-30.6541	-27.0369	-31.5977	-27.6672
34.6906	-27.3328	-24.8643	-28.5218	-25.6457	-29.6347	-26.3704	-30.6616	-27.045	-31.6053	-27.6751
34.7106	-27.3397	-24.8733	-28.529	-25.6543	-29.642	-26.3787	-30.6691	-27.0531	-31.6128	-27.6829
34.7306	-27.3466	-24.8823	-28.5362	-25.663	-29.6494	-26.3871	-30.6766	-27.0611	-31.6204	-27.6908
34.7505	-27.3535	-24.8913	-28.5433	-25.6716	-29.6568	-26.3954	-30.6841	-27.0692	-31.628	-27.6987
34.7705	-27.3604	-24.9003	-28.5505	-25.6803	-29.6642	-26.4038	-30.6915	-27.0773	-31.6355	-27.7065
34.7904	-27.3673	-24.9093	-28.5577	-25.6889	-29.6715	-26.4121	-30.699	-27.0854	-31.6431	-27.7144
34.8104	-27.3741	-24.9183	-28.5649	-25.6976	-29.6789	-26.4205	-30.7065	-27.0935	-31.6507	-27.7223
34.8304	-27.381	-24.9273	-28.5721	-25.7062	-29.6863	-26.4288	-30.714	-27.1016	-31.6582	-27.7301
34.8503	-27.3879	-24.9363	-28.5793	-25.7149	-29.6937	-26.4372	-30.7215	-27.1097	-31.6658	-27.738
34.8703	-27.3948	-24.9453	-28.5865	-25.7235	-29.701	-26.4455	-30.729	-27.1178	-31.6734	-27.7458
34.8902	-27.4017	-24.9543	-28.5937	-25.7322	-29.7084	-26.4539	-30.7365	-27.1258	-31.6809	-27.7537
34.9102	-27.4086	-24.9633	-28.6009	-25.7408	-29.7158	-26.4622	-30.744	-27.1339	-31.6885	-27.7616
34.9302	-27.4155	-24.9723	-28.6081	-25.7495	-29.7232	-26.4706	-30.7515	-27.142	-31.6961	-27.7694
34.9501	-27.4224	-24.9813	-28.6153	-25.7581	-29.7306	-26.4789	-30.759	-27.1501	-31.7036	-27.7773
34.9701	-27.4293	-24.9903	-28.6225	-25.7668	-29.7379	-26.4873	-30.7665	-27.1582	-31.7112	-27.7851
34.99	-27.4362	-24.9993	-28.6297	-25.7754	-29.7453	-26.4956	-30.774	-27.1663	-31.7188	-27.793
