Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
31.2022	-3.7486784	139.99792	-3.3290662	141.36977	-0.49751573	0.41749604	-0.53248093	0.42553405
31.40215	-3.7547905	137.84879	-3.281989	140.79581	-0.48117072	0.43555292	-0.53106203	0.43318826
31.6021	-3.728879	137.7868	-3.2356076	140.22345	-0.48213535	0.43737608	-0.52952829	0.44081931
31.80205	-3.550323	136.29808	-3.1899159	139.65273	-0.48038397	0.45909569	-0.52788075	0.44842463
32.002	-3.6802096	136.89095	-3.1449082	139.08372	-0.47790845	0.44736043	-0.52612054	0.45600169
32.20195	-3.5863485	134.64221	-3.1005781	138.51644	-0.4649846	0.47082847	-0.52424885	0.46354803
32.4019	-3.510499	134.31551	-3.0569196	137.95096	-0.46634704	0.47762484	-0.52226692	0.47106123
32.60185	-3.4966176	133.67259	-3.0139264	137.38732	-0.4616956	0.48359982	-0.52017608	0.47853893
32.8018	-3.4336381	132.668	-2.9715922	136.82556	-0.45644353	0.49519775	-0.51797769	0.48597883
33.00175	-3.5253441	131.98354	-2.9299104	136.26572	-0.4457641	0.49535729	-0.5156732	0.49337869
33.2017	-3.3217597	130.81378	-2.8888746	135.70784	-0.44588803	0.51631516	-0.51326408	0.50073632
33.40165	-3.4115729	130.20944	-2.8484782	135.15197	-0.43588687	0.51563011	-0.51075186	0.5080496
33.6016	-3.2489228	129.69261	-2.8087145	134.59814	-0.439369	0.52936142	-0.50813814	0.51531647
33.80155	-3.3431373	128.5847	-2.7695769	134.0464	-0.4244227	0.53195641	-0.50542454	0.52253494
34.0015	-3.176487	128.53865	-2.7310586	133.49677	-0.43220846	0.54260879	-0.50261274	0.52970308
34.20145	-3.18736	126.70701	-2.6931527	132.9493	-0.41412566	0.55545036	-0.49970444	0.53681902
34.4014	-3.0869362	127.3027	-2.6558524	132.40401	-0.42476074	0.55752366	-0.49670139	0.54388096
34.60135	-3.1262684	125.92464	-2.6191507	131.86094	-0.40937184	0.56501329	-0.49360538	0.55088717
34.8013	-3.1690969	125.29223	-2.5830408	131.32013	-0.40112784	0.56669611	-0.49041822	0.55783599
35.00125	-3.0074618	123.89962	-2.5475157	130.78159	-0.39451034	0.58710174	-0.48714176	0.56472581
35.2012	-3.0072463	123.10725	-2.5125683	130.24537	-0.38636316	0.59251599	-0.48377787	0.57155512
35.40115	-2.807133	124.26865	-2.4781916	129.71149	-0.40757618	0.59818715	-0.48032845	0.57832244
35.6011	-3.1517909	122.07443	-2.4443786	129.17997	-0.36942112	0.58949197	-0.4767954	0.58502638
35.80105	-2.8876345	121.6279	-2.4111222	128.65084	-0.37608105	0.61064455	-0.47318066	0.59166561
36.001	-2.9126756	119.45247	-2.3784153	128.12413	-0.35161521	0.62268246	-0.46948618	0.59823888
