Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
10.60735	-11.679164	-164.37704	-12.302912	-166.04038
10.8073	-11.600778	-164.1151	-12.179948	-166.27341
11.00725	-11.485544	-164.43439	-12.057397	-166.51877
11.2072	-11.396329	-164.64665	-11.935286	-166.77611
11.40715	-11.272778	-164.76076	-11.813637	-167.04507
11.6071	-11.137803	-164.95711	-11.692473	-167.32532
11.80705	-11.090216	-164.82851	-11.571815	-167.61653
12.007	-10.913666	-165.29341	-11.451682	-167.91839
12.20695	-10.892953	-165.19078	-11.332091	-168.23059
12.4069	-10.700225	-165.5891	-11.21306	-168.55282
12.60685	-10.716803	-165.56142	-11.094602	-168.88479
12.8068	-10.52177	-166.255	-10.976733	-169.22622
13.00675	-10.458513	-166.28777	-10.859465	-169.57684
13.2067	-10.332072	-166.69156	-10.742812	-169.93638
13.40665	-10.240431	-166.90546	-10.626783	-170.30458
13.6066	-10.175101	-167.243	-10.511391	-170.68119
13.80655	-10.035923	-167.53354	-10.396645	-171.06597
14.0065	-9.9847336	-168.00104	-10.282554	-171.45867
14.20645	-9.8183708	-168.11333	-10.169128	-171.85908
14.4064	-9.78722	-168.54237	-10.056373	-172.26697
14.60635	-9.6574774	-168.79462	-9.9442987	-172.68212
14.8063	-9.5848083	-169.41115	-9.8329115	-173.10432
15.00625	-9.4549475	-169.55991	-9.7222182	-173.53337
15.2062	-9.3509617	-170.05829	-9.6122254	-173.96907
15.40615	-9.2716656	-170.34047	-9.502939	-174.41122
15.6061	-9.1749449	-170.84338	-9.3943648	-174.85965
15.80605	-9.0931549	-171.28514	-9.2865083	-175.31416
16.006	-8.9782333	-171.59508	-9.1793746	-175.77458
16.20595	-8.9119091	-172.16478	-9.0729687	-176.24074
16.4059	-8.7748594	-172.47041	-8.9672952	-176.71246
16.60585	-8.7181768	-172.91864	-8.8623586	-177.18959
16.8058	-8.6182194	-173.39394	-8.7581632	-177.67196
17.00575	-8.5100679	-173.98018	-8.6547132	-178.15942
17.2057	-8.4245329	-174.30501	-8.5520125	-178.65181
17.40565	-8.3337603	-174.6266	-8.4500648	-179.14899
17.6056	-8.2684517	-175.36983	-8.3488737	-179.65082
17.80555	-8.1586094	-175.69492	-8.2484429	179.84286
18.0055	-8.0715933	-176.25552	-8.1487757	179.33218
18.20545	-7.9934435	-176.58597	-8.0498753	178.81728
18.4054	-7.8979082	-177.2921	-7.9517448	178.29829
18.60535	-7.8019495	-177.65359	-7.8543873	177.77533
18.8053	-7.6992087	-178.16838	-7.7578058	177.24854
19.00525	-7.6438985	-178.73795	-7.6620029	176.71805
19.2052	-7.5376263	-179.19841	-7.5669815	176.18398
19.40515	-7.4450502	-179.89189	-7.4727442	175.64644
19.6051	-7.373095	179.83235	-7.3792934	175.10556
19.80505	-7.2578855	178.9332	-7.2866316	174.56145
20.005	-7.2035637	178.87625	-7.1947611	174.01423
20.20495	-7.1056056	177.87192	-7.1036841	173.46402
20.4049	-7.028532	177.50581	-7.0134028	172.91091
20.60485	-6.9429846	176.80319	-6.9239191	172.35503
20.8048	-6.8588109	176.36076	-6.8352349	171.79649
21.00475	-6.8270993	175.64291	-6.7473522	171.23537
21.2047	-6.6885252	174.85432	-6.6602726	170.67181
21.40465	-6.6397166	174.34224	-6.5739976	170.10589
21.6046	-6.5041723	173.9967	-6.4885288	169.53771
21.80455	-6.5333233	172.93027	-6.4038676	168.96739
22.0045	-6.3672361	172.57382	-6.3200152	168.39502
22.20445	-6.3550253	171.61133	-6.2369727	167.8207
22.4044	-6.219552	171.48851	-6.1547412	167.24453
22.60435	-6.1949792	170.31183	-6.0733216	166.6666
22.8043	-6.0944114	170.14778	-5.9927146	166.087
23.00425	-5.9973369	169.13759	-5.9129209	165.50585
23.2042	-5.9507637	168.55287	-5.833941	164.92321
23.40415	-5.8617916	168.15044	-5.7557751	164.3392
23.6041	-5.8383341	167.20865	-5.6784237	163.7539
23.80405	-5.7408214	166.69572	-5.6018867	163.1674
24.004	-5.6753278	165.82028	-5.5261641	162.5798
24.20395	-5.614975	165.34167	-5.4512556	161.99117
24.4039	-5.5275002	164.54843	-5.377161	161.40161
24.60385	-5.4893351	163.80072	-5.3038797	160.8112
24.8038	-5.3681426	163.17085	-5.2314111	160.22004
25.00375	-5.3426208	162.42769	-5.1597543	159.6282
25.2037	-5.2874517	161.78665	-5.0889083	159.03578
25.40365	-5.2050819	160.73764	-5.0188721	158.44284
25.6036	-5.1552563	160.31184	-4.9496442	157.84949
25.80355	-5.0426669	159.24721	-4.8812233	157.25579
26.0035	-5.0370526	158.97997	-4.8136078	156.66183
26.20345	-4.9361615	157.8468	-4.7467958	156.06769
26.4034	-4.9128833	157.22803	-4.6807854	155.47345
26.60335	-4.8121219	156.33176	-4.6155744	154.87919
26.8033	-4.7777839	155.63733	-4.5511606	154.28497
27.00325	-4.7204156	155.24355	-4.4875415	153.69089
27.2032	-4.6805096	153.9418	-4.4247146	153.09702
27.40315	-4.6026621	153.50661	-4.3626769	152.50342
27.6031	-4.5437336	152.82901	-4.3014257	151.91018
27.80305	-4.5350375	152.03783	-4.2409577	151.31736
28.003	-4.4503794	151.48537	-4.1812696	150.72504
28.20295	-4.4134145	150.31952	-4.1223582	150.13328
28.4029	-4.3694992	150.0107	-4.0642197	149.54217
28.60285	-4.2873774	148.66211	-4.0068504	148.95176
28.8028	-4.2916255	148.10188	-3.9502463	148.36212
29.00275	-4.1470866	147.33022	-3.8944036	147.77332
29.2027	-4.2267547	146.40385	-3.8393178	147.18542
29.40265	-4.0634627	145.89047	-3.7849847	146.5985
29.6026	-4.147471	144.59444	-3.7313997	146.0126
29.80255	-4.0342093	144.16312	-3.6785582	145.4278
30.0025	-4.0018373	143.10106	-3.6264555	144.84416
30.20245	-3.9053156	142.87015	-3.5750865	144.26172
30.4024	-3.8949816	142.23494	-3.5244461	143.68056
30.60235	-3.9108284	140.74464	-3.4745293	143.10073
30.8023	-3.743485	140.72382	-3.4253307	142.52229
31.00225	-3.7352746	139.84299	-3.3768449	141.94528
31.2022	-3.7486784	139.99792	-3.3290662	141.36977
31.40215	-3.7547905	137.84879	-3.281989	140.79581
31.6021	-3.728879	137.7868	-3.2356076	140.22345
31.80205	-3.550323	136.29808	-3.1899159	139.65273
32.002	-3.6802096	136.89095	-3.1449082	139.08372
32.20195	-3.5863485	134.64221	-3.1005781	138.51644
32.4019	-3.510499	134.31551	-3.0569196	137.95096
32.60185	-3.4966176	133.67259	-3.0139264	137.38732
32.8018	-3.4336381	132.668	-2.9715922	136.82556
33.00175	-3.5253441	131.98354	-2.9299104	136.26572
33.2017	-3.3217597	130.81378	-2.8888746	135.70784
33.40165	-3.4115729	130.20944	-2.8484782	135.15197
33.6016	-3.2489228	129.69261	-2.8087145	134.59814
33.80155	-3.3431373	128.5847	-2.7695769	134.0464
34.0015	-3.176487	128.53865	-2.7310586	133.49677
34.20145	-3.18736	126.70701	-2.6931527	132.9493
34.4014	-3.0869362	127.3027	-2.6558524	132.40401
34.60135	-3.1262684	125.92464	-2.6191507	131.86094
34.8013	-3.1690969	125.29223	-2.5830408	131.32013
35.00125	-3.0074618	123.89962	-2.5475157	130.78159
35.2012	-3.0072463	123.10725	-2.5125683	130.24537
35.40115	-2.807133	124.26865	-2.4781916	129.71149
35.6011	-3.1517909	122.07443	-2.4443786	129.17997
35.80105	-2.8876345	121.6279	-2.4111222	128.65084
36.001	-2.9126756	119.45247	-2.3784153	128.12413
36.20095	-2.8620217	119.56557	-2.3462507	127.59986
36.4009	-2.847945	118.2267	-2.3146215	127.07804
36.60085	-2.93419	117.312	-2.2835205	126.55871
36.8008	-2.7736242	116.42847	-2.2529407	126.04189
37.00075	-2.8385727	115.32414	-2.2228748	125.52758
37.2007	-2.7599795	115.02832	-2.193316	125.01581
37.40065	-2.73669	114.0033	-2.164257	124.50659
37.6006	-2.8327804	113.3257	-2.1356909	123.99995
37.80055	-2.6059861	112.26499	-2.1076106	123.49589
38.0005	-2.7356386	111.66066	-2.0800092	122.99443
38.20045	-2.5649805	111.06119	-2.0528796	122.49558
38.4004	-2.6315019	110.25521	-2.026215	121.99936
38.60035	-2.6169393	110.11334	-2.0000083	121.50577
38.8003	-2.5345528	107.82344	-1.9742528	121.01482
39.00025	-2.6212468	108.72273	-1.9489416	120.52653
39.2002	-2.5441203	105.76728	-1.9240679	120.04089
39.40015	-2.580569	106.28456	-1.899625	119.55792
39.6001	-2.5696056	104.8714	-1.8756061	119.07763
39.80005	-2.557874	104.24178	-1.8520046	118.60001
40	-2.5826464	103.58618	-1.8288139	118.12508
