Freq_GHz	Model_dBohm
13.123894	28.139798
13.133874	28.138863
13.143854	28.137927
13.153834	28.13699
13.163814	28.136053
13.173794	28.135114
13.183774	28.134175
13.193754	28.133234
13.203734	28.132293
13.213714	28.131351
13.223694	28.130408
13.233674	28.129464
13.243654	28.12852
13.253634	28.127574
13.263614	28.126627
13.273594	28.12568
13.283574	28.124732
13.293554	28.123783
13.303534	28.122832
13.313514	28.121881
13.323494	28.12093
13.333474	28.119977
13.343454	28.119023
13.353434	28.118069
13.363414	28.117113
13.373394	28.116157
13.383374	28.1152
13.393354	28.114241
13.403334	28.113282
13.413314	28.112322
13.423294	28.111362
13.433274	28.1104
13.443254	28.109437
13.453234	28.108474
13.463214	28.107509
13.473194	28.106544
13.483174	28.105578
13.493154	28.104611
13.503134	28.103643
13.513114	28.102674
13.523094	28.101704
13.533074	28.100733
13.543054	28.099761
13.553034	28.098789
13.563014	28.097815
13.572994	28.096841
13.582974	28.095866
13.592954	28.09489
13.602934	28.093913
13.612914	28.092935
13.622894	28.091956
13.632874	28.090976
13.642854	28.089995
13.652834	28.089014
13.662814	28.088031
13.672794	28.087048
13.682774	28.086064
13.692754	28.085078
13.702734	28.084092
13.712714	28.083105
13.722694	28.082117
13.732674	28.081129
13.742654	28.080139
13.752634	28.079148
13.762614	28.078157
13.772594	28.077164
13.782574	28.076171
13.792554	28.075176
13.802534	28.074181
13.812514	28.073185
13.822494	28.072188
13.832474	28.07119
13.842454	28.070191
13.852434	28.069192
13.862414	28.068191
13.872394	28.067189
13.882374	28.066187
13.892354	28.065183
13.902334	28.064179
13.912314	28.063174
13.922294	28.062168
13.932274	28.061161
13.942254	28.060153
13.952234	28.059144
13.962214	28.058134
13.972194	28.057123
13.982174	28.056111
13.992154	28.055099
14.002134	28.054085
14.012114	28.053071
14.022094	28.052055
14.032074	28.051039
14.042054	28.050022
14.052034	28.049004
14.062014	28.047985
14.071994	28.046965
14.081974	28.045944
14.091954	28.044922
14.101934	28.0439
14.111914	28.042876
14.121894	28.041851
14.131874	28.040826
14.141854	28.0398
14.151834	28.038772
14.161814	28.037744
14.171794	28.036715
14.181774	28.035685
14.191754	28.034654
14.201734	28.033622
14.211714	28.032589
14.221694	28.031555
14.231674	28.03052
14.241654	28.029485
14.251634	28.028448
14.261614	28.027411
14.271594	28.026372
14.281574	28.025333
14.291554	28.024292
14.301534	28.023251
14.311514	28.022209
14.321494	28.021166
14.331474	28.020122
14.341454	28.019077
14.351434	28.018031
14.361414	28.016984
14.371394	28.015937
14.381374	28.014888
14.391354	28.013838
14.401334	28.012788
14.411314	28.011736
14.421294	28.010684
14.431274	28.00963
14.441254	28.008576
14.451234	28.007521
14.461214	28.006465
14.471194	28.005408
14.481174	28.00435
14.491154	28.003291
14.501134	28.002231
14.511114	28.00117
14.521094	28.000108
14.531074	27.999045
14.541054	27.997982
14.551034	27.996917
14.561014	27.995852
14.570994	27.994785
14.580974	27.993718
14.590954	27.99265
14.600934	27.99158
14.610914	27.99051
14.620894	27.989439
14.630874	27.988367
14.640854	27.987294
14.650834	27.98622
14.660814	27.985145
14.670794	27.984069
14.680774	27.982992
14.690754	27.981914
14.700733	27.980836
14.710713	27.979756
14.720693	27.978675
14.730673	27.977594
14.740653	27.976511
14.750633	27.975428
14.760613	27.974343
14.770593	27.973258
14.780573	27.972172
14.790553	27.971085
14.800533	27.969996
14.810513	27.968907
14.820493	27.967817
14.830473	27.966726
14.840453	27.965634
14.850433	27.964541
14.860413	27.963448
14.870393	27.962353
14.880373	27.961257
14.890353	27.96016
14.900333	27.959063
14.910313	27.957964
14.920293	27.956864
14.930273	27.955764
14.940253	27.954662
14.950233	27.95356
14.960213	27.952457
14.970193	27.951352
14.980173	27.950247
14.990153	27.949141
15.000133	27.948033
15.010113	27.946925
15.020093	27.945816
15.030073	27.944706
15.040053	27.943595
15.050033	27.942483
15.060013	27.94137
15.069993	27.940256
15.079973	27.939141
15.089953	27.938026
15.099933	27.936909
15.109913	27.935791
15.119893	27.934672
15.129873	27.933553
15.139853	27.932432
15.149833	27.93131
15.159813	27.930188
15.169793	27.929064
15.179773	27.92794
15.189753	27.926815
15.199733	27.925688
15.209713	27.924561
15.219693	27.923433
15.229673	27.922303
15.239653	27.921173
15.249633	27.920042
15.259613	27.91891
15.269593	27.917777
15.279573	27.916642
15.289553	27.915507
15.299533	27.914371
15.309513	27.913234
15.319493	27.912096
15.329473	27.910957
15.339453	27.909818
15.349433	27.908677
15.359413	27.907535
15.369393	27.906392
15.379373	27.905248
15.389353	27.904104
15.399333	27.902958
15.409313	27.901811
15.419293	27.900664
15.429273	27.899515
15.439253	27.898365
15.449233	27.897215
15.459213	27.896063
15.469193	27.894911
15.479173	27.893757
15.489153	27.892603
15.499133	27.891447
15.509113	27.890291
15.519093	27.889134
15.529073	27.887975
15.539053	27.886816
15.549033	27.885656
15.559013	27.884494
15.568993	27.883332
15.578973	27.882169
15.588953	27.881005
15.598933	27.879839
15.608913	27.878673
15.618893	27.877506
15.628873	27.876338
15.638853	27.875169
15.648833	27.873999
15.658813	27.872828
15.668793	27.871656
15.678773	27.870483
15.688753	27.869309
15.698733	27.868134
15.708713	27.866958
15.718693	27.865781
15.728673	27.864603
15.738653	27.863424
15.748633	27.862244
15.758613	27.861063
15.768593	27.859882
15.778573	27.858699
15.788553	27.857515
15.798533	27.85633
15.808513	27.855144
15.818493	27.853958
15.828473	27.85277
15.838453	27.851581
15.848433	27.850391
15.858413	27.849201
15.868393	27.848009
15.878373	27.846816
15.888353	27.845623
15.898333	27.844428
15.908313	27.843232
15.918293	27.842036
15.928273	27.840838
15.938253	27.83964
15.948233	27.83844
15.958213	27.837239
15.968193	27.836038
15.978173	27.834835
15.988153	27.833632
15.998133	27.832427
16.008113	27.831222
16.018093	27.830015
16.028073	27.828808
16.038053	27.827599
16.048033	27.82639
16.058013	27.825179
16.067993	27.823968
16.077973	27.822755
16.087953	27.821542
16.097933	27.820327
16.107913	27.819112
16.117893	27.817895
16.127873	27.816678
16.137853	27.815459
16.147833	27.81424
16.157813	27.813019
16.167793	27.811798
16.177773	27.810575
16.187753	27.809352
16.197733	27.808127
16.207713	27.806902
16.217693	27.805676
16.227673	27.804448
16.237653	27.80322
16.247633	27.80199
16.257613	27.80076
16.267593	27.799528
16.277573	27.798296
16.287553	27.797062
16.297533	27.795828
16.307513	27.794592
16.317493	27.793356
16.327473	27.792119
16.337453	27.79088
16.347433	27.789641
16.357413	27.7884
16.367393	27.787159
16.377373	27.785916
16.387353	27.784673
16.397333	27.783428
16.407313	27.782183
16.417293	27.780936
16.427273	27.779689
16.437253	27.77844
16.447233	27.777191
16.457213	27.77594
16.467193	27.774689
16.477173	27.773436
16.487153	27.772182
16.497133	27.770928
16.507113	27.769672
16.517093	27.768416
16.527073	27.767158
16.537053	27.7659
16.547033	27.76464
16.557013	27.763379
16.566993	27.762118
16.576973	27.760855
16.586953	27.759591
16.596933	27.758327
16.606913	27.757061
16.616893	27.755794
16.626873	27.754527
16.636853	27.753258
16.646833	27.751988
16.656813	27.750717
16.666793	27.749446
16.676773	27.748173
16.686753	27.746899
16.696733	27.745624
16.706713	27.744348
16.716693	27.743072
16.726673	27.741794
16.736653	27.740515
16.746633	27.739235
16.756613	27.737954
16.766593	27.736672
16.776573	27.735389
16.786553	27.734105
16.796533	27.73282
16.806513	27.731534
16.816493	27.730247
16.826473	27.728959
16.836453	27.72767
16.846433	27.72638
16.856413	27.725089
16.866393	27.723797
16.876373	27.722503
16.886353	27.721209
16.896333	27.719914
16.906313	27.718618
16.916293	27.71732
16.926273	27.716022
16.936253	27.714723
16.946232	27.713423
16.956212	27.712121
16.966192	27.710819
16.976172	27.709515
16.986152	27.708211
16.996132	27.706906
17.006112	27.705599
17.016092	27.704292
17.026072	27.702983
17.036052	27.701673
17.046032	27.700363
17.056012	27.699051
17.065992	27.697739
17.075972	27.696425
17.085952	27.69511
17.095932	27.693794
17.105912	27.692478
17.115892	27.69116
17.125872	27.689841
17.135852	27.688521
17.145832	27.6872
17.155812	27.685878
17.165792	27.684555
17.175772	27.683231
17.185752	27.681906
17.195732	27.68058
17.205712	27.679253
17.215692	27.677925
17.225672	27.676596
17.235652	27.675266
17.245632	27.673935
17.255612	27.672602
17.265592	27.671269
17.275572	27.669935
17.285552	27.668599
17.295532	27.667263
17.305512	27.665926
17.315492	27.664587
17.325472	27.663248
17.335452	27.661907
17.345432	27.660565
17.355412	27.659223
17.365392	27.657879
17.375372	27.656534
17.385352	27.655189
17.395332	27.653842
17.405312	27.652494
17.415292	27.651145
17.425272	27.649795
17.435252	27.648444
17.445232	27.647092
17.455212	27.645739
17.465192	27.644385
17.475172	27.64303
17.485152	27.641674
17.495132	27.640317
17.505112	27.638959
17.515092	27.637599
17.525072	27.636239
17.535052	27.634878
17.545032	27.633515
17.555012	27.632152
17.564992	27.630787
17.574972	27.629422
17.584952	27.628055
17.594932	27.626688
17.604912	27.625319
17.614892	27.623949
17.624872	27.622578
17.634852	27.621206
17.644832	27.619834
17.654812	27.61846
17.664792	27.617085
17.674772	27.615709
17.684752	27.614332
17.694732	27.612953
17.704712	27.611574
17.714692	27.610194
17.724672	27.608813
17.734652	27.60743
17.744632	27.606047
17.754612	27.604663
17.764592	27.603277
17.774572	27.601891
17.784552	27.600503
17.794532	27.599114
17.804512	27.597725
17.814492	27.596334
17.824472	27.594942
17.834452	27.593549
17.844432	27.592156
17.854412	27.590761
17.864392	27.589365
17.874372	27.587967
17.884352	27.586569
17.894332	27.58517
17.904312	27.58377
17.914292	27.582369
17.924272	27.580966
17.934252	27.579563
17.944232	27.578158
17.954212	27.576753
17.964192	27.575346
17.974172	27.573939
17.984152	27.57253
17.994132	27.57112
18.004112	27.569709
18.014092	27.568298
18.024072	27.566885
18.034052	27.565471
18.044032	27.564056
18.054012	27.562639
18.063992	27.561222
18.073972	27.559804
18.083952	27.558385
18.093932	27.556964
18.103912	27.555543
18.113892	27.55412
18.123872	27.552697
18.133852	27.551272
18.143832	27.549847
18.153812	27.54842
18.163792	27.546992
18.173772	27.545563
18.183752	27.544133
18.193732	27.542702
18.203712	27.54127
18.213692	27.539837
18.223672	27.538403
18.233652	27.536968
18.243632	27.535531
18.253612	27.534094
18.263592	27.532655
18.273572	27.531216
18.283552	27.529775
18.293532	27.528334
18.303512	27.526891
18.313492	27.525447
18.323472	27.524002
18.333452	27.522556
18.343432	27.521109
18.353412	27.519661
18.363392	27.518212
18.373372	27.516762
18.383352	27.51531
18.393332	27.513858
18.403312	27.512405
18.413292	27.51095
18.423272	27.509495
18.433252	27.508038
18.443232	27.50658
18.453212	27.505121
18.463192	27.503661
18.473172	27.502201
18.483152	27.500738
18.493132	27.499275
18.503112	27.497811
18.513092	27.496346
18.523072	27.49488
18.533052	27.493412
18.543032	27.491944
18.553012	27.490474
18.562992	27.489004
18.572972	27.487532
18.582952	27.486059
18.592932	27.484585
18.602912	27.48311
18.612892	27.481634
18.622872	27.480157
18.632852	27.478679
18.642832	27.4772
18.652812	27.475719
18.662792	27.474238
18.672772	27.472756
18.682752	27.471272
18.692732	27.469787
18.702712	27.468302
18.712692	27.466815
18.722672	27.465327
18.732652	27.463838
18.742632	27.462348
18.752612	27.460857
18.762592	27.459364
18.772572	27.457871
18.782552	27.456377
18.792532	27.454881
18.802512	27.453385
18.812492	27.451887
18.822472	27.450388
18.832452	27.448889
18.842432	27.447388
18.852412	27.445886
18.862392	27.444383
18.872372	27.442879
18.882352	27.441373
18.892332	27.439867
18.902312	27.43836
18.912292	27.436851
18.922272	27.435342
18.932252	27.433831
18.942232	27.432319
18.952212	27.430806
18.962192	27.429292
18.972172	27.427777
18.982152	27.426261
18.992132	27.424744
19.002112	27.423226
19.012092	27.421706
19.022072	27.420186
19.032052	27.418664
19.042032	27.417142
19.052012	27.415618
19.061992	27.414093
19.071972	27.412567
19.081952	27.41104
19.091932	27.409512
19.101912	27.407983
19.111892	27.406453
19.121872	27.404921
19.131852	27.403389
19.141832	27.401855
19.151812	27.400321
19.161792	27.398785
19.171772	27.397248
19.181752	27.39571
19.191731	27.394171
19.201711	27.392631
19.211691	27.39109
19.221671	27.389547
19.231651	27.388004
19.241631	27.386459
19.251611	27.384914
19.261591	27.383367
19.271571	27.381819
19.281551	27.380271
19.291531	27.378721
19.301511	27.377169
19.311491	27.375617
19.321471	27.374064
19.331451	27.37251
19.341431	27.370954
19.351411	27.369398
19.361391	27.36784
19.371371	27.366281
19.381351	27.364721
19.391331	27.36316
19.401311	27.361598
19.411291	27.360035
19.421271	27.358471
19.431251	27.356905
19.441231	27.355339
19.451211	27.353771
19.461191	27.352203
19.471171	27.350633
19.481151	27.349062
19.491131	27.34749
19.501111	27.345917
19.511091	27.344343
19.521071	27.342767
19.531051	27.341191
19.541031	27.339613
19.551011	27.338035
19.560991	27.336455
19.570971	27.334874
19.580951	27.333292
19.590931	27.331709
19.600911	27.330125
19.610891	27.32854
19.620871	27.326954
19.630851	27.325366
19.640831	27.323778
19.650811	27.322188
19.660791	27.320597
19.670771	27.319005
19.680751	27.317412
19.690731	27.315818
19.700711	27.314223
19.710691	27.312627
19.720671	27.311029
19.730651	27.309431
19.740631	27.307831
19.750611	27.30623
19.760591	27.304629
19.770571	27.303026
19.780551	27.301422
19.790531	27.299816
19.800511	27.29821
19.810491	27.296603
19.820471	27.294994
19.830451	27.293385
19.840431	27.291774
19.850411	27.290162
19.860391	27.288549
19.870371	27.286935
19.880351	27.28532
19.890331	27.283704
19.900311	27.282086
19.910291	27.280468
19.920271	27.278848
19.930251	27.277227
19.940231	27.275605
19.950211	27.273982
19.960191	27.272358
19.970171	27.270733
19.980151	27.269107
19.990131	27.267479
20.000111	27.265851
20.010091	27.264221
20.020071	27.26259
20.030051	27.260959
20.040031	27.259326
20.050011	27.257691
20.059991	27.256056
20.069971	27.25442
20.079951	27.252782
20.089931	27.251144
20.099911	27.249504
20.109891	27.247863
20.119871	27.246221
20.129851	27.244578
20.139831	27.242934
20.149811	27.241289
20.159791	27.239642
20.169771	27.237995
20.179751	27.236346
20.189731	27.234696
20.199711	27.233045
20.209691	27.231393
20.219671	27.22974
20.229651	27.228086
20.239631	27.226431
20.249611	27.224774
20.259591	27.223116
20.269571	27.221458
20.279551	27.219798
20.289531	27.218137
20.299511	27.216475
20.309491	27.214812
20.319471	27.213147
20.329451	27.211482
20.339431	27.209815
20.349411	27.208147
20.359391	27.206479
20.369371	27.204809
20.379351	27.203138
20.389331	27.201465
20.399311	27.199792
20.409291	27.198118
20.419271	27.196442
20.429251	27.194765
20.439231	27.193087
20.449211	27.191408
20.459191	27.189728
20.469171	27.188047
20.479151	27.186365
20.489131	27.184681
20.499111	27.182997
20.509091	27.181311
20.519071	27.179624
20.529051	27.177936
20.539031	27.176247
20.549011	27.174557
20.558991	27.172865
20.568971	27.171173
20.578951	27.169479
20.588931	27.167785
20.598911	27.166089
20.608891	27.164392
20.618871	27.162694
20.628851	27.160994
20.638831	27.159294
20.648811	27.157592
20.658791	27.15589
20.668771	27.154186
20.678751	27.152481
20.688731	27.150775
20.698711	27.149068
20.708691	27.14736
20.718671	27.14565
20.728651	27.14394
20.738631	27.142228
20.748611	27.140515
20.758591	27.138801
20.768571	27.137086
20.778551	27.13537
20.788531	27.133653
20.798511	27.131934
20.808491	27.130214
20.818471	27.128494
20.828451	27.126772
20.838431	27.125049
20.848411	27.123325
20.858391	27.121599
20.868371	27.119873
20.878351	27.118145
20.888331	27.116417
20.898311	27.114687
20.908291	27.112956
20.918271	27.111224
20.928251	27.109491
20.938231	27.107756
20.948211	27.106021
20.958191	27.104284
20.968171	27.102546
20.978151	27.100808
20.988131	27.099067
20.998111	27.097326
21.008091	27.095584
21.018071	27.093841
21.028051	27.092096
21.038031	27.09035
21.048011	27.088603
21.057991	27.086855
21.067971	27.085106
21.077951	27.083356
21.087931	27.081605
21.097911	27.079852
21.107891	27.078098
21.117871	27.076344
21.127851	27.074588
21.137831	27.07283
21.147811	27.071072
21.157791	27.069313
21.167771	27.067552
21.177751	27.065791
21.187731	27.064028
21.197711	27.062264
21.207691	27.060499
21.217671	27.058733
21.227651	27.056965
21.237631	27.055197
21.247611	27.053427
21.257591	27.051656
21.267571	27.049884
21.277551	27.048111
21.287531	27.046337
21.297511	27.044562
21.307491	27.042785
21.317471	27.041008
21.327451	27.039229
21.337431	27.037449
21.347411	27.035668
21.357391	27.033886
21.367371	27.032102
21.377351	27.030318
21.387331	27.028532
21.397311	27.026746
21.407291	27.024958
21.417271	27.023169
21.427251	27.021378
21.43723	27.019587
21.44721	27.017794
21.45719	27.016001
21.46717	27.014206
21.47715	27.01241
21.48713	27.010613
21.49711	27.008815
21.50709	27.007016
21.51707	27.005215
21.52705	27.003413
21.53703	27.001611
21.54701	26.999807
21.55699	26.998002
21.56697	26.996195
21.57695	26.994388
21.58693	26.992579
21.59691	26.99077
21.60689	26.988959
21.61687	26.987147
21.62685	26.985334
21.63683	26.98352
21.64681	26.981704
21.65679	26.979888
21.66677	26.97807
21.67675	26.976251
21.68673	26.974431
21.69671	26.97261
21.70669	26.970788
21.71667	26.968964
21.72665	26.96714
21.73663	26.965314
21.74661	26.963487
21.75659	26.961659
21.76657	26.95983
21.77655	26.957999
21.78653	26.956168
21.79651	26.954335
21.80649	26.952501
21.81647	26.950666
21.82645	26.94883
21.83643	26.946993
21.84641	26.945155
21.85639	26.943315
21.86637	26.941475
21.87635	26.939633
21.88633	26.93779
21.89631	26.935946
21.90629	26.9341
21.91627	26.932254
21.92625	26.930406
21.93623	26.928558
21.94621	26.926708
21.95619	26.924857
21.96617	26.923004
21.97615	26.921151
21.98613	26.919297
21.99611	26.917441
22.00609	26.915584
22.01607	26.913726
22.02605	26.911867
22.03603	26.910007
22.04601	26.908145
22.05599	26.906283
22.06597	26.904419
22.07595	26.902554
22.08593	26.900688
22.09591	26.898821
22.10589	26.896953
22.11587	26.895083
22.12585	26.893213
22.13583	26.891341
22.14581	26.889468
22.15579	26.887594
22.16577	26.885718
22.17575	26.883842
22.18573	26.881964
22.19571	26.880086
22.20569	26.878206
22.21567	26.876325
22.22565	26.874443
22.23563	26.872559
22.24561	26.870675
22.25559	26.868789
22.26557	26.866902
22.27555	26.865014
22.28553	26.863125
22.29551	26.861235
22.30549	26.859344
22.31547	26.857451
22.32545	26.855557
22.33543	26.853662
22.34541	26.851766
22.35539	26.849869
22.36537	26.847971
22.37535	26.846071
22.38533	26.844171
22.39531	26.842269
22.40529	26.840366
22.41527	26.838462
22.42525	26.836556
22.43523	26.83465
22.44521	26.832742
22.45519	26.830833
22.46517	26.828923
22.47515	26.827012
22.48513	26.8251
22.49511	26.823187
22.50509	26.821272
22.51507	26.819356
22.52505	26.81744
22.53503	26.815522
22.54501	26.813602
22.55499	26.811682
22.56497	26.80976
22.57495	26.807838
22.58493	26.805914
22.59491	26.803989
22.60489	26.802063
22.61487	26.800136
22.62485	26.798207
22.63483	26.796277
22.64481	26.794347
22.65479	26.792415
22.66477	26.790482
22.67475	26.788547
22.68473	26.786612
22.69471	26.784675
22.70469	26.782738
22.71467	26.780799
22.72465	26.778859
22.73463	26.776917
22.74461	26.774975
22.75459	26.773032
22.76457	26.771087
22.77455	26.769141
22.78453	26.767194
22.79451	26.765246
22.80449	26.763296
22.81447	26.761346
22.82445	26.759394
22.83443	26.757442
22.84441	26.755488
22.85439	26.753532
22.86437	26.751576
22.87435	26.749619
22.88433	26.74766
22.89431	26.7457
22.90429	26.743739
22.91427	26.741777
22.92425	26.739814
22.93423	26.737849
22.94421	26.735884
22.95419	26.733917
22.96417	26.731949
22.97415	26.72998
22.98413	26.72801
22.99411	26.726039
23.00409	26.724066
23.01407	26.722092
23.02405	26.720117
23.03403	26.718141
23.04401	26.716164
23.05399	26.714186
23.06397	26.712206
23.07395	26.710226
23.08393	26.708244
23.09391	26.706261
23.10389	26.704276
23.11387	26.702291
23.12385	26.700305
23.13383	26.698317
23.14381	26.696328
23.15379	26.694338
23.16377	26.692347
23.17375	26.690355
23.18373	26.688361
23.19371	26.686367
23.20369	26.684371
23.21367	26.682374
23.22365	26.680376
23.23363	26.678376
23.24361	26.676376
23.25359	26.674374
23.26357	26.672372
23.27355	26.670368
23.28353	26.668362
23.29351	26.666356
23.30349	26.664349
23.31347	26.66234
23.32345	26.66033
23.33343	26.65832
23.34341	26.656307
23.35339	26.654294
23.36337	26.65228
23.37335	26.650264
23.38333	26.648247
23.39331	26.64623
23.40329	26.64421
23.41327	26.64219
23.42325	26.640169
23.43323	26.638146
23.44321	26.636123
23.45319	26.634098
23.46317	26.632072
23.47315	26.630044
23.48313	26.628016
23.49311	26.625986
23.50309	26.623956
23.51307	26.621924
23.52305	26.619891
23.53303	26.617857
23.54301	26.615821
23.55299	26.613785
23.56297	26.611747
23.57295	26.609708
23.58293	26.607668
23.59291	26.605627
23.60289	26.603585
23.61287	26.601541
23.62285	26.599497
23.63283	26.597451
23.64281	26.595404
23.65279	26.593356
23.66277	26.591306
23.672749	26.589256
23.682729	26.587204
23.692709	26.585151
23.702689	26.583097
23.712669	26.581042
23.722649	26.578986
23.732629	26.576928
23.742609	26.57487
23.752589	26.57281
23.762569	26.570749
23.772549	26.568687
23.782529	26.566623
23.792509	26.564559
23.802489	26.562493
23.812469	26.560427
23.822449	26.558359
23.832429	26.556289
23.842409	26.554219
23.852389	26.552148
23.862369	26.550075
23.872349	26.548001
23.882329	26.545926
23.892309	26.54385
23.902289	26.541773
23.912269	26.539695
23.922249	26.537615
23.932229	26.535534
23.942209	26.533452
23.952189	26.531369
23.962169	26.529285
23.972149	26.527199
23.982129	26.525113
23.992109	26.523025
24.002089	26.520936
24.012069	26.518846
24.022049	26.516755
24.032029	26.514662
24.042009	26.512569
24.051989	26.510474
24.061969	26.508378
24.071949	26.506281
24.081929	26.504183
24.091909	26.502084
24.101889	26.499983
24.111869	26.497881
24.121849	26.495778
24.131829	26.493674
24.141809	26.491569
24.151789	26.489463
24.161769	26.487355
24.171749	26.485247
24.181729	26.483137
24.191709	26.481026
24.201689	26.478913
24.211669	26.4768
24.221649	26.474686
24.231629	26.47257
24.241609	26.470453
24.251589	26.468335
24.261569	26.466216
24.271549	26.464095
24.281529	26.461974
24.291509	26.459851
24.301489	26.457727
24.311469	26.455602
24.321449	26.453476
24.331429	26.451349
24.341409	26.44922
24.351389	26.447091
24.361369	26.44496
24.371349	26.442828
24.381329	26.440695
24.391309	26.43856
24.401289	26.436425
24.411269	26.434288
24.421249	26.432151
24.431229	26.430012
24.441209	26.427871
24.451189	26.42573
24.461169	26.423588
24.471149	26.421444
24.481129	26.419299
24.491109	26.417153
24.501089	26.415006
24.511069	26.412858
24.521049	26.410709
24.531029	26.408558
24.541009	26.406406
24.550989	26.404253
24.560969	26.402099
24.570949	26.399944
24.580929	26.397788
24.590909	26.39563
24.600889	26.393471
24.610869	26.391311
24.620849	26.38915
24.630829	26.386988
24.640809	26.384825
24.650789	26.38266
24.660769	26.380494
24.670749	26.378328
24.680729	26.37616
24.690709	26.37399
24.700689	26.37182
24.710669	26.369649
24.720649	26.367476
24.730629	26.365302
24.740609	26.363127
24.750589	26.360951
24.760569	26.358773
24.770549	26.356595
24.780529	26.354415
24.790509	26.352235
24.800489	26.350053
24.810469	26.347869
24.820449	26.345685
24.830429	26.3435
24.840409	26.341313
24.850389	26.339125
24.860369	26.336936
24.870349	26.334746
24.880329	26.332555
24.890309	26.330363
24.900289	26.328169
24.910269	26.325974
24.920249	26.323778
24.930229	26.321581
24.940209	26.319383
24.950189	26.317184
24.960169	26.314983
24.970149	26.312781
24.980129	26.310579
24.990109	26.308375
25.000089	26.306169
25.010069	26.303963
25.020049	26.301756
25.030029	26.299547
25.040009	26.297337
25.049989	26.295126
25.059969	26.292914
25.069949	26.290701
25.079929	26.288486
25.089909	26.286271
25.099889	26.284054
25.109869	26.281836
25.119849	26.279617
25.129829	26.277397
25.139809	26.275175
25.149789	26.272953
25.159769	26.270729
25.169749	26.268504
25.179729	26.266278
25.189709	26.264051
25.199689	26.261822
25.209669	26.259593
25.219649	26.257362
25.229629	26.25513
25.239609	26.252897
25.249589	26.250663
25.259569	26.248428
25.269549	26.246191
25.279529	26.243954
25.289509	26.241715
25.299489	26.239475
25.309469	26.237234
25.319449	26.234992
25.329429	26.232748
25.339409	26.230504
25.349389	26.228258
25.359369	26.226011
25.369349	26.223763
25.379329	26.221514
25.389309	26.219264
25.399289	26.217012
25.409269	26.21476
25.419249	26.212506
25.429229	26.210251
25.439209	26.207995
25.449189	26.205737
25.459169	26.203479
25.469149	26.201219
25.479129	26.198959
25.489109	26.196697
25.499089	26.194434
25.509069	26.19217
25.519049	26.189904
25.529029	26.187638
25.539009	26.18537
25.548989	26.183101
25.558969	26.180831
25.568949	26.17856
25.578929	26.176288
25.588909	26.174014
25.598889	26.17174
25.608869	26.169464
25.618849	26.167187
25.628829	26.164909
25.638809	26.16263
25.648789	26.16035
25.658769	26.158068
25.668749	26.155785
25.678729	26.153502
25.688709	26.151217
25.698689	26.148931
25.708669	26.146643
25.718649	26.144355
25.728629	26.142065
25.738609	26.139775
25.748589	26.137483
25.758569	26.13519
25.768549	26.132895
25.778529	26.1306
25.788509	26.128304
25.798489	26.126006
25.808469	26.123707
25.818449	26.121407
25.828429	26.119106
25.838409	26.116804
25.848389	26.114501
25.858369	26.112196
25.868349	26.10989
25.878329	26.107584
25.888309	26.105276
25.898289	26.102967
25.908269	26.100656
25.918248	26.098345
25.928228	26.096032
25.938208	26.093719
25.948188	26.091404
25.958168	26.089088
25.968148	26.08677
25.978128	26.084452
25.988108	26.082133
25.998088	26.079812
26.008068	26.07749
26.018048	26.075167
26.028028	26.072843
26.038008	26.070518
26.047988	26.068192
26.057968	26.065864
26.067948	26.063536
26.077928	26.061206
26.087908	26.058875
26.097888	26.056543
26.107868	26.05421
26.117848	26.051875
26.127828	26.04954
26.137808	26.047203
26.147788	26.044865
26.157768	26.042526
26.167748	26.040186
26.177728	26.037845
26.187708	26.035503
26.197688	26.033159
26.207668	26.030814
26.217648	26.028469
26.227628	26.026122
26.237608	26.023773
26.247588	26.021424
26.257568	26.019074
26.267548	26.016722
26.277528	26.01437
26.287508	26.012016
26.297488	26.009661
26.307468	26.007305
26.317448	26.004947
26.327428	26.002589
26.337408	26.00023
26.347388	25.997869
26.357368	25.995507
26.367348	25.993144
26.377328	25.99078
26.387308	25.988415
26.397288	25.986048
26.407268	25.983681
26.417248	25.981312
26.427228	25.978942
26.437208	25.976571
26.447188	25.974199
26.457168	25.971826
26.467148	25.969452
26.477128	25.967076
26.487108	25.9647
26.497088	25.962322
26.507068	25.959943
26.517048	25.957563
26.527028	25.955182
26.537008	25.952799
26.546988	25.950416
26.556968	25.948031
26.566948	25.945645
26.576928	25.943259
26.586908	25.940871
26.596888	25.938481
26.606868	25.936091
26.616848	25.9337
26.626828	25.931307
26.636808	25.928913
26.646788	25.926519
26.656768	25.924123
26.666748	25.921725
26.676728	25.919327
26.686708	25.916928
26.696688	25.914527
26.706668	25.912126
26.716648	25.909723
26.726628	25.907319
26.736608	25.904914
26.746588	25.902508
26.756568	25.9001
26.766548	25.897692
26.776528	25.895282
26.786508	25.892872
26.796488	25.89046
26.806468	25.888047
26.816448	25.885633
26.826428	25.883217
26.836408	25.880801
26.846388	25.878383
26.856368	25.875965
26.866348	25.873545
26.876328	25.871124
26.886308	25.868702
26.896288	25.866279
26.906268	25.863855
26.916248	25.861429
26.926228	25.859003
26.936208	25.856575
26.946188	25.854146
26.956168	25.851716
26.966148	25.849285
26.976128	25.846853
26.986108	25.84442
26.996088	25.841985
27.006068	25.839549
27.016048	25.837113
27.026028	25.834675
27.036008	25.832236
27.045988	25.829796
27.055968	25.827355
27.065948	25.824912
