Freq_GHz	Model_dBm
9.8105357	-18.604336
9.8205157	-18.605708
9.8304957	-18.607081
9.8404757	-18.608455
9.8504557	-18.609831
9.8604357	-18.611209
9.8704156	-18.612589
9.8803956	-18.61397
9.8903756	-18.615352
9.9003556	-18.616736
9.9103356	-18.618122
9.9203156	-18.61951
9.9302956	-18.620899
9.9402756	-18.622289
9.9502556	-18.623682
9.9602356	-18.625075
9.9702156	-18.626471
9.9801956	-18.627868
9.9901756	-18.629267
10.000156	-18.630667
10.010136	-18.632069
10.020116	-18.633472
10.030096	-18.634878
10.040076	-18.636284
10.050056	-18.637693
10.060036	-18.639103
10.070016	-18.640514
10.079996	-18.641928
10.089976	-18.643342
10.099956	-18.644759
10.109936	-18.646177
10.119916	-18.647597
10.129896	-18.649018
10.139876	-18.650441
10.149856	-18.651865
10.159836	-18.653292
10.169816	-18.654719
10.179796	-18.656149
10.189776	-18.65758
10.199756	-18.659013
10.209735	-18.660447
10.219715	-18.661883
10.229695	-18.66332
10.239675	-18.664759
10.249655	-18.6662
10.259635	-18.667643
10.269615	-18.669087
10.279595	-18.670532
10.289575	-18.671979
10.299555	-18.673428
10.309535	-18.674879
10.319515	-18.676331
10.329495	-18.677785
10.339475	-18.67924
10.349455	-18.680697
10.359435	-18.682156
10.369415	-18.683616
10.379395	-18.685078
10.389375	-18.686542
10.399355	-18.688007
10.409335	-18.689474
10.419315	-18.690942
10.429295	-18.692412
10.439275	-18.693884
10.449255	-18.695358
10.459235	-18.696833
10.469215	-18.698309
10.479195	-18.699787
10.489175	-18.701267
10.499155	-18.702749
10.509135	-18.704232
10.519115	-18.705717
10.529095	-18.707203
10.539075	-18.708691
10.549055	-18.710181
10.559035	-18.711673
10.569015	-18.713166
10.578995	-18.71466
10.588975	-18.716156
10.598955	-18.717654
10.608935	-18.719154
10.618915	-18.720655
10.628895	-18.722158
10.638875	-18.723663
10.648855	-18.725169
10.658835	-18.726677
10.668815	-18.728186
10.678795	-18.729697
10.688775	-18.73121
10.698755	-18.732724
10.708735	-18.73424
10.718715	-18.735758
10.728695	-18.737277
10.738675	-18.738798
10.748655	-18.740321
10.758635	-18.741845
10.768615	-18.743371
10.778595	-18.744898
10.788575	-18.746428
10.798555	-18.747958
10.808535	-18.749491
10.818515	-18.751025
10.828495	-18.752561
10.838475	-18.754098
10.848455	-18.755638
10.858435	-18.757178
10.868415	-18.758721
10.878395	-18.760265
10.888375	-18.761811
10.898355	-18.763358
10.908335	-18.764907
10.918315	-18.766458
10.928295	-18.76801
10.938275	-18.769564
10.948255	-18.77112
10.958235	-18.772677
10.968215	-18.774236
10.978195	-18.775797
10.988175	-18.777359
10.998155	-18.778923
11.008135	-18.780489
11.018115	-18.782056
11.028095	-18.783625
11.038075	-18.785195
11.048055	-18.786768
11.058035	-18.788342
11.068015	-18.789917
11.077995	-18.791494
11.087975	-18.793073
11.097955	-18.794654
11.107935	-18.796236
11.117915	-18.79782
11.127895	-18.799406
11.137875	-18.800993
11.147855	-18.802582
11.157835	-18.804172
11.167815	-18.805765
11.177795	-18.807359
11.187775	-18.808954
11.197755	-18.810551
11.207735	-18.81215
11.217715	-18.813751
11.227695	-18.815353
11.237675	-18.816957
11.247655	-18.818563
11.257635	-18.82017
11.267615	-18.821779
11.277595	-18.82339
11.287575	-18.825002
11.297555	-18.826616
11.307535	-18.828232
11.317515	-18.829849
11.327495	-18.831468
11.337475	-18.833089
11.347455	-18.834711
11.357435	-18.836335
11.367415	-18.837961
11.377395	-18.839588
11.387375	-18.841217
11.397355	-18.842848
11.407335	-18.84448
11.417315	-18.846114
11.427295	-18.84775
11.437275	-18.849387
11.447255	-18.851027
11.457235	-18.852667
11.467215	-18.85431
11.477195	-18.855954
11.487175	-18.8576
11.497155	-18.859247
11.507135	-18.860897
11.517115	-18.862547
11.527095	-18.8642
11.537075	-18.865854
11.547055	-18.86751
11.557035	-18.869168
11.567015	-18.870827
11.576995	-18.872488
11.586975	-18.874151
11.596955	-18.875815
11.606935	-18.877481
11.616915	-18.879149
11.626895	-18.880818
11.636875	-18.882489
11.646855	-18.884162
11.656835	-18.885837
11.666815	-18.887513
11.676795	-18.889191
