Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
5.80855	-0.12124896	-38.591549	-0.17444823	-37.495056	0.77077752	-0.61511749	0.77762998	-0.59658987
6.0085	-0.13126999	-39.892437	-0.18644182	-38.811429	0.75574154	-0.63172853	0.76266546	-0.61344928
6.20845	-0.14260064	-41.178196	-0.19880707	-40.130221	0.74040951	-0.64768199	0.74728017	-0.62994229
6.4084	-0.15585424	-42.578068	-0.21153987	-41.451483	0.72326125	-0.66456204	0.73148298	-0.64605807
6.60835	-0.15727156	-43.830723	-0.22463591	-42.775262	0.70844466	-0.6801036	0.7152831	-0.66178599
6.8083	-0.17384268	-45.188251	-0.23809061	-44.1016	0.69081419	-0.69536865	0.69869003	-0.67711558
7.00825	-0.18209077	-46.48732	-0.25189915	-45.430538	0.67423132	-0.71017673	0.68171363	-0.6920366
7.2082	-0.18706079	-47.795113	-0.26605643	-46.762112	0.6574708	-0.724965	0.66436407	-0.70653902
7.40815	-0.19921213	-49.139942	-0.28055712	-48.096355	0.63938001	-0.73916105	0.64665185	-0.72061302
7.6081	-0.20836541	-50.472794	-0.29539558	-49.433296	0.62135858	-0.75303942	0.62858777	-0.73424906
7.80805	-0.22688667	-51.763798	-0.31056591	-50.772962	0.60294754	-0.76521426	0.61018297	-0.74743782
8.008	-0.2326529	-53.067139	-0.32606191	-52.115375	0.58499778	-0.77821391	0.59144888	-0.76017028
8.20795	-0.24548885	-54.39827	-0.34187711	-53.460552	0.56592465	-0.79042476	0.57239726	-0.77243768
8.4079	-0.25072378	-55.67783	-0.35800472	-54.808508	0.54780255	-0.80238141	0.55304014	-0.78423157
8.60785	-0.25980023	-57.059502	-0.37443764	-56.159253	0.52774419	-0.81450537	0.53338988	-0.79554381
8.8078	-0.27634311	-58.351646	-0.39116848	-57.512793	0.50827372	-0.82462696	0.5134591	-0.80636659
9.00775	-0.28276131	-59.656853	-0.40818951	-58.86913	0.48899687	-0.83537306	0.49326072	-0.81669244
9.2077	-0.29907313	-60.922878	-0.42549271	-60.22826	0.46953774	-0.84438606	0.47280793	-0.82651422
9.40765	-0.29956681	-62.287781	-0.44306973	-61.590179	0.44926587	-0.85528216	0.45211417	-0.83582519
9.6076	-0.31691012	-63.579369	-0.46091187	-62.954872	0.42901571	-0.86346573	0.43119315	-0.84461897
9.80755	-0.34396127	-64.877922	-0.47901015	-64.322326	0.40806475	-0.87025185	0.4100588	-0.85288959
10.0075	-0.33953422	-66.211899	-0.49735522	-65.692519	0.38789218	-0.87996421	0.38872529	-0.86063146
10.2075	-0.37051842	-67.431625	-0.5159421	-67.065769	0.36775861	-0.88485964	0.36720162	-0.86784117
10.4074	-0.3770164	-68.823845	-0.53474678	-68.441016	0.34589226	-0.89286544	0.34551857	-0.8745088
10.6074	-0.399185	-70.108589	-0.55377776	-69.8196	0.32495582	-0.89810117	0.32366924	-0.88063672
10.8073	-0.39944538	-71.404633	-0.57300538	-71.200103	0.30455003	-0.90519423	0.30169042	-0.886215
11.0073	-0.41311365	-72.696617	-0.59243792	-72.583862	0.28361612	-0.91039719	0.27957523	-0.89124584
11.2072	-0.43089047	-73.961479	-0.61204468	-73.969443	0.26291207	-0.91456227	0.25736103	-0.89572134
11.4072	-0.44868219	-75.274948	-0.6318337	-75.358177	0.24138413	-0.91846527	0.23504097	-0.89964356
11.6071	-0.46461147	-76.679916	-0.6517733	-76.748617	0.21839096	-0.92241442	0.21265284	-0.90300666
11.8071	-0.4707959	-77.885986	-0.67187126	-78.142089	0.1987857	-0.92614717	0.19018981	-0.90581261
12.007	-0.49382478	-79.294357	-0.69209501	-79.537129	0.17549667	-0.92828876	0.16768996	-0.90805769
12.207	-0.49723181	-80.480232	-0.71245205	-80.935058	0.156186	-0.93135661	0.14514646	-0.90974374
12.4069	-0.51386529	-81.913467	-0.732909	-82.334399	0.13258784	-0.93318301	0.12259754	-0.9108692
12.6069	-0.51887995	-83.023689	-0.75347307	-83.736465	0.11441569	-0.93503684	0.10003636	-0.91143583
12.8068	-0.54786325	-84.530251	-0.77411019	-85.139765	0.089493551	-0.93459797	0.077501157	-0.91144423
13.0068	-0.54684627	-85.776245	-0.79482726	-86.545607	0.069157669	-0.93643265	0.054985048	-0.91089609
13.2067	-0.57149649	-87.115898	-0.81558964	-87.952485	0.047111805	-0.9351359	0.032526134	-0.90979417
13.4067	-0.57404238	-88.443581	-0.83640394	-89.361702	0.025424262	-0.93570214	0.010117461	-0.9081401
13.6066	-0.5988704	-89.471825	-0.85723503	-90.771738	0.0086041017	-0.93333602	-0.012203156	-0.90593878
13.8066	-0.60931718	-90.8965	-0.87808927	-92.183887	-0.014586264	-0.93213964	-0.034442762	-0.90319179
14.0065	-0.63522816	-92.269661	-0.8989312	-93.596619	-0.036809792	-0.92874771	-0.056563982	-0.89990616
14.2065	-0.6445142	-93.764336	-0.9197669	-95.011221	-0.060957557	-0.92648053	-0.078573977	-0.8960834
14.4064	-0.65886599	-94.843117	-0.94056073	-96.426149	-0.07826034	-0.92364126	-0.10043596	-0.89173263
14.6064	-0.67567974	-96.268463	-0.96131856	-97.842685	-0.10101543	-0.91962689	-0.12215723	-0.88685529
