Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
15.8061	-3.8351393	-116.28878	-4.6788242	-110.12749
16.006	-3.7983797	-117.64959	-4.6700847	-111.6173
16.206	-3.8101962	-118.85812	-4.6606722	-113.10672
16.4059	-3.7674689	-120.23672	-4.6505929	-114.594
16.6059	-3.7839661	-121.40918	-4.6398346	-116.08037
16.8058	-3.773484	-122.73951	-4.628407	-117.56409
17.0058	-3.7656014	-124.11129	-4.6162986	-119.04637
17.2057	-3.7389629	-125.31288	-4.6035224	-120.52548
17.4057	-3.7166064	-126.47836	-4.5900679	-122.00262
17.6056	-3.7588263	-127.74537	-4.5759515	-123.47605
17.8056	-3.7172713	-129.09212	-4.5611632	-124.947
18.0055	-3.7317991	-130.347	-4.545723	-126.41372
18.2055	-3.7081535	-131.43205	-4.5296215	-127.87743
18.4054	-3.7127559	-132.845	-4.512882	-129.3364
18.6054	-3.687428	-133.97856	-4.4954958	-130.79184
18.8053	-3.6614373	-135.27495	-4.4774892	-132.24205
19.0053	-3.6875484	-136.37587	-4.4588541	-133.68822
19.2052	-3.6519384	-137.6535	-4.4396198	-135.12867
19.4052	-3.6607952	-139.04567	-4.4197785	-136.56459
19.6051	-3.6235082	-139.95567	-4.3993626	-137.99433
19.8051	-3.628576	-141.57874	-4.3783645	-139.41908
20.005	-3.6043289	-142.3201	-4.3568189	-140.83718
20.205	-3.6168556	-143.91144	-4.3347189	-142.24985
20.4049	-3.5954554	-144.89162	-4.3121013	-143.65545
20.6049	-3.5730994	-146.18655	-4.2889592	-145.05518
20.8048	-3.5675688	-147.29779	-4.2653317	-146.44745
21.0048	-3.587291	-148.39621	-4.2412118	-147.83346
21.2047	-3.5574865	-149.98689	-4.2166405	-149.21162
21.4047	-3.5676916	-150.98102	-4.1916106	-150.58314
21.6046	-3.4827943	-152.02328	-4.1661646	-151.94648
21.8046	-3.5994277	-153.25839	-4.1402952	-153.30283
22.0045	-3.4924855	-154.66466	-4.1140462	-154.65067
22.2045	-3.5588274	-155.82982	-4.0874097	-155.99121
22.4044	-3.4686217	-156.76543	-4.0604309	-157.32297
22.6044	-3.5477839	-158.32034	-4.0331012	-158.64712
22.8043	-3.4825966	-159.02765	-4.0054667	-159.96224
23.0043	-3.4670377	-160.58131	-3.9775183	-161.26949
23.2042	-3.4705522	-161.55156	-3.9493025	-162.56747
23.4042	-3.4399936	-162.70215	-3.9208096	-163.85737
23.6041	-3.4734688	-163.8524	-3.8920866	-165.13779
23.8041	-3.4271016	-164.89581	-3.8631229	-166.40993
24.004	-3.4410996	-166.18558	-3.8339656	-167.67242
24.204	-3.4315035	-167.16298	-3.8046036	-168.92645
24.4039	-3.414871	-168.46268	-3.7750837	-170.1707
24.6039	-3.431823	-169.62201	-3.745394	-171.40634
24.8038	-3.3606205	-170.6568	-3.7155812	-172.63207
25.0038	-3.4089184	-171.75673	-3.6856323	-173.84908
25.2037	-3.3820376	-172.77853	-3.6555939	-175.0561
25.4037	-3.4028261	-174.40501	-3.625452	-176.25429
25.6036	-3.3813481	-175.03127	-3.5952526	-177.44242
25.8036	-3.3400531	-176.66548	-3.564981	-178.62166
26.0035	-3.3603995	-177.06949	-3.5346824	-179.7908
26.2035	-3.3368416	-178.78627	-3.5043412	179.04901
26.4034	-3.3580463	-179.63168	-3.474002	177.89894
26.6034	-3.2997751	179.10225	-3.4436483	176.75785
26.8033	-3.3236277	178.10466	-3.4133237	175.62688
27.0033	-3.2977383	177.34848	-3.3830111	174.50489
27.2032	-3.3269532	175.71942	-3.3527531	173.39301
27.4032	-3.2910364	175.01147	-3.3225316	172.2901
27.6031	-3.2576289	173.96521	-3.2923886	171.19727
27.8031	-3.3218668	172.89954	-3.262305	170.11338
28.003	-3.2710783	172.04886	-3.2323218	169.03952
28.203	-3.2936349	170.537	-3.2024193	167.97457
28.4029	-3.2517316	170.03583	-3.1726372	166.91956
28.6029	-3.2544584	168.31468	-3.1429554	165.87343
28.8028	-3.3080194	167.52971	-3.1134126	164.83716
29.0028	-3.1686692	166.17393	-3.0839878	163.80969
29.2027	-3.3243916	165.39168	-3.0547186	162.792
29.4027	-3.159234	164.41687	-3.0255838	161.78303
29.6026	-3.334548	162.99271	-2.9966197	160.78374
29.8026	-3.2020264	162.1626	-2.9678044	159.79308
30.0025	-3.2402043	160.76544	-2.9391735	158.81199
30.2025	-3.158885	160.36397	-2.9107045	157.83944
30.4024	-3.1900625	159.38756	-2.8824318	156.87634
30.6024	-3.2548828	157.75281	-2.8543327	155.92168
30.8023	-3.0971751	157.39403	-2.8264405	154.97634
31.0023	-3.1030536	156.2072	-2.798732	154.03932
31.2022	-3.1670551	157.08327	-2.7712397	153.1115
31.4022	-3.2499461	153.84158	-2.7439401	152.19188
31.6021	-3.2098806	153.93045	-2.7168644	151.28132
31.8021	-3.0543709	151.71233	-2.6899892	150.37885
32.002	-3.2093308	153.08966	-2.6633447	149.48529
32.202	-3.1843359	149.93576	-2.6369072	148.59969
32.4019	-3.1518109	149.35721	-2.6107059	147.72286
32.6019	-3.1059318	148.58633	-2.584717	146.85386
32.8018	-3.1389177	147.23737	-2.5589689	145.99349
33.0018	-3.2481911	146.59114	-2.5334377	145.14081
33.2017	-3.0355949	144.7827	-2.5081508	144.29661
33.4017	-3.2054989	144.37924	-2.4830844	143.45996
33.6016	-2.989146	143.53796	-2.4582649	142.63164
33.8016	-3.2150164	142.32094	-2.4336685	141.81074
34.0015	-2.9869199	142.24219	-2.4093208	140.99802
34.2015	-3.0816195	139.79091	-2.3851982	140.19257
34.4014	-2.9289856	140.68274	-2.3613253	139.39515
34.6014	-3.0086565	139.15918	-2.3376787	138.60487
34.8013	-3.1545153	138.58557	-2.3142822	137.82246
35.0013	-2.9057815	136.76439	-2.2911124	137.04705
35.2012	-2.9898887	135.7843	-2.2681925	136.27935
35.4012	-2.6931176	137.23003	-2.2454993	135.51853
35.6011	-3.1981504	134.9341	-2.2230551	134.76525
35.8011	-2.8857095	134.21323	-2.200837	134.01871
36.001	-2.9768662	131.37669	-2.1788666	133.27957
36.201	-2.9051349	131.93303	-2.1571211	132.54703
36.4009	-2.8989408	130.05486	-2.1356216	131.82173
36.6009	-3.0411613	129.26685	-2.1143455	131.10289
36.8008	-2.8642983	127.88351	-2.0933131	130.39116
37.0008	-2.9620864	126.7789	-2.0725022	129.68574
37.2007	-2.8537207	126.40512	-2.0519325	128.98727
37.4007	-2.8608499	124.96849	-2.0315821	128.29499
37.6006	-2.9812057	124.54043	-2.0114699	127.60952
37.8006	-2.7528477	122.93304	-1.9915745	126.9301
38.0005	-2.9082046	122.50868	-1.9719142	126.25734
38.2005	-2.7319672	121.91064	-1.9524679	125.5905
38.4004	-2.8109734	120.45164	-1.9332532	124.93018
38.6004	-2.7375181	121.04885	-1.9142495	124.27565
38.8003	-2.7455621	117.90459	-1.8954739	123.62749
39.0003	-2.7849829	119.66632	-1.876906	122.985
39.2002	-2.752305	115.59371	-1.8585624	122.34875
39.4002	-2.8286614	116.67934	-1.8404231	121.71804
39.6001	-2.7365818	114.61729	-1.8225043	121.09343
39.8001	-2.8084924	114.43308	-1.8047861	120.47423
40	-2.8126459	113.0864	-1.7872845	119.861
