Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
22.8043	-7.3958325	176.57024	-7.575508	168.34613
23.0043	-7.3030386	175.56915	-7.4846152	167.8634
23.2042	-7.2450223	175.04587	-7.3943431	167.37784
23.4042	-7.1353312	174.64282	-7.304609	166.88903
23.6041	-7.1193748	173.79083	-7.21551	166.39754
23.8041	-6.9935379	173.30338	-7.1269643	165.90294
24.004	-6.9370618	172.48085	-7.0390674	165.4058
24.204	-6.8560824	172.08818	-6.9517384	164.9057
24.4039	-6.7742338	171.32837	-6.8650714	164.40321
24.6039	-6.7296576	170.62245	-6.7789864	163.89789
24.8038	-6.5972676	170.03522	-6.693576	163.39034
25.0038	-6.5725088	169.38359	-6.608761	162.88009
25.2037	-6.5003657	168.77568	-6.5246324	162.36775
25.4037	-6.4163332	167.7065	-6.441112	161.85287
25.6036	-6.3678694	167.44846	-6.3582893	161.33604
25.8036	-6.2408233	166.25986	-6.276087	160.81681
26.0035	-6.2064376	166.17467	-6.1945929	160.29577
26.2035	-6.1159272	164.99031	-6.1137306	159.77247
26.4034	-6.0840836	164.50658	-6.0335864	159.24751
26.6034	-5.9864931	163.53964	-5.9540848	158.72044
26.8033	-5.9284616	162.86172	-5.8753102	158.19185
27.0033	-5.8539367	162.63597	-5.7971884	157.66129
27.2032	-5.8239036	161.32216	-5.7198018	157.12936
27.4032	-5.7308216	161.01239	-5.6430773	156.59561
27.6031	-5.6512389	160.28351	-5.5670956	156.06063
27.8031	-5.649097	159.61739	-5.4917844	155.52396
28.003	-5.5537324	159.08177	-5.4172228	154.98622
28.203	-5.5144768	157.8945	-5.3433394	154.44693
28.4029	-5.4318833	157.79871	-5.2702113	153.90672
28.6029	-5.3673105	156.43884	-5.1977683	153.36511
28.8028	-5.3498416	155.7867	-5.1260858	152.82271
29.0028	-5.194387	155.05756	-5.0550943	152.27906
29.2027	-5.2714715	154.22032	-4.9848674	151.73477
29.4027	-5.0809407	153.7538	-4.9153368	151.18937
29.6026	-5.1762829	152.5616	-4.846574	150.64348
29.8026	-5.037921	152.04451	-4.7785118	150.09662
30.0025	-5.0115294	151.02376	-4.7112198	149.54941
30.2025	-4.8847551	150.77914	-4.6446317	149.00137
30.4024	-4.8541207	150.19734	-4.5788154	148.45313
30.6024	-4.8761353	148.78238	-4.5137055	147.90421
30.8023	-4.6891484	148.67149	-4.4493678	147.35522
31.0023	-4.6602211	147.87231	-4.3857383	146.80569
31.2022	-4.6756749	148.19051	-4.3228807	146.25624
31.4022	-4.6709852	145.98631	-4.260732	145.70639
31.6021	-4.6306539	146.10991	-4.1993539	145.15675
31.8021	-4.4265285	144.33548	-4.1386844	144.60685
32.002	-4.5260606	145.21046	-4.0787836	144.0573
32.202	-4.4708347	142.80898	-4.0195903	143.50762
32.4019	-4.3646245	142.53358	-3.9611626	142.95843
32.6019	-4.3371434	141.90985	-3.9034405	142.40925
32.8018	-4.2682886	140.79012	-3.8464802	141.86069
33.0018	-4.3404679	140.32837	-3.7902226	141.31227
33.2017	-4.116478	138.9001	-3.7347221	140.7646
33.4017	-4.2183528	138.56082	-3.6799208	140.21719
33.6016	-4.0136876	137.88536	-3.6258709	139.67067
33.8016	-4.1271262	136.79051	-3.5725157	139.12454
34.0015	-3.9325452	136.63002	-3.5199057	138.57941
34.2015	-3.9599223	134.70137	-3.4679851	138.0348
34.4014	-3.7959094	135.70953	-3.4168025	137.49131
34.6014	-3.8435743	134.25998	-3.3663033	136.94846
34.8013	-3.8865337	133.56927	-3.3165343	136.40685
35.0013	-3.6879823	132.20982	-3.2674418	135.866
35.2012	-3.6949015	131.30739	-3.219071	135.32649
35.4012	-3.4409251	132.52977	-3.1713693	134.78786
35.6011	-3.8356016	130.50749	-3.1243801	134.25069
35.8011	-3.5437255	129.7728	-3.0780517	133.71449
36.001	-3.567008	127.7075	-3.032426	133.17987
36.201	-3.4826806	127.89198	-2.9874524	132.64632
36.4009	-3.4419627	126.34396	-2.9431709	132.11444
36.6009	-3.5399959	125.56622	-2.8995322	131.58375
36.8008	-3.3758996	124.51328	-2.8565747	131.05482
37.0008	-3.4225569	123.55347	-2.81425	130.52717
37.2007	-3.3233871	123.16846	-2.772595	130.00138
37.4007	-3.2918727	121.98811	-2.7315623	129.47696
37.6006	-3.3879125	121.39069	-2.6911874	128.95449
37.8006	-3.1395085	120.22079	-2.651424	128.43347
38.0005	-3.2629273	119.85773	-2.6123059	127.91448
38.2005	-3.0766153	118.95931	-2.5737881	127.39704
38.4004	-3.1424077	118.06444	-2.5359028	126.88169
38.6004	-3.0961895	118.04935	-2.498606	126.36798
38.8003	-3.0257478	115.72831	-2.4619288	125.85643
39.0003	-3.0958383	116.76561	-2.425828	125.34659
39.2002	-3.0033808	113.47524	-2.3903334	124.83898
39.4002	-3.0157781	114.25659	-2.355403	124.33315
39.6001	-3.0079975	112.75895	-2.3210651	123.82962
39.8001	-2.9631264	112.05288	-2.2872788	123.32793
40	-2.9828968	111.43485	-2.2540714	122.8286
