Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
17.4057	-8.426795	-141.00354	-11.020152	-151.36604
17.6056	-8.3746939	-142.03966	-10.909928	-152.41607
17.8056	-8.2525549	-143.01752	-10.800534	-153.45822
18.0055	-8.1783609	-144.00497	-10.692079	-154.49159
18.2055	-8.0848751	-144.87381	-10.584456	-155.51734
18.4054	-8.0025482	-146.0005	-10.47777	-156.53458
18.6054	-7.9000916	-146.86082	-10.371917	-157.54445
18.8053	-7.7943516	-147.96342	-10.267001	-158.54607
19.0053	-7.7393656	-148.81374	-10.162916	-159.54056
19.2052	-7.6339765	-149.83273	-10.059766	-160.52703
19.4052	-7.5554552	-150.92287	-9.9574462	-161.5066
19.6051	-7.4608693	-151.71603	-9.8560577	-162.47838
19.8051	-7.3694019	-152.9969	-9.7554975	-163.44346
20.005	-7.2780523	-153.57323	-9.6558646	-164.40098
20.205	-7.2197509	-154.88461	-9.5570573	-165.35199
20.4049	-7.1291223	-155.67496	-9.4591726	-166.29565
20.6049	-7.0541973	-156.73291	-9.3621102	-167.23298
20.8048	-6.9687052	-157.62181	-9.265965	-168.16315
21.0048	-6.9341645	-158.53857	-9.1706383	-169.08717
21.2047	-6.8268776	-159.83575	-9.0762227	-170.00421
21.4047	-6.7660465	-160.61749	-8.9826211	-170.91527
21.6046	-6.643261	-161.52434	-8.8899242	-171.81952
21.8046	-6.6608968	-162.51282	-8.7980363	-172.71795
22.0045	-6.5213695	-163.55344	-8.7070461	-173.60973
22.2045	-6.5038548	-164.56984	-8.6168593	-174.49584
22.4044	-6.3597775	-165.40106	-8.5275629	-175.37545
22.6044	-6.3496833	-166.56178	-8.4390641	-176.24953
22.8043	-6.2451711	-167.25385	-8.3514477	-177.11727
23.0043	-6.1798267	-168.50043	-8.2646224	-177.9796
23.2042	-6.1212001	-169.33716	-8.1786714	-178.83572
23.4042	-6.0317798	-170.2334	-8.0935049	-179.68657
23.6041	-6.0124412	-171.28345	-8.009204	179.46866
23.8041	-5.9110837	-172.15729	-7.9256803	178.62905
24.004	-5.8653402	-173.20703	-7.8430135	177.79539
24.204	-5.8020444	-174.05861	-7.7611164	176.96678
24.4039	-5.7340765	-175.11314	-7.6800669	176.144
24.6039	-5.682054	-176.07068	-7.5997795	175.32617
24.8038	-5.5891476	-177.06816	-7.52033	174.51405
25.0038	-5.5632129	-177.93724	-7.4416346	173.70679
25.2037	-5.5044193	-178.89264	-7.3637674	172.90512
25.4037	-5.4445553	179.92068	-7.2866459	172.10822
25.6036	-5.3919902	179.21887	-7.2103426	171.31681
25.8036	-5.3185306	177.84795	-7.1347764	170.53008
26.0035	-5.2692699	177.32701	-7.0600182	169.74874
26.2035	-5.2116957	175.98203	-6.9859882	168.97199
26.4034	-5.1764569	175.15106	-6.9127558	168.20055
26.6034	-5.0988779	174.02658	-6.8402426	167.43362
26.8033	-5.063921	173.14345	-6.7685163	166.6719
27.0033	-5.006125	172.52736	-6.6975	165.91461
27.2032	-4.9839916	171.12509	-6.6272598	165.16246
27.4032	-4.9152761	170.40933	-6.5577202	164.41466
27.6031	-4.8557239	169.42429	-6.4889458	163.67191
27.8031	-4.847137	168.5956	-6.4208624	162.93345
28.003	-4.7661285	167.74356	-6.353533	162.19996
28.203	-4.7393188	166.53053	-6.2868849	161.47069
28.4029	-4.6715798	165.89517	-6.2209797	160.74632
28.6029	-4.6479688	164.47627	-6.1557459	160.0261
28.8028	-4.6295309	163.64929	-6.0912436	159.31072
29.0028	-4.5291762	162.64485	-6.0274028	158.59942
29.2027	-4.5849433	161.75987	-5.9642821	157.89288
29.4027	-4.4421425	160.94777	-5.9018128	157.19038
29.6026	-4.5116796	159.79417	-5.8400521	156.49257
29.8026	-4.4068136	158.95877	-5.7789327	155.79873
30.0025	-4.3894849	157.84587	-5.7185102	155.10952
30.2025	-4.2965169	157.26393	-5.6587189	154.42423
30.4024	-4.2762623	156.50665	-5.5996129	153.74352
30.6024	-4.3016615	154.96658	-5.5411276	153.06666
30.8023	-4.1403441	154.47855	-5.4833161	152.39432
31.0023	-4.1362519	153.57672	-5.426115	151.72578
31.2022	-4.1635618	153.7184	-5.369576	151.0617
31.4022	-4.1486478	151.62419	-5.313637	150.40138
31.6021	-4.1127982	151.24272	-5.2583484	149.74546
31.8021	-3.9704874	149.5191	-5.2036493	149.09325
32.002	-4.0241175	150.01854	-5.149589	148.44538
32.202	-4.0020518	147.79996	-5.0961079	147.80117
32.4019	-3.9285915	147.28333	-5.0432538	147.16126
32.6019	-3.9181454	146.37598	-4.9909684	146.52496
32.8018	-3.8657339	145.2347	-4.9392985	145.8929
33.0018	-3.9285781	144.66161	-4.8881868	145.26441
33.2017	-3.7491605	143.07739	-4.8376789	144.64011
33.4017	-3.8284211	142.71298	-4.787719	144.01933
33.6016	-3.6841149	141.78355	-4.7383513	143.40269
33.8016	-3.7864985	140.74005	-4.689521	142.78954
34.0015	-3.6209979	140.22835	-4.6412716	142.18047
34.2015	-3.6282644	138.58531	-4.5935493	141.57485
34.4014	-3.5037928	138.86873	-4.5463963	140.97326
34.6014	-3.5796168	137.52982	-4.4997601	140.37508
34.8013	-3.5880232	136.69327	-4.453682	139.78089
35.0013	-3.4396892	135.46593	-4.4081104	139.19006
35.2012	-3.4637861	134.50867	-4.3630855	138.60317
35.4012	-3.2805648	135.06749	-4.318557	138.0196
35.6011	-3.5591774	133.21385	-4.274564	137.43993
35.8011	-3.3167362	132.35477	-4.2310573	136.86354
36.001	-3.3654501	130.36688	-4.188075	136.291
36.201	-3.308037	130.31577	-4.145569	135.72171
36.4009	-3.2832031	128.87959	-4.1035764	135.15622
36.6009	-3.3850298	127.87386	-4.0620501	134.59393
36.8008	-3.2314303	126.75834	-4.0210264	134.03541
37.0008	-3.2931287	125.82101	-3.9804591	133.48005
37.2007	-3.2183146	125.30149	-3.9403837	132.92841
37.4007	-3.206949	124.07354	-3.9007549	132.3799
37.6006	-3.2831948	123.4498	-3.8616074	131.83506
37.8006	-3.0795376	122.33548	-3.8228969	131.29332
38.0005	-3.1868589	121.75859	-3.7846571	130.75519
38.2005	-3.0453444	120.72813	-3.7468448	130.22014
38.4004	-3.0866036	120.09855	-3.7094928	129.68865
38.6004	-3.1020608	119.7111	-3.672559	129.1602
38.8003	-3.0176859	117.77271	-3.6360752	128.63528
39.0003	-3.0500028	118.36397	-3.6000002	128.11335
39.2002	-2.9930387	115.43673	-3.5643653	127.59492
39.4002	-3.0144577	116.00781	-3.52913	127.07944
39.6001	-3.0358777	114.47422	-3.4943248	126.56741
39.8001	-2.9660478	113.65665	-3.4599101	126.0583
40	-3.0158226	112.94986	-3.4259158	125.55259
