Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
3.80905	-0.072204821	-25.337599	-0.087203268	-25.771984	0.89631985	-0.42440829	0.89153569	-0.43044752
4.009	-0.072207719	-26.666882	-0.096459642	-27.129515	0.8862328	-0.44508701	0.8801492	-0.45096737
4.20895	-0.072780445	-27.979881	-0.10615993	-28.487715	0.87574357	-0.46524674	0.86824253	-0.47117622
4.4089	-0.082473628	-29.326231	-0.11629958	-29.846608	0.86360603	-0.48515312	0.85582479	-0.49106042
4.60885	-0.091209866	-30.656286	-0.12687383	-31.206212	0.85125547	-0.50456047	0.8429055	-0.51060664
4.8088	-0.094130784	-31.930164	-0.13787764	-32.566548	0.83954556	-0.52318452	0.82949457	-0.52980178
5.00875	-0.10054819	-33.278378	-0.14930572	-33.927631	0.82639255	-0.54239213	0.81560227	-0.54863309
5.2087	-0.098862059	-34.588608	-0.16115255	-35.289476	0.81393223	-0.56125542	0.80123927	-0.5670881
5.40865	-0.1088887	-35.942471	-0.17341233	-36.652096	0.79952066	-0.57966013	0.78641657	-0.58515467
5.6086	-0.12110238	-37.240135	-0.18607901	-38.015502	0.78508358	-0.59677812	0.77114556	-0.60282102
5.80855	-0.12124896	-38.591549	-0.19914629	-39.379703	0.77077752	-0.61511749	0.75543794	-0.62007568
6.0085	-0.13126999	-39.892437	-0.21260758	-40.744706	0.75574154	-0.63172853	0.73930575	-0.63690758
6.20845	-0.14260064	-41.178196	-0.22645604	-42.110515	0.74040951	-0.64768199	0.72276137	-0.65330599
6.4084	-0.15585424	-42.578068	-0.24068459	-43.477132	0.72326125	-0.66456204	0.70581747	-0.66926057
6.60835	-0.15727156	-43.830723	-0.25528583	-44.844557	0.70844466	-0.6801036	0.68848702	-0.6847614
6.8083	-0.17384268	-45.188251	-0.27025214	-46.212788	0.69081419	-0.69536865	0.67078328	-0.69979893
7.00825	-0.18209077	-46.48732	-0.28557561	-47.58182	0.67423132	-0.71017673	0.65271979	-0.71436404
7.2082	-0.18706079	-47.795113	-0.30124805	-48.951646	0.6574708	-0.724965	0.63431034	-0.72844804
7.40815	-0.19921213	-49.139942	-0.31726103	-50.322255	0.63938001	-0.73916105	0.61556896	-0.74204266
7.6081	-0.20836541	-50.472794	-0.33360582	-51.693635	0.62135858	-0.75303942	0.59650992	-0.75514008
