Freq_GHz	r_fit	x_fit	R_fit_ohm	X_fit_ohm	Re_S11	Im_S11	S11_dB	S11_deg
20.2539	0.0969917	-0.433708	4.84959	-21.6854	-0.576711	-0.623371	-1.41952	-132.773
20.2639	0.0969916	-0.433046	4.84958	-21.6523	-0.577361	-0.622676	-1.42021	-132.837
20.2739	0.0969914	-0.432385	4.84957	-21.6193	-0.578011	-0.621982	-1.4209	-132.901
20.2839	0.0969913	-0.431725	4.84956	-21.5862	-0.578659	-0.621287	-1.42159	-132.965
20.294	0.0969912	-0.431064	4.84956	-21.5532	-0.579307	-0.620591	-1.42228	-133.029
20.304	0.096991	-0.430404	4.84955	-21.5202	-0.579953	-0.619895	-1.42297	-133.093
20.314	0.0969909	-0.429745	4.84954	-21.4873	-0.580599	-0.619198	-1.42365	-133.157
20.324	0.0969907	-0.429086	4.84954	-21.4543	-0.581244	-0.618501	-1.42434	-133.221
20.3341	0.0969906	-0.428427	4.84953	-21.4214	-0.581888	-0.617803	-1.42502	-133.285
20.3441	0.0969904	-0.427769	4.84952	-21.3885	-0.582531	-0.617105	-1.4257	-133.349
20.3541	0.0969903	-0.427112	4.84951	-21.3556	-0.583173	-0.616406	-1.42639	-133.413
20.3642	0.0969901	-0.426454	4.84951	-21.3227	-0.583815	-0.615707	-1.42707	-133.477
20.3742	0.09699	-0.425798	4.8495	-21.2899	-0.584455	-0.615007	-1.42775	-133.541
20.3842	0.0969898	-0.425141	4.84949	-21.2571	-0.585095	-0.614307	-1.42843	-133.605
20.3942	0.0969897	-0.424485	4.84948	-21.2243	-0.585733	-0.613607	-1.42911	-133.669
20.4043	0.0969895	-0.42383	4.84948	-21.1915	-0.586371	-0.612906	-1.42979	-133.733
20.4143	0.0969894	-0.423174	4.84947	-21.1587	-0.587008	-0.612204	-1.43046	-133.796
20.4243	0.0969892	-0.42252	4.84946	-21.126	-0.587644	-0.611502	-1.43114	-133.86
20.4343	0.0969891	-0.421865	4.84946	-21.0933	-0.588279	-0.610799	-1.43182	-133.924
20.4444	0.096989	-0.421211	4.84945	-21.0606	-0.588913	-0.610096	-1.43249	-133.988
20.4544	0.0969888	-0.420558	4.84944	-21.0279	-0.589547	-0.609392	-1.43317	-134.052
20.4644	0.0969887	-0.419905	4.84943	-20.9953	-0.590179	-0.608688	-1.43384	-134.115
20.4744	0.0969885	-0.419252	4.84943	-20.9626	-0.590811	-0.607984	-1.43451	-134.179
20.4845	0.0969884	-0.4186	4.84942	-20.93	-0.591442	-0.607279	-1.43518	-134.243
20.4945	0.0969882	-0.417948	4.84941	-20.8974	-0.592071	-0.606573	-1.43585	-134.307
20.5045	0.0969881	-0.417297	4.8494	-20.8649	-0.5927	-0.605867	-1.43652	-134.371
20.5146	0.0969879	-0.416646	4.8494	-20.8323	-0.593328	-0.605161	-1.43719	-134.434
20.5246	0.0969878	-0.415996	4.84939	-20.7998	-0.593956	-0.604454	-1.43786	-134.498
20.5346	0.0969876	-0.415346	4.84938	-20.7673	-0.594582	-0.603747	-1.43853	-134.562
20.5446	0.0969875	-0.414696	4.84937	-20.7348	-0.595207	-0.603039	-1.4392	-134.626
20.5547	0.0969873	-0.414047	4.84937	-20.7023	-0.595832	-0.60233	-1.43986	-134.689
20.5647	0.0969872	-0.413398	4.84936	-20.6699	-0.596455	-0.601621	-1.44053	-134.753
20.5747	0.096987	-0.412749	4.84935	-20.6375	-0.597078	-0.600912	-1.44119	-134.817
20.5847	0.0969869	-0.412101	4.84934	-20.6051	-0.5977	-0.600202	-1.44185	-134.88
20.5948	0.0969867	-0.411454	4.84934	-20.5727	-0.598321	-0.599492	-1.44252	-134.944
20.6048	0.0969866	-0.410806	4.84933	-20.5403	-0.598941	-0.598781	-1.44318	-135.008
20.6148	0.0969864	-0.41016	4.84932	-20.508	-0.59956	-0.59807	-1.44384	-135.071
20.6248	0.0969863	-0.409513	4.84931	-20.4757	-0.600178	-0.597359	-1.4445	-135.135
20.6349	0.0969861	-0.408867	4.84931	-20.4434	-0.600796	-0.596647	-1.44516	-135.199
20.6449	0.096986	-0.408222	4.8493	-20.4111	-0.601412	-0.595934	-1.44581	-135.262
20.6549	0.0969859	-0.407577	4.84929	-20.3788	-0.602028	-0.595221	-1.44647	-135.326
20.665	0.0969857	-0.406932	4.84929	-20.3466	-0.602643	-0.594508	-1.44713	-135.389
20.675	0.0969856	-0.406288	4.84928	-20.3144	-0.603256	-0.593794	-1.44778	-135.453
20.685	0.0969854	-0.405644	4.84927	-20.2822	-0.603869	-0.593079	-1.44844	-135.516
20.695	0.0969853	-0.405	4.84926	-20.25	-0.604481	-0.592364	-1.44909	-135.58
20.7051	0.0969851	-0.404357	4.84926	-20.2179	-0.605092	-0.591649	-1.44974	-135.644
20.7151	0.096985	-0.403714	4.84925	-20.1857	-0.605703	-0.590933	-1.4504	-135.707
20.7251	0.0969848	-0.403072	4.84924	-20.1536	-0.606312	-0.590217	-1.45105	-135.771
20.7351	0.0969847	-0.40243	4.84923	-20.1215	-0.606921	-0.589501	-1.4517	-135.834
20.7452	0.0969845	-0.401789	4.84923	-20.0894	-0.607528	-0.588784	-1.45235	-135.898
20.7552	0.0969844	-0.401148	4.84922	-20.0574	-0.608135	-0.588066	-1.453	-135.961
20.7652	0.0969842	-0.400507	4.84921	-20.0253	-0.608741	-0.587348	-1.45364	-136.025
20.7752	0.0969841	-0.399867	4.8492	-19.9933	-0.609345	-0.58663	-1.45429	-136.088
20.7853	0.0969839	-0.399227	4.8492	-19.9613	-0.609949	-0.585911	-1.45494	-136.152
20.7953	0.0969838	-0.398587	4.84919	-19.9294	-0.610553	-0.585192	-1.45558	-136.215
20.8053	0.0969836	-0.397948	4.84918	-19.8974	-0.611155	-0.584472	-1.45622	-136.278
20.8154	0.0969835	-0.39731	4.84917	-19.8655	-0.611756	-0.583752	-1.45687	-136.342
20.8254	0.0969833	-0.396671	4.84917	-19.8336	-0.612357	-0.583031	-1.45751	-136.405
20.8354	0.0969832	-0.396033	4.84916	-19.8017	-0.612956	-0.58231	-1.45815	-136.469
20.8454	0.096983	-0.395396	4.84915	-19.7698	-0.613555	-0.581589	-1.45879	-136.532
20.8555	0.0969829	-0.394759	4.84914	-19.7379	-0.614153	-0.580867	-1.45943	-136.595
20.8655	0.0969827	-0.394122	4.84914	-19.7061	-0.614749	-0.580145	-1.46007	-136.659
20.8755	0.0969826	-0.393486	4.84913	-19.6743	-0.615345	-0.579422	-1.46071	-136.722
20.8855	0.0969824	-0.39285	4.84912	-19.6425	-0.61594	-0.578699	-1.46135	-136.786
20.8956	0.0969823	-0.392215	4.84911	-19.6107	-0.616535	-0.577975	-1.46198	-136.849
20.9056	0.0969821	-0.391579	4.84911	-19.579	-0.617128	-0.577251	-1.46262	-136.912
