Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
22.8043	-1.8442315	-162.64163	-1.8454917	-167.25453	-0.77187141	-0.24127407	-0.78866078	-0.17839022
23.00425	-1.8682233	-163.96533	-1.8496364	-168.48923	-0.77509517	-0.22276263	-0.79194362	-0.1612778
23.2042	-1.8959193	-165.18019	-1.853331	-169.71513	-0.77716187	-0.20562251	-0.79487462	-0.14423644
23.40415	-1.9047034	-166.36459	-1.8565826	-170.93216	-0.7804564	-0.18932292	-0.79746024	-0.12727339
23.6041	-1.9464947	-167.64616	-1.8593988	-172.14028	-0.78073007	-0.17099536	-0.79970708	-0.11039558
23.80405	-1.9586987	-168.77527	-1.8617874	-173.33943	-0.7828473	-0.15535911	-0.80162179	-0.093609638
24.004	-1.9793679	-170.08514	-1.8637564	-174.52958	-0.78432555	-0.13709635	-0.80321108	-0.076921886
24.20395	-1.9974532	-171.27342	-1.865314	-175.71069	-0.78536302	-0.12055032	-0.80448172	-0.060338347
24.4039	-2.0212231	-172.53751	-1.8664687	-176.88272	-0.78567828	-0.10291328	-0.80544052	-0.043864752
24.60385	-2.0417855	-173.72708	-1.8672288	-178.04564	-0.78578306	-0.086375362	-0.80609432	-0.027506541
24.8038	-2.0516913	-174.90022	-1.8676032	-179.19943	-0.78648932	-0.070189258	-0.80644999	-0.011268873
25.00375	-2.0819006	-176.12105	-1.8676008	179.65592	-0.78507102	-0.053231011	-0.80651441	0.0048433743
25.2037	-2.0945988	-177.28781	-1.8672303	178.52045	-0.78484393	-0.037179653	-0.80629445	0.020825593
25.40365	-2.1216974	-178.6212	-1.8665008	177.39415	-0.78304977	-0.018847418	-0.80579698	0.036673443
25.6036	-2.1411228	-179.7079	-1.8654214	176.27704	-0.78151662	-0.0039842897	-0.80502887	0.052382844
25.80355	-2.1561382	178.95996	-1.8640013	175.16912	-0.78004837	0.014161089	-0.80399696	0.06794997
26.0035	-2.1778657	177.94794	-1.8622495	174.07038	-0.77772868	0.027866427	-0.80270804	0.083371242
26.20345	-2.1841919	176.62085	-1.8601753	172.98083	-0.77630907	0.045837766	-0.80116889	0.098643322
26.4034	-2.2146056	175.47586	-1.8577878	171.90045	-0.77252835	0.06112681	-0.79938624	0.11376311
26.60335	-2.2177038	174.27344	-1.8550962	170.82924	-0.77080053	0.077297009	-0.79736677	0.12872772
26.8033	-2.2510562	173.12782	-1.8521095	169.76717	-0.76615345	0.092337323	-0.79511711	0.14353452
27.00325	-2.255543	172.12027	-1.848837	168.71424	-0.76401656	0.10574058	-0.79264382	0.15818105
27.2032	-2.2920315	170.75578	-1.8452876	167.67041	-0.7580906	0.12338439	-0.78995341	0.17266509
