Freq_GHz	Model_dBm_5mA	Model_Norm_dB
7.87247	-9.44924	-0.114046
7.88245	-9.44955	-0.11435
7.89242	-9.44985	-0.114656
7.9024	-9.45016	-0.114961
7.91238	-9.45047	-0.115267
7.92236	-9.45077	-0.115574
7.93233	-9.45108	-0.115881
7.94231	-9.45139	-0.116188
7.95229	-9.4517	-0.116496
7.96227	-9.452	-0.116805
7.97224	-9.45231	-0.117114
7.98222	-9.45262	-0.117423
7.9922	-9.45293	-0.117733
8.00218	-9.45324	-0.118043
8.01215	-9.45355	-0.118354
8.02213	-9.45386	-0.118665
8.03211	-9.45418	-0.118977
8.04209	-9.45449	-0.119289
8.05206	-9.4548	-0.119602
8.06204	-9.45511	-0.119915
8.07202	-9.45543	-0.120229
8.082	-9.45574	-0.120543
8.09197	-9.45606	-0.120858
8.10195	-9.45637	-0.121173
8.11193	-9.45669	-0.121488
8.12191	-9.457	-0.121804
8.13188	-9.45732	-0.12212
8.14186	-9.45764	-0.122437
8.15184	-9.45795	-0.122755
8.16182	-9.45827	-0.123073
8.17179	-9.45859	-0.123391
8.18177	-9.45891	-0.12371
8.19175	-9.45923	-0.124029
8.20173	-9.45955	-0.124349
8.2117	-9.45987	-0.124669
8.22168	-9.46019	-0.12499
8.23166	-9.46051	-0.125311
8.24164	-9.46083	-0.125633
8.25161	-9.46115	-0.125955
8.26159	-9.46148	-0.126277
8.27157	-9.4618	-0.126601
8.28155	-9.46212	-0.126924
8.29152	-9.46245	-0.127248
8.3015	-9.46277	-0.127573
8.31148	-9.4631	-0.127898
8.32146	-9.46342	-0.128223
8.33143	-9.46375	-0.128549
8.34141	-9.46407	-0.128876
8.35139	-9.4644	-0.129203
8.36137	-9.46473	-0.12953
8.37134	-9.46506	-0.129858
8.38132	-9.46538	-0.130186
8.3913	-9.46571	-0.130515
8.40128	-9.46604	-0.130844
8.41125	-9.46637	-0.131174
8.42123	-9.4667	-0.131504
8.43121	-9.46703	-0.131835
8.44119	-9.46737	-0.132167
8.45116	-9.4677	-0.132498
8.46114	-9.46803	-0.13283
8.47112	-9.46836	-0.133163
8.4811	-9.4687	-0.133496
8.49107	-9.46903	-0.13383
8.50105	-9.46936	-0.134164
8.51103	-9.4697	-0.134499
8.52101	-9.47003	-0.134834
8.53098	-9.47037	-0.13517
8.54096	-9.4707	-0.135506
8.55094	-9.47104	-0.135842
8.56092	-9.47138	-0.136179
8.57089	-9.47172	-0.136517
8.58087	-9.47205	-0.136855
8.59085	-9.47239	-0.137194
8.60083	-9.47273	-0.137533
8.6108	-9.47307	-0.137872
8.62078	-9.47341	-0.138212
8.63076	-9.47375	-0.138553
8.64074	-9.47409	-0.138894
8.65071	-9.47443	-0.139235
8.66069	-9.47478	-0.139577
8.67067	-9.47512	-0.139919
8.68065	-9.47546	-0.140262
8.69062	-9.4758	-0.140606
8.7006	-9.47615	-0.14095
8.71058	-9.47649	-0.141294
8.72056	-9.47684	-0.141639
8.73053	-9.47718	-0.141984
8.74051	-9.47753	-0.14233
8.75049	-9.47788	-0.142677
8.76047	-9.47822	-0.143024
8.77044	-9.47857	-0.143371
8.78042	-9.47892	-0.143719
8.7904	-9.47927	-0.144067
8.80038	-9.47961	-0.144416
8.81035	-9.47996	-0.144765
8.82033	-9.48031	-0.145115
8.83031	-9.48066	-0.145466
8.84029	-9.48102	-0.145816
8.85026	-9.48137	-0.146168
8.86024	-9.48172	-0.14652
8.87022	-9.48207	-0.146872
8.8802	-9.48242	-0.147225
8.89017	-9.48278	-0.147578
8.90015	-9.48313	-0.147932
8.91013	-9.48348	-0.148286
8.92011	-9.48384	-0.148641
8.93008	-9.4842	-0.148996
8.94006	-9.48455	-0.149352
8.95004	-9.48491	-0.149708
8.96002	-9.48526	-0.150065
8.96999	-9.48562	-0.150423
8.97997	-9.48598	-0.15078
8.98995	-9.48634	-0.151139
8.99992	-9.4867	-0.151498
9.0099	-9.48706	-0.151857
9.01988	-9.48742	-0.152217
9.02986	-9.48778	-0.152577
9.03983	-9.48814	-0.152938
9.04981	-9.4885	-0.153299
9.05979	-9.48886	-0.153661
9.06977	-9.48922	-0.154023
9.07974	-9.48959	-0.154386
9.08972	-9.48995	-0.15475
9.0997	-9.49031	-0.155113
9.10968	-9.49068	-0.155478
9.11965	-9.49104	-0.155843
9.12963	-9.49141	-0.156208
9.13961	-9.49177	-0.156574
9.14959	-9.49214	-0.15694
9.15956	-9.49251	-0.157307
9.16954	-9.49287	-0.157675
9.17952	-9.49324	-0.158043
9.1895	-9.49361	-0.158411
9.19947	-9.49398	-0.15878
9.20945	-9.49435	-0.159149
9.21943	-9.49472	-0.159519
9.22941	-9.49509	-0.15989
9.23938	-9.49546	-0.160261
9.24936	-9.49583	-0.160632
9.25934	-9.4962	-0.161004
9.26932	-9.49658	-0.161377
9.27929	-9.49695	-0.16175
9.28927	-9.49732	-0.162123
9.29925	-9.4977	-0.162497
9.30923	-9.49807	-0.162872
9.3192	-9.49845	-0.163247
9.32918	-9.49882	-0.163623
9.33916	-9.4992	-0.163999
9.34914	-9.49957	-0.164375
9.35911	-9.49995	-0.164752
9.36909	-9.50033	-0.16513
9.37907	-9.50071	-0.165508
9.38905	-9.50109	-0.165887
9.39902	-9.50146	-0.166266
9.409	-9.50184	-0.166646
9.41898	-9.50222	-0.167026
9.42896	-9.50261	-0.167407
9.43893	-9.50299	-0.167788
9.44891	-9.50337	-0.16817
9.45889	-9.50375	-0.168552
9.46887	-9.50413	-0.168935
9.47884	-9.50452	-0.169318
9.48882	-9.5049	-0.169702
9.4988	-9.50529	-0.170086
9.50878	-9.50567	-0.170471
9.51875	-9.50606	-0.170857
9.52873	-9.50644	-0.171243
9.53871	-9.50683	-0.171629
9.54869	-9.50721	-0.172016
9.55866	-9.5076	-0.172404
9.56864	-9.50799	-0.172792
9.57862	-9.50838	-0.17318
9.5886	-9.50877	-0.173569
9.59857	-9.50916	-0.173959
9.60855	-9.50955	-0.174349
9.61853	-9.50994	-0.17474
9.62851	-9.51033	-0.175131
9.63848	-9.51072	-0.175522
9.64846	-9.51111	-0.175915
9.65844	-9.51151	-0.176307
9.66842	-9.5119	-0.176701
9.67839	-9.51229	-0.177094
9.68837	-9.51269	-0.177489
9.69835	-9.51308	-0.177884
9.70833	-9.51348	-0.178279
9.7183	-9.51387	-0.178675
9.72828	-9.51427	-0.179071
9.73826	-9.51467	-0.179468
9.74824	-9.51506	-0.179866
9.75821	-9.51546	-0.180264
9.76819	-9.51586	-0.180662
9.77817	-9.51626	-0.181061
9.78815	-9.51666	-0.181461
9.79812	-9.51706	-0.181861
9.8081	-9.51746	-0.182262
9.81808	-9.51786	-0.182663
9.82806	-9.51826	-0.183065
9.83803	-9.51867	-0.183467
9.84801	-9.51907	-0.18387
9.85799	-9.51947	-0.184273
9.86797	-9.51988	-0.184677
9.87794	-9.52028	-0.185082
9.88792	-9.52069	-0.185486
9.8979	-9.52109	-0.185892
9.90788	-9.5215	-0.186298
9.91785	-9.5219	-0.186705
9.92783	-9.52231	-0.187112
9.93781	-9.52272	-0.187519
9.94779	-9.52313	-0.187927
9.95776	-9.52353	-0.188336
9.96774	-9.52394	-0.188745
9.97772	-9.52435	-0.189155
9.9877	-9.52476	-0.189565
9.99767	-9.52518	-0.189976
10.0077	-9.52559	-0.190388
10.0176	-9.526	-0.1908
10.0276	-9.52641	-0.191212
10.0376	-9.52682	-0.191625
10.0476	-9.52724	-0.192039
10.0575	-9.52765	-0.192453
10.0675	-9.52807	-0.192867
10.0775	-9.52848	-0.193283
10.0875	-9.5289	-0.193698
10.0974	-9.52931	-0.194115
10.1074	-9.52973	-0.194531
10.1174	-9.53015	-0.194949
10.1274	-9.53057	-0.195367
10.1374	-9.53098	-0.195785
10.1473	-9.5314	-0.196204
10.1573	-9.53182	-0.196624
10.1673	-9.53224	-0.197044
10.1773	-9.53266	-0.197464
10.1872	-9.53308	-0.197886
10.1972	-9.53351	-0.198307
10.2072	-9.53393	-0.19873
10.2172	-9.53435	-0.199152
10.2272	-9.53477	-0.199576
10.2371	-9.5352	-0.2
10.2471	-9.53562	-0.200424
10.2571	-9.53605	-0.200849
10.2671	-9.53647	-0.201275
10.277	-9.5369	-0.201701
10.287	-9.53733	-0.202127
10.297	-9.53775	-0.202555
10.307	-9.53818	-0.202982
10.317	-9.53861	-0.203411
10.3269	-9.53904	-0.20384
10.3369	-9.53947	-0.204269
10.3469	-9.5399	-0.204699
10.3569	-9.54033	-0.20513
10.3668	-9.54076	-0.205561
10.3768	-9.54119	-0.205992
10.3868	-9.54162	-0.206425
10.3968	-9.54206	-0.206857
10.4068	-9.54249	-0.207291
10.4167	-9.54292	-0.207724
10.4267	-9.54336	-0.208159
10.4367	-9.54379	-0.208594
10.4467	-9.54423	-0.209029
10.4566	-9.54466	-0.209466
10.4666	-9.5451	-0.209902
10.4766	-9.54554	-0.210339
10.4866	-9.54598	-0.210777
10.4965	-9.54641	-0.211215
10.5065	-9.54685	-0.211654
10.5165	-9.54729	-0.212094
10.5265	-9.54773	-0.212534
10.5365	-9.54817	-0.212974
10.5464	-9.54861	-0.213416
10.5564	-9.54906	-0.213857
10.5664	-9.5495	-0.2143
10.5764	-9.54994	-0.214742
10.5863	-9.55038	-0.215186
10.5963	-9.55083	-0.21563
10.6063	-9.55127	-0.216074
10.6163	-9.55172	-0.216519
10.6263	-9.55216	-0.216965
10.6362	-9.55261	-0.217411
10.6462	-9.55306	-0.217858
10.6562	-9.5535	-0.218305
10.6662	-9.55395	-0.218753
10.6761	-9.5544	-0.219202
10.6861	-9.55485	-0.219651
10.6961	-9.5553	-0.2201
10.7061	-9.55575	-0.22055
10.7161	-9.5562	-0.221001
10.726	-9.55665	-0.221453
10.736	-9.5571	-0.221904
10.746	-9.55756	-0.222357
10.756	-9.55801	-0.22281
10.7659	-9.55846	-0.223263
10.7759	-9.55892	-0.223718
10.7859	-9.55937	-0.224172
10.7959	-9.55983	-0.224628
10.8059	-9.56028	-0.225084
10.8158	-9.56074	-0.22554
10.8258	-9.5612	-0.225997
10.8358	-9.56165	-0.226455
10.8458	-9.56211	-0.226913
10.8557	-9.56257	-0.227372
10.8657	-9.56303	-0.227831
10.8757	-9.56349	-0.228291
10.8857	-9.56395	-0.228751
10.8956	-9.56441	-0.229212
10.9056	-9.56487	-0.229674
10.9156	-9.56534	-0.230136
10.9256	-9.5658	-0.230599
10.9356	-9.56626	-0.231062
10.9455	-9.56673	-0.231526
10.9555	-9.56719	-0.231991
10.9655	-9.56765	-0.232456
10.9755	-9.56812	-0.232922
10.9854	-9.56859	-0.233388
10.9954	-9.56905	-0.233855
11.0054	-9.56952	-0.234322
11.0154	-9.56999	-0.23479
11.0254	-9.57046	-0.235259
11.0353	-9.57093	-0.235728
11.0453	-9.5714	-0.236198
11.0553	-9.57187	-0.236668
11.0653	-9.57234	-0.237139
11.0752	-9.57281	-0.237611
11.0852	-9.57328	-0.238083
11.0952	-9.57375	-0.238555
11.1052	-9.57423	-0.239029
11.1152	-9.5747	-0.239502
11.1251	-9.57518	-0.239977
11.1351	-9.57565	-0.240452
11.1451	-9.57613	-0.240928
11.1551	-9.5766	-0.241404
11.165	-9.57708	-0.241881
11.175	-9.57756	-0.242358
11.185	-9.57803	-0.242836
11.195	-9.57851	-0.243314
11.205	-9.57899	-0.243794
11.2149	-9.57947	-0.244273
11.2249	-9.57995	-0.244754
11.2349	-9.58043	-0.245235
11.2449	-9.58091	-0.245716
11.2548	-9.5814	-0.246198
11.2648	-9.58188	-0.246681
11.2748	-9.58236	-0.247164
11.2848	-9.58285	-0.247648
11.2947	-9.58333	-0.248133
11.3047	-9.58382	-0.248618
11.3147	-9.5843	-0.249103
11.3247	-9.58479	-0.24959
11.3347	-9.58528	-0.250076
11.3446	-9.58576	-0.250564
11.3546	-9.58625	-0.251052
11.3646	-9.58674	-0.251541
11.3746	-9.58723	-0.25203
11.3845	-9.58772	-0.25252
11.3945	-9.58821	-0.25301
11.4045	-9.5887	-0.253501
11.4145	-9.58919	-0.253993
11.4245	-9.58968	-0.254485
11.4344	-9.59018	-0.254978
11.4444	-9.59067	-0.255471
11.4544	-9.59116	-0.255965
11.4644	-9.59166	-0.25646
11.4743	-9.59215	-0.256955
11.4843	-9.59265	-0.257451
11.4943	-9.59315	-0.257948
11.5043	-9.59364	-0.258445
11.5143	-9.59414	-0.258942
11.5242	-9.59464	-0.259441
11.5342	-9.59514	-0.25994
11.5442	-9.59564	-0.260439
11.5542	-9.59614	-0.260939
11.5641	-9.59664	-0.26144
11.5741	-9.59714	-0.261941
11.5841	-9.59764	-0.262443
11.5941	-9.59814	-0.262946
11.6041	-9.59865	-0.263449
11.614	-9.59915	-0.263952
11.624	-9.59966	-0.264457
11.634	-9.60016	-0.264962
11.644	-9.60067	-0.265467
11.6539	-9.60117	-0.265973
11.6639	-9.60168	-0.26648
11.6739	-9.60219	-0.266988
11.6839	-9.60269	-0.267496
11.6938	-9.6032	-0.268004
11.7038	-9.60371	-0.268513
11.7138	-9.60422	-0.269023
11.7238	-9.60473	-0.269534
11.7338	-9.60524	-0.270045
11.7437	-9.60576	-0.270557
11.7537	-9.60627	-0.271069
11.7637	-9.60678	-0.271582
11.7737	-9.60729	-0.272095
11.7836	-9.60781	-0.272609
11.7936	-9.60832	-0.273124
11.8036	-9.60884	-0.27364
11.8136	-9.60935	-0.274156
11.8236	-9.60987	-0.274672
11.8335	-9.61039	-0.275189
11.8435	-9.61091	-0.275707
11.8535	-9.61142	-0.276226
11.8635	-9.61194	-0.276745
11.8734	-9.61246	-0.277265
11.8834	-9.61298	-0.277785
11.8934	-9.6135	-0.278306
11.9034	-9.61403	-0.278828
11.9134	-9.61455	-0.27935
11.9233	-9.61507	-0.279873
11.9333	-9.61559	-0.280396
11.9433	-9.61612	-0.28092
11.9533	-9.61664	-0.281445
11.9632	-9.61717	-0.28197
11.9732	-9.61769	-0.282496
11.9832	-9.61822	-0.283023
11.9932	-9.61875	-0.28355
12.0032	-9.61928	-0.284078
12.0131	-9.61981	-0.284606
12.0231	-9.62033	-0.285135
12.0331	-9.62086	-0.285665
12.0431	-9.62139	-0.286195
12.053	-9.62193	-0.286726
12.063	-9.62246	-0.287258
12.073	-9.62299	-0.28779
12.083	-9.62352	-0.288323
12.0929	-9.62406	-0.288857
12.1029	-9.62459	-0.289391
12.1129	-9.62512	-0.289926
12.1229	-9.62566	-0.290461
12.1329	-9.6262	-0.290997
12.1428	-9.62673	-0.291534
12.1528	-9.62727	-0.292071
12.1628	-9.62781	-0.292609
12.1728	-9.62835	-0.293147
12.1827	-9.62889	-0.293687
12.1927	-9.62943	-0.294227
12.2027	-9.62997	-0.294767
12.2127	-9.63051	-0.295308
12.2227	-9.63105	-0.29585
12.2326	-9.63159	-0.296392
12.2426	-9.63213	-0.296935
12.2526	-9.63268	-0.297479
12.2626	-9.63322	-0.298023
12.2725	-9.63377	-0.298568
12.2825	-9.63431	-0.299114
12.2925	-9.63486	-0.29966
12.3025	-9.63541	-0.300207
12.3125	-9.63595	-0.300754
12.3224	-9.6365	-0.301303
12.3324	-9.63705	-0.301851
12.3424	-9.6376	-0.302401
12.3524	-9.63815	-0.302951
12.3623	-9.6387	-0.303502
12.3723	-9.63925	-0.304053
12.3823	-9.6398	-0.304605
12.3923	-9.64036	-0.305158
12.4023	-9.64091	-0.305711
12.4122	-9.64146	-0.306265
12.4222	-9.64202	-0.30682
12.4322	-9.64257	-0.307375
12.4422	-9.64313	-0.307931
12.4521	-9.64369	-0.308487
12.4621	-9.64424	-0.309045
12.4721	-9.6448	-0.309602
12.4821	-9.64536	-0.310161
12.492	-9.64592	-0.31072
12.502	-9.64648	-0.31128
12.512	-9.64704	-0.31184
12.522	-9.6476	-0.312401
12.532	-9.64816	-0.312963
12.5419	-9.64872	-0.313526
12.5519	-9.64929	-0.314089
12.5619	-9.64985	-0.314652
12.5719	-9.65042	-0.315217
12.5818	-9.65098	-0.315782
12.5918	-9.65155	-0.316348
12.6018	-9.65211	-0.316914
12.6118	-9.65268	-0.317481
12.6218	-9.65325	-0.318049
12.6317	-9.65382	-0.318617
12.6417	-9.65438	-0.319186
12.6517	-9.65495	-0.319755
12.6617	-9.65552	-0.320326
12.6716	-9.6561	-0.320897
12.6816	-9.65667	-0.321468
12.6916	-9.65724	-0.322041
12.7016	-9.65781	-0.322614
12.7116	-9.65839	-0.323187
12.7215	-9.65896	-0.323761
12.7315	-9.65954	-0.324336
12.7415	-9.66011	-0.324912
12.7515	-9.66069	-0.325488
12.7614	-9.66126	-0.326065
12.7714	-9.66184	-0.326643
12.7814	-9.66242	-0.327221
12.7914	-9.663	-0.3278
12.8014	-9.66358	-0.328379
12.8113	-9.66416	-0.32896
12.8213	-9.66474	-0.329541
12.8313	-9.66532	-0.330122
12.8413	-9.6659	-0.330704
12.8512	-9.66649	-0.331287
12.8612	-9.66707	-0.331871
12.8712	-9.66765	-0.332455
12.8812	-9.66824	-0.33304
12.8911	-9.66882	-0.333626
12.9011	-9.66941	-0.334212
12.9111	-9.67	-0.334799
12.9211	-9.67059	-0.335387
12.9311	-9.67117	-0.335975
12.941	-9.67176	-0.336564
12.951	-9.67235	-0.337153
12.961	-9.67294	-0.337744
12.971	-9.67353	-0.338335
12.9809	-9.67413	-0.338926
12.9909	-9.67472	-0.339519
13.0009	-9.67531	-0.340112
13.0109	-9.6759	-0.340705
13.0209	-9.6765	-0.3413
13.0308	-9.67709	-0.341895
13.0408	-9.67769	-0.342491
13.0508	-9.67829	-0.343087
13.0608	-9.67888	-0.343684
13.0707	-9.67948	-0.344282
13.0807	-9.68008	-0.34488
13.0907	-9.68068	-0.345479
13.1007	-9.68128	-0.346079
13.1107	-9.68188	-0.34668
13.1206	-9.68248	-0.347281
13.1306	-9.68308	-0.347883
13.1406	-9.68368	-0.348485
13.1506	-9.68429	-0.349089
13.1605	-9.68489	-0.349692
13.1705	-9.6855	-0.350297
13.1805	-9.6861	-0.350902
13.1905	-9.68671	-0.351508
13.2005	-9.68731	-0.352115
13.2104	-9.68792	-0.352722
13.2204	-9.68853	-0.35333
13.2304	-9.68914	-0.353939
13.2404	-9.68975	-0.354548
13.2503	-9.69036	-0.355159
13.2603	-9.69097	-0.355769
13.2703	-9.69158	-0.356381
13.2803	-9.69219	-0.356993
13.2902	-9.6928	-0.357606
13.3002	-9.69342	-0.358219
13.3102	-9.69403	-0.358834
13.3202	-9.69465	-0.359449
13.3302	-9.69526	-0.360064
13.3401	-9.69588	-0.360681
13.3501	-9.6965	-0.361298
13.3601	-9.69711	-0.361915
13.3701	-9.69773	-0.362534
13.38	-9.69835	-0.363153
13.39	-9.69897	-0.363773
13.4	-9.69959	-0.364393
13.41	-9.70021	-0.365014
13.42	-9.70083	-0.365636
13.4299	-9.70146	-0.366259
13.4399	-9.70208	-0.366882
13.4499	-9.7027	-0.367506
13.4599	-9.70333	-0.368131
13.4698	-9.70395	-0.368756
13.4798	-9.70458	-0.369382
13.4898	-9.70521	-0.370009
13.4998	-9.70584	-0.370637
13.5098	-9.70646	-0.371265
13.5197	-9.70709	-0.371894
13.5297	-9.70772	-0.372523
13.5397	-9.70835	-0.373154
13.5497	-9.70898	-0.373785
13.5596	-9.70962	-0.374416
13.5696	-9.71025	-0.375049
13.5796	-9.71088	-0.375682
13.5896	-9.71151	-0.376316
13.5995	-9.71215	-0.37695
13.6095	-9.71278	-0.377586
13.6195	-9.71342	-0.378222
13.6295	-9.71406	-0.378858
13.6395	-9.71469	-0.379496
13.6494	-9.71533	-0.380134
13.6594	-9.71597	-0.380773
13.6694	-9.71661	-0.381412
13.6794	-9.71725	-0.382052
13.6893	-9.71789	-0.382693
13.6993	-9.71853	-0.383335
13.7093	-9.71918	-0.383977
13.7193	-9.71982	-0.384621
13.7293	-9.72046	-0.385264
13.7392	-9.72111	-0.385909
13.7492	-9.72175	-0.386554
13.7592	-9.7224	-0.3872
13.7692	-9.72305	-0.387847
13.7791	-9.72369	-0.388494
13.7891	-9.72434	-0.389142
13.7991	-9.72499	-0.389791
13.8091	-9.72564	-0.390441
13.8191	-9.72629	-0.391091
13.829	-9.72694	-0.391742
13.839	-9.72759	-0.392394
13.849	-9.72824	-0.393046
13.859	-9.7289	-0.393699
13.8689	-9.72955	-0.394353
13.8789	-9.73021	-0.395008
13.8889	-9.73086	-0.395663
13.8989	-9.73152	-0.396319
13.9089	-9.73217	-0.396976
13.9188	-9.73283	-0.397633
13.9288	-9.73349	-0.398292
13.9388	-9.73415	-0.398951
13.9488	-9.73481	-0.39961
13.9587	-9.73547	-0.400271
13.9687	-9.73613	-0.400932
13.9787	-9.73679	-0.401594
13.9887	-9.73745	-0.402256
13.9986	-9.73812	-0.40292
14.0086	-9.73878	-0.403584
14.0186	-9.73945	-0.404248
14.0286	-9.74011	-0.404914
14.0386	-9.74078	-0.40558
14.0485	-9.74145	-0.406247
14.0585	-9.74211	-0.406915
14.0685	-9.74278	-0.407583
14.0785	-9.74345	-0.408252
14.0884	-9.74412	-0.408922
14.0984	-9.74479	-0.409593
14.1084	-9.74546	-0.410264
14.1184	-9.74614	-0.410936
14.1284	-9.74681	-0.411609
14.1383	-9.74748	-0.412283
14.1483	-9.74816	-0.412957
14.1583	-9.74883	-0.413632
14.1683	-9.74951	-0.414308
14.1782	-9.75018	-0.414985
14.1882	-9.75086	-0.415662
14.1982	-9.75154	-0.41634
14.2082	-9.75222	-0.417019
14.2182	-9.7529	-0.417698
14.2281	-9.75358	-0.418378
14.2381	-9.75426	-0.419059
14.2481	-9.75494	-0.419741
14.2581	-9.75562	-0.420424
14.268	-9.75631	-0.421107
14.278	-9.75699	-0.421791
14.288	-9.75767	-0.422476
14.298	-9.75836	-0.423161
14.308	-9.75905	-0.423847
14.3179	-9.75973	-0.424534
14.3279	-9.76042	-0.425222
14.3379	-9.76111	-0.42591
14.3479	-9.7618	-0.4266
14.3578	-9.76249	-0.427289
14.3678	-9.76318	-0.42798
14.3778	-9.76387	-0.428672
14.3878	-9.76456	-0.429364
14.3977	-9.76526	-0.430057
14.4077	-9.76595	-0.43075
14.4177	-9.76664	-0.431445
14.4277	-9.76734	-0.43214
14.4377	-9.76803	-0.432836
14.4476	-9.76873	-0.433533
14.4576	-9.76943	-0.43423
14.4676	-9.77013	-0.434929
14.4776	-9.77083	-0.435628
14.4875	-9.77153	-0.436327
14.4975	-9.77223	-0.437028
14.5075	-9.77293	-0.437729
14.5175	-9.77363	-0.438431
14.5275	-9.77433	-0.439134
14.5374	-9.77504	-0.439837
14.5474	-9.77574	-0.440542
14.5574	-9.77645	-0.441247
14.5674	-9.77715	-0.441952
14.5773	-9.77786	-0.442659
14.5873	-9.77857	-0.443366
14.5973	-9.77927	-0.444074
14.6073	-9.77998	-0.444783
14.6173	-9.78069	-0.445493
14.6272	-9.7814	-0.446203
14.6372	-9.78211	-0.446914
14.6472	-9.78283	-0.447626
14.6572	-9.78354	-0.448339
14.6671	-9.78425	-0.449053
14.6771	-9.78497	-0.449767
14.6871	-9.78568	-0.450482
14.6971	-9.7864	-0.451198
14.7071	-9.78711	-0.451914
14.717	-9.78783	-0.452631
14.727	-9.78855	-0.453349
14.737	-9.78927	-0.454068
14.747	-9.78999	-0.454788
14.7569	-9.79071	-0.455508
14.7669	-9.79143	-0.456229
14.7769	-9.79215	-0.456951
14.7869	-9.79287	-0.457674
14.7968	-9.7936	-0.458397
14.8068	-9.79432	-0.459122
14.8168	-9.79505	-0.459847
14.8268	-9.79577	-0.460573
14.8368	-9.7965	-0.461299
14.8467	-9.79723	-0.462026
14.8567	-9.79795	-0.462755
14.8667	-9.79868	-0.463483
14.8767	-9.79941	-0.464213
14.8866	-9.80014	-0.464944
14.8966	-9.80087	-0.465675
14.9066	-9.80161	-0.466407
14.9166	-9.80234	-0.46714
14.9266	-9.80307	-0.467873
14.9365	-9.80381	-0.468608
14.9465	-9.80454	-0.469343
14.9565	-9.80528	-0.470079
14.9665	-9.80601	-0.470815
14.9764	-9.80675	-0.471553
14.9864	-9.80749	-0.472291
14.9964	-9.80823	-0.47303
15.0064	-9.80897	-0.47377
15.0164	-9.80971	-0.474511
15.0263	-9.81045	-0.475252
15.0363	-9.81119	-0.475994
15.0463	-9.81194	-0.476737
15.0563	-9.81268	-0.477481
15.0662	-9.81342	-0.478226
15.0762	-9.81417	-0.478971
15.0862	-9.81492	-0.479717
15.0962	-9.81566	-0.480464
15.1062	-9.81641	-0.481212
15.1161	-9.81716	-0.481961
15.1261	-9.81791	-0.48271
15.1361	-9.81866	-0.48346
15.1461	-9.81941	-0.484211
15.156	-9.82016	-0.484963
15.166	-9.82091	-0.485715
15.176	-9.82167	-0.486468
15.186	-9.82242	-0.487223
15.1959	-9.82318	-0.487977
15.2059	-9.82393	-0.488733
15.2159	-9.82469	-0.48949
15.2259	-9.82545	-0.490247
15.2359	-9.8262	-0.491005
15.2458	-9.82696	-0.491764
15.2558	-9.82772	-0.492524
15.2658	-9.82848	-0.493284
15.2758	-9.82924	-0.494045
15.2857	-9.83001	-0.494807
15.2957	-9.83077	-0.49557
15.3057	-9.83153	-0.496334
15.3157	-9.8323	-0.497099
15.3257	-9.83306	-0.497864
15.3356	-9.83383	-0.49863
15.3456	-9.8346	-0.499397
15.3556	-9.83536	-0.500165
15.3656	-9.83613	-0.500933
15.3755	-9.8369	-0.501702
15.3855	-9.83767	-0.502473
15.3955	-9.83844	-0.503244
15.4055	-9.83921	-0.504015
15.4155	-9.83999	-0.504788
15.4254	-9.84076	-0.505561
15.4354	-9.84153	-0.506335
15.4454	-9.84231	-0.507111
15.4554	-9.84309	-0.507886
15.4653	-9.84386	-0.508663
15.4753	-9.84464	-0.50944
15.4853	-9.84542	-0.510219
15.4953	-9.8462	-0.510998
15.5053	-9.84698	-0.511778
15.5152	-9.84776	-0.512558
15.5252	-9.84854	-0.51334
15.5352	-9.84932	-0.514122
15.5452	-9.8501	-0.514905
15.5551	-9.85089	-0.515689
15.5651	-9.85167	-0.516474
15.5751	-9.85246	-0.51726
15.5851	-9.85324	-0.518046
15.595	-9.85403	-0.518833
15.605	-9.85482	-0.519621
15.615	-9.85561	-0.52041
15.625	-9.8564	-0.5212
15.635	-9.85719	-0.52199
15.6449	-9.85798	-0.522782
15.6549	-9.85877	-0.523574
15.6649	-9.85957	-0.524367
15.6749	-9.86036	-0.525161
15.6848	-9.86115	-0.525955
15.6948	-9.86195	-0.526751
15.7048	-9.86275	-0.527547
15.7148	-9.86354	-0.528344
15.7248	-9.86434	-0.529142
15.7347	-9.86514	-0.529941
15.7447	-9.86594	-0.530741
15.7547	-9.86674	-0.531541
15.7647	-9.86754	-0.532342
15.7746	-9.86834	-0.533145
15.7846	-9.86915	-0.533947
15.7946	-9.86995	-0.534751
15.8046	-9.87075	-0.535556
15.8146	-9.87156	-0.536361
15.8245	-9.87237	-0.537168
15.8345	-9.87317	-0.537975
15.8445	-9.87398	-0.538783
15.8545	-9.87479	-0.539591
15.8644	-9.8756	-0.540401
15.8744	-9.87641	-0.541211
15.8844	-9.87722	-0.542023
15.8944	-9.87803	-0.542835
15.9044	-9.87885	-0.543648
15.9143	-9.87966	-0.544462
15.9243	-9.88047	-0.545276
15.9343	-9.88129	-0.546092
15.9443	-9.88211	-0.546908
15.9542	-9.88292	-0.547725
15.9642	-9.88374	-0.548543
15.9742	-9.88456	-0.549362
15.9842	-9.88538	-0.550182
15.9941	-9.8862	-0.551002
16.0041	-9.88702	-0.551823
16.0141	-9.88784	-0.552646
16.0241	-9.88867	-0.553469
16.0341	-9.88949	-0.554293
16.044	-9.89032	-0.555117
16.054	-9.89114	-0.555943
16.064	-9.89197	-0.556769
16.074	-9.8928	-0.557597
16.0839	-9.89362	-0.558425
16.0939	-9.89445	-0.559254
