Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
15.00625	-8.5170164	-139.69931	-9.4994265	-142.25062	-0.28607536	-0.24261547	-0.26487339	-0.20508229
15.2062	-8.4122229	-140.71628	-9.3830427	-143.33497	-0.29386044	-0.24038258	-0.27233168	-0.20273134
15.40615	-8.3032503	-141.62056	-9.2679646	-144.41237	-0.30137497	-0.23869083	-0.27977778	-0.20020991
15.6061	-8.2099504	-142.67953	-9.1541786	-145.48296	-0.30903662	-0.23559735	-0.28720764	-0.19751814
15.80605	-8.10429	-143.67522	-9.0416711	-146.54689	-0.31691578	-0.23300887	-0.29461718	-0.1946563
16.006	-7.9893141	-144.65808	-8.9304294	-147.60429	-0.32514159	-0.23057041	-0.30200236	-0.19162477
16.20595	-7.904151	-145.63127	-8.8204405	-148.6553	-0.33225256	-0.22723183	-0.30935912	-0.18842404
16.4059	-7.7729621	-146.63499	-8.7116923	-149.70002	-0.3412982	-0.22474577	-0.31668339	-0.18505469
16.60585	-7.7144947	-147.55623	-8.6041726	-150.73857	-0.34719678	-0.22071001	-0.32397112	-0.18151743
16.8058	-7.6017008	-148.6013	-8.4978699	-151.77107	-0.35575445	-0.21714237	-0.33121829	-0.17781309
17.00575	-7.5045695	-149.66978	-8.3927727	-152.7976	-0.36378718	-0.21283754	-0.33842088	-0.1739426
17.2057	-7.4037175	-150.55782	-8.2888699	-153.81828	-0.37132874	-0.2095933	-0.34557489	-0.169907
17.40565	-7.307466	-151.44757	-8.1861507	-154.83319	-0.37871211	-0.20607284	-0.35267634	-0.16570745
17.6056	-7.247179	-152.51984	-8.0846045	-155.84241	-0.38516625	-0.20033537	-0.35972128	-0.16134523
17.80555	-7.134439	-153.53754	-7.9842209	-156.84603	-0.39374132	-0.19599018	-0.36670581	-0.15682171
18.0055	-7.0606651	-154.50331	-7.88499	-157.84413	-0.40037501	-0.19094069	-0.37362604	-0.15213839
18.20545	-6.9665513	-155.39133	-7.7869017	-158.83678	-0.40767963	-0.18672494	-0.38047814	-0.14729686
18.4054	-6.8816023	-156.49727	-7.6899465	-159.82404	-0.41524907	-0.18057896	-0.3872583	-0.14229884
18.60535	-6.7913113	-157.33147	-7.5941149	-160.80599	-0.42220021	-0.17633776	-0.39396277	-0.13714614
18.8053	-6.6898327	-158.36449	-7.4993976	-161.78269	-0.43030883	-0.17067989	-0.40058787	-0.1318407
19.00525	-6.6388569	-159.31085	-7.4057855	-162.75419	-0.43561821	-0.16451214	-0.40712993	-0.12638454
19.2052	-6.5335054	-160.29095	-7.3132696	-163.72055	-0.44371785	-0.15895307	-0.41358539	-0.12077979
19.40515	-6.4519386	-161.36708	-7.2218411	-164.68183	-0.45083876	-0.15201243	-0.41995071	-0.11502869
19.6051	-6.3659301	-162.16678	-7.1314914	-165.63806	-0.45742357	-0.14715525	-0.42622244	-0.10913358
