Freq_GHz	Model_dBm_5mA	Model_Norm_dB
8.10195	-4.54095	-0.561466
8.11193	-4.54235	-0.562869
8.12191	-4.54376	-0.564273
8.13188	-4.54516	-0.565678
8.14186	-4.54657	-0.567086
8.15184	-4.54798	-0.568496
8.16182	-4.54939	-0.569907
8.17179	-4.5508	-0.57132
8.18177	-4.55222	-0.572735
8.19175	-4.55364	-0.574152
8.20173	-4.55505	-0.57557
8.2117	-4.55647	-0.57699
8.22168	-4.5579	-0.578412
8.23166	-4.55932	-0.579836
8.24164	-4.56075	-0.581262
8.25161	-4.56217	-0.582689
8.26159	-4.5636	-0.584119
8.27157	-4.56503	-0.58555
8.28155	-4.56647	-0.586983
8.29152	-4.5679	-0.588417
8.3015	-4.56934	-0.589854
8.31148	-4.57078	-0.591292
8.32146	-4.57222	-0.592732
8.33143	-4.57366	-0.594174
8.34141	-4.5751	-0.595618
8.35139	-4.57655	-0.597063
8.36137	-4.57799	-0.598511
8.37134	-4.57944	-0.59996
8.38132	-4.58089	-0.601411
8.3913	-4.58235	-0.602863
8.40128	-4.5838	-0.604318
8.41125	-4.58526	-0.605774
8.42123	-4.58672	-0.607232
8.43121	-4.58818	-0.608692
8.44119	-4.58964	-0.610154
8.45116	-4.5911	-0.611617
8.46114	-4.59257	-0.613083
8.47112	-4.59403	-0.61455
8.4811	-4.5955	-0.616019
8.49107	-4.59697	-0.617489
8.50105	-4.59845	-0.618962
8.51103	-4.59992	-0.620436
8.52101	-4.6014	-0.621912
8.53098	-4.60287	-0.62339
8.54096	-4.60435	-0.62487
8.55094	-4.60584	-0.626351
8.56092	-4.60732	-0.627835
8.57089	-4.6088	-0.62932
8.58087	-4.61029	-0.630807
8.59085	-4.61178	-0.632296
8.60083	-4.61327	-0.633786
8.6108	-4.61476	-0.635278
8.62078	-4.61626	-0.636773
8.63076	-4.61775	-0.638269
8.64074	-4.61925	-0.639766
8.65071	-4.62075	-0.641266
8.66069	-4.62225	-0.642767
8.67067	-4.62375	-0.644271
8.68065	-4.62526	-0.645776
8.69062	-4.62677	-0.647282
8.7006	-4.62828	-0.648791
8.71058	-4.62979	-0.650301
8.72056	-4.6313	-0.651814
8.73053	-4.63281	-0.653328
8.74051	-4.63433	-0.654843
8.75049	-4.63585	-0.656361
8.76047	-4.63736	-0.65788
8.77044	-4.63889	-0.659402
8.78042	-4.64041	-0.660925
8.7904	-4.64193	-0.66245
8.80038	-4.64346	-0.663976
8.81035	-4.64499	-0.665505
8.82033	-4.64652	-0.667035
8.83031	-4.64805	-0.668567
8.84029	-4.64959	-0.670101
8.85026	-4.65112	-0.671637
8.86024	-4.65266	-0.673174
8.87022	-4.6542	-0.674713
8.8802	-4.65574	-0.676255
8.89017	-4.65728	-0.677798
8.90015	-4.65883	-0.679342
8.91013	-4.66037	-0.680889
8.92011	-4.66192	-0.682437
8.93008	-4.66347	-0.683987
8.94006	-4.66502	-0.685539
8.95004	-4.66658	-0.687093
8.96002	-4.66813	-0.688649
8.96999	-4.66969	-0.690206
8.97997	-4.67125	-0.691765
8.98995	-4.67281	-0.693326
8.99992	-4.67437	-0.694889
9.0099	-4.67594	-0.696454
9.01988	-4.6775	-0.69802
9.02986	-4.67907	-0.699588
9.03983	-4.68064	-0.701158
9.04981	-4.68221	-0.70273
9.05979	-4.68379	-0.704304
9.06977	-4.68536	-0.705879
9.07974	-4.68694	-0.707456
9.08972	-4.68852	-0.709036
9.0997	-4.6901	-0.710616
9.10968	-4.69168	-0.712199
9.11965	-4.69327	-0.713784
9.12963	-4.69485	-0.71537
9.13961	-4.69644	-0.716958
9.14959	-4.69803	-0.718548
9.15956	-4.69962	-0.72014
9.16954	-4.70122	-0.721733
9.17952	-4.70281	-0.723329
9.1895	-4.70441	-0.724926
9.19947	-4.70601	-0.726525
9.20945	-4.70761	-0.728126
9.21943	-4.70921	-0.729728
9.22941	-4.71082	-0.731333
9.23938	-4.71242	-0.732939
9.24936	-4.71403	-0.734547
9.25934	-4.71564	-0.736157
9.26932	-4.71725	-0.737768
9.27929	-4.71887	-0.739382
9.28927	-4.72048	-0.740997
9.29925	-4.7221	-0.742614
9.30923	-4.72372	-0.744233
9.3192	-4.72534	-0.745854
9.32918	-4.72696	-0.747476
9.33916	-4.72859	-0.749101
9.34914	-4.73021	-0.750727
9.35911	-4.73184	-0.752355
9.36909	-4.73347	-0.753985
9.37907	-4.7351	-0.755616
9.38905	-4.73673	-0.75725
9.39902	-4.73837	-0.758885
9.409	-4.74001	-0.760522
9.41898	-4.74164	-0.762161
9.42896	-4.74329	-0.763801
9.43893	-4.74493	-0.765444
9.44891	-4.74657	-0.767088
9.45889	-4.74822	-0.768734
9.46887	-4.74987	-0.770382
9.47884	-4.75152	-0.772032
9.48882	-4.75317	-0.773683
9.4988	-4.75482	-0.775336
9.50878	-4.75648	-0.776991
9.51875	-4.75813	-0.778648
9.52873	-4.75979	-0.780307
9.53871	-4.76145	-0.781968
9.54869	-4.76311	-0.78363
9.55866	-4.76478	-0.785294
9.56864	-4.76644	-0.78696
9.57862	-4.76811	-0.788628
9.5886	-4.76978	-0.790298
9.59857	-4.77145	-0.791969
9.60855	-4.77313	-0.793642
9.61853	-4.7748	-0.795317
9.62851	-4.77648	-0.796994
9.63848	-4.77816	-0.798673
9.64846	-4.77984	-0.800353
9.65844	-4.78152	-0.802036
9.66842	-4.7832	-0.80372
9.67839	-4.78489	-0.805406
9.68837	-4.78658	-0.807093
9.69835	-4.78827	-0.808783
9.70833	-4.78996	-0.810474
9.7183	-4.79165	-0.812167
9.72828	-4.79335	-0.813862
9.73826	-4.79504	-0.815559
9.74824	-4.79674	-0.817258
9.75821	-4.79844	-0.818958
9.76819	-4.80014	-0.820661
9.77817	-4.80185	-0.822365
9.78815	-4.80355	-0.82407
9.79812	-4.80526	-0.825778
9.8081	-4.80697	-0.827488
9.81808	-4.80868	-0.829199
9.82806	-4.8104	-0.830912
9.83803	-4.81211	-0.832627
9.84801	-4.81383	-0.834344
9.85799	-4.81555	-0.836062
9.86797	-4.81727	-0.837783
9.87794	-4.81899	-0.839505
9.88792	-4.82071	-0.841229
9.8979	-4.82244	-0.842954
9.90788	-4.82417	-0.844682
9.91785	-4.8259	-0.846412
9.92783	-4.82763	-0.848143
9.93781	-4.82936	-0.849876
9.94779	-4.83109	-0.851611
9.95776	-4.83283	-0.853347
9.96774	-4.83457	-0.855086
9.97772	-4.83631	-0.856826
9.9877	-4.83805	-0.858568
9.99767	-4.8398	-0.860312
10.0077	-4.84154	-0.862058
10.0176	-4.84329	-0.863805
10.0276	-4.84504	-0.865555
10.0376	-4.84679	-0.867306
10.0476	-4.84854	-0.869059
10.0575	-4.8503	-0.870814
10.0675	-4.85205	-0.87257
10.0775	-4.85381	-0.874329
10.0875	-4.85557	-0.876089
10.0974	-4.85734	-0.877851
10.1074	-4.8591	-0.879615
10.1174	-4.86086	-0.881381
10.1274	-4.86263	-0.883148
10.1374	-4.8644	-0.884917
10.1473	-4.86617	-0.886689
10.1573	-4.86795	-0.888462
10.1673	-4.86972	-0.890236
10.1773	-4.8715	-0.892013
10.1872	-4.87328	-0.893791
10.1972	-4.87506	-0.895571
10.2072	-4.87684	-0.897353
10.2172	-4.87862	-0.899137
10.2272	-4.88041	-0.900923
10.2371	-4.88219	-0.90271
10.2471	-4.88398	-0.904499
10.2571	-4.88577	-0.906291
10.2671	-4.88757	-0.908083
10.277	-4.88936	-0.909878
10.287	-4.89116	-0.911675
10.297	-4.89296	-0.913473
10.307	-4.89476	-0.915273
10.317	-4.89656	-0.917075
10.3269	-4.89836	-0.918879
10.3369	-4.90017	-0.920684
10.3469	-4.90198	-0.922492
10.3569	-4.90379	-0.924301
10.3668	-4.9056	-0.926112
10.3768	-4.90741	-0.927925
10.3868	-4.90922	-0.929739
10.3968	-4.91104	-0.931556
10.4068	-4.91286	-0.933374
10.4167	-4.91468	-0.935194
10.4267	-4.9165	-0.937016
10.4367	-4.91832	-0.93884
10.4467	-4.92015	-0.940665
10.4566	-4.92198	-0.942492
10.4666	-4.92381	-0.944321
10.4766	-4.92564	-0.946152
10.4866	-4.92747	-0.947985
10.4965	-4.9293	-0.94982
10.5065	-4.93114	-0.951656
10.5165	-4.93298	-0.953494
10.5265	-4.93482	-0.955334
10.5365	-4.93666	-0.957176
10.5464	-4.9385	-0.95902
10.5564	-4.94035	-0.960865
10.5664	-4.9422	-0.962712
10.5764	-4.94405	-0.964561
10.5863	-4.9459	-0.966412
10.5963	-4.94775	-0.968265
10.6063	-4.9496	-0.970119
10.6163	-4.95146	-0.971976
10.6263	-4.95332	-0.973834
10.6362	-4.95518	-0.975694
10.6462	-4.95704	-0.977555
10.6562	-4.9589	-0.979419
10.6662	-4.96077	-0.981284
10.6761	-4.96264	-0.983151
10.6861	-4.9645	-0.98502
10.6961	-4.96638	-0.986891
10.7061	-4.96825	-0.988764
10.7161	-4.97012	-0.990638
10.726	-4.972	-0.992514
10.736	-4.97388	-0.994392
10.746	-4.97576	-0.996272
10.756	-4.97764	-0.998154
10.7659	-4.97952	-1.00004
10.7759	-4.98141	-1.00192
10.7859	-4.98329	-1.00381
10.7959	-4.98518	-1.0057
10.8059	-4.98707	-1.00759
10.8158	-4.98897	-1.00948
10.8258	-4.99086	-1.01138
10.8358	-4.99276	-1.01327
10.8458	-4.99465	-1.01517
10.8557	-4.99655	-1.01707
10.8657	-4.99846	-1.01897
10.8757	-5.00036	-1.02087
10.8857	-5.00226	-1.02278
10.8956	-5.00417	-1.02469
10.9056	-5.00608	-1.0266
10.9156	-5.00799	-1.02851
10.9256	-5.0099	-1.03042
10.9356	-5.01182	-1.03233
10.9455	-5.01373	-1.03425
10.9555	-5.01565	-1.03617
10.9655	-5.01757	-1.03809
10.9755	-5.01949	-1.04001
10.9854	-5.02142	-1.04193
10.9954	-5.02334	-1.04386
11.0054	-5.02527	-1.04578
11.0154	-5.0272	-1.04771
11.0254	-5.02913	-1.04964
11.0353	-5.03106	-1.05157
11.0453	-5.03299	-1.05351
11.0553	-5.03493	-1.05544
11.0653	-5.03687	-1.05738
11.0752	-5.03881	-1.05932
11.0852	-5.04075	-1.06126
11.0952	-5.04269	-1.06321
11.1052	-5.04464	-1.06515
11.1152	-5.04658	-1.0671
11.1251	-5.04853	-1.06905
11.1351	-5.05048	-1.071
11.1451	-5.05243	-1.07295
11.1551	-5.05439	-1.0749
11.165	-5.05634	-1.07686
11.175	-5.0583	-1.07882
11.185	-5.06026	-1.08078
11.195	-5.06222	-1.08274
11.205	-5.06419	-1.0847
11.2149	-5.06615	-1.08667
11.2249	-5.06812	-1.08863
11.2349	-5.07009	-1.0906
11.2449	-5.07206	-1.09257
11.2548	-5.07403	-1.09454
11.2648	-5.076	-1.09652
11.2748	-5.07798	-1.09849
11.2848	-5.07995	-1.10047
11.2947	-5.08193	-1.10245
11.3047	-5.08391	-1.10443
11.3147	-5.0859	-1.10641
11.3247	-5.08788	-1.1084
11.3347	-5.08987	-1.11038
11.3446	-5.09186	-1.11237
11.3546	-5.09385	-1.11436
11.3646	-5.09584	-1.11636
11.3746	-5.09783	-1.11835
11.3845	-5.09983	-1.12034
11.3945	-5.10183	-1.12234
11.4045	-5.10383	-1.12434
11.4145	-5.10583	-1.12634
11.4245	-5.10783	-1.12834
11.4344	-5.10983	-1.13035
11.4444	-5.11184	-1.13236
11.4544	-5.11385	-1.13436
11.4644	-5.11586	-1.13637
11.4743	-5.11787	-1.13839
11.4843	-5.11988	-1.1404
11.4943	-5.1219	-1.14241
11.5043	-5.12392	-1.14443
11.5143	-5.12593	-1.14645
11.5242	-5.12796	-1.14847
11.5342	-5.12998	-1.15049
11.5442	-5.132	-1.15252
11.5542	-5.13403	-1.15454
11.5641	-5.13606	-1.15657
11.5741	-5.13809	-1.1586
11.5841	-5.14012	-1.16063
11.5941	-5.14215	-1.16267
11.6041	-5.14419	-1.1647
11.614	-5.14622	-1.16674
11.624	-5.14826	-1.16878
11.634	-5.1503	-1.17082
11.644	-5.15235	-1.17286
11.6539	-5.15439	-1.17491
11.6639	-5.15644	-1.17695
11.6739	-5.15848	-1.179
11.6839	-5.16053	-1.18105
11.6938	-5.16258	-1.1831
11.7038	-5.16464	-1.18515
11.7138	-5.16669	-1.18721
11.7238	-5.16875	-1.18927
11.7338	-5.17081	-1.19132
11.7437	-5.17287	-1.19338
11.7537	-5.17493	-1.19545
11.7637	-5.17699	-1.19751
11.7737	-5.17906	-1.19958
11.7836	-5.18113	-1.20164
11.7936	-5.1832	-1.20371
11.8036	-5.18527	-1.20578
11.8136	-5.18734	-1.20786
11.8236	-5.18942	-1.20993
11.8335	-5.19149	-1.21201
11.8435	-5.19357	-1.21409
11.8535	-5.19565	-1.21617
11.8635	-5.19773	-1.21825
11.8734	-5.19982	-1.22033
11.8834	-5.2019	-1.22242
11.8934	-5.20399	-1.22451
11.9034	-5.20608	-1.2266
11.9134	-5.20817	-1.22869
11.9233	-5.21026	-1.23078
11.9333	-5.21236	-1.23287
11.9433	-5.21445	-1.23497
11.9533	-5.21655	-1.23707
11.9632	-5.21865	-1.23917
11.9732	-5.22075	-1.24127
11.9832	-5.22286	-1.24337
11.9932	-5.22496	-1.24548
12.0032	-5.22707	-1.24759
12.0131	-5.22918	-1.24969
12.0231	-5.23129	-1.25181
12.0331	-5.2334	-1.25392
12.0431	-5.23552	-1.25603
12.053	-5.23763	-1.25815
12.063	-5.23975	-1.26027
12.073	-5.24187	-1.26239
12.083	-5.24399	-1.26451
12.0929	-5.24611	-1.26663
12.1029	-5.24824	-1.26876
12.1129	-5.25037	-1.27088
12.1229	-5.2525	-1.27301
12.1329	-5.25463	-1.27514
12.1428	-5.25676	-1.27727
12.1528	-5.25889	-1.27941
12.1628	-5.26103	-1.28154
12.1728	-5.26317	-1.28368
12.1827	-5.2653	-1.28582
12.1927	-5.26745	-1.28796
12.2027	-5.26959	-1.2901
12.2127	-5.27173	-1.29225
12.2227	-5.27388	-1.2944
12.2326	-5.27603	-1.29654
12.2426	-5.27818	-1.29869
12.2526	-5.28033	-1.30085
12.2626	-5.28248	-1.303
12.2725	-5.28464	-1.30516
12.2825	-5.2868	-1.30731
12.2925	-5.28896	-1.30947
12.3025	-5.29112	-1.31163
12.3125	-5.29328	-1.3138
12.3224	-5.29544	-1.31596
12.3324	-5.29761	-1.31813
12.3424	-5.29978	-1.32029
12.3524	-5.30195	-1.32246
12.3623	-5.30412	-1.32464
12.3723	-5.30629	-1.32681
12.3823	-5.30847	-1.32898
12.3923	-5.31064	-1.33116
12.4023	-5.31282	-1.33334
12.4122	-5.315	-1.33552
12.4222	-5.31719	-1.3377
12.4322	-5.31937	-1.33989
12.4422	-5.32156	-1.34207
12.4521	-5.32374	-1.34426
12.4621	-5.32593	-1.34645
12.4721	-5.32812	-1.34864
12.4821	-5.33032	-1.35083
12.492	-5.33251	-1.35303
12.502	-5.33471	-1.35522
12.512	-5.33691	-1.35742
12.522	-5.33911	-1.35962
12.532	-5.34131	-1.36182
12.5419	-5.34351	-1.36403
12.5519	-5.34572	-1.36623
12.5619	-5.34793	-1.36844
12.5719	-5.35013	-1.37065
12.5818	-5.35235	-1.37286
12.5918	-5.35456	-1.37507
12.6018	-5.35677	-1.37729
12.6118	-5.35899	-1.3795
12.6218	-5.36121	-1.38172
12.6317	-5.36343	-1.38394
12.6417	-5.36565	-1.38616
12.6517	-5.36787	-1.38839
12.6617	-5.3701	-1.39061
12.6716	-5.37232	-1.39284
12.6816	-5.37455	-1.39507
12.6916	-5.37678	-1.3973
12.7016	-5.37901	-1.39953
12.7116	-5.38125	-1.40176
12.7215	-5.38348	-1.404
12.7315	-5.38572	-1.40624
12.7415	-5.38796	-1.40848
12.7515	-5.3902	-1.41072
12.7614	-5.39244	-1.41296
12.7714	-5.39469	-1.4152
12.7814	-5.39693	-1.41745
12.7914	-5.39918	-1.4197
12.8014	-5.40143	-1.42195
12.8113	-5.40368	-1.4242
12.8213	-5.40594	-1.42645
12.8313	-5.40819	-1.42871
12.8413	-5.41045	-1.43097
12.8512	-5.41271	-1.43322
12.8612	-5.41497	-1.43548
12.8712	-5.41723	-1.43775
12.8812	-5.4195	-1.44001
12.8911	-5.42176	-1.44228
12.9011	-5.42403	-1.44454
12.9111	-5.4263	-1.44681
12.9211	-5.42857	-1.44909
12.9311	-5.43084	-1.45136
12.941	-5.43312	-1.45363
12.951	-5.43539	-1.45591
12.961	-5.43767	-1.45819
12.971	-5.43995	-1.46047
12.9809	-5.44223	-1.46275
12.9909	-5.44452	-1.46503
13.0009	-5.4468	-1.46732
13.0109	-5.44909	-1.46961
13.0209	-5.45138	-1.47189
13.0308	-5.45367	-1.47418
13.0408	-5.45596	-1.47648
13.0508	-5.45826	-1.47877
13.0608	-5.46055	-1.48107
13.0707	-5.46285	-1.48337
13.0807	-5.46515	-1.48566
13.0907	-5.46745	-1.48797
13.1007	-5.46975	-1.49027
13.1107	-5.47206	-1.49257
13.1206	-5.47436	-1.49488
13.1306	-5.47667	-1.49719
13.1406	-5.47898	-1.4995
13.1506	-5.48129	-1.50181
13.1605	-5.48361	-1.50412
13.1705	-5.48592	-1.50644
13.1805	-5.48824	-1.50876
13.1905	-5.49056	-1.51108
13.2005	-5.49288	-1.5134
13.2104	-5.4952	-1.51572
13.2204	-5.49753	-1.51804
13.2304	-5.49985	-1.52037
13.2404	-5.50218	-1.5227
13.2503	-5.50451	-1.52503
13.2603	-5.50684	-1.52736
13.2703	-5.50917	-1.52969
13.2803	-5.51151	-1.53202
13.2902	-5.51384	-1.53436
13.3002	-5.51618	-1.5367
13.3102	-5.51852	-1.53904
13.3202	-5.52086	-1.54138
13.3302	-5.52321	-1.54372
13.3401	-5.52555	-1.54607
13.3501	-5.5279	-1.54842
13.3601	-5.53025	-1.55077
13.3701	-5.5326	-1.55312
13.38	-5.53495	-1.55547
13.39	-5.53731	-1.55782
13.4	-5.53966	-1.56018
13.41	-5.54202	-1.56254
13.42	-5.54438	-1.56489
13.4299	-5.54674	-1.56726
13.4399	-5.5491	-1.56962
13.4499	-5.55147	-1.57198
13.4599	-5.55383	-1.57435
13.4698	-5.5562	-1.57672
13.4798	-5.55857	-1.57909
13.4898	-5.56094	-1.58146
13.4998	-5.56332	-1.58383
13.5098	-5.56569	-1.58621
13.5197	-5.56807	-1.58858
13.5297	-5.57045	-1.59096
13.5397	-5.57283	-1.59334
13.5497	-5.57521	-1.59572
13.5596	-5.57759	-1.59811
13.5696	-5.57998	-1.60049
13.5796	-5.58237	-1.60288
13.5896	-5.58475	-1.60527
13.5995	-5.58715	-1.60766
13.6095	-5.58954	-1.61005
13.6195	-5.59193	-1.61245
13.6295	-5.59433	-1.61484
13.6395	-5.59673	-1.61724
13.6494	-5.59913	-1.61964
13.6594	-5.60153	-1.62204
13.6694	-5.60393	-1.62445
13.6794	-5.60633	-1.62685
13.6893	-5.60874	-1.62926
13.6993	-5.61115	-1.63167
13.7093	-5.61356	-1.63408
13.7193	-5.61597	-1.63649
13.7293	-5.61838	-1.6389
13.7392	-5.6208	-1.64132
13.7492	-5.62322	-1.64373
13.7592	-5.62564	-1.64615
13.7692	-5.62806	-1.64857
13.7791	-5.63048	-1.65099
13.7891	-5.6329	-1.65342
13.7991	-5.63533	-1.65584
13.8091	-5.63776	-1.65827
13.8191	-5.64018	-1.6607
13.829	-5.64262	-1.66313
13.839	-5.64505	-1.66556
13.849	-5.64748	-1.668
13.859	-5.64992	-1.67043
13.8689	-5.65236	-1.67287
13.8789	-5.6548	-1.67531
13.8889	-5.65724	-1.67775
13.8989	-5.65968	-1.6802
13.9089	-5.66213	-1.68264
13.9188	-5.66457	-1.68509
13.9288	-5.66702	-1.68754
13.9388	-5.66947	-1.68999
13.9488	-5.67192	-1.69244
13.9587	-5.67437	-1.69489
13.9687	-5.67683	-1.69735
13.9787	-5.67929	-1.6998
13.9887	-5.68175	-1.70226
13.9986	-5.68421	-1.70472
14.0086	-5.68667	-1.70718
14.0186	-5.68913	-1.70965
14.0286	-5.6916	-1.71211
14.0386	-5.69406	-1.71458
14.0485	-5.69653	-1.71705
14.0585	-5.699	-1.71952
14.0685	-5.70148	-1.72199
14.0785	-5.70395	-1.72447
14.0884	-5.70643	-1.72694
14.0984	-5.7089	-1.72942
14.1084	-5.71138	-1.7319
14.1184	-5.71387	-1.73438
14.1284	-5.71635	-1.73686
14.1383	-5.71883	-1.73935
14.1483	-5.72132	-1.74183
14.1583	-5.72381	-1.74432
14.1683	-5.7263	-1.74681
14.1782	-5.72879	-1.7493
14.1882	-5.73128	-1.7518
14.1982	-5.73378	-1.75429
14.2082	-5.73627	-1.75679
14.2182	-5.73877	-1.75929
14.2281	-5.74127	-1.76179
14.2381	-5.74377	-1.76429
14.2481	-5.74628	-1.76679
14.2581	-5.74878	-1.7693
14.268	-5.75129	-1.7718
14.278	-5.7538	-1.77431
14.288	-5.75631	-1.77682
14.298	-5.75882	-1.77934
14.308	-5.76133	-1.78185
14.3179	-5.76385	-1.78436
14.3279	-5.76637	-1.78688
14.3379	-5.76888	-1.7894
14.3479	-5.77141	-1.79192
14.3578	-5.77393	-1.79444
14.3678	-5.77645	-1.79697
14.3778	-5.77898	-1.79949
14.3878	-5.78151	-1.80202
14.3977	-5.78403	-1.80455
14.4077	-5.78657	-1.80708
14.4177	-5.7891	-1.80961
14.4277	-5.79163	-1.81215
14.4377	-5.79417	-1.81468
14.4476	-5.79671	-1.81722
14.4576	-5.79925	-1.81976
14.4676	-5.80179	-1.8223
14.4776	-5.80433	-1.82485
14.4875	-5.80687	-1.82739
14.4975	-5.80942	-1.82994
14.5075	-5.81197	-1.83248
14.5175	-5.81452	-1.83503
14.5275	-5.81707	-1.83759
14.5374	-5.81962	-1.84014
14.5474	-5.82218	-1.84269
14.5574	-5.82473	-1.84525
14.5674	-5.82729	-1.84781
14.5773	-5.82985	-1.85037
14.5873	-5.83241	-1.85293
14.5973	-5.83498	-1.85549
14.6073	-5.83754	-1.85806
14.6173	-5.84011	-1.86063
14.6272	-5.84268	-1.86319
14.6372	-5.84525	-1.86576
14.6472	-5.84782	-1.86834
14.6572	-5.85039	-1.87091
14.6671	-5.85297	-1.87348
14.6771	-5.85555	-1.87606
14.6871	-5.85812	-1.87864
14.6971	-5.86071	-1.88122
14.7071	-5.86329	-1.8838
14.717	-5.86587	-1.88639
14.727	-5.86846	-1.88897
14.737	-5.87104	-1.89156
14.747	-5.87363	-1.89415
14.7569	-5.87622	-1.89674
14.7669	-5.87882	-1.89933
14.7769	-5.88141	-1.90192
14.7869	-5.884	-1.90452
14.7968	-5.8866	-1.90712
14.8068	-5.8892	-1.90972
14.8168	-5.8918	-1.91232
14.8268	-5.8944	-1.91492
14.8368	-5.89701	-1.91752
14.8467	-5.89961	-1.92013
14.8567	-5.90222	-1.92274
14.8667	-5.90483	-1.92535
14.8767	-5.90744	-1.92796
14.8866	-5.91005	-1.93057
14.8966	-5.91267	-1.93318
14.9066	-5.91528	-1.9358
14.9166	-5.9179	-1.93842
14.9266	-5.92052	-1.94104
14.9365	-5.92314	-1.94366
14.9465	-5.92576	-1.94628
14.9565	-5.92839	-1.9489
14.9665	-5.93101	-1.95153
14.9764	-5.93364	-1.95416
14.9864	-5.93627	-1.95679
14.9964	-5.9389	-1.95942
15.0064	-5.94154	-1.96205
15.0164	-5.94417	-1.96469
15.0263	-5.94681	-1.96732
15.0363	-5.94944	-1.96996
15.0463	-5.95208	-1.9726
15.0563	-5.95472	-1.97524
15.0662	-5.95737	-1.97788
15.0762	-5.96001	-1.98053
15.0862	-5.96266	-1.98317
15.0962	-5.96531	-1.98582
15.1062	-5.96795	-1.98847
15.1161	-5.97061	-1.99112
15.1261	-5.97326	-1.99377
15.1361	-5.97591	-1.99643
15.1461	-5.97857	-1.99908
15.156	-5.98123	-2.00174
15.166	-5.98389	-2.0044
15.176	-5.98655	-2.00706
15.186	-5.98921	-2.00973
15.1959	-5.99188	-2.01239
15.2059	-5.99454	-2.01506
15.2159	-5.99721	-2.01772
15.2259	-5.99988	-2.02039
15.2359	-6.00255	-2.02307
15.2458	-6.00522	-2.02574
15.2558	-6.0079	-2.02841
15.2658	-6.01057	-2.03109
15.2758	-6.01325	-2.03377
15.2857	-6.01593	-2.03645
15.2957	-6.01861	-2.03913
15.3057	-6.0213	-2.04181
15.3157	-6.02398	-2.0445
15.3257	-6.02667	-2.04718
15.3356	-6.02935	-2.04987
15.3456	-6.03204	-2.05256
15.3556	-6.03473	-2.05525
15.3656	-6.03743	-2.05794
15.3755	-6.04012	-2.06064
15.3855	-6.04282	-2.06333
15.3955	-6.04552	-2.06603
15.4055	-6.04822	-2.06873
15.4155	-6.05092	-2.07143
15.4254	-6.05362	-2.07413
15.4354	-6.05632	-2.07684
15.4454	-6.05903	-2.07955
15.4554	-6.06174	-2.08225
15.4653	-6.06445	-2.08496
15.4753	-6.06716	-2.08767
15.4853	-6.06987	-2.09039
15.4953	-6.07258	-2.0931
15.5053	-6.0753	-2.09582
15.5152	-6.07802	-2.09853
15.5252	-6.08074	-2.10125
15.5352	-6.08346	-2.10397
15.5452	-6.08618	-2.1067
15.5551	-6.08891	-2.10942
15.5651	-6.09163	-2.11215
15.5751	-6.09436	-2.11487
15.5851	-6.09709	-2.1176
15.595	-6.09982	-2.12033
15.605	-6.10255	-2.12307
15.615	-6.10529	-2.1258
15.625	-6.10802	-2.12854
15.635	-6.11076	-2.13127
15.6449	-6.1135	-2.13401
15.6549	-6.11624	-2.13675
15.6649	-6.11898	-2.1395
15.6749	-6.12172	-2.14224
15.6848	-6.12447	-2.14499
15.6948	-6.12722	-2.14773
15.7048	-6.12997	-2.15048
15.7148	-6.13272	-2.15323
15.7248	-6.13547	-2.15598
15.7347	-6.13822	-2.15874
15.7447	-6.14098	-2.16149
15.7547	-6.14374	-2.16425
15.7647	-6.14649	-2.16701
15.7746	-6.14925	-2.16977
15.7846	-6.15202	-2.17253
15.7946	-6.15478	-2.1753
15.8046	-6.15755	-2.17806
15.8146	-6.16031	-2.18083
15.8245	-6.16308	-2.1836
15.8345	-6.16585	-2.18637
15.8445	-6.16862	-2.18914
15.8545	-6.1714	-2.19191
15.8644	-6.17417	-2.19469
15.8744	-6.17695	-2.19746
15.8844	-6.17973	-2.20024
15.8944	-6.18251	-2.20302
15.9044	-6.18529	-2.2058
15.9143	-6.18807	-2.20859
15.9243	-6.19086	-2.21137
15.9343	-6.19364	-2.21416
15.9443	-6.19643	-2.21695
15.9542	-6.19922	-2.21974
15.9642	-6.20201	-2.22253
15.9742	-6.2048	-2.22532
15.9842	-6.2076	-2.22811
15.9941	-6.21039	-2.23091
16.0041	-6.21319	-2.23371
16.0141	-6.21599	-2.23651
16.0241	-6.21879	-2.23931
16.0341	-6.2216	-2.24211
16.044	-6.2244	-2.24492
16.054	-6.22721	-2.24772
16.064	-6.23001	-2.25053
16.074	-6.23282	-2.25334
16.0839	-6.23563	-2.25615
16.0939	-6.23844	-2.25896
16.1039	-6.24126	-2.26177
16.1139	-6.24407	-2.26459
16.1239	-6.24689	-2.26741
16.1338	-6.24971	-2.27023
16.1438	-6.25253	-2.27305
16.1538	-6.25535	-2.27587
16.1638	-6.25818	-2.27869
16.1737	-6.261	-2.28152
16.1837	-6.26383	-2.28434
16.1937	-6.26666	-2.28717
16.2037	-6.26949	-2.29
16.2137	-6.27232	-2.29283
16.2236	-6.27515	-2.29567
16.2336	-6.27799	-2.2985
16.2436	-6.28082	-2.30134
16.2536	-6.28366	-2.30418
16.2635	-6.2865	-2.30702
16.2735	-6.28934	-2.30986
16.2835	-6.29218	-2.3127
16.2935	-6.29503	-2.31554
16.3035	-6.29787	-2.31839
16.3134	-6.30072	-2.32124
16.3234	-6.30357	-2.32409
16.3334	-6.30642	-2.32694
