Freq_GHz	Model_dBm_5mA	Model_Norm_dB
25.5725	-10.4016	-3.09551
25.5825	-10.4042	-3.09814
25.5925	-10.4068	-3.10077
25.6025	-10.4095	-3.1034
25.6125	-10.4121	-3.10604
25.6224	-10.4147	-3.10867
25.6324	-10.4174	-3.1113
25.6424	-10.42	-3.11394
25.6524	-10.4226	-3.11658
25.6623	-10.4253	-3.11921
25.6723	-10.4279	-3.12185
25.6823	-10.4306	-3.12449
25.6923	-10.4332	-3.12713
25.7023	-10.4358	-3.12977
25.7122	-10.4385	-3.13242
25.7222	-10.4411	-3.13506
25.7322	-10.4438	-3.1377
25.7422	-10.4464	-3.14035
25.7521	-10.4491	-3.143
25.7621	-10.4517	-3.14565
25.7721	-10.4544	-3.14829
25.7821	-10.457	-3.15094
25.792	-10.4597	-3.1536
25.802	-10.4623	-3.15625
25.812	-10.465	-3.1589
25.822	-10.4676	-3.16155
25.832	-10.4703	-3.16421
25.8419	-10.4729	-3.16687
25.8519	-10.4756	-3.16952
25.8619	-10.4782	-3.17218
25.8719	-10.4809	-3.17484
25.8818	-10.4836	-3.1775
25.8918	-10.4862	-3.18016
25.9018	-10.4889	-3.18283
25.9118	-10.4916	-3.18549
25.9218	-10.4942	-3.18815
25.9317	-10.4969	-3.19082
25.9417	-10.4996	-3.19349
25.9517	-10.5022	-3.19615
25.9617	-10.5049	-3.19882
25.9716	-10.5076	-3.20149
25.9816	-10.5102	-3.20416
25.9916	-10.5129	-3.20684
26.0016	-10.5156	-3.20951
26.0116	-10.5182	-3.21218
26.0215	-10.5209	-3.21486
26.0315	-10.5236	-3.21753
26.0415	-10.5263	-3.22021
26.0515	-10.529	-3.22289
26.0614	-10.5316	-3.22557
26.0714	-10.5343	-3.22825
26.0814	-10.537	-3.23093
26.0914	-10.5397	-3.23361
26.1014	-10.5424	-3.23629
26.1113	-10.545	-3.23898
26.1213	-10.5477	-3.24166
26.1313	-10.5504	-3.24435
26.1413	-10.5531	-3.24704
26.1512	-10.5558	-3.24973
26.1612	-10.5585	-3.25242
26.1712	-10.5612	-3.25511
26.1812	-10.5639	-3.2578
26.1911	-10.5666	-3.26049
26.2011	-10.5693	-3.26318
26.2111	-10.5719	-3.26588
26.2211	-10.5746	-3.26857
26.2311	-10.5773	-3.27127
26.241	-10.58	-3.27397
26.251	-10.5827	-3.27667
26.261	-10.5854	-3.27937
26.271	-10.5881	-3.28207
26.2809	-10.5908	-3.28477
26.2909	-10.5935	-3.28747
26.3009	-10.5962	-3.29018
26.3109	-10.5989	-3.29288
26.3209	-10.6017	-3.29559
26.3308	-10.6044	-3.29829
26.3408	-10.6071	-3.301
26.3508	-10.6098	-3.30371
26.3608	-10.6125	-3.30642
26.3707	-10.6152	-3.30913
26.3807	-10.6179	-3.31184
26.3907	-10.6206	-3.31456
26.4007	-10.6233	-3.31727
26.4107	-10.6261	-3.31999
26.4206	-10.6288	-3.3227
26.4306	-10.6315	-3.32542
26.4406	-10.6342	-3.32814
26.4506	-10.6369	-3.33086
26.4605	-10.6396	-3.33358
26.4705	-10.6424	-3.3363
26.4805	-10.6451	-3.33902
26.4905	-10.6478	-3.34174
26.5005	-10.6505	-3.34447
26.5104	-10.6533	-3.34719
26.5204	-10.656	-3.34992
26.5304	-10.6587	-3.35264
26.5404	-10.6614	-3.35537
26.5503	-10.6642	-3.3581
26.5603	-10.6669	-3.36083
26.5703	-10.6696	-3.36356
26.5803	-10.6724	-3.3663
26.5902	-10.6751	-3.36903
26.6002	-10.6778	-3.37176
26.6102	-10.6806	-3.3745
26.6202	-10.6833	-3.37723
26.6302	-10.686	-3.37997
26.6401	-10.6888	-3.38271
26.6501	-10.6915	-3.38545
26.6601	-10.6943	-3.38819
26.6701	-10.697	-3.39093
26.68	-10.6997	-3.39367
26.69	-10.7025	-3.39642
26.7	-10.7052	-3.39916
26.71	-10.708	-3.4019
26.72	-10.7107	-3.40465
26.7299	-10.7135	-3.4074
26.7399	-10.7162	-3.41015
26.7499	-10.719	-3.4129
26.7599	-10.7217	-3.41565
26.7698	-10.7245	-3.4184
26.7798	-10.7272	-3.42115
26.7898	-10.73	-3.4239
26.7998	-10.7327	-3.42666
26.8098	-10.7355	-3.42941
26.8197	-10.7382	-3.43217
26.8297	-10.741	-3.43493
26.8397	-10.7438	-3.43768
26.8497	-10.7465	-3.44044
26.8596	-10.7493	-3.4432
26.8696	-10.752	-3.44596
26.8796	-10.7548	-3.44873
26.8896	-10.7576	-3.45149
26.8995	-10.7603	-3.45425
26.9095	-10.7631	-3.45702
26.9195	-10.7659	-3.45978
26.9295	-10.7686	-3.46255
26.9395	-10.7714	-3.46532
26.9494	-10.7742	-3.46809
26.9594	-10.7769	-3.47086
26.9694	-10.7797	-3.47363
26.9794	-10.7825	-3.4764
26.9893	-10.7852	-3.47917
26.9993	-10.788	-3.48195
27.0093	-10.7908	-3.48472
27.0193	-10.7936	-3.4875
27.0293	-10.7963	-3.49028
27.0392	-10.7991	-3.49305
27.0492	-10.8019	-3.49583
27.0592	-10.8047	-3.49861
27.0692	-10.8075	-3.50139
27.0791	-10.8102	-3.50417
27.0891	-10.813	-3.50696
27.0991	-10.8158	-3.50974
27.1091	-10.8186	-3.51253
27.1191	-10.8214	-3.51531
27.129	-10.8242	-3.5181
27.139	-10.827	-3.52089
27.149	-10.8297	-3.52367
27.159	-10.8325	-3.52646
27.1689	-10.8353	-3.52926
27.1789	-10.8381	-3.53205
27.1889	-10.8409	-3.53484
27.1989	-10.8437	-3.53763
27.2089	-10.8465	-3.54043
27.2188	-10.8493	-3.54322
27.2288	-10.8521	-3.54602
27.2388	-10.8549	-3.54882
27.2488	-10.8577	-3.55161
27.2587	-10.8605	-3.55441
27.2687	-10.8633	-3.55721
27.2787	-10.8661	-3.56002
27.2887	-10.8689	-3.56282
27.2986	-10.8717	-3.56562
27.3086	-10.8745	-3.56842
27.3186	-10.8773	-3.57123
27.3286	-10.8801	-3.57404
27.3386	-10.8829	-3.57684
27.3485	-10.8857	-3.57965
27.3585	-10.8885	-3.58246
27.3685	-10.8913	-3.58527
27.3785	-10.8941	-3.58808
27.3884	-10.897	-3.59089
27.3984	-10.8998	-3.59371
27.4084	-10.9026	-3.59652
27.4184	-10.9054	-3.59933
27.4284	-10.9082	-3.60215
27.4383	-10.911	-3.60497
27.4483	-10.9139	-3.60778
27.4583	-10.9167	-3.6106
27.4683	-10.9195	-3.61342
27.4782	-10.9223	-3.61624
27.4882	-10.9251	-3.61906
27.4982	-10.928	-3.62189
27.5082	-10.9308	-3.62471
27.5182	-10.9336	-3.62753
27.5281	-10.9364	-3.63036
27.5381	-10.9393	-3.63318
27.5481	-10.9421	-3.63601
27.5581	-10.9449	-3.63884
27.568	-10.9477	-3.64167
27.578	-10.9506	-3.6445
27.588	-10.9534	-3.64733
27.598	-10.9562	-3.65016
27.608	-10.9591	-3.65299
27.6179	-10.9619	-3.65583
27.6279	-10.9647	-3.65866
27.6379	-10.9676	-3.6615
27.6479	-10.9704	-3.66434
27.6578	-10.9732	-3.66717
27.6678	-10.9761	-3.67001
27.6778	-10.9789	-3.67285
27.6878	-10.9818	-3.67569
27.6977	-10.9846	-3.67853
27.7077	-10.9874	-3.68137
27.7177	-10.9903	-3.68422
27.7277	-10.9931	-3.68706
27.7377	-10.996	-3.68991
27.7476	-10.9988	-3.69275
27.7576	-11.0017	-3.6956
27.7676	-11.0045	-3.69845
27.7776	-11.0074	-3.7013
27.7875	-11.0102	-3.70415
27.7975	-11.0131	-3.707
27.8075	-11.0159	-3.70985
27.8175	-11.0188	-3.7127
27.8275	-11.0216	-3.71555
27.8374	-11.0245	-3.71841
27.8474	-11.0273	-3.72126
27.8574	-11.0302	-3.72412
27.8674	-11.033	-3.72698
27.8773	-11.0359	-3.72984
27.8873	-11.0388	-3.7327
27.8973	-11.0416	-3.73556
27.9073	-11.0445	-3.73842
27.9173	-11.0473	-3.74128
27.9272	-11.0502	-3.74414
27.9372	-11.0531	-3.747
27.9472	-11.0559	-3.74987
27.9572	-11.0588	-3.75273
27.9671	-11.0617	-3.7556
27.9771	-11.0645	-3.75847
27.9871	-11.0674	-3.76134
27.9971	-11.0703	-3.76421
28.0071	-11.0731	-3.76708
28.017	-11.076	-3.76995
28.027	-11.0789	-3.77282
28.037	-11.0818	-3.77569
28.047	-11.0846	-3.77857
28.0569	-11.0875	-3.78144
28.0669	-11.0904	-3.78432
28.0769	-11.0933	-3.78719
28.0869	-11.0961	-3.79007
28.0968	-11.099	-3.79295
28.1068	-11.1019	-3.79583
28.1168	-11.1048	-3.79871
28.1268	-11.1077	-3.80159
28.1368	-11.1105	-3.80447
28.1467	-11.1134	-3.80736
28.1567	-11.1163	-3.81024
28.1667	-11.1192	-3.81312
28.1767	-11.1221	-3.81601
28.1866	-11.125	-3.8189
28.1966	-11.1279	-3.82178
28.2066	-11.1307	-3.82467
28.2166	-11.1336	-3.82756
28.2266	-11.1365	-3.83045
28.2365	-11.1394	-3.83334
28.2465	-11.1423	-3.83624
28.2565	-11.1452	-3.83913
28.2665	-11.1481	-3.84202
28.2764	-11.151	-3.84492
28.2864	-11.1539	-3.84781
28.2964	-11.1568	-3.85071
28.3064	-11.1597	-3.85361
28.3164	-11.1626	-3.85651
28.3263	-11.1655	-3.85941
28.3363	-11.1684	-3.86231
28.3463	-11.1713	-3.86521
28.3563	-11.1742	-3.86811
28.3662	-11.1771	-3.87101
28.3762	-11.18	-3.87392
28.3862	-11.1829	-3.87682
28.3962	-11.1858	-3.87973
28.4062	-11.1887	-3.88263
28.4161	-11.1916	-3.88554
28.4261	-11.1945	-3.88845
28.4361	-11.1974	-3.89136
28.4461	-11.2003	-3.89427
28.456	-11.2032	-3.89718
28.466	-11.2062	-3.90009
28.476	-11.2091	-3.90301
28.486	-11.212	-3.90592
28.4959	-11.2149	-3.90883
28.5059	-11.2178	-3.91175
28.5159	-11.2207	-3.91467
28.5259	-11.2237	-3.91758
28.5359	-11.2266	-3.9205
28.5458	-11.2295	-3.92342
28.5558	-11.2324	-3.92634
28.5658	-11.2353	-3.92926
28.5758	-11.2383	-3.93218
28.5857	-11.2412	-3.93511
28.5957	-11.2441	-3.93803
28.6057	-11.247	-3.94095
28.6157	-11.2499	-3.94388
28.6257	-11.2529	-3.94681
28.6356	-11.2558	-3.94973
28.6456	-11.2587	-3.95266
28.6556	-11.2617	-3.95559
28.6656	-11.2646	-3.95852
28.6755	-11.2675	-3.96145
28.6855	-11.2704	-3.96438
28.6955	-11.2734	-3.96731
28.7055	-11.2763	-3.97025
28.7155	-11.2792	-3.97318
28.7254	-11.2822	-3.97612
28.7354	-11.2851	-3.97905
28.7454	-11.2881	-3.98199
28.7554	-11.291	-3.98493
28.7653	-11.2939	-3.98786
28.7753	-11.2969	-3.9908
28.7853	-11.2998	-3.99374
28.7953	-11.3028	-3.99669
28.8053	-11.3057	-3.99963
28.8152	-11.3086	-4.00257
28.8252	-11.3116	-4.00551
28.8352	-11.3145	-4.00846
28.8452	-11.3175	-4.0114
28.8551	-11.3204	-4.01435
28.8651	-11.3234	-4.0173
28.8751	-11.3263	-4.02025
28.8851	-11.3293	-4.0232
28.895	-11.3322	-4.02615
28.905	-11.3352	-4.0291
28.915	-11.3381	-4.03205
28.925	-11.3411	-4.035
28.935	-11.344	-4.03795
28.9449	-11.347	-4.04091
28.9549	-11.3499	-4.04386
28.9649	-11.3529	-4.04682
28.9749	-11.3558	-4.04977
28.9848	-11.3588	-4.05273
28.9948	-11.3618	-4.05569
29.0048	-11.3647	-4.05865
29.0148	-11.3677	-4.06161
29.0248	-11.3706	-4.06457
29.0347	-11.3736	-4.06753
29.0447	-11.3766	-4.0705
29.0547	-11.3795	-4.07346
29.0647	-11.3825	-4.07642
29.0746	-11.3855	-4.07939
29.0846	-11.3884	-4.08236
29.0946	-11.3914	-4.08532
29.1046	-11.3944	-4.08829
29.1146	-11.3973	-4.09126
29.1245	-11.4003	-4.09423
29.1345	-11.4033	-4.0972
29.1445	-11.4062	-4.10017
29.1545	-11.4092	-4.10314
29.1644	-11.4122	-4.10612
29.1744	-11.4152	-4.10909
29.1844	-11.4181	-4.11206
29.1944	-11.4211	-4.11504
29.2044	-11.4241	-4.11802
29.2143	-11.4271	-4.12099
29.2243	-11.43	-4.12397
29.2343	-11.433	-4.12695
29.2443	-11.436	-4.12993
29.2542	-11.439	-4.13291
29.2642	-11.442	-4.13589
29.2742	-11.4449	-4.13887
29.2842	-11.4479	-4.14186
29.2941	-11.4509	-4.14484
29.3041	-11.4539	-4.14783
29.3141	-11.4569	-4.15081
29.3241	-11.4599	-4.1538
29.3341	-11.4629	-4.15679
29.344	-11.4658	-4.15977
29.354	-11.4688	-4.16276
29.364	-11.4718	-4.16575
29.374	-11.4748	-4.16874
29.3839	-11.4778	-4.17174
29.3939	-11.4808	-4.17473
29.4039	-11.4838	-4.17772
29.4139	-11.4868	-4.18072
29.4239	-11.4898	-4.18371
29.4338	-11.4928	-4.18671
29.4438	-11.4958	-4.1897
29.4538	-11.4988	-4.1927
29.4638	-11.5018	-4.1957
29.4737	-11.5048	-4.1987
29.4837	-11.5078	-4.2017
29.4937	-11.5108	-4.2047
29.5037	-11.5138	-4.2077
29.5137	-11.5168	-4.2107
29.5236	-11.5198	-4.2137
29.5336	-11.5228	-4.21671
29.5436	-11.5258	-4.21971
29.5536	-11.5288	-4.22272
29.5635	-11.5318	-4.22572
29.5735	-11.5348	-4.22873
29.5835	-11.5378	-4.23174
29.5935	-11.5408	-4.23475
29.6035	-11.5438	-4.23776
29.6134	-11.5468	-4.24077
29.6234	-11.5498	-4.24378
29.6334	-11.5529	-4.24679
29.6434	-11.5559	-4.24981
29.6533	-11.5589	-4.25282
29.6633	-11.5619	-4.25583
29.6733	-11.5649	-4.25885
29.6833	-11.5679	-4.26187
29.6932	-11.571	-4.26488
29.7032	-11.574	-4.2679
29.7132	-11.577	-4.27092
29.7232	-11.58	-4.27394
29.7332	-11.583	-4.27696
29.7431	-11.586	-4.27998
29.7531	-11.5891	-4.283
29.7631	-11.5921	-4.28603
29.7731	-11.5951	-4.28905
29.783	-11.5981	-4.29207
29.793	-11.6012	-4.2951
29.803	-11.6042	-4.29812
29.813	-11.6072	-4.30115
29.823	-11.6102	-4.30418
29.8329	-11.6133	-4.30721
29.8429	-11.6163	-4.31024
29.8529	-11.6193	-4.31327
29.8629	-11.6224	-4.3163
29.8728	-11.6254	-4.31933
29.8828	-11.6284	-4.32236
29.8928	-11.6315	-4.32539
29.9028	-11.6345	-4.32843
29.9128	-11.6375	-4.33146
29.9227	-11.6406	-4.3345
29.9327	-11.6436	-4.33754
29.9427	-11.6466	-4.34057
29.9527	-11.6497	-4.34361
29.9626	-11.6527	-4.34665
29.9726	-11.6558	-4.34969
29.9826	-11.6588	-4.35273
29.9926	-11.6618	-4.35577
30.0026	-11.6649	-4.35881
30.0125	-11.6679	-4.36186
30.0225	-11.671	-4.3649
30.0325	-11.674	-4.36794
30.0425	-11.6771	-4.37099
30.0524	-11.6801	-4.37403
30.0624	-11.6831	-4.37708
30.0724	-11.6862	-4.38013
30.0824	-11.6892	-4.38318
30.0923	-11.6923	-4.38623
30.1023	-11.6953	-4.38928
30.1123	-11.6984	-4.39233
30.1223	-11.7014	-4.39538
30.1323	-11.7045	-4.39843
30.1422	-11.7076	-4.40148
30.1522	-11.7106	-4.40454
30.1622	-11.7137	-4.40759
30.1722	-11.7167	-4.41065
30.1821	-11.7198	-4.4137
30.1921	-11.7228	-4.41676
30.2021	-11.7259	-4.41982
30.2121	-11.7289	-4.42288
30.2221	-11.732	-4.42594
30.232	-11.7351	-4.429
30.242	-11.7381	-4.43206
30.252	-11.7412	-4.43512
30.262	-11.7442	-4.43818
30.2719	-11.7473	-4.44124
30.2819	-11.7504	-4.44431
30.2919	-11.7534	-4.44737
30.3019	-11.7565	-4.45044
30.3119	-11.7596	-4.4535
30.3218	-11.7626	-4.45657
30.3318	-11.7657	-4.45964
30.3418	-11.7688	-4.46271
30.3518	-11.7718	-4.46578
30.3617	-11.7749	-4.46885
30.3717	-11.778	-4.47192
30.3817	-11.7811	-4.47499
30.3917	-11.7841	-4.47806
30.4017	-11.7872	-4.48113
30.4116	-11.7903	-4.48421
30.4216	-11.7934	-4.48728
30.4316	-11.7964	-4.49036
30.4416	-11.7995	-4.49343
30.4515	-11.8026	-4.49651
30.4615	-11.8057	-4.49959
30.4715	-11.8087	-4.50267
30.4815	-11.8118	-4.50575
30.4914	-11.8149	-4.50883
30.5014	-11.818	-4.51191
30.5114	-11.8211	-4.51499
30.5214	-11.8241	-4.51807
30.5314	-11.8272	-4.52115
30.5413	-11.8303	-4.52424
30.5513	-11.8334	-4.52732
30.5613	-11.8365	-4.53041
30.5713	-11.8396	-4.53349
30.5812	-11.8426	-4.53658
30.5912	-11.8457	-4.53967
30.6012	-11.8488	-4.54276
30.6112	-11.8519	-4.54585
30.6212	-11.855	-4.54894
30.6311	-11.8581	-4.55203
30.6411	-11.8612	-4.55512
30.6511	-11.8643	-4.55821
30.6611	-11.8674	-4.5613
30.671	-11.8705	-4.5644
30.681	-11.8736	-4.56749
30.691	-11.8767	-4.57059
30.701	-11.8797	-4.57368
30.711	-11.8828	-4.57678
30.7209	-11.8859	-4.57988
30.7309	-11.889	-4.58297
30.7409	-11.8921	-4.58607
30.7509	-11.8952	-4.58917
30.7608	-11.8983	-4.59227
30.7708	-11.9014	-4.59537
30.7808	-11.9045	-4.59848
30.7908	-11.9076	-4.60158
30.8008	-11.9107	-4.60468
30.8107	-11.9139	-4.60779
30.8207	-11.917	-4.61089
30.8307	-11.9201	-4.614
30.8407	-11.9232	-4.6171
30.8506	-11.9263	-4.62021
30.8606	-11.9294	-4.62332
30.8706	-11.9325	-4.62642
30.8806	-11.9356	-4.62953
30.8905	-11.9387	-4.63264
30.9005	-11.9418	-4.63575
30.9105	-11.9449	-4.63887
30.9205	-11.948	-4.64198
30.9305	-11.9512	-4.64509
30.9404	-11.9543	-4.6482
30.9504	-11.9574	-4.65132
30.9604	-11.9605	-4.65443
30.9704	-11.9636	-4.65755
30.9803	-11.9667	-4.66067
30.9903	-11.9698	-4.66378
31.0003	-11.973	-4.6669
31.0103	-11.9761	-4.67002
31.0203	-11.9792	-4.67314
31.0302	-11.9823	-4.67626
31.0402	-11.9854	-4.67938
31.0502	-11.9886	-4.6825
31.0602	-11.9917	-4.68562
31.0701	-11.9948	-4.68875
31.0801	-11.9979	-4.69187
31.0901	-12.0011	-4.69499
31.1001	-12.0042	-4.69812
31.1101	-12.0073	-4.70124
31.12	-12.0104	-4.70437
31.13	-12.0136	-4.7075
31.14	-12.0167	-4.71063
31.15	-12.0198	-4.71376
31.1599	-12.023	-4.71688
31.1699	-12.0261	-4.72001
31.1799	-12.0292	-4.72315
31.1899	-12.0323	-4.72628
31.1998	-12.0355	-4.72941
31.2098	-12.0386	-4.73254
31.2198	-12.0417	-4.73568
31.2298	-12.0449	-4.73881
31.2398	-12.048	-4.74195
31.2497	-12.0511	-4.74508
31.2597	-12.0543	-4.74822
31.2697	-12.0574	-4.75135
31.2797	-12.0606	-4.75449
31.2896	-12.0637	-4.75763
31.2996	-12.0668	-4.76077
31.3096	-12.07	-4.76391
31.3196	-12.0731	-4.76705
31.3296	-12.0763	-4.77019
31.3395	-12.0794	-4.77334
31.3495	-12.0825	-4.77648
31.3595	-12.0857	-4.77962
31.3695	-12.0888	-4.78277
31.3794	-12.092	-4.78591
31.3894	-12.0951	-4.78906
31.3994	-12.0983	-4.7922
31.4094	-12.1014	-4.79535
31.4194	-12.1046	-4.7985
31.4293	-12.1077	-4.80165
31.4393	-12.1109	-4.80479
31.4493	-12.114	-4.80794
31.4593	-12.1172	-4.8111
31.4692	-12.1203	-4.81425
31.4792	-12.1235	-4.8174
31.4892	-12.1266	-4.82055
31.4992	-12.1298	-4.8237
31.5092	-12.1329	-4.82686
31.5191	-12.1361	-4.83001
31.5291	-12.1392	-4.83317
31.5391	-12.1424	-4.83632
31.5491	-12.1455	-4.83948
31.559	-12.1487	-4.84264
31.569	-12.1519	-4.8458
31.579	-12.155	-4.84895
31.589	-12.1582	-4.85211
31.5989	-12.1613	-4.85527
31.6089	-12.1645	-4.85844
31.6189	-12.1677	-4.8616
31.6289	-12.1708	-4.86476
31.6389	-12.174	-4.86792
31.6488	-12.1772	-4.87109
31.6588	-12.1803	-4.87425
31.6688	-12.1835	-4.87741
31.6788	-12.1866	-4.88058
31.6887	-12.1898	-4.88375
31.6987	-12.193	-4.88691
31.7087	-12.1961	-4.89008
31.7187	-12.1993	-4.89325
31.7287	-12.2025	-4.89642
31.7386	-12.2057	-4.89959
31.7486	-12.2088	-4.90276
31.7586	-12.212	-4.90593
31.7686	-12.2152	-4.9091
31.7785	-12.2183	-4.91227
31.7885	-12.2215	-4.91545
31.7985	-12.2247	-4.91862
31.8085	-12.2279	-4.92179
31.8185	-12.231	-4.92497
31.8284	-12.2342	-4.92814
31.8384	-12.2374	-4.93132
31.8484	-12.2406	-4.9345
31.8584	-12.2437	-4.93768
31.8683	-12.2469	-4.94085
31.8783	-12.2501	-4.94403
31.8883	-12.2533	-4.94721
31.8983	-12.2565	-4.95039
31.9083	-12.2596	-4.95357
31.9182	-12.2628	-4.95676
31.9282	-12.266	-4.95994
31.9382	-12.2692	-4.96312
31.9482	-12.2724	-4.9663
31.9581	-12.2756	-4.96949
31.9681	-12.2787	-4.97267
31.9781	-12.2819	-4.97586
31.9881	-12.2851	-4.97905
31.998	-12.2883	-4.98223
32.008	-12.2915	-4.98542
32.018	-12.2947	-4.98861
32.028	-12.2979	-4.9918
32.038	-12.3011	-4.99499
32.0479	-12.3042	-4.99818
32.0579	-12.3074	-5.00137
32.0679	-12.3106	-5.00456
32.0779	-12.3138	-5.00775
32.0878	-12.317	-5.01094
32.0978	-12.3202	-5.01414
32.1078	-12.3234	-5.01733
32.1178	-12.3266	-5.02053
32.1278	-12.3298	-5.02372
32.1377	-12.333	-5.02692
32.1477	-12.3362	-5.03011
32.1577	-12.3394	-5.03331
32.1677	-12.3426	-5.03651
32.1776	-12.3458	-5.03971
32.1876	-12.349	-5.04291
32.1976	-12.3522	-5.04611
32.2076	-12.3554	-5.04931
32.2176	-12.3586	-5.05251
32.2275	-12.3618	-5.05571
32.2375	-12.365	-5.05891
32.2475	-12.3682	-5.06212
32.2575	-12.3714	-5.06532
32.2674	-12.3746	-5.06852
32.2774	-12.3778	-5.07173
32.2874	-12.381	-5.07493
32.2974	-12.3842	-5.07814
32.3074	-12.3874	-5.08135
32.3173	-12.3906	-5.08456
32.3273	-12.3938	-5.08776
32.3373	-12.397	-5.09097
32.3473	-12.4002	-5.09418
32.3572	-12.4035	-5.09739
32.3672	-12.4067	-5.1006
32.3772	-12.4099	-5.10381
32.3872	-12.4131	-5.10703
32.3971	-12.4163	-5.11024
32.4071	-12.4195	-5.11345
32.4171	-12.4227	-5.11667
32.4271	-12.4259	-5.11988
32.4371	-12.4292	-5.12309
32.447	-12.4324	-5.12631
32.457	-12.4356	-5.12953
32.467	-12.4388	-5.13274
32.477	-12.442	-5.13596
32.4869	-12.4452	-5.13918
32.4969	-12.4485	-5.1424
32.5069	-12.4517	-5.14562
32.5169	-12.4549	-5.14884
32.5269	-12.4581	-5.15206
32.5368	-12.4613	-5.15528
32.5468	-12.4646	-5.1585
32.5568	-12.4678	-5.16172
32.5668	-12.471	-5.16495
32.5767	-12.4742	-5.16817
32.5867	-12.4775	-5.1714
32.5967	-12.4807	-5.17462
32.6067	-12.4839	-5.17785
32.6167	-12.4871	-5.18107
32.6266	-12.4904	-5.1843
32.6366	-12.4936	-5.18753
32.6466	-12.4968	-5.19075
32.6566	-12.5001	-5.19398
32.6665	-12.5033	-5.19721
32.6765	-12.5065	-5.20044
32.6865	-12.5097	-5.20367
32.6965	-12.513	-5.2069
32.7065	-12.5162	-5.21014
32.7164	-12.5194	-5.21337
32.7264	-12.5227	-5.2166
32.7364	-12.5259	-5.21983
32.7464	-12.5291	-5.22307
32.7563	-12.5324	-5.2263
32.7663	-12.5356	-5.22954
32.7763	-12.5388	-5.23277
32.7863	-12.5421	-5.23601
32.7962	-12.5453	-5.23925
32.8062	-12.5486	-5.24249
32.8162	-12.5518	-5.24572
32.8262	-12.555	-5.24896
32.8362	-12.5583	-5.2522
32.8461	-12.5615	-5.25544
32.8561	-12.5648	-5.25868
32.8661	-12.568	-5.26192
32.8761	-12.5712	-5.26517
32.886	-12.5745	-5.26841
32.896	-12.5777	-5.27165
32.906	-12.581	-5.2749
32.916	-12.5842	-5.27814
32.926	-12.5875	-5.28139
32.9359	-12.5907	-5.28463
32.9459	-12.5939	-5.28788
32.9559	-12.5972	-5.29112
32.9659	-12.6004	-5.29437
32.9758	-12.6037	-5.29762
32.9858	-12.6069	-5.30087
32.9958	-12.6102	-5.30412
33.0058	-12.6134	-5.30737
33.0158	-12.6167	-5.31062
33.0257	-12.6199	-5.31387
33.0357	-12.6232	-5.31712
33.0457	-12.6264	-5.32037
33.0557	-12.6297	-5.32362
33.0656	-12.6329	-5.32688
33.0756	-12.6362	-5.33013
33.0856	-12.6395	-5.33338
33.0956	-12.6427	-5.33664
33.1056	-12.646	-5.33989
33.1155	-12.6492	-5.34315
33.1255	-12.6525	-5.34641
33.1355	-12.6557	-5.34966
33.1455	-12.659	-5.35292
33.1554	-12.6622	-5.35618
33.1654	-12.6655	-5.35944
33.1754	-12.6688	-5.3627
33.1854	-12.672	-5.36596
33.1953	-12.6753	-5.36922
33.2053	-12.6785	-5.37248
33.2153	-12.6818	-5.37574
33.2253	-12.6851	-5.379
33.2353	-12.6883	-5.38227
33.2452	-12.6916	-5.38553
33.2552	-12.6949	-5.38879
33.2652	-12.6981	-5.39206
33.2752	-12.7014	-5.39532
33.2851	-12.7047	-5.39859
33.2951	-12.7079	-5.40185
33.3051	-12.7112	-5.40512
33.3151	-12.7145	-5.40839
33.3251	-12.7177	-5.41166
33.335	-12.721	-5.41493
33.345	-12.7243	-5.41819
33.355	-12.7275	-5.42146
33.365	-12.7308	-5.42473
33.3749	-12.7341	-5.42801
33.3849	-12.7373	-5.43128
33.3949	-12.7406	-5.43455
33.4049	-12.7439	-5.43782
33.4149	-12.7472	-5.44109
33.4248	-12.7504	-5.44437
33.4348	-12.7537	-5.44764
33.4448	-12.757	-5.45092
33.4548	-12.7603	-5.45419
33.4647	-12.7635	-5.45747
33.4747	-12.7668	-5.46074
33.4847	-12.7701	-5.46402
33.4947	-12.7734	-5.4673
33.5047	-12.7766	-5.47058
33.5146	-12.7799	-5.47385
33.5246	-12.7832	-5.47713
33.5346	-12.7865	-5.48041
33.5446	-12.7898	-5.48369
33.5545	-12.793	-5.48697
33.5645	-12.7963	-5.49026
33.5745	-12.7996	-5.49354
33.5845	-12.8029	-5.49682
33.5944	-12.8062	-5.5001
33.6044	-12.8095	-5.50339
33.6144	-12.8127	-5.50667
33.6244	-12.816	-5.50995
33.6344	-12.8193	-5.51324
33.6443	-12.8226	-5.51652
33.6543	-12.8259	-5.51981
33.6643	-12.8292	-5.5231
33.6743	-12.8325	-5.52639
33.6842	-12.8357	-5.52967
33.6942	-12.839	-5.53296
33.7042	-12.8423	-5.53625
33.7142	-12.8456	-5.53954
33.7242	-12.8489	-5.54283
33.7341	-12.8522	-5.54612
33.7441	-12.8555	-5.54941
33.7541	-12.8588	-5.5527
33.7641	-12.8621	-5.55599
33.774	-12.8654	-5.55929
33.784	-12.8686	-5.56258
33.794	-12.8719	-5.56587
33.804	-12.8752	-5.56917
33.814	-12.8785	-5.57246
33.8239	-12.8818	-5.57576
33.8339	-12.8851	-5.57905
33.8439	-12.8884	-5.58235
33.8539	-12.8917	-5.58565
33.8638	-12.895	-5.58894
