Freq_GHz	Norm_dB_model_sat
12.2681	-0.407473
12.278	-0.40817
12.288	-0.408869
12.298	-0.409568
12.308	-0.410268
12.318	-0.410969
12.3279	-0.41167
12.3379	-0.412372
12.3479	-0.413075
12.3579	-0.413778
12.3679	-0.414482
12.3779	-0.415187
12.3878	-0.415892
12.3978	-0.416599
12.4078	-0.417305
12.4178	-0.418013
12.4278	-0.418721
12.4377	-0.41943
12.4477	-0.42014
12.4577	-0.42085
12.4677	-0.421561
12.4777	-0.422273
12.4877	-0.422985
12.4976	-0.423698
12.5076	-0.424412
12.5176	-0.425126
12.5276	-0.425841
12.5376	-0.426557
12.5475	-0.427274
12.5575	-0.427991
12.5675	-0.428709
12.5775	-0.429428
12.5875	-0.430147
12.5975	-0.430867
12.6074	-0.431588
12.6174	-0.432309
12.6274	-0.433031
12.6374	-0.433754
12.6474	-0.434478
12.6574	-0.435202
12.6673	-0.435927
12.6773	-0.436652
12.6873	-0.437379
12.6973	-0.438106
12.7073	-0.438834
12.7172	-0.439562
12.7272	-0.440291
12.7372	-0.441021
12.7472	-0.441751
12.7572	-0.442483
12.7672	-0.443215
12.7771	-0.443947
12.7871	-0.444681
12.7971	-0.445415
12.8071	-0.446149
12.8171	-0.446885
12.827	-0.447621
12.837	-0.448358
12.847	-0.449096
12.857	-0.449834
12.867	-0.450573
12.877	-0.451313
12.8869	-0.452053
12.8969	-0.452794
12.9069	-0.453536
12.9169	-0.454278
12.9269	-0.455022
12.9368	-0.455766
12.9468	-0.45651
12.9568	-0.457256
12.9668	-0.458002
12.9768	-0.458749
12.9868	-0.459496
12.9967	-0.460244
13.0067	-0.460993
13.0167	-0.461743
13.0267	-0.462493
13.0367	-0.463244
13.0466	-0.463996
13.0566	-0.464749
13.0666	-0.465502
13.0766	-0.466256
13.0866	-0.46701
13.0966	-0.467766
13.1065	-0.468522
13.1165	-0.469278
13.1265	-0.470036
13.1365	-0.470794
13.1465	-0.471553
13.1565	-0.472313
13.1664	-0.473073
13.1764	-0.473834
13.1864	-0.474596
13.1964	-0.475359
13.2064	-0.476122
13.2163	-0.476886
13.2263	-0.47765
13.2363	-0.478416
13.2463	-0.479182
13.2563	-0.479949
13.2663	-0.480716
13.2762	-0.481485
13.2862	-0.482254
13.2962	-0.483023
13.3062	-0.483794
13.3162	-0.484565
13.3261	-0.485337
13.3361	-0.486109
13.3461	-0.486883
13.3561	-0.487657
13.3661	-0.488432
13.3761	-0.489207
13.386	-0.489983
13.396	-0.49076
13.406	-0.491538
13.416	-0.492316
13.426	-0.493095
13.4359	-0.493875
13.4459	-0.494656
13.4559	-0.495437
13.4659	-0.496219
13.4759	-0.497002
13.4859	-0.497786
13.4958	-0.49857
13.5058	-0.499355
13.5158	-0.50014
13.5258	-0.500927
13.5358	-0.501714
13.5457	-0.502502
13.5557	-0.503291
13.5657	-0.50408
13.5757	-0.50487
13.5857	-0.505661
13.5957	-0.506452
13.6056	-0.507245
13.6156	-0.508038
13.6256	-0.508831
13.6356	-0.509626
13.6456	-0.510421
13.6556	-0.511217
13.6655	-0.512014
13.6755	-0.512811
13.6855	-0.513609
13.6955	-0.514408
13.7055	-0.515208
13.7154	-0.516008
13.7254	-0.516809
13.7354	-0.517611
13.7454	-0.518414
13.7554	-0.519217
13.7654	-0.520021
13.7753	-0.520826
13.7853	-0.521632
13.7953	-0.522438
13.8053	-0.523245
13.8153	-0.524053
13.8252	-0.524861
13.8352	-0.52567
13.8452	-0.52648
13.8552	-0.527291
13.8652	-0.528103
13.8752	-0.528915
13.8851	-0.529728
13.8951	-0.530542
13.9051	-0.531356
13.9151	-0.532171
13.9251	-0.532987
13.935	-0.533804
13.945	-0.534621
13.955	-0.53544
13.965	-0.536259
13.975	-0.537078
13.985	-0.537899
13.9949	-0.53872
14.0049	-0.539542
14.0149	-0.540364
14.0249	-0.541188
14.0349	-0.542012
14.0448	-0.542837
14.0548	-0.543663
14.0648	-0.544489
14.0748	-0.545316
14.0848	-0.546144
14.0948	-0.546973
14.1047	-0.547802
14.1147	-0.548633
14.1247	-0.549463
14.1347	-0.550295
14.1447	-0.551128
14.1547	-0.551961
14.1646	-0.552795
14.1746	-0.55363
14.1846	-0.554465
14.1946	-0.555301
14.2046	-0.556138
14.2145	-0.556976
14.2245	-0.557814
14.2345	-0.558654
14.2445	-0.559494
14.2545	-0.560334
14.2645	-0.561176
14.2744	-0.562018
14.2844	-0.562861
14.2944	-0.563705
14.3044	-0.56455
14.3144	-0.565395
14.3243	-0.566241
14.3343	-0.567088
14.3443	-0.567936
14.3543	-0.568784
14.3643	-0.569633
14.3743	-0.570483
14.3842	-0.571334
14.3942	-0.572185
14.4042	-0.573037
14.4142	-0.57389
14.4242	-0.574744
14.4341	-0.575599
14.4441	-0.576454
14.4541	-0.57731
14.4641	-0.578167
14.4741	-0.579024
14.4841	-0.579883
14.494	-0.580742
14.504	-0.581602
14.514	-0.582462
14.524	-0.583324
14.534	-0.584186
14.5439	-0.585049
14.5539	-0.585912
14.5639	-0.586777
14.5739	-0.587642
14.5839	-0.588508
14.5939	-0.589375
14.6038	-0.590243
14.6138	-0.591111
14.6238	-0.59198
14.6338	-0.59285
14.6438	-0.593721
14.6538	-0.594592
14.6637	-0.595464
14.6737	-0.596337
14.6837	-0.597211
14.6937	-0.598086
14.7037	-0.598961
14.7136	-0.599837
14.7236	-0.600714
14.7336	-0.601592
14.7436	-0.60247
14.7536	-0.603349
14.7636	-0.604229
14.7735	-0.60511
14.7835	-0.605992
14.7935	-0.606874
14.8035	-0.607757
14.8135	-0.608641
14.8234	-0.609526
14.8334	-0.610411
14.8434	-0.611297
14.8534	-0.612185
14.8634	-0.613072
14.8734	-0.613961
14.8833	-0.61485
14.8933	-0.61574
14.9033	-0.616631
14.9133	-0.617523
14.9233	-0.618416
14.9332	-0.619309
14.9432	-0.620203
14.9532	-0.621098
14.9632	-0.621994
14.9732	-0.62289
14.9832	-0.623787
14.9931	-0.624685
15.0031	-0.625584
15.0131	-0.626484
15.0231	-0.627384
15.0331	-0.628285
15.043	-0.629187
15.053	-0.63009
15.063	-0.630994
15.073	-0.631898
15.083	-0.632803
15.093	-0.633709
15.1029	-0.634616
15.1129	-0.635524
15.1229	-0.636432
15.1329	-0.637341
15.1429	-0.638251
15.1529	-0.639162
15.1628	-0.640073
15.1728	-0.640986
15.1828	-0.641899
15.1928	-0.642813
15.2028	-0.643727
15.2127	-0.644643
15.2227	-0.645559
15.2327	-0.646476
15.2427	-0.647394
15.2527	-0.648313
15.2627	-0.649232
15.2726	-0.650153
15.2826	-0.651074
15.2926	-0.651996
15.3026	-0.652918
15.3126	-0.653842
15.3225	-0.654766
15.3325	-0.655691
15.3425	-0.656617
15.3525	-0.657544
15.3625	-0.658472
15.3725	-0.6594
15.3824	-0.660329
15.3924	-0.661259
15.4024	-0.66219
15.4124	-0.663121
15.4224	-0.664054
15.4323	-0.664987
15.4423	-0.665921
15.4523	-0.666856
15.4623	-0.667791
15.4723	-0.668728
15.4823	-0.669665
15.4922	-0.670603
15.5022	-0.671542
15.5122	-0.672482
15.5222	-0.673422
15.5322	-0.674363
15.5421	-0.675306
15.5521	-0.676249
15.5621	-0.677192
15.5721	-0.678137
15.5821	-0.679082
15.5921	-0.680028
15.602	-0.680975
15.612	-0.681923
15.622	-0.682872
15.632	-0.683821
15.642	-0.684772
15.652	-0.685723
15.6619	-0.686675
15.6719	-0.687627
15.6819	-0.688581
15.6919	-0.689535
15.7019	-0.69049
15.7118	-0.691446
15.7218	-0.692403
15.7318	-0.693361
15.7418	-0.694319
15.7518	-0.695279
15.7618	-0.696239
15.7717	-0.6972
15.7817	-0.698161
15.7917	-0.699124
15.8017	-0.700087
15.8117	-0.701052
15.8216	-0.702017
15.8316	-0.702983
15.8416	-0.703949
15.8516	-0.704917
15.8616	-0.705885
15.8716	-0.706854
15.8815	-0.707824
15.8915	-0.708795
15.9015	-0.709767
15.9115	-0.71074
15.9215	-0.711713
15.9314	-0.712687
15.9414	-0.713662
15.9514	-0.714638
15.9614	-0.715615
15.9714	-0.716592
15.9814	-0.71757
15.9913	-0.71855
16.0013	-0.71953
16.0113	-0.72051
16.0213	-0.721492
16.0313	-0.722475
16.0412	-0.723458
16.0512	-0.724442
16.0612	-0.725427
16.0712	-0.726413
16.0812	-0.7274
16.0912	-0.728387
16.1011	-0.729376
16.1111	-0.730365
16.1211	-0.731355
16.1311	-0.732346
16.1411	-0.733338
16.1511	-0.73433
16.161	-0.735324
16.171	-0.736318
16.181	-0.737313
16.191	-0.738309
16.201	-0.739306
16.2109	-0.740303
16.2209	-0.741302
16.2309	-0.742301
16.2409	-0.743301
16.2509	-0.744302
16.2609	-0.745304
16.2708	-0.746307
16.2808	-0.74731
16.2908	-0.748315
16.3008	-0.74932
16.3108	-0.750326
16.3207	-0.751333
16.3307	-0.752341
16.3407	-0.75335
16.3507	-0.754359
16.3607	-0.755369
16.3707	-0.756381
16.3806	-0.757393
16.3906	-0.758406
16.4006	-0.759419
16.4106	-0.760434
16.4206	-0.761449
16.4305	-0.762466
16.4405	-0.763483
16.4505	-0.764501
16.4605	-0.76552
16.4705	-0.76654
16.4805	-0.76756
16.4904	-0.768582
16.5004	-0.769604
16.5104	-0.770627
16.5204	-0.771651
16.5304	-0.772676
16.5403	-0.773702
16.5503	-0.774728
16.5603	-0.775756
16.5703	-0.776784
16.5803	-0.777813
16.5903	-0.778844
16.6002	-0.779874
16.6102	-0.780906
16.6202	-0.781939
16.6302	-0.782972
16.6402	-0.784007
16.6502	-0.785042
16.6601	-0.786078
16.6701	-0.787115
16.6801	-0.788153
16.6901	-0.789192
16.7001	-0.790231
16.71	-0.791272
16.72	-0.792313
16.73	-0.793355
16.74	-0.794398
16.75	-0.795442
16.76	-0.796487
16.7699	-0.797533
16.7799	-0.798579
16.7899	-0.799627
16.7999	-0.800675
16.8099	-0.801724
16.8198	-0.802774
16.8298	-0.803825
16.8398	-0.804877
16.8498	-0.805929
16.8598	-0.806983
16.8698	-0.808037
16.8797	-0.809093
16.8897	-0.810149
16.8997	-0.811206
16.9097	-0.812264
16.9197	-0.813322
16.9296	-0.814382
16.9396	-0.815443
16.9496	-0.816504
16.9596	-0.817566
16.9696	-0.81863
16.9796	-0.819694
16.9895	-0.820759
16.9995	-0.821824
17.0095	-0.822891
17.0195	-0.823959
17.0295	-0.825027
17.0394	-0.826097
17.0494	-0.827167
17.0594	-0.828238
17.0694	-0.82931
17.0794	-0.830383
17.0894	-0.831457
17.0993	-0.832531
17.1093	-0.833607
17.1193	-0.834683
17.1293	-0.835761
17.1393	-0.836839
17.1492	-0.837918
17.1592	-0.838998
17.1692	-0.840079
17.1792	-0.841161
17.1892	-0.842244
17.1992	-0.843327
17.2091	-0.844412
17.2191	-0.845497
17.2291	-0.846583
17.2391	-0.847671
17.2491	-0.848759
17.2591	-0.849848
17.269	-0.850937
17.279	-0.852028
17.289	-0.85312
17.299	-0.854212
17.309	-0.855306
17.3189	-0.8564
17.3289	-0.857495
17.3389	-0.858592
17.3489	-0.859689
17.3589	-0.860786
17.3689	-0.861885
17.3788	-0.862985
17.3888	-0.864086
17.3988	-0.865187
17.4088	-0.86629
17.4188	-0.867393
17.4287	-0.868497
17.4387	-0.869603
17.4487	-0.870709
17.4587	-0.871816
17.4687	-0.872923
17.4787	-0.874032
17.4886	-0.875142
17.4986	-0.876253
17.5086	-0.877364
17.5186	-0.878476
17.5286	-0.87959
17.5385	-0.880704
17.5485	-0.881819
17.5585	-0.882935
17.5685	-0.884052
17.5785	-0.88517
17.5885	-0.886289
17.5984	-0.887409
17.6084	-0.888529
17.6184	-0.889651
17.6284	-0.890773
17.6384	-0.891897
17.6483	-0.893021
17.6583	-0.894146
17.6683	-0.895272
17.6783	-0.896399
17.6883	-0.897527
17.6983	-0.898656
17.7082	-0.899786
17.7182	-0.900917
17.7282	-0.902048
17.7382	-0.903181
17.7482	-0.904314
17.7582	-0.905449
17.7681	-0.906584
17.7781	-0.90772
17.7881	-0.908857
17.7981	-0.909995
17.8081	-0.911134
17.818	-0.912274
17.828	-0.913415
17.838	-0.914557
17.848	-0.9157
17.858	-0.916843
17.868	-0.917988
17.8779	-0.919133
17.8879	-0.92028
17.8979	-0.921427
17.9079	-0.922575
17.9179	-0.923725
17.9278	-0.924875
17.9378	-0.926026
17.9478	-0.927178
17.9578	-0.928331
17.9678	-0.929485
17.9778	-0.930639
17.9877	-0.931795
17.9977	-0.932952
18.0077	-0.934109
18.0177	-0.935268
18.0277	-0.936427
18.0376	-0.937588
18.0476	-0.938749
18.0576	-0.939912
18.0676	-0.941075
18.0776	-0.942239
18.0876	-0.943404
18.0975	-0.94457
18.1075	-0.945737
18.1175	-0.946905
18.1275	-0.948074
18.1375	-0.949244
18.1474	-0.950414
18.1574	-0.951586
18.1674	-0.952759
18.1774	-0.953932
18.1874	-0.955107
18.1974	-0.956282
18.2073	-0.957459
18.2173	-0.958636
18.2273	-0.959814
18.2373	-0.960994
18.2473	-0.962174
18.2573	-0.963355
18.2672	-0.964537
18.2772	-0.96572
18.2872	-0.966904
18.2972	-0.968089
18.3072	-0.969275
18.3171	-0.970462
18.3271	-0.971649
18.3371	-0.972838
18.3471	-0.974028
18.3571	-0.975219
18.3671	-0.97641
18.377	-0.977603
18.387	-0.978796
18.397	-0.979991
18.407	-0.981186
18.417	-0.982383
18.4269	-0.98358
18.4369	-0.984778
18.4469	-0.985977
18.4569	-0.987178
18.4669	-0.988379
18.4769	-0.989581
18.4868	-0.990784
18.4968	-0.991988
18.5068	-0.993193
18.5168	-0.994399
18.5268	-0.995606
18.5367	-0.996814
18.5467	-0.998023
18.5567	-0.999233
18.5667	-1.00044
18.5767	-1.00166
18.5867	-1.00287
18.5966	-1.00408
18.6066	-1.0053
18.6166	-1.00651
18.6266	-1.00773
18.6366	-1.00895
18.6465	-1.01016
18.6565	-1.01138
18.6665	-1.0126
18.6765	-1.01383
18.6865	-1.01505
18.6965	-1.01627
18.7064	-1.0175
18.7164	-1.01872
18.7264	-1.01995
18.7364	-1.02118
18.7464	-1.0224
18.7564	-1.02363
18.7663	-1.02486
18.7763	-1.02609
18.7863	-1.02733
18.7963	-1.02856
18.8063	-1.02979
18.8162	-1.03103
18.8262	-1.03227
18.8362	-1.0335
18.8462	-1.03474
18.8562	-1.03598
18.8662	-1.03722
18.8761	-1.03846
18.8861	-1.0397
18.8961	-1.04095
18.9061	-1.04219
18.9161	-1.04343
18.926	-1.04468
18.936	-1.04593
18.946	-1.04717
18.956	-1.04842
18.966	-1.04967
18.976	-1.05092
18.9859	-1.05218
18.9959	-1.05343
19.0059	-1.05468
19.0159	-1.05594
19.0259	-1.05719
19.0358	-1.05845
19.0458	-1.05971
19.0558	-1.06097
19.0658	-1.06223
19.0758	-1.06349
19.0858	-1.06475
19.0957	-1.06601
19.1057	-1.06728
19.1157	-1.06854
19.1257	-1.06981
19.1357	-1.07107
19.1456	-1.07234
19.1556	-1.07361
19.1656	-1.07488
19.1756	-1.07615
19.1856	-1.07742
19.1956	-1.07869
19.2055	-1.07997
19.2155	-1.08124
19.2255	-1.08252
19.2355	-1.08379
19.2455	-1.08507
19.2555	-1.08635
19.2654	-1.08763
19.2754	-1.08891
19.2854	-1.09019
19.2954	-1.09148
19.3054	-1.09276
19.3153	-1.09404
19.3253	-1.09533
19.3353	-1.09662
19.3453	-1.09791
19.3553	-1.09919
19.3653	-1.10048
19.3752	-1.10177
19.3852	-1.10307
19.3952	-1.10436
19.4052	-1.10565
19.4152	-1.10695
19.4251	-1.10824
19.4351	-1.10954
19.4451	-1.11084
19.4551	-1.11214
19.4651	-1.11344
19.4751	-1.11474
19.485	-1.11604
19.495	-1.11734
19.505	-1.11865
19.515	-1.11995
19.525	-1.12126
19.5349	-1.12257
19.5449	-1.12387
19.5549	-1.12518
19.5649	-1.12649
19.5749	-1.1278
19.5849	-1.12912
19.5948	-1.13043
19.6048	-1.13174
19.6148	-1.13306
19.6248	-1.13438
19.6348	-1.13569
19.6447	-1.13701
19.6547	-1.13833
19.6647	-1.13965
19.6747	-1.14097
19.6847	-1.14229
19.6947	-1.14362
19.7046	-1.14494
19.7146	-1.14627
19.7246	-1.14759
19.7346	-1.14892
19.7446	-1.15025
19.7546	-1.15158
19.7645	-1.15291
19.7745	-1.15424
19.7845	-1.15558
19.7945	-1.15691
19.8045	-1.15824
19.8144	-1.15958
19.8244	-1.16092
19.8344	-1.16225
19.8444	-1.16359
19.8544	-1.16493
19.8644	-1.16627
19.8743	-1.16762
19.8843	-1.16896
19.8943	-1.1703
19.9043	-1.17165
19.9143	-1.173
19.9242	-1.17434
19.9342	-1.17569
19.9442	-1.17704
19.9542	-1.17839
19.9642	-1.17974
19.9742	-1.18109
19.9841	-1.18245
19.9941	-1.1838
20.0041	-1.18516
20.0141	-1.18652
20.0241	-1.18787
20.034	-1.18923
20.044	-1.19059
20.054	-1.19195
20.064	-1.19331
20.074	-1.19468
20.084	-1.19604
20.0939	-1.19741
20.1039	-1.19877
20.1139	-1.20014
20.1239	-1.20151
20.1339	-1.20288
20.1438	-1.20425
20.1538	-1.20562
20.1638	-1.20699
20.1738	-1.20837
20.1838	-1.20974
20.1938	-1.21112
20.2037	-1.21249
20.2137	-1.21387
20.2237	-1.21525
20.2337	-1.21663
20.2437	-1.21801
20.2537	-1.21939
20.2636	-1.22077
20.2736	-1.22216
20.2836	-1.22354
20.2936	-1.22493
20.3036	-1.22632
20.3135	-1.22771
20.3235	-1.2291
20.3335	-1.23049
20.3435	-1.23188
20.3535	-1.23327
20.3635	-1.23466
20.3734	-1.23606
20.3834	-1.23745
20.3934	-1.23885
20.4034	-1.24025
20.4134	-1.24165
20.4233	-1.24305
20.4333	-1.24445
20.4433	-1.24585
20.4533	-1.24725
20.4633	-1.24866
20.4733	-1.25006
20.4832	-1.25147
20.4932	-1.25288
20.5032	-1.25429
20.5132	-1.2557
20.5232	-1.25711
20.5331	-1.25852
20.5431	-1.25993
20.5531	-1.26135
20.5631	-1.26276
20.5731	-1.26418
20.5831	-1.2656
20.593	-1.26701
20.603	-1.26843
20.613	-1.26985
20.623	-1.27128
20.633	-1.2727
20.6429	-1.27412
20.6529	-1.27555
20.6629	-1.27697
20.6729	-1.2784
20.6829	-1.27983
20.6929	-1.28126
20.7028	-1.28269
20.7128	-1.28412
20.7228	-1.28555
20.7328	-1.28699
20.7428	-1.28842
20.7528	-1.28986
20.7627	-1.29129
20.7727	-1.29273
20.7827	-1.29417
20.7927	-1.29561
20.8027	-1.29705
20.8126	-1.29849
20.8226	-1.29994
20.8326	-1.30138
20.8426	-1.30283
20.8526	-1.30428
20.8626	-1.30572
20.8725	-1.30717
20.8825	-1.30862
20.8925	-1.31007
20.9025	-1.31153
20.9125	-1.31298
20.9224	-1.31443
20.9324	-1.31589
20.9424	-1.31735
20.9524	-1.3188
20.9624	-1.32026
20.9724	-1.32172
20.9823	-1.32318
20.9923	-1.32465
21.0023	-1.32611
21.0123	-1.32757
21.0223	-1.32904
21.0322	-1.33051
21.0422	-1.33197
21.0522	-1.33344
21.0622	-1.33491
21.0722	-1.33638
21.0822	-1.33785
21.0921	-1.33933
21.1021	-1.3408
21.1121	-1.34228
21.1221	-1.34375
21.1321	-1.34523
21.142	-1.34671
21.152	-1.34819
21.162	-1.34967
21.172	-1.35115
21.182	-1.35264
21.192	-1.35412
21.2019	-1.35561
21.2119	-1.35709
21.2219	-1.35858
21.2319	-1.36007
21.2419	-1.36156
21.2519	-1.36305
21.2618	-1.36454
21.2718	-1.36604
21.2818	-1.36753
21.2918	-1.36903
21.3018	-1.37052
21.3117	-1.37202
21.3217	-1.37352
21.3317	-1.37502
21.3417	-1.37652
21.3517	-1.37802
21.3617	-1.37953
21.3716	-1.38103
21.3816	-1.38254
21.3916	-1.38405
21.4016	-1.38555
21.4116	-1.38706
21.4215	-1.38857
21.4315	-1.39008
21.4415	-1.3916
21.4515	-1.39311
21.4615	-1.39463
21.4715	-1.39614
21.4814	-1.39766
21.4914	-1.39918
21.5014	-1.4007
21.5114	-1.40222
21.5214	-1.40374
21.5313	-1.40526
21.5413	-1.40678
21.5513	-1.40831
21.5613	-1.40984
21.5713	-1.41136
21.5813	-1.41289
21.5912	-1.41442
21.6012	-1.41595
21.6112	-1.41748
21.6212	-1.41902
21.6312	-1.42055
21.6411	-1.42209
21.6511	-1.42362
21.6611	-1.42516
21.6711	-1.4267
21.6811	-1.42824
21.6911	-1.42978
21.701	-1.43132
21.711	-1.43287
21.721	-1.43441
21.731	-1.43596
21.741	-1.4375
21.751	-1.43905
21.7609	-1.4406
21.7709	-1.44215
21.7809	-1.4437
21.7909	-1.44525
21.8009	-1.44681
21.8108	-1.44836
21.8208	-1.44992
21.8308	-1.45147
21.8408	-1.45303
21.8508	-1.45459
21.8608	-1.45615
21.8707	-1.45771
21.8807	-1.45928
21.8907	-1.46084
21.9007	-1.46241
21.9107	-1.46397
21.9206	-1.46554
21.9306	-1.46711
21.9406	-1.46868
21.9506	-1.47025
21.9606	-1.47182
21.9706	-1.4734
21.9805	-1.47497
21.9905	-1.47655
22.0005	-1.47812
22.0105	-1.4797
22.0205	-1.48128
22.0304	-1.48286
22.0404	-1.48444
22.0504	-1.48603
22.0604	-1.48761
22.0704	-1.48919
22.0804	-1.49078
22.0903	-1.49237
22.1003	-1.49396
22.1103	-1.49555
22.1203	-1.49714
22.1303	-1.49873
22.1402	-1.50032
22.1502	-1.50192
22.1602	-1.50351
22.1702	-1.50511
22.1802	-1.50671
22.1902	-1.50831
22.2001	-1.50991
22.2101	-1.51151
22.2201	-1.51311
22.2301	-1.51472
22.2401	-1.51632
22.2501	-1.51793
22.26	-1.51953
22.27	-1.52114
22.28	-1.52275
22.29	-1.52436
22.3	-1.52598
22.3099	-1.52759
22.3199	-1.5292
22.3299	-1.53082
22.3399	-1.53244
22.3499	-1.53405
22.3599	-1.53567
22.3698	-1.53729
22.3798	-1.53891
22.3898	-1.54054
22.3998	-1.54216
22.4098	-1.54379
22.4197	-1.54541
22.4297	-1.54704
22.4397	-1.54867
22.4497	-1.5503
22.4597	-1.55193
22.4697	-1.55356
22.4796	-1.5552
22.4896	-1.55683
22.4996	-1.55847
22.5096	-1.5601
22.5196	-1.56174
22.5295	-1.56338
22.5395	-1.56502
22.5495	-1.56667
22.5595	-1.56831
22.5695	-1.56995
22.5795	-1.5716
22.5894	-1.57324
22.5994	-1.57489
22.6094	-1.57654
22.6194	-1.57819
22.6294	-1.57984
22.6393	-1.5815
22.6493	-1.58315
22.6593	-1.58481
22.6693	-1.58646
22.6793	-1.58812
22.6893	-1.58978
22.6992	-1.59144
22.7092	-1.5931
22.7192	-1.59476
22.7292	-1.59643
22.7392	-1.59809
22.7491	-1.59976
22.7591	-1.60142
22.7691	-1.60309
22.7791	-1.60476
22.7891	-1.60643
22.7991	-1.6081
22.809	-1.60978
22.819	-1.61145
22.829	-1.61313
22.839	-1.61481
22.849	-1.61648
22.859	-1.61816
22.8689	-1.61984
22.8789	-1.62153
22.8889	-1.62321
22.8989	-1.62489
22.9089	-1.62658
22.9188	-1.62826
22.9288	-1.62995
22.9388	-1.63164
22.9488	-1.63333
22.9588	-1.63502
22.9688	-1.63672
22.9787	-1.63841
22.9887	-1.64011
22.9987	-1.6418
23.0087	-1.6435
23.0187	-1.6452
23.0286	-1.6469
23.0386	-1.6486
23.0486	-1.6503
23.0586	-1.65201
23.0686	-1.65371
23.0786	-1.65542
23.0885	-1.65713
23.0985	-1.65884
23.1085	-1.66055
23.1185	-1.66226
23.1285	-1.66397
23.1384	-1.66568
23.1484	-1.6674
23.1584	-1.66911
23.1684	-1.67083
23.1784	-1.67255
23.1884	-1.67427
23.1983	-1.67599
23.2083	-1.67771
23.2183	-1.67944
23.2283	-1.68116
23.2383	-1.68289
23.2482	-1.68462
23.2582	-1.68634
23.2682	-1.68807
23.2782	-1.6898
23.2882	-1.69154
23.2982	-1.69327
23.3081	-1.69501
23.3181	-1.69674
23.3281	-1.69848
23.3381	-1.70022
23.3481	-1.70196
23.3581	-1.7037
23.368	-1.70544
23.378	-1.70718
23.388	-1.70893
23.398	-1.71067
23.408	-1.71242
23.4179	-1.71417
23.4279	-1.71592
23.4379	-1.71767
23.4479	-1.71942
23.4579	-1.72118
23.4679	-1.72293
23.4778	-1.72469
23.4878	-1.72644
23.4978	-1.7282
23.5078	-1.72996
23.5178	-1.73172
23.5277	-1.73349
23.5377	-1.73525
23.5477	-1.73702
23.5577	-1.73878
23.5677	-1.74055
23.5777	-1.74232
23.5876	-1.74409
23.5976	-1.74586
23.6076	-1.74763
23.6176	-1.7494
23.6276	-1.75118
23.6375	-1.75296
23.6475	-1.75473
23.6575	-1.75651
23.6675	-1.75829
23.6775	-1.76007
23.6875	-1.76186
23.6974	-1.76364
23.7074	-1.76542
23.7174	-1.76721
23.7274	-1.769
23.7374	-1.77079
23.7473	-1.77258
23.7573	-1.77437
23.7673	-1.77616
23.7773	-1.77795
23.7873	-1.77975
23.7973	-1.78155
23.8072	-1.78334
23.8172	-1.78514
23.8272	-1.78694
23.8372	-1.78875
23.8472	-1.79055
23.8572	-1.79235
23.8671	-1.79416
23.8771	-1.79596
23.8871	-1.79777
23.8971	-1.79958
23.9071	-1.80139
23.917	-1.8032
23.927	-1.80502
23.937	-1.80683
23.947	-1.80865
23.957	-1.81046
23.967	-1.81228
23.9769	-1.8141
23.9869	-1.81592
23.9969	-1.81774
24.0069	-1.81957
24.0169	-1.82139
24.0268	-1.82322
24.0368	-1.82505
24.0468	-1.82687
24.0568	-1.8287
24.0668	-1.83053
24.0768	-1.83237
24.0867	-1.8342
24.0967	-1.83604
24.1067	-1.83787
24.1167	-1.83971
24.1267	-1.84155
24.1366	-1.84339
24.1466	-1.84523
24.1566	-1.84707
24.1666	-1.84892
24.1766	-1.85076
24.1866	-1.85261
24.1965	-1.85446
24.2065	-1.85631
24.2165	-1.85816
24.2265	-1.86001
24.2365	-1.86186
24.2464	-1.86372
24.2564	-1.86557
24.2664	-1.86743
24.2764	-1.86929
24.2864	-1.87115
24.2964	-1.87301
24.3063	-1.87487
24.3163	-1.87673
24.3263	-1.8786
24.3363	-1.88046
24.3463	-1.88233
24.3563	-1.8842
24.3662	-1.88607
24.3762	-1.88794
24.3862	-1.88981
24.3962	-1.89169
24.4062	-1.89356
24.4161	-1.89544
24.4261	-1.89732
24.4361	-1.8992
24.4461	-1.90108
24.4561	-1.90296
24.4661	-1.90484
24.476	-1.90673
24.486	-1.90861
24.496	-1.9105
24.506	-1.91239
24.516	-1.91428
24.5259	-1.91617
24.5359	-1.91806
24.5459	-1.91995
24.5559	-1.92185
24.5659	-1.92374
24.5759	-1.92564
24.5858	-1.92754
24.5958	-1.92944
24.6058	-1.93134
24.6158	-1.93325
24.6258	-1.93515
24.6357	-1.93705
24.6457	-1.93896
24.6557	-1.94087
24.6657	-1.94278
24.6757	-1.94469
24.6857	-1.9466
24.6956	-1.94852
24.7056	-1.95043
24.7156	-1.95235
24.7256	-1.95426
24.7356	-1.95618
24.7455	-1.9581
24.7555	-1.96002
24.7655	-1.96195
24.7755	-1.96387
24.7855	-1.9658
24.7955	-1.96772
24.8054	-1.96965
24.8154	-1.97158
24.8254	-1.97351
24.8354	-1.97544
24.8454	-1.97738
24.8554	-1.97931
24.8653	-1.98125
24.8753	-1.98318
24.8853	-1.98512
24.8953	-1.98706
24.9053	-1.989
24.9152	-1.99095
24.9252	-1.99289
24.9352	-1.99484
24.9452	-1.99678
24.9552	-1.99873
24.9652	-2.00068
24.9751	-2.00263
24.9851	-2.00458
24.9951	-2.00654
25.0051	-2.00849
25.0151	-2.01045
25.025	-2.0124
25.035	-2.01436
25.045	-2.01632
25.055	-2.01829
25.065	-2.02025
