Freq_GHz	Norm_dB_model_vE
12.2681	-0.412104
12.278	-0.41281
12.288	-0.413516
12.298	-0.414223
12.308	-0.41493
12.318	-0.415639
12.3279	-0.416348
12.3379	-0.417057
12.3479	-0.417768
12.3579	-0.418479
12.3679	-0.419191
12.3779	-0.419903
12.3878	-0.420616
12.3978	-0.42133
12.4078	-0.422044
12.4178	-0.42276
12.4278	-0.423476
12.4377	-0.424192
12.4477	-0.42491
12.4577	-0.425628
12.4677	-0.426346
12.4777	-0.427066
12.4877	-0.427786
12.4976	-0.428507
12.5076	-0.429228
12.5176	-0.429951
12.5276	-0.430673
12.5376	-0.431397
12.5475	-0.432121
12.5575	-0.432846
12.5675	-0.433572
12.5775	-0.434299
12.5875	-0.435026
12.5975	-0.435754
12.6074	-0.436482
12.6174	-0.437211
12.6274	-0.437941
12.6374	-0.438672
12.6474	-0.439404
12.6574	-0.440136
12.6673	-0.440868
12.6773	-0.441602
12.6873	-0.442336
12.6973	-0.443071
12.7073	-0.443807
12.7172	-0.444543
12.7272	-0.44528
12.7372	-0.446018
12.7472	-0.446756
12.7572	-0.447495
12.7672	-0.448235
12.7771	-0.448976
12.7871	-0.449717
12.7971	-0.450459
12.8071	-0.451202
12.8171	-0.451945
12.827	-0.452689
12.837	-0.453434
12.847	-0.45418
12.857	-0.454926
12.867	-0.455673
12.877	-0.456421
12.8869	-0.457169
12.8969	-0.457918
12.9069	-0.458668
12.9169	-0.459419
12.9269	-0.46017
12.9368	-0.460922
12.9468	-0.461675
12.9568	-0.462428
12.9668	-0.463182
12.9768	-0.463937
12.9868	-0.464693
12.9967	-0.465449
13.0067	-0.466206
13.0167	-0.466964
13.0267	-0.467722
13.0367	-0.468481
13.0466	-0.469241
13.0566	-0.470002
13.0666	-0.470763
13.0766	-0.471525
13.0866	-0.472288
13.0966	-0.473052
13.1065	-0.473816
13.1165	-0.474581
13.1265	-0.475346
13.1365	-0.476113
13.1465	-0.47688
13.1565	-0.477648
13.1664	-0.478416
13.1764	-0.479186
13.1864	-0.479956
13.1964	-0.480726
13.2064	-0.481498
13.2163	-0.48227
13.2263	-0.483043
13.2363	-0.483817
13.2463	-0.484591
13.2563	-0.485366
13.2663	-0.486142
13.2762	-0.486918
13.2862	-0.487696
13.2962	-0.488474
13.3062	-0.489252
13.3162	-0.490032
13.3261	-0.490812
13.3361	-0.491593
13.3461	-0.492375
13.3561	-0.493157
13.3661	-0.49394
13.3761	-0.494724
13.386	-0.495508
13.396	-0.496294
13.406	-0.49708
13.416	-0.497867
13.426	-0.498654
13.4359	-0.499442
13.4459	-0.500231
13.4559	-0.501021
13.4659	-0.501811
13.4759	-0.502603
13.4859	-0.503394
13.4958	-0.504187
13.5058	-0.50498
13.5158	-0.505775
13.5258	-0.506569
13.5358	-0.507365
13.5457	-0.508161
13.5557	-0.508958
13.5657	-0.509756
13.5757	-0.510555
13.5857	-0.511354
13.5957	-0.512154
13.6056	-0.512955
13.6156	-0.513756
13.6256	-0.514559
13.6356	-0.515362
13.6456	-0.516165
13.6556	-0.51697
13.6655	-0.517775
13.6755	-0.518581
13.6855	-0.519388
13.6955	-0.520195
13.7055	-0.521003
13.7154	-0.521812
13.7254	-0.522622
13.7354	-0.523432
13.7454	-0.524243
13.7554	-0.525055
13.7654	-0.525868
13.7753	-0.526681
13.7853	-0.527496
13.7953	-0.52831
13.8053	-0.529126
13.8153	-0.529942
13.8252	-0.53076
13.8352	-0.531577
13.8452	-0.532396
13.8552	-0.533216
13.8652	-0.534036
13.8752	-0.534857
13.8851	-0.535678
13.8951	-0.536501
13.9051	-0.537324
13.9151	-0.538148
13.9251	-0.538972
13.935	-0.539798
13.945	-0.540624
13.955	-0.541451
13.965	-0.542278
13.975	-0.543107
13.985	-0.543936
13.9949	-0.544766
14.0049	-0.545596
14.0149	-0.546428
14.0249	-0.54726
14.0349	-0.548093
14.0448	-0.548927
14.0548	-0.549761
14.0648	-0.550596
14.0748	-0.551432
14.0848	-0.552269
14.0948	-0.553107
14.1047	-0.553945
14.1147	-0.554784
14.1247	-0.555624
14.1347	-0.556464
14.1447	-0.557305
14.1547	-0.558147
14.1646	-0.55899
14.1746	-0.559834
14.1846	-0.560678
14.1946	-0.561523
14.2046	-0.562369
14.2145	-0.563216
14.2245	-0.564063
14.2345	-0.564911
14.2445	-0.56576
14.2545	-0.56661
14.2645	-0.56746
14.2744	-0.568312
14.2844	-0.569164
14.2944	-0.570016
14.3044	-0.57087
14.3144	-0.571724
14.3243	-0.572579
14.3343	-0.573435
14.3443	-0.574292
14.3543	-0.575149
14.3643	-0.576007
14.3743	-0.576866
14.3842	-0.577726
14.3942	-0.578586
14.4042	-0.579447
14.4142	-0.580309
14.4242	-0.581172
14.4341	-0.582035
14.4441	-0.5829
14.4541	-0.583765
14.4641	-0.584631
14.4741	-0.585497
14.4841	-0.586365
14.494	-0.587233
14.504	-0.588102
14.514	-0.588972
14.524	-0.589842
14.534	-0.590713
14.5439	-0.591585
14.5539	-0.592458
14.5639	-0.593332
14.5739	-0.594206
14.5839	-0.595081
14.5939	-0.595957
14.6038	-0.596834
14.6138	-0.597711
14.6238	-0.59859
14.6338	-0.599469
14.6438	-0.600349
14.6538	-0.601229
14.6637	-0.602111
14.6737	-0.602993
14.6837	-0.603876
14.6937	-0.60476
14.7037	-0.605644
14.7136	-0.606529
14.7236	-0.607415
14.7336	-0.608302
14.7436	-0.60919
14.7536	-0.610078
14.7636	-0.610968
14.7735	-0.611858
14.7835	-0.612749
14.7935	-0.61364
14.8035	-0.614533
14.8135	-0.615426
14.8234	-0.61632
14.8334	-0.617214
14.8434	-0.61811
14.8534	-0.619006
14.8634	-0.619903
14.8734	-0.620801
14.8833	-0.6217
14.8933	-0.6226
14.9033	-0.6235
14.9133	-0.624401
14.9233	-0.625303
14.9332	-0.626206
14.9432	-0.627109
14.9532	-0.628013
14.9632	-0.628918
14.9732	-0.629824
14.9832	-0.630731
14.9931	-0.631638
15.0031	-0.632546
15.0131	-0.633455
15.0231	-0.634365
15.0331	-0.635276
15.043	-0.636187
15.053	-0.6371
15.063	-0.638013
15.073	-0.638926
15.083	-0.639841
15.093	-0.640756
15.1029	-0.641673
15.1129	-0.64259
15.1229	-0.643507
15.1329	-0.644426
15.1429	-0.645346
15.1529	-0.646266
15.1628	-0.647187
15.1728	-0.648109
15.1828	-0.649031
15.1928	-0.649955
15.2028	-0.650879
15.2127	-0.651804
15.2227	-0.65273
15.2327	-0.653657
15.2427	-0.654584
15.2527	-0.655512
15.2627	-0.656441
15.2726	-0.657371
15.2826	-0.658302
15.2926	-0.659233
15.3026	-0.660166
15.3126	-0.661099
15.3225	-0.662033
15.3325	-0.662968
15.3425	-0.663903
15.3525	-0.66484
15.3625	-0.665777
15.3725	-0.666715
15.3824	-0.667654
15.3924	-0.668593
15.4024	-0.669534
15.4124	-0.670475
15.4224	-0.671417
15.4323	-0.67236
15.4423	-0.673303
15.4523	-0.674248
15.4623	-0.675193
15.4723	-0.676139
15.4823	-0.677086
15.4922	-0.678034
15.5022	-0.678983
15.5122	-0.679932
15.5222	-0.680882
15.5322	-0.681833
15.5421	-0.682785
15.5521	-0.683738
15.5621	-0.684692
15.5721	-0.685646
15.5821	-0.686601
15.5921	-0.687557
15.602	-0.688514
15.612	-0.689471
15.622	-0.69043
15.632	-0.691389
15.642	-0.692349
15.652	-0.69331
15.6619	-0.694272
15.6719	-0.695235
15.6819	-0.696198
15.6919	-0.697162
15.7019	-0.698127
15.7118	-0.699093
15.7218	-0.70006
15.7318	-0.701027
15.7418	-0.701996
15.7518	-0.702965
15.7618	-0.703935
15.7717	-0.704906
15.7817	-0.705877
15.7917	-0.70685
15.8017	-0.707823
15.8117	-0.708797
15.8216	-0.709773
15.8316	-0.710748
15.8416	-0.711725
15.8516	-0.712703
15.8616	-0.713681
15.8716	-0.71466
15.8815	-0.71564
15.8915	-0.716621
15.9015	-0.717603
15.9115	-0.718585
15.9215	-0.719569
15.9314	-0.720553
15.9414	-0.721538
15.9514	-0.722524
15.9614	-0.72351
15.9714	-0.724498
15.9814	-0.725486
15.9913	-0.726476
16.0013	-0.727466
16.0113	-0.728457
16.0213	-0.729448
16.0313	-0.730441
16.0412	-0.731434
16.0512	-0.732429
16.0612	-0.733424
16.0712	-0.73442
16.0812	-0.735417
16.0912	-0.736414
16.1011	-0.737413
16.1111	-0.738412
16.1211	-0.739412
16.1311	-0.740413
16.1411	-0.741415
16.1511	-0.742418
16.161	-0.743422
16.171	-0.744426
16.181	-0.745431
16.191	-0.746438
16.201	-0.747445
16.2109	-0.748452
16.2209	-0.749461
16.2309	-0.750471
16.2409	-0.751481
16.2509	-0.752492
16.2609	-0.753504
16.2708	-0.754517
16.2808	-0.755531
16.2908	-0.756546
16.3008	-0.757561
16.3108	-0.758578
16.3207	-0.759595
16.3307	-0.760613
16.3407	-0.761632
16.3507	-0.762652
16.3607	-0.763672
16.3707	-0.764694
16.3806	-0.765716
16.3906	-0.76674
16.4006	-0.767764
16.4106	-0.768789
16.4206	-0.769814
16.4305	-0.770841
16.4405	-0.771869
16.4505	-0.772897
16.4605	-0.773926
16.4705	-0.774957
16.4805	-0.775987
16.4904	-0.777019
16.5004	-0.778052
16.5104	-0.779086
16.5204	-0.78012
16.5304	-0.781155
16.5403	-0.782192
16.5503	-0.783229
16.5603	-0.784267
16.5703	-0.785305
16.5803	-0.786345
16.5903	-0.787386
16.6002	-0.788427
16.6102	-0.789469
16.6202	-0.790512
16.6302	-0.791556
16.6402	-0.792601
16.6502	-0.793647
16.6601	-0.794694
16.6701	-0.795741
16.6801	-0.79679
16.6901	-0.797839
16.7001	-0.798889
16.71	-0.79994
16.72	-0.800992
16.73	-0.802045
16.74	-0.803098
16.75	-0.804153
16.76	-0.805208
16.7699	-0.806264
16.7799	-0.807321
16.7899	-0.808379
16.7999	-0.809438
16.8099	-0.810498
16.8198	-0.811559
16.8298	-0.81262
16.8398	-0.813683
16.8498	-0.814746
16.8598	-0.81581
16.8698	-0.816875
16.8797	-0.817941
16.8897	-0.819008
16.8997	-0.820076
16.9097	-0.821144
16.9197	-0.822214
16.9296	-0.823284
16.9396	-0.824355
16.9496	-0.825428
16.9596	-0.826501
16.9696	-0.827574
16.9796	-0.828649
16.9895	-0.829725
16.9995	-0.830802
17.0095	-0.831879
17.0195	-0.832957
17.0295	-0.834037
17.0394	-0.835117
17.0494	-0.836198
17.0594	-0.83728
17.0694	-0.838363
17.0794	-0.839446
17.0894	-0.840531
17.0993	-0.841616
17.1093	-0.842703
17.1193	-0.84379
17.1293	-0.844878
17.1393	-0.845967
17.1492	-0.847057
17.1592	-0.848148
17.1692	-0.84924
17.1792	-0.850333
17.1892	-0.851426
17.1992	-0.852521
17.2091	-0.853616
17.2191	-0.854712
17.2291	-0.85581
17.2391	-0.856908
17.2491	-0.858007
17.2591	-0.859106
17.269	-0.860207
17.279	-0.861309
17.289	-0.862412
17.299	-0.863515
17.309	-0.864619
17.3189	-0.865725
17.3289	-0.866831
17.3389	-0.867938
17.3489	-0.869046
17.3589	-0.870155
17.3689	-0.871265
17.3788	-0.872376
17.3888	-0.873487
17.3988	-0.8746
17.4088	-0.875713
17.4188	-0.876828
17.4287	-0.877943
17.4387	-0.879059
17.4487	-0.880176
17.4587	-0.881294
17.4687	-0.882413
17.4787	-0.883533
17.4886	-0.884654
17.4986	-0.885776
17.5086	-0.886898
17.5186	-0.888022
17.5286	-0.889146
17.5385	-0.890272
17.5485	-0.891398
17.5585	-0.892525
17.5685	-0.893653
17.5785	-0.894782
17.5885	-0.895912
17.5984	-0.897043
17.6084	-0.898175
17.6184	-0.899308
17.6284	-0.900441
17.6384	-0.901576
17.6483	-0.902711
17.6583	-0.903848
17.6683	-0.904985
17.6783	-0.906123
17.6883	-0.907262
17.6983	-0.908402
17.7082	-0.909543
17.7182	-0.910685
17.7282	-0.911828
17.7382	-0.912972
17.7482	-0.914117
17.7582	-0.915262
17.7681	-0.916409
17.7781	-0.917557
17.7881	-0.918705
17.7981	-0.919854
17.8081	-0.921005
17.818	-0.922156
17.828	-0.923308
17.838	-0.924461
17.848	-0.925615
17.858	-0.92677
17.868	-0.927926
17.8779	-0.929083
17.8879	-0.930241
17.8979	-0.9314
17.9079	-0.932559
17.9179	-0.93372
17.9278	-0.934881
17.9378	-0.936044
17.9478	-0.937207
17.9578	-0.938371
17.9678	-0.939537
17.9778	-0.940703
17.9877	-0.94187
17.9977	-0.943038
18.0077	-0.944207
18.0177	-0.945377
18.0277	-0.946548
18.0376	-0.94772
18.0476	-0.948893
18.0576	-0.950067
18.0676	-0.951241
18.0776	-0.952417
18.0876	-0.953594
18.0975	-0.954771
18.1075	-0.95595
18.1175	-0.957129
18.1275	-0.958309
18.1375	-0.959491
18.1474	-0.960673
18.1574	-0.961856
18.1674	-0.96304
18.1774	-0.964226
18.1874	-0.965412
18.1974	-0.966599
18.2073	-0.967787
18.2173	-0.968976
18.2273	-0.970165
18.2373	-0.971356
18.2473	-0.972548
18.2573	-0.973741
18.2672	-0.974935
18.2772	-0.976129
18.2872	-0.977325
18.2972	-0.978521
18.3072	-0.979719
18.3171	-0.980918
18.3271	-0.982117
18.3371	-0.983317
18.3471	-0.984519
18.3571	-0.985721
18.3671	-0.986924
18.377	-0.988129
18.387	-0.989334
18.397	-0.99054
18.407	-0.991747
18.417	-0.992955
18.4269	-0.994164
18.4369	-0.995374
18.4469	-0.996585
18.4569	-0.997797
18.4669	-0.99901
18.4769	-1.00022
18.4868	-1.00144
18.4968	-1.00265
18.5068	-1.00387
18.5168	-1.00509
18.5268	-1.00631
18.5367	-1.00753
18.5467	-1.00875
18.5567	-1.00997
18.5667	-1.01119
18.5767	-1.01242
18.5867	-1.01364
18.5966	-1.01487
18.6066	-1.01609
18.6166	-1.01732
18.6266	-1.01855
18.6366	-1.01978
18.6465	-1.02101
18.6565	-1.02224
18.6665	-1.02347
18.6765	-1.02471
18.6865	-1.02594
18.6965	-1.02718
18.7064	-1.02841
18.7164	-1.02965
18.7264	-1.03089
18.7364	-1.03213
18.7464	-1.03337
18.7564	-1.03461
18.7663	-1.03585
18.7763	-1.03709
18.7863	-1.03834
18.7963	-1.03958
18.8063	-1.04083
18.8162	-1.04208
18.8262	-1.04332
18.8362	-1.04457
18.8462	-1.04582
18.8562	-1.04707
18.8662	-1.04833
18.8761	-1.04958
18.8861	-1.05083
18.8961	-1.05209
18.9061	-1.05334
18.9161	-1.0546
18.926	-1.05586
18.936	-1.05712
18.946	-1.05838
18.956	-1.05964
18.966	-1.0609
18.976	-1.06216
18.9859	-1.06343
18.9959	-1.06469
19.0059	-1.06596
19.0159	-1.06723
19.0259	-1.06849
19.0358	-1.06976
19.0458	-1.07103
19.0558	-1.0723
19.0658	-1.07358
19.0758	-1.07485
19.0858	-1.07612
19.0957	-1.0774
19.1057	-1.07867
19.1157	-1.07995
19.1257	-1.08123
19.1357	-1.08251
19.1456	-1.08379
19.1556	-1.08507
19.1656	-1.08635
19.1756	-1.08763
19.1856	-1.08892
19.1956	-1.0902
19.2055	-1.09149
19.2155	-1.09278
19.2255	-1.09406
19.2355	-1.09535
19.2455	-1.09664
19.2555	-1.09793
19.2654	-1.09923
19.2754	-1.10052
19.2854	-1.10181
19.2954	-1.10311
19.3054	-1.1044
19.3153	-1.1057
19.3253	-1.107
19.3353	-1.1083
19.3453	-1.1096
19.3553	-1.1109
19.3653	-1.1122
19.3752	-1.11351
19.3852	-1.11481
19.3952	-1.11611
19.4052	-1.11742
19.4152	-1.11873
19.4251	-1.12004
19.4351	-1.12135
19.4451	-1.12266
19.4551	-1.12397
19.4651	-1.12528
19.4751	-1.12659
19.485	-1.12791
19.495	-1.12922
19.505	-1.13054
19.515	-1.13186
19.525	-1.13318
19.5349	-1.1345
19.5449	-1.13582
19.5549	-1.13714
19.5649	-1.13846
19.5749	-1.13978
19.5849	-1.14111
19.5948	-1.14243
19.6048	-1.14376
19.6148	-1.14509
19.6248	-1.14642
19.6348	-1.14775
19.6447	-1.14908
19.6547	-1.15041
19.6647	-1.15174
19.6747	-1.15308
19.6847	-1.15441
19.6947	-1.15575
19.7046	-1.15709
19.7146	-1.15842
19.7246	-1.15976
19.7346	-1.1611
19.7446	-1.16245
19.7546	-1.16379
19.7645	-1.16513
19.7745	-1.16648
19.7845	-1.16782
19.7945	-1.16917
19.8045	-1.17051
19.8144	-1.17186
19.8244	-1.17321
19.8344	-1.17456
19.8444	-1.17591
19.8544	-1.17727
19.8644	-1.17862
19.8743	-1.17998
19.8843	-1.18133
19.8943	-1.18269
19.9043	-1.18405
19.9143	-1.18541
19.9242	-1.18677
19.9342	-1.18813
19.9442	-1.18949
19.9542	-1.19085
19.9642	-1.19222
19.9742	-1.19358
19.9841	-1.19495
19.9941	-1.19632
20.0041	-1.19768
20.0141	-1.19905
20.0241	-1.20042
20.034	-1.2018
20.044	-1.20317
20.054	-1.20454
20.064	-1.20592
20.074	-1.20729
20.084	-1.20867
20.0939	-1.21005
20.1039	-1.21143
20.1139	-1.21281
20.1239	-1.21419
20.1339	-1.21557
20.1438	-1.21695
20.1538	-1.21834
20.1638	-1.21972
20.1738	-1.22111
20.1838	-1.2225
20.1938	-1.22389
20.2037	-1.22528
20.2137	-1.22667
20.2237	-1.22806
20.2337	-1.22945
20.2437	-1.23085
20.2537	-1.23224
20.2636	-1.23364
20.2736	-1.23503
20.2836	-1.23643
20.2936	-1.23783
20.3036	-1.23923
20.3135	-1.24063
20.3235	-1.24204
20.3335	-1.24344
20.3435	-1.24484
20.3535	-1.24625
20.3635	-1.24766
20.3734	-1.24906
20.3834	-1.25047
20.3934	-1.25188
20.4034	-1.25329
20.4134	-1.25471
20.4233	-1.25612
20.4333	-1.25753
20.4433	-1.25895
20.4533	-1.26037
20.4633	-1.26178
20.4733	-1.2632
20.4832	-1.26462
20.4932	-1.26604
20.5032	-1.26746
20.5132	-1.26889
20.5232	-1.27031
20.5331	-1.27174
20.5431	-1.27316
20.5531	-1.27459
20.5631	-1.27602
20.5731	-1.27745
20.5831	-1.27888
20.593	-1.28031
20.603	-1.28174
20.613	-1.28318
20.623	-1.28461
20.633	-1.28605
20.6429	-1.28749
20.6529	-1.28892
20.6629	-1.29036
20.6729	-1.2918
20.6829	-1.29325
20.6929	-1.29469
20.7028	-1.29613
20.7128	-1.29758
20.7228	-1.29902
20.7328	-1.30047
20.7428	-1.30192
20.7528	-1.30337
20.7627	-1.30482
20.7727	-1.30627
20.7827	-1.30772
20.7927	-1.30917
20.8027	-1.31063
20.8126	-1.31208
20.8226	-1.31354
20.8326	-1.315
20.8426	-1.31646
20.8526	-1.31792
20.8626	-1.31938
20.8725	-1.32084
20.8825	-1.32231
20.8925	-1.32377
20.9025	-1.32524
20.9125	-1.3267
20.9224	-1.32817
20.9324	-1.32964
20.9424	-1.33111
20.9524	-1.33258
20.9624	-1.33405
20.9724	-1.33553
20.9823	-1.337
20.9923	-1.33848
21.0023	-1.33996
21.0123	-1.34143
21.0223	-1.34291
21.0322	-1.34439
21.0422	-1.34587
21.0522	-1.34736
21.0622	-1.34884
21.0722	-1.35032
21.0822	-1.35181
21.0921	-1.3533
21.1021	-1.35478
21.1121	-1.35627
21.1221	-1.35776
21.1321	-1.35926
21.142	-1.36075
21.152	-1.36224
21.162	-1.36374
21.172	-1.36523
21.182	-1.36673
21.192	-1.36823
21.2019	-1.36973
21.2119	-1.37123
21.2219	-1.37273
21.2319	-1.37423
21.2419	-1.37573
21.2519	-1.37724
21.2618	-1.37875
21.2718	-1.38025
21.2818	-1.38176
21.2918	-1.38327
21.3018	-1.38478
21.3117	-1.38629
21.3217	-1.38781
21.3317	-1.38932
21.3417	-1.39083
21.3517	-1.39235
21.3617	-1.39387
21.3716	-1.39539
21.3816	-1.39691
21.3916	-1.39843
21.4016	-1.39995
21.4116	-1.40147
21.4215	-1.403
21.4315	-1.40452
21.4415	-1.40605
21.4515	-1.40757
21.4615	-1.4091
21.4715	-1.41063
21.4814	-1.41216
21.4914	-1.4137
21.5014	-1.41523
21.5114	-1.41676
21.5214	-1.4183
21.5313	-1.41984
21.5413	-1.42137
21.5513	-1.42291
21.5613	-1.42445
21.5713	-1.42599
21.5813	-1.42754
21.5912	-1.42908
21.6012	-1.43062
21.6112	-1.43217
21.6212	-1.43372
21.6312	-1.43527
21.6411	-1.43682
21.6511	-1.43837
21.6611	-1.43992
21.6711	-1.44147
21.6811	-1.44302
21.6911	-1.44458
21.701	-1.44614
21.711	-1.44769
21.721	-1.44925
21.731	-1.45081
21.741	-1.45237
21.751	-1.45393
21.7609	-1.4555
21.7709	-1.45706
21.7809	-1.45863
21.7909	-1.46019
21.8009	-1.46176
21.8108	-1.46333
21.8208	-1.4649
21.8308	-1.46647
21.8408	-1.46804
21.8508	-1.46962
21.8608	-1.47119
21.8707	-1.47277
21.8807	-1.47435
21.8907	-1.47592
21.9007	-1.4775
21.9107	-1.47908
21.9206	-1.48067
21.9306	-1.48225
21.9406	-1.48383
21.9506	-1.48542
21.9606	-1.48701
21.9706	-1.48859
21.9805	-1.49018
21.9905	-1.49177
22.0005	-1.49336
22.0105	-1.49496
22.0205	-1.49655
22.0304	-1.49814
22.0404	-1.49974
22.0504	-1.50134
22.0604	-1.50293
22.0704	-1.50453
22.0804	-1.50613
22.0903	-1.50774
22.1003	-1.50934
22.1103	-1.51094
22.1203	-1.51255
22.1303	-1.51416
22.1402	-1.51576
22.1502	-1.51737
22.1602	-1.51898
22.1702	-1.52059
22.1802	-1.52221
22.1902	-1.52382
22.2001	-1.52543
22.2101	-1.52705
22.2201	-1.52867
22.2301	-1.53029
22.2401	-1.5319
22.2501	-1.53353
22.26	-1.53515
22.27	-1.53677
22.28	-1.53839
22.29	-1.54002
22.3	-1.54165
22.3099	-1.54327
22.3199	-1.5449
22.3299	-1.54653
22.3399	-1.54817
22.3499	-1.5498
22.3599	-1.55143
22.3698	-1.55307
22.3798	-1.5547
22.3898	-1.55634
22.3998	-1.55798
22.4098	-1.55962
22.4197	-1.56126
22.4297	-1.5629
22.4397	-1.56455
22.4497	-1.56619
22.4597	-1.56784
22.4697	-1.56948
22.4796	-1.57113
22.4896	-1.57278
22.4996	-1.57443
22.5096	-1.57608
22.5196	-1.57774
22.5295	-1.57939
22.5395	-1.58105
22.5495	-1.5827
22.5595	-1.58436
22.5695	-1.58602
22.5795	-1.58768
22.5894	-1.58934
22.5994	-1.591
22.6094	-1.59267
22.6194	-1.59433
22.6294	-1.596
22.6393	-1.59767
22.6493	-1.59933
22.6593	-1.601
22.6693	-1.60268
22.6793	-1.60435
22.6893	-1.60602
22.6992	-1.6077
22.7092	-1.60937
22.7192	-1.61105
22.7292	-1.61273
22.7392	-1.61441
22.7491	-1.61609
22.7591	-1.61777
22.7691	-1.61945
22.7791	-1.62114
22.7891	-1.62282
22.7991	-1.62451
22.809	-1.6262
22.819	-1.62789
22.829	-1.62958
22.839	-1.63127
22.849	-1.63296
22.859	-1.63466
22.8689	-1.63635
22.8789	-1.63805
22.8889	-1.63975
22.8989	-1.64145
22.9089	-1.64315
22.9188	-1.64485
22.9288	-1.64655
22.9388	-1.64826
22.9488	-1.64996
22.9588	-1.65167
22.9688	-1.65338
22.9787	-1.65509
22.9887	-1.6568
22.9987	-1.65851
23.0087	-1.66022
23.0187	-1.66194
23.0286	-1.66365
23.0386	-1.66537
23.0486	-1.66708
23.0586	-1.6688
23.0686	-1.67052
23.0786	-1.67225
23.0885	-1.67397
23.0985	-1.67569
23.1085	-1.67742
23.1185	-1.67914
23.1285	-1.68087
23.1384	-1.6826
23.1484	-1.68433
23.1584	-1.68606
23.1684	-1.68779
23.1784	-1.68953
23.1884	-1.69126
23.1983	-1.693
23.2083	-1.69474
23.2183	-1.69648
23.2283	-1.69822
23.2383	-1.69996
23.2482	-1.7017
23.2582	-1.70344
23.2682	-1.70519
23.2782	-1.70693
23.2882	-1.70868
23.2982	-1.71043
23.3081	-1.71218
23.3181	-1.71393
23.3281	-1.71568
23.3381	-1.71744
23.3481	-1.71919
23.3581	-1.72095
23.368	-1.72271
23.378	-1.72447
23.388	-1.72623
23.398	-1.72799
23.408	-1.72975
23.4179	-1.73151
23.4279	-1.73328
23.4379	-1.73505
23.4479	-1.73681
23.4579	-1.73858
23.4679	-1.74035
23.4778	-1.74212
23.4878	-1.7439
23.4978	-1.74567
23.5078	-1.74745
23.5178	-1.74922
23.5277	-1.751
23.5377	-1.75278
23.5477	-1.75456
23.5577	-1.75634
23.5677	-1.75812
23.5777	-1.75991
23.5876	-1.76169
23.5976	-1.76348
23.6076	-1.76527
23.6176	-1.76706
23.6276	-1.76885
23.6375	-1.77064
23.6475	-1.77243
23.6575	-1.77423
23.6675	-1.77602
23.6775	-1.77782
23.6875	-1.77962
23.6974	-1.78142
23.7074	-1.78322
23.7174	-1.78502
23.7274	-1.78682
23.7374	-1.78863
23.7473	-1.79043
23.7573	-1.79224
23.7673	-1.79405
23.7773	-1.79586
23.7873	-1.79767
23.7973	-1.79948
23.8072	-1.80129
23.8172	-1.80311
23.8272	-1.80492
23.8372	-1.80674
23.8472	-1.80856
23.8572	-1.81038
23.8671	-1.8122
23.8771	-1.81402
23.8871	-1.81585
23.8971	-1.81767
23.9071	-1.8195
23.917	-1.82133
23.927	-1.82315
23.937	-1.82498
23.947	-1.82682
23.957	-1.82865
23.967	-1.83048
23.9769	-1.83232
23.9869	-1.83415
23.9969	-1.83599
24.0069	-1.83783
24.0169	-1.83967
24.0268	-1.84151
24.0368	-1.84336
24.0468	-1.8452
24.0568	-1.84705
24.0668	-1.84889
24.0768	-1.85074
24.0867	-1.85259
24.0967	-1.85444
24.1067	-1.85629
24.1167	-1.85815
24.1267	-1.86
24.1366	-1.86186
24.1466	-1.86372
24.1566	-1.86557
24.1666	-1.86743
24.1766	-1.86929
24.1866	-1.87116
24.1965	-1.87302
24.2065	-1.87489
24.2165	-1.87675
24.2265	-1.87862
24.2365	-1.88049
24.2464	-1.88236
24.2564	-1.88423
24.2664	-1.8861
24.2764	-1.88798
24.2864	-1.88985
24.2964	-1.89173
24.3063	-1.89361
24.3163	-1.89549
24.3263	-1.89737
24.3363	-1.89925
24.3463	-1.90114
24.3563	-1.90302
24.3662	-1.90491
24.3762	-1.90679
24.3862	-1.90868
24.3962	-1.91057
24.4062	-1.91246
24.4161	-1.91436
24.4261	-1.91625
24.4361	-1.91815
24.4461	-1.92004
24.4561	-1.92194
24.4661	-1.92384
24.476	-1.92574
24.486	-1.92764
24.496	-1.92955
24.506	-1.93145
24.516	-1.93336
24.5259	-1.93526
24.5359	-1.93717
24.5459	-1.93908
24.5559	-1.94099
24.5659	-1.9429
24.5759	-1.94482
24.5858	-1.94673
24.5958	-1.94865
24.6058	-1.95057
24.6158	-1.95249
24.6258	-1.95441
24.6357	-1.95633
24.6457	-1.95825
24.6557	-1.96018
24.6657	-1.9621
24.6757	-1.96403
24.6857	-1.96596
24.6956	-1.96789
24.7056	-1.96982
24.7156	-1.97175
24.7256	-1.97368
24.7356	-1.97562
24.7455	-1.97756
24.7555	-1.97949
24.7655	-1.98143
24.7755	-1.98337
24.7855	-1.98532
24.7955	-1.98726
24.8054	-1.9892
24.8154	-1.99115
24.8254	-1.9931
24.8354	-1.99504
24.8454	-1.99699
24.8554	-1.99895
24.8653	-2.0009
24.8753	-2.00285
24.8853	-2.00481
24.8953	-2.00676
24.9053	-2.00872
24.9152	-2.01068
24.9252	-2.01264
24.9352	-2.0146
24.9452	-2.01657
24.9552	-2.01853
24.9652	-2.0205
24.9751	-2.02246
24.9851	-2.02443
24.9951	-2.0264
25.0051	-2.02837
25.0151	-2.03035
25.025	-2.03232
25.035	-2.0343
25.045	-2.03627
25.055	-2.03825
25.065	-2.04023
