Freq_GHz	Model_Norm_dB	Model_dBm_5mA
8.02213	-0.274441	-7.58051
8.03211	-0.275144	-7.58121
8.04209	-0.275848	-7.58192
8.05206	-0.276554	-7.58262
8.06204	-0.27726	-7.58333
8.07202	-0.277967	-7.58404
8.082	-0.278675	-7.58474
8.09197	-0.279384	-7.58545
8.10195	-0.280094	-7.58616
8.11193	-0.280805	-7.58688
8.12191	-0.281517	-7.58759
8.13188	-0.28223	-7.5883
8.14186	-0.282944	-7.58901
8.15184	-0.283659	-7.58973
8.16182	-0.284375	-7.59045
8.17179	-0.285092	-7.59116
8.18177	-0.28581	-7.59188
8.19175	-0.286529	-7.5926
8.20173	-0.287249	-7.59332
8.2117	-0.287969	-7.59404
8.22168	-0.288691	-7.59476
8.23166	-0.289414	-7.59548
8.24164	-0.290138	-7.59621
8.25161	-0.290862	-7.59693
8.26159	-0.291588	-7.59766
8.27157	-0.292315	-7.59838
8.28155	-0.293042	-7.59911
8.29152	-0.293771	-7.59984
8.3015	-0.294501	-7.60057
8.31148	-0.295231	-7.6013
8.32146	-0.295963	-7.60203
8.33143	-0.296695	-7.60277
8.34141	-0.297429	-7.6035
8.35139	-0.298163	-7.60423
8.36137	-0.298899	-7.60497
8.37134	-0.299635	-7.60571
8.38132	-0.300373	-7.60644
8.3913	-0.301111	-7.60718
8.40128	-0.30185	-7.60792
8.41125	-0.302591	-7.60866
8.42123	-0.303332	-7.6094
8.43121	-0.304075	-7.61014
8.44119	-0.304818	-7.61089
8.45116	-0.305562	-7.61163
8.46114	-0.306307	-7.61238
8.47112	-0.307054	-7.61312
8.4811	-0.307801	-7.61387
8.49107	-0.308549	-7.61462
8.50105	-0.309298	-7.61537
8.51103	-0.310049	-7.61612
8.52101	-0.3108	-7.61687
8.53098	-0.311552	-7.61762
8.54096	-0.312305	-7.61838
8.55094	-0.313059	-7.61913
8.56092	-0.313815	-7.61988
8.57089	-0.314571	-7.62064
8.58087	-0.315328	-7.6214
8.59085	-0.316086	-7.62216
8.60083	-0.316845	-7.62291
8.6108	-0.317605	-7.62368
8.62078	-0.318366	-7.62444
8.63076	-0.319128	-7.6252
8.64074	-0.319891	-7.62596
8.65071	-0.320655	-7.62673
8.66069	-0.321421	-7.62749
8.67067	-0.322187	-7.62826
8.68065	-0.322954	-7.62902
8.69062	-0.323722	-7.62979
8.7006	-0.324491	-7.63056
8.71058	-0.325261	-7.63133
8.72056	-0.326032	-7.6321
8.73053	-0.326804	-7.63287
8.74051	-0.327577	-7.63365
8.75049	-0.328351	-7.63442
8.76047	-0.329126	-7.6352
8.77044	-0.329901	-7.63597
8.78042	-0.330678	-7.63675
8.7904	-0.331456	-7.63753
8.80038	-0.332235	-7.63831
8.81035	-0.333015	-7.63909
8.82033	-0.333796	-7.63987
8.83031	-0.334578	-7.64065
8.84029	-0.335361	-7.64143
8.85026	-0.336145	-7.64221
8.86024	-0.33693	-7.643
8.87022	-0.337716	-7.64379
8.8802	-0.338503	-7.64457
8.89017	-0.339291	-7.64536
8.90015	-0.34008	-7.64615
8.91013	-0.34087	-7.64694
8.92011	-0.34166	-7.64773
8.93008	-0.342452	-7.64852
8.94006	-0.343245	-7.64932
8.95004	-0.344039	-7.65011
8.96002	-0.344834	-7.6509
8.96999	-0.34563	-7.6517
8.97997	-0.346427	-7.6525
8.98995	-0.347225	-7.65329
8.99992	-0.348024	-7.65409
9.0099	-0.348824	-7.65489
9.01988	-0.349625	-7.65569
9.02986	-0.350427	-7.6565
9.03983	-0.35123	-7.6573
9.04981	-0.352033	-7.6581
9.05979	-0.352838	-7.65891
9.06977	-0.353644	-7.65971
9.07974	-0.354451	-7.66052
9.08972	-0.355259	-7.66133
9.0997	-0.356068	-7.66214
9.10968	-0.356878	-7.66295
9.11965	-0.357689	-7.66376
9.12963	-0.358501	-7.66457
9.13961	-0.359314	-7.66538
9.14959	-0.360128	-7.6662
9.15956	-0.360943	-7.66701
9.16954	-0.361759	-7.66783
9.17952	-0.362576	-7.66865
9.1895	-0.363394	-7.66946
9.19947	-0.364213	-7.67028
9.20945	-0.365033	-7.6711
9.21943	-0.365854	-7.67192
9.22941	-0.366676	-7.67275
9.23938	-0.367499	-7.67357
9.24936	-0.368324	-7.67439
9.25934	-0.369149	-7.67522
9.26932	-0.369975	-7.67604
9.27929	-0.370802	-7.67687
9.28927	-0.37163	-7.6777
9.29925	-0.372459	-7.67853
9.30923	-0.373289	-7.67936
9.3192	-0.37412	-7.68019
9.32918	-0.374953	-7.68102
9.33916	-0.375786	-7.68186
9.34914	-0.37662	-7.68269
9.35911	-0.377455	-7.68353
9.36909	-0.378292	-7.68436
9.37907	-0.379129	-7.6852
9.38905	-0.379967	-7.68604
9.39902	-0.380806	-7.68688
9.409	-0.381647	-7.68772
9.41898	-0.382488	-7.68856
9.42896	-0.38333	-7.6894
9.43893	-0.384174	-7.69024
9.44891	-0.385018	-7.69109
9.45889	-0.385863	-7.69193
9.46887	-0.38671	-7.69278
9.47884	-0.387557	-7.69363
9.48882	-0.388406	-7.69448
9.4988	-0.389255	-7.69533
9.50878	-0.390106	-7.69618
9.51875	-0.390957	-7.69703
9.52873	-0.39181	-7.69788
9.53871	-0.392663	-7.69873
9.54869	-0.393518	-7.69959
9.55866	-0.394373	-7.70044
9.56864	-0.39523	-7.7013
9.57862	-0.396088	-7.70216
9.5886	-0.396946	-7.70302
9.59857	-0.397806	-7.70388
9.60855	-0.398667	-7.70474
9.61853	-0.399528	-7.7056
9.62851	-0.400391	-7.70646
9.63848	-0.401255	-7.70732
9.64846	-0.40212	-7.70819
9.65844	-0.402986	-7.70906
9.66842	-0.403852	-7.70992
9.67839	-0.40472	-7.71079
9.68837	-0.405589	-7.71166
9.69835	-0.406459	-7.71253
9.70833	-0.40733	-7.7134
9.7183	-0.408202	-7.71427
9.72828	-0.409075	-7.71514
9.73826	-0.409949	-7.71602
9.74824	-0.410824	-7.71689
9.75821	-0.4117	-7.71777
9.76819	-0.412577	-7.71865
9.77817	-0.413455	-7.71953
9.78815	-0.414335	-7.7204
9.79812	-0.415215	-7.72128
9.8081	-0.416096	-7.72217
9.81808	-0.416978	-7.72305
9.82806	-0.417862	-7.72393
9.83803	-0.418746	-7.72482
9.84801	-0.419631	-7.7257
9.85799	-0.420518	-7.72659
9.86797	-0.421405	-7.72747
9.87794	-0.422294	-7.72836
9.88792	-0.423183	-7.72925
9.8979	-0.424074	-7.73014
9.90788	-0.424965	-7.73104
9.91785	-0.425858	-7.73193
9.92783	-0.426751	-7.73282
9.93781	-0.427646	-7.73372
9.94779	-0.428542	-7.73461
9.95776	-0.429438	-7.73551
9.96774	-0.430336	-7.73641
9.97772	-0.431235	-7.7373
9.9877	-0.432135	-7.7382
9.99767	-0.433036	-7.73911
10.0077	-0.433938	-7.74001
10.0176	-0.434841	-7.74091
10.0276	-0.435745	-7.74181
10.0376	-0.43665	-7.74272
10.0476	-0.437556	-7.74363
10.0575	-0.438463	-7.74453
10.0675	-0.439371	-7.74544
10.0775	-0.44028	-7.74635
10.0875	-0.44119	-7.74726
10.0974	-0.442102	-7.74817
10.1074	-0.443014	-7.74908
10.1174	-0.443927	-7.75
10.1274	-0.444842	-7.75091
10.1374	-0.445757	-7.75183
10.1473	-0.446673	-7.75274
10.1573	-0.447591	-7.75366
10.1673	-0.44851	-7.75458
10.1773	-0.449429	-7.7555
10.1872	-0.45035	-7.75642
10.1972	-0.451271	-7.75734
10.2072	-0.452194	-7.75826
10.2172	-0.453118	-7.75919
10.2272	-0.454043	-7.76011
10.2371	-0.454969	-7.76104
10.2471	-0.455895	-7.76197
10.2571	-0.456823	-7.76289
10.2671	-0.457752	-7.76382
10.277	-0.458682	-7.76475
10.287	-0.459614	-7.76568
10.297	-0.460546	-7.76662
10.307	-0.461479	-7.76755
10.317	-0.462413	-7.76848
10.3269	-0.463348	-7.76942
10.3369	-0.464285	-7.77035
10.3469	-0.465222	-7.77129
10.3569	-0.466161	-7.77223
10.3668	-0.4671	-7.77317
10.3768	-0.468041	-7.77411
10.3868	-0.468982	-7.77505
10.3968	-0.469925	-7.77599
10.4068	-0.470868	-7.77694
10.4167	-0.471813	-7.77788
10.4267	-0.472759	-7.77883
10.4367	-0.473706	-7.77978
10.4467	-0.474654	-7.78072
10.4566	-0.475603	-7.78167
10.4666	-0.476553	-7.78262
10.4766	-0.477504	-7.78357
10.4866	-0.478456	-7.78453
10.4965	-0.479409	-7.78548
10.5065	-0.480363	-7.78643
10.5165	-0.481318	-7.78739
10.5265	-0.482275	-7.78834
10.5365	-0.483232	-7.7893
10.5464	-0.484191	-7.79026
10.5564	-0.48515	-7.79122
10.5664	-0.486111	-7.79218
10.5764	-0.487072	-7.79314
10.5863	-0.488035	-7.7941
10.5963	-0.488999	-7.79507
10.6063	-0.489963	-7.79603
10.6163	-0.490929	-7.797
10.6263	-0.491896	-7.79797
10.6362	-0.492864	-7.79893
10.6462	-0.493833	-7.7999
10.6562	-0.494803	-7.80087
10.6662	-0.495774	-7.80184
10.6761	-0.496746	-7.80282
10.6861	-0.49772	-7.80379
10.6961	-0.498694	-7.80476
10.7061	-0.499669	-7.80574
10.7161	-0.500646	-7.80672
10.726	-0.501623	-7.80769
10.736	-0.502602	-7.80867
10.746	-0.503581	-7.80965
10.756	-0.504562	-7.81063
10.7659	-0.505544	-7.81161
10.7759	-0.506527	-7.8126
10.7859	-0.507511	-7.81358
10.7959	-0.508496	-7.81457
10.8059	-0.509482	-7.81555
10.8158	-0.510469	-7.81654
10.8258	-0.511457	-7.81753
10.8358	-0.512446	-7.81852
10.8458	-0.513436	-7.81951
10.8557	-0.514428	-7.8205
10.8657	-0.51542	-7.82149
10.8757	-0.516413	-7.82248
10.8857	-0.517408	-7.82348
10.8956	-0.518404	-7.82447
10.9056	-0.5194	-7.82547
10.9156	-0.520398	-7.82647
10.9256	-0.521397	-7.82747
10.9356	-0.522397	-7.82847
10.9455	-0.523398	-7.82947
10.9555	-0.5244	-7.83047
10.9655	-0.525403	-7.83147
10.9755	-0.526407	-7.83248
10.9854	-0.527412	-7.83348
10.9954	-0.528419	-7.83449
11.0054	-0.529426	-7.8355
11.0154	-0.530434	-7.8365
11.0254	-0.531444	-7.83751
11.0353	-0.532454	-7.83852
11.0453	-0.533466	-7.83954
11.0553	-0.534479	-7.84055
11.0653	-0.535493	-7.84156
11.0752	-0.536508	-7.84258
11.0852	-0.537524	-7.84359
11.0952	-0.538541	-7.84461
11.1052	-0.539559	-7.84563
11.1152	-0.540578	-7.84665
11.1251	-0.541598	-7.84767
11.1351	-0.54262	-7.84869
11.1451	-0.543642	-7.84971
11.1551	-0.544666	-7.85074
11.165	-0.54569	-7.85176
11.175	-0.546716	-7.85279
11.185	-0.547743	-7.85381
11.195	-0.54877	-7.85484
11.205	-0.549799	-7.85587
11.2149	-0.550829	-7.8569
11.2249	-0.55186	-7.85793
11.2349	-0.552892	-7.85896
11.2449	-0.553926	-7.86
11.2548	-0.55496	-7.86103
11.2648	-0.555995	-7.86207
11.2748	-0.557032	-7.8631
11.2848	-0.558069	-7.86414
11.2947	-0.559108	-7.86518
11.3047	-0.560148	-7.86622
11.3147	-0.561188	-7.86726
11.3247	-0.56223	-7.8683
11.3347	-0.563273	-7.86934
11.3446	-0.564317	-7.87039
11.3546	-0.565362	-7.87143
11.3646	-0.566409	-7.87248
11.3746	-0.567456	-7.87353
11.3845	-0.568504	-7.87457
11.3945	-0.569554	-7.87562
11.4045	-0.570604	-7.87667
11.4145	-0.571656	-7.87773
11.4245	-0.572709	-7.87878
11.4344	-0.573762	-7.87983
11.4444	-0.574817	-7.88089
11.4544	-0.575873	-7.88194
11.4644	-0.57693	-7.883
11.4743	-0.577989	-7.88406
11.4843	-0.579048	-7.88512
11.4943	-0.580108	-7.88618
11.5043	-0.58117	-7.88724
11.5143	-0.582232	-7.8883
11.5242	-0.583296	-7.88937
11.5342	-0.58436	-7.89043
11.5442	-0.585426	-7.8915
11.5542	-0.586493	-7.89256
11.5641	-0.587561	-7.89363
11.5741	-0.58863	-7.8947
11.5841	-0.5897	-7.89577
11.5941	-0.590772	-7.89684
11.6041	-0.591844	-7.89791
11.614	-0.592917	-7.89899
11.624	-0.593992	-7.90006
11.634	-0.595067	-7.90114
11.644	-0.596144	-7.90221
11.6539	-0.597222	-7.90329
11.6639	-0.598301	-7.90437
11.6739	-0.599381	-7.90545
11.6839	-0.600462	-7.90653
11.6938	-0.601544	-7.90761
11.7038	-0.602627	-7.9087
11.7138	-0.603712	-7.90978
11.7238	-0.604797	-7.91087
11.7338	-0.605884	-7.91195
11.7437	-0.606972	-7.91304
11.7537	-0.60806	-7.91413
11.7637	-0.60915	-7.91522
11.7737	-0.610241	-7.91631
11.7836	-0.611333	-7.9174
11.7936	-0.612426	-7.9185
11.8036	-0.613521	-7.91959
11.8136	-0.614616	-7.92069
11.8236	-0.615712	-7.92178
11.8335	-0.61681	-7.92288
11.8435	-0.617909	-7.92398
11.8535	-0.619008	-7.92508
11.8635	-0.620109	-7.92618
11.8734	-0.621211	-7.92728
11.8834	-0.622314	-7.92838
11.8934	-0.623419	-7.92949
11.9034	-0.624524	-7.93059
11.9134	-0.62563	-7.9317
11.9233	-0.626738	-7.93281
11.9333	-0.627846	-7.93392
11.9433	-0.628956	-7.93503
11.9533	-0.630067	-7.93614
11.9632	-0.631179	-7.93725
11.9732	-0.632292	-7.93836
11.9832	-0.633406	-7.93948
11.9932	-0.634521	-7.94059
12.0032	-0.635637	-7.94171
12.0131	-0.636755	-7.94282
12.0231	-0.637873	-7.94394
12.0331	-0.638993	-7.94506
12.0431	-0.640114	-7.94618
12.053	-0.641236	-7.94731
12.063	-0.642359	-7.94843
12.073	-0.643483	-7.94955
12.083	-0.644608	-7.95068
12.0929	-0.645734	-7.9518
12.1029	-0.646862	-7.95293
12.1129	-0.64799	-7.95406
12.1229	-0.64912	-7.95519
12.1329	-0.65025	-7.95632
12.1428	-0.651382	-7.95745
12.1528	-0.652515	-7.95859
12.1628	-0.653649	-7.95972
12.1728	-0.654785	-7.96085
12.1827	-0.655921	-7.96199
12.1927	-0.657058	-7.96313
12.2027	-0.658197	-7.96427
12.2127	-0.659336	-7.96541
12.2227	-0.660477	-7.96655
12.2326	-0.661619	-7.96769
12.2426	-0.662762	-7.96883
12.2526	-0.663906	-7.96998
12.2626	-0.665051	-7.97112
12.2725	-0.666198	-7.97227
12.2825	-0.667345	-7.97341
12.2925	-0.668494	-7.97456
12.3025	-0.669643	-7.97571
12.3125	-0.670794	-7.97686
12.3224	-0.671946	-7.97802
12.3324	-0.673099	-7.97917
12.3424	-0.674253	-7.98032
12.3524	-0.675408	-7.98148
12.3623	-0.676565	-7.98263
12.3723	-0.677722	-7.98379
12.3823	-0.678881	-7.98495
12.3923	-0.680041	-7.98611
12.4023	-0.681201	-7.98727
12.4122	-0.682363	-7.98843
12.4222	-0.683527	-7.9896
12.4322	-0.684691	-7.99076
12.4422	-0.685856	-7.99193
12.4521	-0.687023	-7.99309
12.4621	-0.68819	-7.99426
12.4721	-0.689359	-7.99543
12.4821	-0.690529	-7.9966
12.492	-0.6917	-7.99777
12.502	-0.692872	-7.99894
12.512	-0.694045	-8.00011
12.522	-0.695219	-8.00129
12.532	-0.696395	-8.00246
12.5419	-0.697571	-8.00364
12.5519	-0.698749	-8.00482
12.5619	-0.699928	-8.006
12.5719	-0.701108	-8.00718
12.5818	-0.702289	-8.00836
12.5918	-0.703471	-8.00954
12.6018	-0.704654	-8.01072
12.6118	-0.705839	-8.01191
12.6218	-0.707024	-8.01309
12.6317	-0.708211	-8.01428
12.6417	-0.709399	-8.01547
12.6517	-0.710588	-8.01666
12.6617	-0.711778	-8.01785
12.6716	-0.712969	-8.01904
12.6816	-0.714161	-8.02023
12.6916	-0.715355	-8.02142
12.7016	-0.716549	-8.02262
12.7116	-0.717745	-8.02381
12.7215	-0.718942	-8.02501
12.7315	-0.72014	-8.02621
12.7415	-0.721339	-8.02741
12.7515	-0.722539	-8.02861
12.7614	-0.723741	-8.02981
12.7714	-0.724943	-8.03101
12.7814	-0.726147	-8.03222
12.7914	-0.727352	-8.03342
12.8014	-0.728557	-8.03463
12.8113	-0.729765	-8.03583
12.8213	-0.730973	-8.03704
12.8313	-0.732182	-8.03825
12.8413	-0.733392	-8.03946
12.8512	-0.734604	-8.04067
12.8612	-0.735817	-8.04189
12.8712	-0.737031	-8.0431
12.8812	-0.738246	-8.04432
12.8911	-0.739462	-8.04553
12.9011	-0.740679	-8.04675
12.9111	-0.741897	-8.04797
12.9211	-0.743117	-8.04919
12.9311	-0.744337	-8.05041
12.941	-0.745559	-8.05163
12.951	-0.746782	-8.05285
12.961	-0.748006	-8.05408
12.971	-0.749231	-8.0553
12.9809	-0.750458	-8.05653
12.9909	-0.751685	-8.05776
13.0009	-0.752914	-8.05898
13.0109	-0.754144	-8.06021
13.0209	-0.755375	-8.06144
13.0308	-0.756607	-8.06268
13.0408	-0.75784	-8.06391
13.0508	-0.759074	-8.06514
13.0608	-0.76031	-8.06638
13.0707	-0.761546	-8.06762
13.0807	-0.762784	-8.06885
13.0907	-0.764023	-8.07009
13.1007	-0.765263	-8.07133
13.1107	-0.766504	-8.07257
13.1206	-0.767746	-8.07382
13.1306	-0.76899	-8.07506
13.1406	-0.770234	-8.0763
13.1506	-0.77148	-8.07755
13.1605	-0.772727	-8.0788
13.1705	-0.773975	-8.08004
13.1805	-0.775224	-8.08129
13.1905	-0.776474	-8.08254
13.2005	-0.777726	-8.0838
13.2104	-0.778979	-8.08505
13.2204	-0.780232	-8.0863
13.2304	-0.781487	-8.08756
13.2404	-0.782743	-8.08881
13.2503	-0.784	-8.09007
13.2603	-0.785259	-8.09133
13.2703	-0.786518	-8.09259
13.2803	-0.787779	-8.09385
13.2902	-0.789041	-8.09511
13.3002	-0.790304	-8.09637
13.3102	-0.791568	-8.09764
13.3202	-0.792833	-8.0989
13.3302	-0.794099	-8.10017
13.3401	-0.795367	-8.10144
13.3501	-0.796636	-8.10271
13.3601	-0.797905	-8.10398
13.3701	-0.799176	-8.10525
13.38	-0.800448	-8.10652
13.39	-0.801722	-8.10779
13.4	-0.802996	-8.10907
13.41	-0.804272	-8.11034
13.42	-0.805549	-8.11162
13.4299	-0.806826	-8.1129
13.4399	-0.808105	-8.11418
13.4499	-0.809386	-8.11546
13.4599	-0.810667	-8.11674
13.4698	-0.811949	-8.11802
13.4798	-0.813233	-8.1193
13.4898	-0.814518	-8.12059
13.4998	-0.815804	-8.12187
13.5098	-0.817091	-8.12316
13.5197	-0.818379	-8.12445
13.5297	-0.819669	-8.12574
13.5397	-0.820959	-8.12703
13.5497	-0.822251	-8.12832
13.5596	-0.823544	-8.12961
13.5696	-0.824838	-8.13091
13.5796	-0.826133	-8.1322
13.5896	-0.827429	-8.1335
13.5995	-0.828727	-8.1348
13.6095	-0.830026	-8.1361
13.6195	-0.831325	-8.1374
13.6295	-0.832626	-8.1387
13.6395	-0.833929	-8.14
13.6494	-0.835232	-8.1413
13.6594	-0.836536	-8.14261
13.6694	-0.837842	-8.14391
13.6794	-0.839149	-8.14522
13.6893	-0.840457	-8.14653
13.6993	-0.841766	-8.14784
13.7093	-0.843076	-8.14915
13.7193	-0.844388	-8.15046
13.7293	-0.8457	-8.15177
13.7392	-0.847014	-8.15308
13.7492	-0.848329	-8.1544
13.7592	-0.849645	-8.15571
13.7692	-0.850962	-8.15703
13.7791	-0.85228	-8.15835
13.7891	-0.8536	-8.15967
13.7991	-0.854921	-8.16099
13.8091	-0.856243	-8.16231
13.8191	-0.857566	-8.16364
13.829	-0.85889	-8.16496
13.839	-0.860215	-8.16629
13.849	-0.861542	-8.16761
13.859	-0.862869	-8.16894
13.8689	-0.864198	-8.17027
13.8789	-0.865528	-8.1716
13.8889	-0.86686	-8.17293
13.8989	-0.868192	-8.17426
13.9089	-0.869525	-8.1756
13.9188	-0.87086	-8.17693
13.9288	-0.872196	-8.17827
13.9388	-0.873533	-8.1796
13.9488	-0.874871	-8.18094
13.9587	-0.876211	-8.18228
13.9687	-0.877551	-8.18362
13.9787	-0.878893	-8.18496
13.9887	-0.880236	-8.18631
13.9986	-0.88158	-8.18765
14.0086	-0.882925	-8.18899
14.0186	-0.884271	-8.19034
14.0286	-0.885619	-8.19169
14.0386	-0.886968	-8.19304
14.0485	-0.888317	-8.19439
14.0585	-0.889669	-8.19574
14.0685	-0.891021	-8.19709
14.0785	-0.892374	-8.19844
14.0884	-0.893729	-8.1998
14.0984	-0.895084	-8.20115
14.1084	-0.896441	-8.20251
14.1184	-0.897799	-8.20387
14.1284	-0.899159	-8.20523
14.1383	-0.900519	-8.20659
14.1483	-0.901881	-8.20795
14.1583	-0.903243	-8.20931
14.1683	-0.904607	-8.21068
14.1782	-0.905973	-8.21204
14.1882	-0.907339	-8.21341
14.1982	-0.908706	-8.21478
14.2082	-0.910075	-8.21614
14.2182	-0.911445	-8.21751
14.2281	-0.912816	-8.21889
14.2381	-0.914188	-8.22026
14.2481	-0.915561	-8.22163
14.2581	-0.916936	-8.22301
14.268	-0.918311	-8.22438
14.278	-0.919688	-8.22576
14.288	-0.921066	-8.22714
14.298	-0.922446	-8.22852
14.308	-0.923826	-8.2299
14.3179	-0.925208	-8.23128
14.3279	-0.92659	-8.23266
14.3379	-0.927974	-8.23404
14.3479	-0.929359	-8.23543
14.3578	-0.930746	-8.23682
14.3678	-0.932133	-8.2382
14.3778	-0.933522	-8.23959
14.3878	-0.934912	-8.24098
14.3977	-0.936303	-8.24237
14.4077	-0.937695	-8.24376
14.4177	-0.939088	-8.24516
14.4277	-0.940483	-8.24655
14.4377	-0.941878	-8.24795
14.4476	-0.943275	-8.24935
14.4576	-0.944673	-8.25074
14.4676	-0.946073	-8.25214
14.4776	-0.947473	-8.25354
14.4875	-0.948875	-8.25494
14.4975	-0.950277	-8.25635
14.5075	-0.951681	-8.25775
14.5175	-0.953087	-8.25916
14.5275	-0.954493	-8.26056
14.5374	-0.955901	-8.26197
14.5474	-0.957309	-8.26338
14.5574	-0.958719	-8.26479
14.5674	-0.96013	-8.2662
14.5773	-0.961543	-8.26761
14.5873	-0.962956	-8.26903
14.5973	-0.964371	-8.27044
14.6073	-0.965786	-8.27186
14.6173	-0.967203	-8.27327
14.6272	-0.968622	-8.27469
14.6372	-0.970041	-8.27611
14.6472	-0.971462	-8.27753
14.6572	-0.972883	-8.27895
14.6671	-0.974306	-8.28038
14.6771	-0.97573	-8.2818
14.6871	-0.977156	-8.28323
14.6971	-0.978582	-8.28465
14.7071	-0.98001	-8.28608
14.717	-0.981439	-8.28751
14.727	-0.982869	-8.28894
14.737	-0.9843	-8.29037
14.747	-0.985733	-8.2918
14.7569	-0.987166	-8.29324
14.7669	-0.988601	-8.29467
14.7769	-0.990037	-8.29611
14.7869	-0.991474	-8.29754
14.7968	-0.992913	-8.29898
14.8068	-0.994352	-8.30042
14.8168	-0.995793	-8.30186
14.8268	-0.997235	-8.3033
14.8368	-0.998678	-8.30475
14.8467	-1.00012	-8.30619
14.8567	-1.00157	-8.30764
14.8667	-1.00301	-8.30908
14.8767	-1.00446	-8.31053
14.8866	-1.00591	-8.31198
14.8966	-1.00736	-8.31343
14.9066	-1.00881	-8.31488
14.9166	-1.01027	-8.31634
14.9266	-1.01172	-8.31779
14.9365	-1.01318	-8.31925
14.9465	-1.01463	-8.3207
14.9565	-1.01609	-8.32216
14.9665	-1.01755	-8.32362
14.9764	-1.01901	-8.32508
14.9864	-1.02047	-8.32654
14.9964	-1.02193	-8.328
15.0064	-1.02339	-8.32946
15.0164	-1.02486	-8.33093
15.0263	-1.02632	-8.33239
15.0363	-1.02779	-8.33386
15.0463	-1.02926	-8.33533
15.0563	-1.03073	-8.3368
15.0662	-1.0322	-8.33827
15.0762	-1.03367	-8.33974
15.0862	-1.03514	-8.34121
15.0962	-1.03662	-8.34269
15.1062	-1.03809	-8.34416
15.1161	-1.03957	-8.34564
15.1261	-1.04105	-8.34712
15.1361	-1.04253	-8.3486
15.1461	-1.04401	-8.35008
15.156	-1.04549	-8.35156
15.166	-1.04697	-8.35304
15.176	-1.04846	-8.35453
15.186	-1.04994	-8.35601
15.1959	-1.05143	-8.3575
15.2059	-1.05291	-8.35898
15.2159	-1.0544	-8.36047
15.2259	-1.05589	-8.36196
15.2359	-1.05738	-8.36345
15.2458	-1.05888	-8.36495
15.2558	-1.06037	-8.36644
15.2658	-1.06186	-8.36793
15.2758	-1.06336	-8.36943
15.2857	-1.06486	-8.37093
15.2957	-1.06635	-8.37242
15.3057	-1.06785	-8.37392
15.3157	-1.06935	-8.37542
15.3257	-1.07086	-8.37693
15.3356	-1.07236	-8.37843
15.3456	-1.07386	-8.37993
15.3556	-1.07537	-8.38144
15.3656	-1.07687	-8.38294
15.3755	-1.07838	-8.38445
15.3855	-1.07989	-8.38596
15.3955	-1.0814	-8.38747
15.4055	-1.08291	-8.38898
15.4155	-1.08443	-8.3905
15.4254	-1.08594	-8.39201
15.4354	-1.08745	-8.39352
15.4454	-1.08897	-8.39504
15.4554	-1.09049	-8.39656
15.4653	-1.09201	-8.39808
15.4753	-1.09353	-8.3996
15.4853	-1.09505	-8.40112
15.4953	-1.09657	-8.40264
15.5053	-1.09809	-8.40416
15.5152	-1.09962	-8.40569
15.5252	-1.10114	-8.40721
15.5352	-1.10267	-8.40874
15.5452	-1.1042	-8.41027
15.5551	-1.10573	-8.4118
15.5651	-1.10726	-8.41333
15.5751	-1.10879	-8.41486
15.5851	-1.11032	-8.41639
15.595	-1.11186	-8.41793
15.605	-1.11339	-8.41946
15.615	-1.11493	-8.421
15.625	-1.11647	-8.42254
15.635	-1.11801	-8.42408
15.6449	-1.11955	-8.42562
15.6549	-1.12109	-8.42716
15.6649	-1.12263	-8.4287
15.6749	-1.12418	-8.43025
15.6848	-1.12572	-8.43179
15.6948	-1.12727	-8.43334
15.7048	-1.12882	-8.43489
15.7148	-1.13036	-8.43643
15.7248	-1.13191	-8.43798
15.7347	-1.13347	-8.43954
15.7447	-1.13502	-8.44109
15.7547	-1.13657	-8.44264
15.7647	-1.13813	-8.4442
15.7746	-1.13968	-8.44575
15.7846	-1.14124	-8.44731
15.7946	-1.1428	-8.44887
15.8046	-1.14436	-8.45043
15.8146	-1.14592	-8.45199
15.8245	-1.14748	-8.45355
15.8345	-1.14904	-8.45511
15.8445	-1.15061	-8.45668
15.8545	-1.15217	-8.45824
15.8644	-1.15374	-8.45981
15.8744	-1.15531	-8.46138
15.8844	-1.15688	-8.46295
15.8944	-1.15845	-8.46452
15.9044	-1.16002	-8.46609
15.9143	-1.16159	-8.46766
15.9243	-1.16317	-8.46924
15.9343	-1.16474	-8.47081
15.9443	-1.16632	-8.47239
15.9542	-1.1679	-8.47397
15.9642	-1.16948	-8.47555
15.9742	-1.17106	-8.47713
15.9842	-1.17264	-8.47871
15.9941	-1.17422	-8.48029
16.0041	-1.17581	-8.48188
16.0141	-1.17739	-8.48346
16.0241	-1.17898	-8.48505
16.0341	-1.18057	-8.48664
16.044	-1.18215	-8.48822
16.054	-1.18374	-8.48981
16.064	-1.18534	-8.49141
16.074	-1.18693	-8.493
16.0839	-1.18852	-8.49459
16.0939	-1.19012	-8.49619
16.1039	-1.19171	-8.49778
16.1139	-1.19331	-8.49938
16.1239	-1.19491	-8.50098
16.1338	-1.19651	-8.50258
16.1438	-1.19811	-8.50418
16.1538	-1.19971	-8.50578
16.1638	-1.20132	-8.50739
16.1737	-1.20292	-8.50899
16.1837	-1.20453	-8.5106
16.1937	-1.20613	-8.5122
16.2037	-1.20774	-8.51381
16.2137	-1.20935	-8.51542
16.2236	-1.21096	-8.51703
16.2336	-1.21257	-8.51864
16.2436	-1.21419	-8.52026
16.2536	-1.2158	-8.52187
