Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
2.94027e+10	-5.0809407	153.7538	-4.9153368	151.18937
2.96026e+10	-5.1762829	152.5616	-4.846574	150.64348
2.98026e+10	-5.037921	152.04451	-4.7785118	150.09662
3.00025e+10	-5.0115294	151.02376	-4.7112198	149.54941
3.02025e+10	-4.8847551	150.77914	-4.6446317	149.00137
3.04024e+10	-4.8541207	150.19734	-4.5788154	148.45313
3.06024e+10	-4.8761353	148.78238	-4.5137055	147.90421
3.08023e+10	-4.6891484	148.67149	-4.4493678	147.35522
3.10023e+10	-4.6602211	147.87231	-4.3857383	146.80569
3.12022e+10	-4.6756749	148.19051	-4.3228807	146.25624
3.14022e+10	-4.6709852	145.98631	-4.260732	145.70639
3.16021e+10	-4.6306539	146.10991	-4.1993539	145.15675
3.18021e+10	-4.4265285	144.33548	-4.1386844	144.60685
3.2002e+10	-4.5260606	145.21046	-4.0787836	144.0573
3.2202e+10	-4.4708347	142.80898	-4.0195903	143.50762
3.24019e+10	-4.3646245	142.53358	-3.9611626	142.95843
3.26019e+10	-4.3371434	141.90985	-3.9034405	142.40925
3.28018e+10	-4.2682886	140.79012	-3.8464802	141.86069
3.30018e+10	-4.3404679	140.32837	-3.7902226	141.31227
3.32017e+10	-4.116478	138.9001	-3.7347221	140.7646
3.34017e+10	-4.2183528	138.56082	-3.6799208	140.21719
3.36016e+10	-4.0136876	137.88536	-3.6258709	139.67067
3.38016e+10	-4.1271262	136.79051	-3.5725157	139.12454
3.40015e+10	-3.9325452	136.63002	-3.5199057	138.57941
3.42015e+10	-3.9599223	134.70137	-3.4679851	138.0348
3.44014e+10	-3.7959094	135.70953	-3.4168025	137.49131
3.46014e+10	-3.8435743	134.25998	-3.3663033	136.94846
3.48013e+10	-3.8865337	133.56927	-3.3165343	136.40685
3.50013e+10	-3.6879823	132.20982	-3.2674418	135.866
3.52012e+10	-3.6949015	131.30739	-3.219071	135.32649
3.54012e+10	-3.4409251	132.52977	-3.1713693	134.78786
3.56011e+10	-3.8356016	130.50749	-3.1243801	134.25069
3.58011e+10	-3.5437255	129.7728	-3.0780517	133.71449
3.6001e+10	-3.567008	127.7075	-3.032426	133.17987
3.6201e+10	-3.4826806	127.89198	-2.9874524	132.64632
3.64009e+10	-3.4419627	126.34396	-2.9431709	132.11444
3.66009e+10	-3.5399959	125.56622	-2.8995322	131.58375
3.68008e+10	-3.3758996	124.51328	-2.8565747	131.05482
3.70008e+10	-3.4225569	123.55347	-2.81425	130.52717
3.72007e+10	-3.3233871	123.16846	-2.772595	130.00138
3.74007e+10	-3.2918727	121.98811	-2.7315623	129.47696
3.76006e+10	-3.3879125	121.39069	-2.6911874	128.95449
3.78006e+10	-3.1395085	120.22079	-2.651424	128.43347
3.80005e+10	-3.2629273	119.85773	-2.6123059	127.91448
3.82005e+10	-3.0766153	118.95931	-2.5737881	127.39704
3.84004e+10	-3.1424077	118.06444	-2.5359028	126.88169
3.86004e+10	-3.0961895	118.04935	-2.498606	126.36798
3.88003e+10	-3.0257478	115.72831	-2.4619288	125.85643
3.90003e+10	-3.0958383	116.76561	-2.425828	125.34659
3.92002e+10	-3.0033808	113.47524	-2.3903334	124.83898
3.94002e+10	-3.0157781	114.25659	-2.355403	124.33315
3.96001e+10	-3.0079975	112.75895	-2.3210651	123.82962
3.98001e+10	-2.9631264	112.05288	-2.2872788	123.32793
4e+10	-2.9828968	111.43485	-2.2540714	122.8286
