Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
1.30068e+10	-3.9465168	-97.31675	-4.6988068	-91.40296
1.32067e+10	-3.9427373	-98.89959	-4.6975306	-92.887157
1.34067e+10	-3.9212403	-100.21586	-4.6957398	-94.372843
1.36066e+10	-3.9318974	-101.41338	-4.6934235	-95.858343
1.38066e+10	-3.9068749	-102.99113	-4.6905671	-97.344948
1.40065e+10	-3.9274771	-104.11765	-4.6871622	-98.830974
1.42065e+10	-3.8765786	-105.68882	-4.6831947	-100.3177
1.44064e+10	-3.8907509	-106.79916	-4.6786585	-101.80343
1.46064e+10	-3.8626921	-108.27311	-4.6735401	-103.28945
1.48063e+10	-3.884089	-109.58724	-4.6678363	-104.77403
1.50063e+10	-3.8511865	-111.00903	-4.6615338	-106.25845
1.52062e+10	-3.8481789	-112.38738	-4.6546324	-107.74101
1.54062e+10	-3.8294833	-113.53998	-4.6471195	-109.22294
1.56061e+10	-3.8312263	-115.01263	-4.6389978	-110.70254
1.58061e+10	-3.8351393	-116.28878	-4.6302553	-112.18106
1.6006e+10	-3.7983797	-117.64959	-4.6208976	-113.65679
1.6206e+10	-3.8101962	-118.85812	-4.6109135	-115.13096
1.64059e+10	-3.7674689	-120.23672	-4.6003119	-116.60186
1.66059e+10	-3.7839661	-121.40918	-4.5890818	-118.07073
1.68058e+10	-3.773484	-122.73951	-4.5772354	-119.53585
1.70058e+10	-3.7656014	-124.11129	-4.5647626	-120.99847
1.72057e+10	-3.7389629	-125.31288	-4.5516783	-122.45687
1.74057e+10	-3.7166064	-126.47836	-4.537973	-123.91228
1.76056e+10	-3.7588263	-127.74537	-4.523665	-125.36302
1.78056e+10	-3.7172713	-129.09212	-4.5087451	-126.81029
1.80055e+10	-3.7317991	-130.347	-4.4932345	-128.25243
1.82055e+10	-3.7081535	-131.43205	-4.4771247	-129.69065
1.84054e+10	-3.7127559	-132.845	-4.4604395	-131.12328
1.86054e+10	-3.687428	-133.97856	-4.4431709	-132.55155
1.88053e+10	-3.6614373	-135.27495	-4.4253456	-133.9738
1.90053e+10	-3.6875484	-136.37587	-4.4069557	-135.39124
1.92052e+10	-3.6519384	-137.6535	-4.3880305	-136.80225
1.94052e+10	-3.6607952	-139.04567	-4.3685624	-138.20803
1.96051e+10	-3.6235082	-139.95567	-4.3485829	-139.60699
1.98051e+10	-3.628576	-141.57874	-4.3280846	-141.00032
2.0005e+10	-3.6043289	-142.3201	-4.3071013	-142.38645
2.0205e+10	-3.6168556	-143.91144	-4.2856256	-143.76658
2.04049e+10	-3.5954554	-144.89162	-4.2636931	-145.13915
2.06049e+10	-3.5730994	-146.18655	-4.2412964	-146.50537
2.08048e+10	-3.5675688	-147.29779	-4.2184728	-147.8637
2.10048e+10	-3.587291	-148.39621	-4.1952147	-149.21534
2.12047e+10	-3.5574865	-149.98689	-4.171561	-150.55879
2.14047e+10	-3.5676916	-150.98102	-4.1475039	-151.89525
2.16046e+10	-3.4827943	-152.02328	-4.1230833	-153.22325
2.18046e+10	-3.5994277	-153.25839	-4.0982912	-154.54397
2.20045e+10	-3.4924855	-154.66466	-4.0731686	-155.85597
2.22045e+10	-3.5588274	-155.82982	-4.0477069	-157.16045
2.24044e+10	-3.4686217	-156.76543	-4.021948	-158.45599
2.26044e+10	-3.5477839	-158.32034	-3.9958828	-159.74377
2.28043e+10	-3.4825966	-159.02765	-3.9695538	-161.02242
2.30043e+10	-3.4670377	-160.58131	-3.9429513	-162.29311
2.32042e+10	-3.4705522	-161.55156	-3.9161182	-163.55449
2.34042e+10	-3.4399936	-162.70215	-3.8890442	-164.80774
2.36041e+10	-3.4734688	-163.8524	-3.8617724	-166.05154
2.38041e+10	-3.4271016	-164.89581	-3.8342917	-167.28705
2.4004e+10	-3.4410996	-166.18558	-3.8066454	-168.51299
2.4204e+10	-3.4315035	-167.16298	-3.7788216	-169.73052
2.44039e+10	-3.414871	-168.46268	-3.7508636	-170.93837
2.46039e+10	-3.431823	-169.62201	-3.7227586	-172.13772
2.48038e+10	-3.3606205	-170.6568	-3.6945498	-173.32731
2.50038e+10	-3.4089184	-171.75673	-3.6662234	-174.50832
2.52037e+10	-3.3820376	-172.77853	-3.6378224	-175.67953
2.54037e+10	-3.4028261	-174.40501	-3.6093323	-176.84208
2.56036e+10	-3.3813481	-175.03127	-3.5807953	-177.99481
2.58036e+10	-3.3400531	-176.66548	-3.5521965	-179.13884
2.60035e+10	-3.3603995	-177.06949	-3.5235774	179.72696
2.62035e+10	-3.3368416	-178.78627	-3.4949221	178.60148
2.64034e+10	-3.3580463	-179.63168	-3.4662717	177.48584
2.66034e+10	-3.2997751	179.10225	-3.4376095	176.37891
2.68033e+10	-3.3236277	178.10466	-3.4089758	175.28179
2.70033e+10	-3.2977383	177.34848	-3.3803532	174.19337
2.72032e+10	-3.3269532	175.71942	-3.3517813	173.11473
2.74032e+10	-3.2910364	175.01147	-3.323242	172.04476
2.76031e+10	-3.2576289	173.96521	-3.294774	170.98451
2.78031e+10	-3.3218668	172.89954	-3.2663585	169.9329
2.8003e+10	-3.2710783	172.04886	-3.2380334	168.89094
2.8203e+10	-3.2936349	170.537	-3.2097793	167.85756
2.84029e+10	-3.2517316	170.03583	-3.1816331	166.83375
2.86029e+10	-3.2544584	168.31468	-3.1535751	165.81846
2.88028e+10	-3.3080194	167.52971	-3.1256411	164.81266
2.90028e+10	-3.1686692	166.17393	-3.0978108	163.81529
2.92027e+10	-3.3243916	165.39168	-3.0701192	162.82732
2.94027e+10	-3.159234	164.41687	-3.0425455	161.8477
2.96026e+10	-3.334548	162.99271	-3.0151239	160.87736
2.98026e+10	-3.2020264	162.1626	-2.987833	159.91528
3.00025e+10	-3.2402043	160.76544	-2.960706	158.96237
3.02025e+10	-3.158885	160.36397	-2.9337214	158.01762
3.04024e+10	-3.1900625	159.38756	-2.9069113	157.08192
3.06024e+10	-3.2548828	157.75281	-2.880254	156.15428
3.08023e+10	-3.0971751	157.39403	-2.8537806	155.23556
3.10023e+10	-3.1030536	156.2072	-2.8274691	154.32478
3.12022e+10	-3.1670551	157.08327	-2.8013499	153.42279
3.14022e+10	-3.2499461	153.84158	-2.7754005	152.52863
3.16021e+10	-3.2098806	153.93045	-2.7496506	151.64312
3.18021e+10	-3.0543709	151.71233	-2.7240775	150.76533
3.2002e+10	-3.2093308	153.08966	-2.69871	149.89604
3.2202e+10	-3.1843359	149.93576	-2.6735254	149.03435
3.24019e+10	-3.1518109	149.35721	-2.6485514	148.18102
3.26019e+10	-3.1059318	148.58633	-2.6237655	147.33516
3.28018e+10	-3.1389177	147.23737	-2.5991945	146.49753
3.30018e+10	-3.2481911	146.59114	-2.5748157	145.66722
3.32017e+10	-3.0355949	144.7827	-2.5506552	144.84501
3.34017e+10	-3.2054989	144.37924	-2.5266904	144.02999
3.36016e+10	-2.989146	143.53796	-2.5029466	143.22291
3.38016e+10	-3.2150164	142.32094	-2.4794011	142.4229
3.40015e+10	-2.9869199	142.24219	-2.4560785	141.63069
3.42015e+10	-3.0816195	139.79091	-2.4329562	140.84541
3.44014e+10	-2.9289856	140.68274	-2.4100581	140.06778
3.46014e+10	-3.0086565	139.15918	-2.3873618	139.29695
3.48013e+10	-3.1545153	138.58557	-2.3648902	138.53363
3.50013e+10	-2.9057815	136.76439	-2.3426212	137.77697
3.52012e+10	-2.9898887	135.7843	-2.3205771	137.02767
3.54012e+10	-2.6931176	137.23003	-2.2987359	136.28491
3.56011e+10	-3.1981504	134.9341	-2.2771192	135.54936
3.58011e+10	-2.8857095	134.21323	-2.2557051	134.82021
3.6001e+10	-2.9768662	131.37669	-2.2345147	134.09814
3.6201e+10	-2.9051349	131.93303	-2.2135263	133.38233
3.64009e+10	-2.8989408	130.05486	-2.1927604	132.67345
3.66009e+10	-3.0411613	129.26685	-2.1721955	131.97072
3.68008e+10	-2.8642983	127.88351	-2.1518514	131.27477
3.70008e+10	-2.9620864	126.7789	-2.131707	130.58483
3.72007e+10	-2.8537207	126.40512	-2.1117814	129.90154
3.74007e+10	-2.8608499	124.96849	-2.0920539	129.22414
3.76006e+10	-2.9812057	124.54043	-2.0725431	128.55324
3.78006e+10	-2.7528477	122.93304	-2.0532283	127.8881
3.80005e+10	-2.9082046	122.50868	-2.0341277	127.22933
3.82005e+10	-2.7319672	121.91064	-2.0152209	126.57621
3.84004e+10	-2.8109734	120.45164	-1.9965257	125.92931
3.86004e+10	-2.7375181	121.04885	-1.9780219	125.28793
3.88003e+10	-2.7455621	117.90459	-1.9597268	124.65266
3.90003e+10	-2.7849829	119.66632	-1.9416205	124.02278
3.92002e+10	-2.752305	115.59371	-1.9237198	123.39887
3.94002e+10	-2.8286614	116.67934	-1.9060051	122.78024
3.96001e+10	-2.7365818	114.61729	-1.8884929	122.16745
3.98001e+10	-2.8084924	114.43308	-1.8711639	121.55983
4e+10	-2.8126459	113.0864	-1.8540338	120.95792
