Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
3.38016e+10	-2.6416571	148.05061	-1.6127065	150.38305
3.40015e+10	-2.553031	147.33046	-1.606467	149.56408
3.42015e+10	-2.5729914	145.77617	-1.6001272	148.75172
3.44014e+10	-2.5328884	145.3354	-1.5936982	147.94676
3.46014e+10	-2.6049054	144.14146	-1.5871783	147.14833
3.48013e+10	-2.639519	143.21521	-1.5805784	146.35719
3.50013e+10	-2.5739965	141.7982	-1.5738963	145.57248
3.52012e+10	-2.5878212	140.79463	-1.5671431	144.79496
3.54012e+10	-2.4957919	140.66403	-1.5603162	144.02377
3.56011e+10	-2.6982989	139.18755	-1.5534264	143.25966
3.58011e+10	-2.5625725	138.1104	-1.5464709	142.50179
3.6001e+10	-2.613735	136.18166	-1.5394605	141.75087
3.6201e+10	-2.5865514	135.77487	-1.5323919	141.00611
3.64009e+10	-2.5987606	134.26212	-1.5252759	140.26818
3.66009e+10	-2.6835351	133.27127	-1.5181089	139.5363
3.68008e+10	-2.62327	132.07805	-1.5109016	138.81115
3.70008e+10	-2.6683989	130.87558	-1.50365	138.09195
3.72007e+10	-2.6452935	130.18515	-1.4963646	137.37935
3.74007e+10	-2.6466618	128.80942	-1.4890414	136.6726
3.76006e+10	-2.711899	128.25385	-1.4816908	135.97234
3.78006e+10	-2.6003175	126.88751	-1.4743083	135.27782
3.80005e+10	-2.6748257	126.0975	-1.4669041	134.58968
3.82005e+10	-2.6166549	125.11002	-1.4594738	133.90717
3.84004e+10	-2.6635141	124.13158	-1.4520273	133.23093
3.86004e+10	-2.6577942	123.65015	-1.4445599	132.56022
3.88003e+10	-2.6543264	121.80457	-1.4370815	131.89566
3.90003e+10	-2.6223884	121.79409	-1.429587	131.23652
3.92002e+10	-2.6135707	119.48602	-1.4220864	130.58342
3.94002e+10	-2.6603889	119.21066	-1.4145744	129.93564
3.96001e+10	-2.6798797	117.86749	-1.4070607	129.29378
3.98001e+10	-2.6582904	116.8756	-1.3995398	128.65715
4e+10	-2.6891301	116.01687	-1.3920214	128.02631
