Freq_GHz	Norm_dB_model	Model_dBm_5mA
16.2536	-1.5941	-8.90018
16.2635	-1.59618	-8.90227
16.2735	-1.59827	-8.90435
16.2835	-1.60036	-8.90644
16.2935	-1.60245	-8.90853
16.3035	-1.60454	-8.91062
16.3134	-1.60663	-8.91272
16.3234	-1.60873	-8.91481
16.3334	-1.61082	-8.91691
16.3434	-1.61292	-8.91901
16.3533	-1.61502	-8.9211
16.3633	-1.61712	-8.92321
16.3733	-1.61922	-8.92531
16.3833	-1.62133	-8.92741
16.3932	-1.62343	-8.92952
16.4032	-1.62554	-8.93162
16.4132	-1.62765	-8.93373
16.4232	-1.62976	-8.93584
16.4332	-1.63187	-8.93795
16.4431	-1.63398	-8.94007
16.4531	-1.6361	-8.94218
16.4631	-1.63821	-8.9443
16.4731	-1.64033	-8.94642
16.483	-1.64245	-8.94853
16.493	-1.64457	-8.95066
16.503	-1.64669	-8.95278
16.513	-1.64882	-8.9549
16.523	-1.65094	-8.95703
16.5329	-1.65307	-8.95915
16.5429	-1.6552	-8.96128
16.5529	-1.65733	-8.96341
16.5629	-1.65946	-8.96554
16.5728	-1.66159	-8.96768
16.5828	-1.66373	-8.96981
16.5928	-1.66586	-8.97195
16.6028	-1.668	-8.97408
16.6128	-1.67014	-8.97622
16.6227	-1.67228	-8.97836
16.6327	-1.67442	-8.9805
16.6427	-1.67656	-8.98265
16.6527	-1.67871	-8.98479
16.6626	-1.68086	-8.98694
16.6726	-1.683	-8.98909
16.6826	-1.68515	-8.99124
16.6926	-1.6873	-8.99339
16.7026	-1.68946	-8.99554
16.7125	-1.69161	-8.9977
16.7225	-1.69377	-8.99985
16.7325	-1.69592	-9.00201
16.7425	-1.69808	-9.00417
16.7524	-1.70024	-9.00633
16.7624	-1.70241	-9.00849
16.7724	-1.70457	-9.01065
16.7824	-1.70673	-9.01282
16.7923	-1.7089	-9.01498
16.8023	-1.71107	-9.01715
16.8123	-1.71324	-9.01932
16.8223	-1.71541	-9.02149
16.8323	-1.71758	-9.02367
16.8422	-1.71976	-9.02584
16.8522	-1.72193	-9.02802
16.8622	-1.72411	-9.03019
16.8722	-1.72629	-9.03237
16.8821	-1.72847	-9.03455
16.8921	-1.73065	-9.03673
16.9021	-1.73283	-9.03892
16.9121	-1.73502	-9.0411
16.9221	-1.7372	-9.04329
16.932	-1.73939	-9.04548
16.942	-1.74158	-9.04767
16.952	-1.74377	-9.04986
16.962	-1.74596	-9.05205
16.9719	-1.74816	-9.05424
16.9819	-1.75035	-9.05644
16.9919	-1.75255	-9.05864
17.0019	-1.75475	-9.06083
17.0119	-1.75695	-9.06303
17.0218	-1.75915	-9.06524
17.0318	-1.76136	-9.06744
17.0418	-1.76356	-9.06964
17.0518	-1.76577	-9.07185
17.0617	-1.76797	-9.07406
17.0717	-1.77018	-9.07627
17.0817	-1.77239	-9.07848
17.0917	-1.77461	-9.08069
17.1017	-1.77682	-9.08291
17.1116	-1.77904	-9.08512
17.1216	-1.78125	-9.08734
17.1316	-1.78347	-9.08956
17.1416	-1.78569	-9.09178
17.1515	-1.78791	-9.094
17.1615	-1.79014	-9.09622
17.1715	-1.79236	-9.09845
17.1815	-1.79459	-9.10067
17.1914	-1.79682	-9.1029
17.2014	-1.79905	-9.10513
17.2114	-1.80128	-9.10736
17.2214	-1.80351	-9.10959
17.2314	-1.80574	-9.11183
17.2413	-1.80798	-9.11406
17.2513	-1.81022	-9.1163
17.2613	-1.81245	-9.11854
17.2713	-1.81469	-9.12078
17.2812	-1.81694	-9.12302
17.2912	-1.81918	-9.12526
17.3012	-1.82142	-9.12751
17.3112	-1.82367	-9.12975
17.3212	-1.82592	-9.132
17.3311	-1.82817	-9.13425
17.3411	-1.83042	-9.1365
17.3511	-1.83267	-9.13875
17.3611	-1.83492	-9.14101
17.371	-1.83718	-9.14326
17.381	-1.83944	-9.14552
17.391	-1.8417	-9.14778
17.401	-1.84396	-9.15004
17.411	-1.84622	-9.1523
17.4209	-1.84848	-9.15456
17.4309	-1.85075	-9.15683
17.4409	-1.85301	-9.1591
17.4509	-1.85528	-9.16136
17.4608	-1.85755	-9.16363
17.4708	-1.85982	-9.1659
17.4808	-1.86209	-9.16818
17.4908	-1.86437	-9.17045
17.5008	-1.86664	-9.17273
17.5107	-1.86892	-9.175
17.5207	-1.8712	-9.17728
17.5307	-1.87348	-9.17956
17.5407	-1.87576	-9.18184
17.5506	-1.87804	-9.18413
17.5606	-1.88033	-9.18641
17.5706	-1.88261	-9.1887
17.5806	-1.8849	-9.19098
17.5905	-1.88719	-9.19327
17.6005	-1.88948	-9.19556
17.6105	-1.89177	-9.19786
17.6205	-1.89407	-9.20015
17.6305	-1.89636	-9.20245
17.6404	-1.89866	-9.20474
17.6504	-1.90096	-9.20704
17.6604	-1.90326	-9.20934
17.6704	-1.90556	-9.21164
17.6803	-1.90786	-9.21395
17.6903	-1.91017	-9.21625
17.7003	-1.91247	-9.21856
17.7103	-1.91478	-9.22087
17.7203	-1.91709	-9.22318
17.7302	-1.9194	-9.22549
17.7402	-1.92172	-9.2278
17.7502	-1.92403	-9.23011
17.7602	-1.92635	-9.23243
17.7701	-1.92866	-9.23475
17.7801	-1.93098	-9.23706
17.7901	-1.9333	-9.23939
17.8001	-1.93562	-9.24171
17.8101	-1.93795	-9.24403
17.82	-1.94027	-9.24635
17.83	-1.9426	-9.24868
17.84	-1.94493	-9.25101
17.85	-1.94725	-9.25334
17.8599	-1.94959	-9.25567
17.8699	-1.95192	-9.258
17.8799	-1.95425	-9.26034
17.8899	-1.95659	-9.26267
17.8998	-1.95893	-9.26501
17.9098	-1.96126	-9.26735
17.9198	-1.9636	-9.26969
17.9298	-1.96595	-9.27203
17.9398	-1.96829	-9.27437
17.9497	-1.97063	-9.27672
17.9597	-1.97298	-9.27906
17.9697	-1.97533	-9.28141
17.9797	-1.97768	-9.28376
17.9896	-1.98003	-9.28611
17.9996	-1.98238	-9.28847
18.0096	-1.98474	-9.29082
18.0196	-1.98709	-9.29318
18.0296	-1.98945	-9.29553
18.0395	-1.99181	-9.29789
18.0495	-1.99417	-9.30025
18.0595	-1.99653	-9.30261
18.0695	-1.99889	-9.30498
18.0794	-2.00126	-9.30734
18.0894	-2.00362	-9.30971
18.0994	-2.00599	-9.31208
18.1094	-2.00836	-9.31445
18.1194	-2.01073	-9.31682
18.1293	-2.01311	-9.31919
18.1393	-2.01548	-9.32156
18.1493	-2.01786	-9.32394
18.1593	-2.02023	-9.32632
18.1692	-2.02261	-9.3287
18.1792	-2.02499	-9.33108
18.1892	-2.02737	-9.33346
18.1992	-2.02976	-9.33584
18.2092	-2.03214	-9.33823
18.2191	-2.03453	-9.34061
18.2291	-2.03692	-9.343
18.2391	-2.03931	-9.34539
18.2491	-2.0417	-9.34778
18.259	-2.04409	-9.35018
18.269	-2.04649	-9.35257
18.279	-2.04888	-9.35497
18.289	-2.05128	-9.35736
18.2989	-2.05368	-9.35976
18.3089	-2.05608	-9.36216
18.3189	-2.05848	-9.36456
18.3289	-2.06088	-9.36697
18.3389	-2.06329	-9.36937
18.3488	-2.0657	-9.37178
18.3588	-2.0681	-9.37419
18.3688	-2.07051	-9.3766
18.3788	-2.07293	-9.37901
18.3887	-2.07534	-9.38142
18.3987	-2.07775	-9.38384
18.4087	-2.08017	-9.38625
18.4187	-2.08259	-9.38867
18.4287	-2.08501	-9.39109
18.4386	-2.08743	-9.39351
18.4486	-2.08985	-9.39593
18.4586	-2.09227	-9.39836
18.4686	-2.0947	-9.40078
18.4785	-2.09712	-9.40321
18.4885	-2.09955	-9.40564
18.4985	-2.10198	-9.40807
18.5085	-2.10441	-9.4105
18.5185	-2.10685	-9.41293
18.5284	-2.10928	-9.41537
18.5384	-2.11172	-9.4178
18.5484	-2.11415	-9.42024
18.5584	-2.11659	-9.42268
18.5683	-2.11903	-9.42512
18.5783	-2.12148	-9.42756
18.5883	-2.12392	-9.43
18.5983	-2.12637	-9.43245
18.6083	-2.12881	-9.4349
18.6182	-2.13126	-9.43735
18.6282	-2.13371	-9.4398
18.6382	-2.13616	-9.44225
18.6482	-2.13862	-9.4447
18.6581	-2.14107	-9.44716
18.6681	-2.14353	-9.44961
18.6781	-2.14598	-9.45207
18.6881	-2.14844	-9.45453
18.698	-2.15091	-9.45699
18.708	-2.15337	-9.45945
18.718	-2.15583	-9.46192
18.728	-2.1583	-9.46438
18.738	-2.16076	-9.46685
18.7479	-2.16323	-9.46932
18.7579	-2.1657	-9.47179
18.7679	-2.16817	-9.47426
18.7779	-2.17065	-9.47673
18.7878	-2.17312	-9.47921
18.7978	-2.1756	-9.48168
18.8078	-2.17808	-9.48416
18.8178	-2.18056	-9.48664
18.8278	-2.18304	-9.48912
18.8377	-2.18552	-9.4916
18.8477	-2.188	-9.49409
18.8577	-2.19049	-9.49657
18.8677	-2.19298	-9.49906
18.8776	-2.19546	-9.50155
18.8876	-2.19795	-9.50404
18.8976	-2.20045	-9.50653
18.9076	-2.20294	-9.50902
18.9176	-2.20543	-9.51152
18.9275	-2.20793	-9.51402
18.9375	-2.21043	-9.51651
18.9475	-2.21293	-9.51901
18.9575	-2.21543	-9.52151
18.9674	-2.21793	-9.52402
18.9774	-2.22044	-9.52652
18.9874	-2.22294	-9.52903
18.9974	-2.22545	-9.53153
19.0074	-2.22796	-9.53404
19.0173	-2.23047	-9.53655
19.0273	-2.23298	-9.53906
19.0373	-2.23549	-9.54158
19.0473	-2.23801	-9.54409
19.0572	-2.24053	-9.54661
19.0672	-2.24304	-9.54913
19.0772	-2.24556	-9.55165
19.0872	-2.24808	-9.55417
19.0971	-2.25061	-9.55669
19.1071	-2.25313	-9.55922
19.1171	-2.25566	-9.56174
19.1271	-2.25818	-9.56427
19.1371	-2.26071	-9.5668
19.147	-2.26324	-9.56933
19.157	-2.26578	-9.57186
19.167	-2.26831	-9.57439
19.177	-2.27084	-9.57693
19.1869	-2.27338	-9.57947
19.1969	-2.27592	-9.582
19.2069	-2.27846	-9.58454
19.2169	-2.281	-9.58708
19.2269	-2.28354	-9.58963
19.2368	-2.28609	-9.59217
19.2468	-2.28863	-9.59472
19.2568	-2.29118	-9.59727
19.2668	-2.29373	-9.59981
19.2767	-2.29628	-9.60237
19.2867	-2.29883	-9.60492
19.2967	-2.30139	-9.60747
19.3067	-2.30394	-9.61003
19.3167	-2.3065	-9.61258
19.3266	-2.30906	-9.61514
19.3366	-2.31162	-9.6177
19.3466	-2.31418	-9.62026
19.3566	-2.31674	-9.62283
19.3665	-2.31931	-9.62539
19.3765	-2.32187	-9.62796
19.3865	-2.32444	-9.63052
19.3965	-2.32701	-9.63309
19.4065	-2.32958	-9.63566
19.4164	-2.33215	-9.63824
19.4264	-2.33473	-9.64081
19.4364	-2.3373	-9.64338
19.4464	-2.33988	-9.64596
19.4563	-2.34246	-9.64854
19.4663	-2.34504	-9.65112
19.4763	-2.34762	-9.6537
19.4863	-2.3502	-9.65628
19.4962	-2.35279	-9.65887
19.5062	-2.35537	-9.66146
19.5162	-2.35796	-9.66404
19.5262	-2.36055	-9.66663
19.5362	-2.36314	-9.66922
19.5461	-2.36573	-9.67182
19.5561	-2.36833	-9.67441
19.5661	-2.37092	-9.677
19.5761	-2.37352	-9.6796
19.586	-2.37612	-9.6822
19.596	-2.37872	-9.6848
19.606	-2.38132	-9.6874
19.616	-2.38392	-9.69
19.626	-2.38653	-9.69261
19.6359	-2.38913	-9.69522
19.6459	-2.39174	-9.69782
19.6559	-2.39435	-9.70043
19.6659	-2.39696	-9.70304
19.6758	-2.39957	-9.70566
19.6858	-2.40219	-9.70827
19.6958	-2.4048	-9.71089
19.7058	-2.40742	-9.7135
19.7158	-2.41004	-9.71612
19.7257	-2.41266	-9.71874
19.7357	-2.41528	-9.72136
19.7457	-2.4179	-9.72399
19.7557	-2.42053	-9.72661
19.7656	-2.42315	-9.72924
19.7756	-2.42578	-9.73187
19.7856	-2.42841	-9.73449
19.7956	-2.43104	-9.73713
19.8056	-2.43367	-9.73976
19.8155	-2.43631	-9.74239
19.8255	-2.43894	-9.74503
19.8355	-2.44158	-9.74767
19.8455	-2.44422	-9.7503
19.8554	-2.44686	-9.75294
19.8654	-2.4495	-9.75559
19.8754	-2.45215	-9.75823
19.8854	-2.45479	-9.76087
19.8953	-2.45744	-9.76352
19.9053	-2.46008	-9.76617
19.9153	-2.46273	-9.76882
19.9253	-2.46538	-9.77147
19.9353	-2.46804	-9.77412
19.9452	-2.47069	-9.77678
19.9552	-2.47335	-9.77943
19.9652	-2.476	-9.78209
19.9752	-2.47866	-9.78475
19.9851	-2.48132	-9.78741
19.9951	-2.48399	-9.79007
20.0051	-2.48665	-9.79273
20.0151	-2.48931	-9.7954
20.0251	-2.49198	-9.79806
20.035	-2.49465	-9.80073
20.045	-2.49732	-9.8034
20.055	-2.49999	-9.80607
20.065	-2.50266	-9.80875
20.0749	-2.50534	-9.81142
20.0849	-2.50801	-9.8141
20.0949	-2.51069	-9.81677
20.1049	-2.51337	-9.81945
20.1149	-2.51605	-9.82213
20.1248	-2.51873	-9.82481
20.1348	-2.52141	-9.8275
20.1448	-2.5241	-9.83018
20.1548	-2.52678	-9.83287
20.1647	-2.52947	-9.83556
20.1747	-2.53216	-9.83825
20.1847	-2.53485	-9.84094
20.1947	-2.53755	-9.84363
20.2047	-2.54024	-9.84632
20.2146	-2.54294	-9.84902
20.2246	-2.54563	-9.85172
20.2346	-2.54833	-9.85442
20.2446	-2.55103	-9.85712
20.2545	-2.55373	-9.85982
20.2645	-2.55644	-9.86252
20.2745	-2.55914	-9.86523
20.2845	-2.56185	-9.86793
20.2944	-2.56456	-9.87064
20.3044	-2.56727	-9.87335
20.3144	-2.56998	-9.87606
20.3244	-2.57269	-9.87877
20.3344	-2.5754	-9.88149
20.3443	-2.57812	-9.8842
20.3543	-2.58084	-9.88692
20.3643	-2.58356	-9.88964
20.3743	-2.58628	-9.89236
20.3842	-2.589	-9.89508
20.3942	-2.59172	-9.89781
20.4042	-2.59445	-9.90053
20.4142	-2.59717	-9.90326
20.4242	-2.5999	-9.90599
20.4341	-2.60263	-9.90872
20.4441	-2.60536	-9.91145
20.4541	-2.6081	-9.91418
20.4641	-2.61083	-9.91691
20.474	-2.61357	-9.91965
20.484	-2.6163	-9.92239
20.494	-2.61904	-9.92513
20.504	-2.62178	-9.92787
20.514	-2.62452	-9.93061
20.5239	-2.62727	-9.93335
20.5339	-2.63001	-9.9361
20.5439	-2.63276	-9.93884
20.5539	-2.63551	-9.94159
20.5638	-2.63826	-9.94434
20.5738	-2.64101	-9.94709
20.5838	-2.64376	-9.94984
20.5938	-2.64651	-9.9526
20.6038	-2.64927	-9.95535
20.6137	-2.65203	-9.95811
20.6237	-2.65479	-9.96087
20.6337	-2.65755	-9.96363
20.6437	-2.66031	-9.96639
20.6536	-2.66307	-9.96916
20.6636	-2.66584	-9.97192
20.6736	-2.6686	-9.97469
20.6836	-2.67137	-9.97746
20.6935	-2.67414	-9.98023
20.7035	-2.67691	-9.983
20.7135	-2.67968	-9.98577
20.7235	-2.68246	-9.98854
20.7335	-2.68523	-9.99132
20.7434	-2.68801	-9.9941
20.7534	-2.69079	-9.99687
20.7634	-2.69357	-9.99966
20.7734	-2.69635	-10.0024
20.7833	-2.69914	-10.0052
20.7933	-2.70192	-10.008
20.8033	-2.70471	-10.0108
20.8133	-2.7075	-10.0136
20.8233	-2.71029	-10.0164
20.8332	-2.71308	-10.0192
20.8432	-2.71587	-10.022
20.8532	-2.71866	-10.0247
20.8632	-2.72146	-10.0275
20.8731	-2.72426	-10.0303
20.8831	-2.72705	-10.0331
20.8931	-2.72985	-10.0359
20.9031	-2.73266	-10.0387
20.9131	-2.73546	-10.0415
20.923	-2.73826	-10.0443
20.933	-2.74107	-10.0472
20.943	-2.74388	-10.05
20.953	-2.74669	-10.0528
20.9629	-2.7495	-10.0556
20.9729	-2.75231	-10.0584
20.9829	-2.75513	-10.0612
20.9929	-2.75794	-10.064
21.0029	-2.76076	-10.0668
21.0128	-2.76358	-10.0697
21.0228	-2.7664	-10.0725
21.0328	-2.76922	-10.0753
21.0428	-2.77204	-10.0781
21.0527	-2.77487	-10.081
21.0627	-2.77769	-10.0838
21.0727	-2.78052	-10.0866
21.0827	-2.78335	-10.0894
21.0926	-2.78618	-10.0923
21.1026	-2.78901	-10.0951
21.1126	-2.79185	-10.0979
21.1226	-2.79468	-10.1008
21.1326	-2.79752	-10.1036
21.1425	-2.80036	-10.1064
21.1525	-2.8032	-10.1093
21.1625	-2.80604	-10.1121
21.1725	-2.80888	-10.115
21.1824	-2.81173	-10.1178
21.1924	-2.81457	-10.1207
21.2024	-2.81742	-10.1235
21.2124	-2.82027	-10.1264
21.2224	-2.82312	-10.1292
21.2323	-2.82597	-10.1321
21.2423	-2.82883	-10.1349
21.2523	-2.83168	-10.1378
21.2623	-2.83454	-10.1406
21.2722	-2.8374	-10.1435
21.2822	-2.84026	-10.1463
21.2922	-2.84312	-10.1492
21.3022	-2.84598	-10.1521
21.3122	-2.84884	-10.1549
21.3221	-2.85171	-10.1578
21.3321	-2.85458	-10.1607
21.3421	-2.85745	-10.1635
21.3521	-2.86032	-10.1664
21.362	-2.86319	-10.1693
21.372	-2.86606	-10.1721
21.382	-2.86894	-10.175
21.392	-2.87182	-10.1779
21.402	-2.87469	-10.1808
21.4119	-2.87757	-10.1837
21.4219	-2.88045	-10.1865
21.4319	-2.88334	-10.1894
21.4419	-2.88622	-10.1923
21.4518	-2.88911	-10.1952
21.4618	-2.89199	-10.1981
21.4718	-2.89488	-10.201
21.4818	-2.89777	-10.2039
21.4917	-2.90066	-10.2067
21.5017	-2.90356	-10.2096
21.5117	-2.90645	-10.2125
21.5217	-2.90935	-10.2154
21.5317	-2.91225	-10.2183
21.5416	-2.91515	-10.2212
21.5516	-2.91805	-10.2241
21.5616	-2.92095	-10.227
21.5716	-2.92385	-10.2299
21.5815	-2.92676	-10.2328
21.5915	-2.92967	-10.2358
21.6015	-2.93257	-10.2387
21.6115	-2.93548	-10.2416
21.6215	-2.9384	-10.2445
21.6314	-2.94131	-10.2474
21.6414	-2.94422	-10.2503
21.6514	-2.94714	-10.2532
21.6614	-2.95006	-10.2561
21.6713	-2.95298	-10.2591
21.6813	-2.9559	-10.262
21.6913	-2.95882	-10.2649
21.7013	-2.96174	-10.2678
21.7113	-2.96467	-10.2708
21.7212	-2.9676	-10.2737
21.7312	-2.97052	-10.2766
21.7412	-2.97345	-10.2795
21.7512	-2.97638	-10.2825
21.7611	-2.97932	-10.2854
21.7711	-2.98225	-10.2883
21.7811	-2.98519	-10.2913
21.7911	-2.98812	-10.2942
21.8011	-2.99106	-10.2971
21.811	-2.994	-10.3001
21.821	-2.99695	-10.303
21.831	-2.99989	-10.306
21.841	-3.00283	-10.3089
21.8509	-3.00578	-10.3119
21.8609	-3.00873	-10.3148
21.8709	-3.01168	-10.3178
21.8809	-3.01463	-10.3207
21.8908	-3.01758	-10.3237
21.9008	-3.02054	-10.3266
21.9108	-3.02349	-10.3296
21.9208	-3.02645	-10.3325
21.9308	-3.02941	-10.3355
21.9407	-3.03237	-10.3385
21.9507	-3.03533	-10.3414
21.9607	-3.03829	-10.3444
21.9707	-3.04126	-10.3473
21.9806	-3.04422	-10.3503
21.9906	-3.04719	-10.3533
22.0006	-3.05016	-10.3562
22.0106	-3.05313	-10.3592
22.0206	-3.0561	-10.3622
22.0305	-3.05907	-10.3652
22.0405	-3.06205	-10.3681
22.0505	-3.06503	-10.3711
22.0605	-3.068	-10.3741
22.0704	-3.07098	-10.3771
22.0804	-3.07396	-10.38
22.0904	-3.07695	-10.383
22.1004	-3.07993	-10.386
22.1104	-3.08292	-10.389
22.1203	-3.0859	-10.392
22.1303	-3.08889	-10.395
22.1403	-3.09188	-10.398
22.1503	-3.09487	-10.401
22.1602	-3.09787	-10.404
22.1702	-3.10086	-10.4069
22.1802	-3.10386	-10.4099
22.1902	-3.10686	-10.4129
22.2002	-3.10986	-10.4159
22.2101	-3.11286	-10.4189
22.2201	-3.11586	-10.4219
22.2301	-3.11886	-10.4249
22.2401	-3.12187	-10.428
22.25	-3.12487	-10.431
22.26	-3.12788	-10.434
22.27	-3.13089	-10.437
22.28	-3.1339	-10.44
22.2899	-3.13692	-10.443
22.2999	-3.13993	-10.446
22.3099	-3.14295	-10.449
22.3199	-3.14596	-10.452
22.3299	-3.14898	-10.4551
22.3398	-3.152	-10.4581
22.3498	-3.15502	-10.4611
22.3598	-3.15805	-10.4641
22.3698	-3.16107	-10.4672
22.3797	-3.1641	-10.4702
22.3897	-3.16713	-10.4732
22.3997	-3.17015	-10.4762
22.4097	-3.17319	-10.4793
22.4197	-3.17622	-10.4823
22.4296	-3.17925	-10.4853
22.4396	-3.18229	-10.4884
22.4496	-3.18532	-10.4914
22.4596	-3.18836	-10.4944
22.4695	-3.1914	-10.4975
22.4795	-3.19444	-10.5005
22.4895	-3.19748	-10.5036
22.4995	-3.20053	-10.5066
22.5095	-3.20357	-10.5097
22.5194	-3.20662	-10.5127
22.5294	-3.20967	-10.5158
22.5394	-3.21272	-10.5188
22.5494	-3.21577	-10.5219
22.5593	-3.21883	-10.5249
22.5693	-3.22188	-10.528
22.5793	-3.22494	-10.531
22.5893	-3.22799	-10.5341
22.5992	-3.23105	-10.5371
22.6092	-3.23411	-10.5402
22.6192	-3.23718	-10.5433
22.6292	-3.24024	-10.5463
22.6392	-3.2433	-10.5494
22.6491	-3.24637	-10.5525
22.6591	-3.24944	-10.5555
22.6691	-3.25251	-10.5586
22.6791	-3.25558	-10.5617
22.689	-3.25865	-10.5647
22.699	-3.26173	-10.5678
22.709	-3.2648	-10.5709
22.719	-3.26788	-10.574
22.729	-3.27096	-10.577
22.7389	-3.27404	-10.5801
22.7489	-3.27712	-10.5832
22.7589	-3.2802	-10.5863
22.7689	-3.28329	-10.5894
22.7788	-3.28637	-10.5925
22.7888	-3.28946	-10.5955
22.7988	-3.29255	-10.5986
22.8088	-3.29564	-10.6017
22.8188	-3.29873	-10.6048
22.8287	-3.30182	-10.6079
22.8387	-3.30492	-10.611
22.8487	-3.30801	-10.6141
22.8587	-3.31111	-10.6172
22.8686	-3.31421	-10.6203
22.8786	-3.31731	-10.6234
22.8886	-3.32042	-10.6265
22.8986	-3.32352	-10.6296
22.9086	-3.32662	-10.6327
22.9185	-3.32973	-10.6358
22.9285	-3.33284	-10.6389
22.9385	-3.33595	-10.642
22.9485	-3.33906	-10.6451
22.9584	-3.34217	-10.6483
22.9684	-3.34529	-10.6514
22.9784	-3.3484	-10.6545
22.9884	-3.35152	-10.6576
22.9983	-3.35464	-10.6607
23.0083	-3.35776	-10.6638
23.0183	-3.36088	-10.667
23.0283	-3.364	-10.6701
23.0383	-3.36713	-10.6732
23.0482	-3.37025	-10.6763
23.0582	-3.37338	-10.6795
23.0682	-3.37651	-10.6826
23.0782	-3.37964	-10.6857
23.0881	-3.38277	-10.6889
23.0981	-3.3859	-10.692
23.1081	-3.38904	-10.6951
23.1181	-3.39218	-10.6983
23.1281	-3.39531	-10.7014
23.138	-3.39845	-10.7045
23.148	-3.40159	-10.7077
23.158	-3.40474	-10.7108
23.168	-3.40788	-10.714
23.1779	-3.41102	-10.7171
23.1879	-3.41417	-10.7203
23.1979	-3.41732	-10.7234
23.2079	-3.42047	-10.7266
23.2179	-3.42362	-10.7297
23.2278	-3.42677	-10.7329
23.2378	-3.42993	-10.736
23.2478	-3.43308	-10.7392
23.2578	-3.43624	-10.7423
23.2677	-3.4394	-10.7455
23.2777	-3.44256	-10.7486
23.2877	-3.44572	-10.7518
23.2977	-3.44888	-10.755
23.3077	-3.45205	-10.7581
23.3176	-3.45521	-10.7613
23.3276	-3.45838	-10.7645
23.3376	-3.46155	-10.7676
23.3476	-3.46472	-10.7708
23.3575	-3.46789	-10.774
23.3675	-3.47106	-10.7771
23.3775	-3.47424	-10.7803
23.3875	-3.47741	-10.7835
23.3974	-3.48059	-10.7867
23.4074	-3.48377	-10.7899
23.4174	-3.48695	-10.793
23.4274	-3.49013	-10.7962
23.4374	-3.49331	-10.7994
23.4473	-3.4965	-10.8026
23.4573	-3.49969	-10.8058
23.4673	-3.50287	-10.809
23.4773	-3.50606	-10.8121
23.4872	-3.50925	-10.8153
23.4972	-3.51245	-10.8185
23.5072	-3.51564	-10.8217
23.5172	-3.51883	-10.8249
23.5272	-3.52203	-10.8281
23.5371	-3.52523	-10.8313
23.5471	-3.52843	-10.8345
23.5571	-3.53163	-10.8377
23.5671	-3.53483	-10.8409
23.577	-3.53803	-10.8441
23.587	-3.54124	-10.8473
23.597	-3.54445	-10.8505
23.607	-3.54765	-10.8537
23.617	-3.55086	-10.8569
23.6269	-3.55408	-10.8602
23.6369	-3.55729	-10.8634
23.6469	-3.5605	-10.8666
23.6569	-3.56372	-10.8698
23.6668	-3.56693	-10.873
23.6768	-3.57015	-10.8762
23.6868	-3.57337	-10.8795
23.6968	-3.57659	-10.8827
23.7068	-3.57982	-10.8859
23.7167	-3.58304	-10.8891
23.7267	-3.58627	-10.8924
23.7367	-3.58949	-10.8956
23.7467	-3.59272	-10.8988
23.7566	-3.59595	-10.902
23.7666	-3.59918	-10.9053
23.7766	-3.60242	-10.9085
23.7866	-3.60565	-10.9117
23.7965	-3.60889	-10.915
23.8065	-3.61212	-10.9182
23.8165	-3.61536	-10.9214
23.8265	-3.6186	-10.9247
23.8365	-3.62184	-10.9279
23.8464	-3.62509	-10.9312
23.8564	-3.62833	-10.9344
23.8664	-3.63158	-10.9377
23.8764	-3.63483	-10.9409
23.8863	-3.63807	-10.9442
23.8963	-3.64133	-10.9474
23.9063	-3.64458	-10.9507
23.9163	-3.64783	-10.9539
23.9263	-3.65108	-10.9572
23.9362	-3.65434	-10.9604
23.9462	-3.6576	-10.9637
23.9562	-3.66086	-10.9669
23.9662	-3.66412	-10.9702
23.9761	-3.66738	-10.9735
23.9861	-3.67064	-10.9767
23.9961	-3.67391	-10.98
24.0061	-3.67717	-10.9833
24.0161	-3.68044	-10.9865
24.026	-3.68371	-10.9898
24.036	-3.68698	-10.9931
24.046	-3.69025	-10.9963
24.056	-3.69353	-10.9996
24.0659	-3.6968	-11.0029
24.0759	-3.70008	-11.0062
24.0859	-3.70336	-11.0094
24.0959	-3.70664	-11.0127
24.1059	-3.70992	-11.016
24.1158	-3.7132	-11.0193
24.1258	-3.71648	-11.0226
24.1358	-3.71977	-11.0259
24.1458	-3.72305	-11.0291
24.1557	-3.72634	-11.0324
24.1657	-3.72963	-11.0357
24.1757	-3.73292	-11.039
24.1857	-3.73621	-11.0423
24.1956	-3.73951	-11.0456
24.2056	-3.7428	-11.0489
24.2156	-3.7461	-11.0522
24.2256	-3.7494	-11.0555
24.2356	-3.75269	-11.0588
24.2455	-3.756	-11.0621
24.2555	-3.7593	-11.0654
24.2655	-3.7626	-11.0687
24.2755	-3.76591	-11.072
24.2854	-3.76921	-11.0753
24.2954	-3.77252	-11.0786
24.3054	-3.77583	-11.0819
24.3154	-3.77914	-11.0852
24.3254	-3.78245	-11.0885
24.3353	-3.78577	-11.0919
24.3453	-3.78908	-11.0952
24.3553	-3.7924	-11.0985
24.3653	-3.79572	-11.1018
24.3752	-3.79904	-11.1051
24.3852	-3.80236	-11.1084
24.3952	-3.80568	-11.1118
24.4052	-3.809	-11.1151
24.4152	-3.81233	-11.1184
24.4251	-3.81565	-11.1217
24.4351	-3.81898	-11.1251
24.4451	-3.82231	-11.1284
24.4551	-3.82564	-11.1317
24.465	-3.82897	-11.1351
24.475	-3.83231	-11.1384
24.485	-3.83564	-11.1417
24.495	-3.83898	-11.1451
24.505	-3.84232	-11.1484
24.5149	-3.84566	-11.1517
24.5249	-3.849	-11.1551
24.5349	-3.85234	-11.1584
