Freq_GHz	Norm_dB_model	Model_dBm_5mA
16.3533	-3.48076	-5.52209
16.3633	-3.48481	-5.52615
16.3733	-3.48887	-5.5302
16.3833	-3.49292	-5.53426
16.3932	-3.49698	-5.53832
16.4032	-3.50104	-5.54238
16.4132	-3.5051	-5.54644
16.4232	-3.50917	-5.5505
16.4332	-3.51323	-5.55457
16.4431	-3.5173	-5.55863
16.4531	-3.52137	-5.5627
16.4631	-3.52544	-5.56677
16.4731	-3.52951	-5.57085
16.483	-3.53359	-5.57492
16.493	-3.53766	-5.579
16.503	-3.54174	-5.58308
16.513	-3.54582	-5.58716
16.523	-3.54991	-5.59124
16.5329	-3.55399	-5.59532
16.5429	-3.55808	-5.59941
16.5529	-3.56216	-5.6035
16.5629	-3.56625	-5.60758
16.5728	-3.57034	-5.61168
16.5828	-3.57444	-5.61577
16.5928	-3.57853	-5.61986
16.6028	-3.58263	-5.62396
16.6128	-3.58673	-5.62806
16.6227	-3.59083	-5.63216
16.6327	-3.59493	-5.63626
16.6427	-3.59903	-5.64037
16.6527	-3.60314	-5.64447
16.6626	-3.60725	-5.64858
16.6726	-3.61136	-5.65269
16.6826	-3.61547	-5.6568
16.6926	-3.61958	-5.66091
16.7026	-3.6237	-5.66503
16.7125	-3.62781	-5.66915
16.7225	-3.63193	-5.67326
16.7325	-3.63605	-5.67738
16.7425	-3.64017	-5.68151
16.7524	-3.6443	-5.68563
16.7624	-3.64842	-5.68976
16.7724	-3.65255	-5.69388
16.7824	-3.65668	-5.69801
16.7923	-3.66081	-5.70214
16.8023	-3.66494	-5.70628
16.8123	-3.66908	-5.71041
16.8223	-3.67322	-5.71455
16.8323	-3.67735	-5.71869
16.8422	-3.6815	-5.72283
16.8522	-3.68564	-5.72697
16.8622	-3.68978	-5.73111
16.8722	-3.69393	-5.73526
16.8821	-3.69807	-5.73941
16.8921	-3.70222	-5.74356
16.9021	-3.70637	-5.74771
16.9121	-3.71053	-5.75186
16.9221	-3.71468	-5.75601
16.932	-3.71884	-5.76017
16.942	-3.723	-5.76433
16.952	-3.72716	-5.76849
16.962	-3.73132	-5.77265
16.9719	-3.73548	-5.77681
16.9819	-3.73965	-5.78098
16.9919	-3.74381	-5.78515
17.0019	-3.74798	-5.78932
17.0119	-3.75215	-5.79349
17.0218	-3.75633	-5.79766
17.0318	-3.7605	-5.80183
17.0418	-3.76468	-5.80601
17.0518	-3.76885	-5.81019
17.0617	-3.77303	-5.81437
17.0717	-3.77721	-5.81855
17.0817	-3.7814	-5.82273
17.0917	-3.78558	-5.82691
17.1017	-3.78977	-5.8311
17.1116	-3.79396	-5.83529
17.1216	-3.79815	-5.83948
17.1316	-3.80234	-5.84367
17.1416	-3.80653	-5.84786
17.1515	-3.81073	-5.85206
17.1615	-3.81492	-5.85626
17.1715	-3.81912	-5.86046
17.1815	-3.82332	-5.86466
17.1914	-3.82753	-5.86886
17.2014	-3.83173	-5.87306
17.2114	-3.83594	-5.87727
17.2214	-3.84014	-5.88148
17.2314	-3.84435	-5.88568
17.2413	-3.84856	-5.8899
17.2513	-3.85278	-5.89411
17.2613	-3.85699	-5.89832
17.2713	-3.86121	-5.90254
17.2812	-3.86542	-5.90676
17.2912	-3.86964	-5.91098
17.3012	-3.87387	-5.9152
17.3112	-3.87809	-5.91942
17.3212	-3.88231	-5.92365
17.3311	-3.88654	-5.92787
17.3411	-3.89077	-5.9321
17.3511	-3.895	-5.93633
17.3611	-3.89923	-5.94056
17.371	-3.90346	-5.9448
17.381	-3.9077	-5.94903
17.391	-3.91194	-5.95327
17.401	-3.91618	-5.95751
17.411	-3.92042	-5.96175
17.4209	-3.92466	-5.96599
17.4309	-3.9289	-5.97024
17.4409	-3.93315	-5.97448
17.4509	-3.9374	-5.97873
17.4608	-3.94164	-5.98298
17.4708	-3.94589	-5.98723
17.4808	-3.95015	-5.99148
17.4908	-3.9544	-5.99573
17.5008	-3.95866	-5.99999
17.5107	-3.96291	-6.00425
17.5207	-3.96717	-6.00851
17.5307	-3.97144	-6.01277
17.5407	-3.9757	-6.01703
17.5506	-3.97996	-6.0213
17.5606	-3.98423	-6.02556
17.5706	-3.9885	-6.02983
17.5806	-3.99277	-6.0341
17.5905	-3.99704	-6.03837
17.6005	-4.00131	-6.04264
17.6105	-4.00558	-6.04692
17.6205	-4.00986	-6.05119
17.6305	-4.01414	-6.05547
17.6404	-4.01842	-6.05975
17.6504	-4.0227	-6.06403
17.6604	-4.02698	-6.06832
17.6704	-4.03127	-6.0726
17.6803	-4.03555	-6.07689
17.6903	-4.03984	-6.08117
17.7003	-4.04413	-6.08546
17.7103	-4.04842	-6.08976
17.7203	-4.05272	-6.09405
17.7302	-4.05701	-6.09834
17.7402	-4.06131	-6.10264
17.7502	-4.06561	-6.10694
17.7602	-4.06991	-6.11124
17.7701	-4.07421	-6.11554
17.7801	-4.07851	-6.11984
17.7901	-4.08282	-6.12415
17.8001	-4.08712	-6.12845
17.8101	-4.09143	-6.13276
17.82	-4.09574	-6.13707
17.83	-4.10005	-6.14138
17.84	-4.10436	-6.1457
17.85	-4.10868	-6.15001
17.8599	-4.113	-6.15433
17.8699	-4.11731	-6.15865
17.8799	-4.12163	-6.16297
17.8899	-4.12596	-6.16729
17.8998	-4.13028	-6.17161
17.9098	-4.1346	-6.17594
17.9198	-4.13893	-6.18026
17.9298	-4.14326	-6.18459
17.9398	-4.14759	-6.18892
17.9497	-4.15192	-6.19325
17.9597	-4.15625	-6.19758
17.9697	-4.16059	-6.20192
17.9797	-4.16492	-6.20626
17.9896	-4.16926	-6.21059
17.9996	-4.1736	-6.21493
18.0096	-4.17794	-6.21927
18.0196	-4.18228	-6.22362
18.0296	-4.18663	-6.22796
18.0395	-4.19098	-6.23231
18.0495	-4.19532	-6.23666
18.0595	-4.19967	-6.24101
18.0695	-4.20402	-6.24536
18.0794	-4.20838	-6.24971
18.0894	-4.21273	-6.25406
18.0994	-4.21709	-6.25842
18.1094	-4.22144	-6.26278
18.1194	-4.2258	-6.26714
18.1293	-4.23016	-6.2715
18.1393	-4.23453	-6.27586
18.1493	-4.23889	-6.28022
18.1593	-4.24326	-6.28459
18.1692	-4.24762	-6.28896
18.1792	-4.25199	-6.29332
18.1892	-4.25636	-6.2977
18.1992	-4.26073	-6.30207
18.2092	-4.26511	-6.30644
18.2191	-4.26948	-6.31082
18.2291	-4.27386	-6.31519
18.2391	-4.27824	-6.31957
18.2491	-4.28262	-6.32395
18.259	-4.287	-6.32833
18.269	-4.29138	-6.33272
18.279	-4.29577	-6.3371
18.289	-4.30016	-6.34149
18.2989	-4.30454	-6.34588
18.3089	-4.30893	-6.35027
18.3189	-4.31333	-6.35466
18.3289	-4.31772	-6.35905
18.3389	-4.32211	-6.36345
18.3488	-4.32651	-6.36784
18.3588	-4.33091	-6.37224
18.3688	-4.33531	-6.37664
18.3788	-4.33971	-6.38104
18.3887	-4.34411	-6.38544
18.3987	-4.34851	-6.38985
18.4087	-4.35292	-6.39425
18.4187	-4.35733	-6.39866
18.4287	-4.36174	-6.40307
18.4386	-4.36615	-6.40748
18.4486	-4.37056	-6.41189
18.4586	-4.37497	-6.4163
18.4686	-4.37939	-6.42072
18.4785	-4.3838	-6.42514
18.4885	-4.38822	-6.42956
18.4985	-4.39264	-6.43398
18.5085	-4.39706	-6.4384
18.5185	-4.40149	-6.44282
18.5284	-4.40591	-6.44724
18.5384	-4.41034	-6.45167
18.5484	-4.41477	-6.4561
18.5584	-4.41919	-6.46053
18.5683	-4.42363	-6.46496
18.5783	-4.42806	-6.46939
18.5883	-4.43249	-6.47382
18.5983	-4.43693	-6.47826
18.6083	-4.44136	-6.4827
18.6182	-4.4458	-6.48714
18.6282	-4.45024	-6.49158
18.6382	-4.45469	-6.49602
18.6482	-4.45913	-6.50046
18.6581	-4.46357	-6.50491
18.6681	-4.46802	-6.50935
18.6781	-4.47247	-6.5138
18.6881	-4.47692	-6.51825
18.698	-4.48137	-6.5227
18.708	-4.48582	-6.52715
18.718	-4.49028	-6.53161
18.728	-4.49473	-6.53606
18.738	-4.49919	-6.54052
18.7479	-4.50365	-6.54498
18.7579	-4.50811	-6.54944
18.7679	-4.51257	-6.5539
18.7779	-4.51703	-6.55837
18.7878	-4.5215	-6.56283
18.7978	-4.52596	-6.5673
18.8078	-4.53043	-6.57177
18.8178	-4.5349	-6.57623
18.8278	-4.53937	-6.58071
18.8377	-4.54385	-6.58518
18.8477	-4.54832	-6.58965
18.8577	-4.5528	-6.59413
18.8677	-4.55727	-6.59861
18.8776	-4.56175	-6.60308
18.8876	-4.56623	-6.60756
18.8976	-4.57071	-6.61205
18.9076	-4.5752	-6.61653
18.9176	-4.57968	-6.62101
18.9275	-4.58417	-6.6255
18.9375	-4.58866	-6.62999
18.9475	-4.59314	-6.63448
18.9575	-4.59764	-6.63897
18.9674	-4.60213	-6.64346
18.9774	-4.60662	-6.64795
18.9874	-4.61112	-6.65245
18.9974	-4.61561	-6.65695
19.0074	-4.62011	-6.66144
19.0173	-4.62461	-6.66594
19.0273	-4.62911	-6.67045
19.0373	-4.63362	-6.67495
19.0473	-4.63812	-6.67945
19.0572	-4.64263	-6.68396
19.0672	-4.64713	-6.68847
19.0772	-4.65164	-6.69298
19.0872	-4.65615	-6.69749
19.0971	-4.66066	-6.702
19.1071	-4.66518	-6.70651
19.1171	-4.66969	-6.71103
19.1271	-4.67421	-6.71554
19.1371	-4.67873	-6.72006
19.147	-4.68325	-6.72458
19.157	-4.68777	-6.7291
19.167	-4.69229	-6.73362
19.177	-4.69681	-6.73815
19.1869	-4.70134	-6.74267
19.1969	-4.70586	-6.7472
19.2069	-4.71039	-6.75173
19.2169	-4.71492	-6.75626
19.2269	-4.71945	-6.76079
19.2368	-4.72399	-6.76532
19.2468	-4.72852	-6.76985
19.2568	-4.73306	-6.77439
19.2668	-4.73759	-6.77893
19.2767	-4.74213	-6.78346
19.2867	-4.74667	-6.788
19.2967	-4.75121	-6.79255
19.3067	-4.75576	-6.79709
19.3167	-4.7603	-6.80163
19.3266	-4.76485	-6.80618
19.3366	-4.76939	-6.81073
19.3466	-4.77394	-6.81527
19.3566	-4.77849	-6.81982
19.3665	-4.78304	-6.82438
19.3765	-4.7876	-6.82893
19.3865	-4.79215	-6.83348
19.3965	-4.79671	-6.83804
19.4065	-4.80126	-6.8426
19.4164	-4.80582	-6.84716
19.4264	-4.81038	-6.85172
19.4364	-4.81495	-6.85628
19.4464	-4.81951	-6.86084
19.4563	-4.82407	-6.86541
19.4663	-4.82864	-6.86997
19.4763	-4.83321	-6.87454
19.4863	-4.83778	-6.87911
19.4962	-4.84235	-6.88368
19.5062	-4.84692	-6.88825
19.5162	-4.85149	-6.89282
19.5262	-4.85607	-6.8974
19.5362	-4.86064	-6.90198
19.5461	-4.86522	-6.90655
19.5561	-4.8698	-6.91113
19.5661	-4.87438	-6.91571
19.5761	-4.87896	-6.92029
19.586	-4.88354	-6.92488
19.596	-4.88813	-6.92946
19.606	-4.89272	-6.93405
19.616	-4.8973	-6.93864
19.626	-4.90189	-6.94323
19.6359	-4.90648	-6.94782
19.6459	-4.91107	-6.95241
19.6559	-4.91567	-6.957
19.6659	-4.92026	-6.9616
19.6758	-4.92486	-6.96619
19.6858	-4.92946	-6.97079
19.6958	-4.93406	-6.97539
19.7058	-4.93866	-6.97999
19.7158	-4.94326	-6.98459
19.7257	-4.94786	-6.98919
19.7357	-4.95246	-6.9938
19.7457	-4.95707	-6.9984
19.7557	-4.96168	-7.00301
19.7656	-4.96629	-7.00762
19.7756	-4.9709	-7.01223
19.7856	-4.97551	-7.01684
19.7956	-4.98012	-7.02145
19.8056	-4.98474	-7.02607
19.8155	-4.98935	-7.03068
19.8255	-4.99397	-7.0353
19.8355	-4.99859	-7.03992
19.8455	-5.00321	-7.04454
19.8554	-5.00783	-7.04916
19.8654	-5.01245	-7.05378
19.8754	-5.01708	-7.05841
19.8854	-5.0217	-7.06303
19.8953	-5.02633	-7.06766
19.9053	-5.03096	-7.07229
19.9153	-5.03559	-7.07692
19.9253	-5.04022	-7.08155
19.9353	-5.04485	-7.08618
19.9452	-5.04948	-7.09082
19.9552	-5.05412	-7.09545
19.9652	-5.05875	-7.10009
19.9752	-5.06339	-7.10473
19.9851	-5.06803	-7.10937
19.9951	-5.07267	-7.11401
20.0051	-5.07731	-7.11865
20.0151	-5.08196	-7.12329
20.0251	-5.0866	-7.12794
20.035	-5.09125	-7.13258
20.045	-5.0959	-7.13723
20.055	-5.10055	-7.14188
20.065	-5.1052	-7.14653
20.0749	-5.10985	-7.15118
20.0849	-5.1145	-7.15583
20.0949	-5.11915	-7.16049
20.1049	-5.12381	-7.16514
20.1149	-5.12847	-7.1698
20.1248	-5.13313	-7.17446
20.1348	-5.13779	-7.17912
20.1448	-5.14245	-7.18378
20.1548	-5.14711	-7.18844
20.1647	-5.15177	-7.19311
20.1747	-5.15644	-7.19777
20.1847	-5.1611	-7.20244
20.1947	-5.16577	-7.20711
20.2047	-5.17044	-7.21177
20.2146	-5.17511	-7.21645
20.2246	-5.17978	-7.22112
20.2346	-5.18446	-7.22579
20.2446	-5.18913	-7.23046
20.2545	-5.19381	-7.23514
20.2645	-5.19848	-7.23982
20.2745	-5.20316	-7.2445
20.2845	-5.20784	-7.24918
20.2944	-5.21252	-7.25386
20.3044	-5.21721	-7.25854
20.3144	-5.22189	-7.26322
20.3244	-5.22658	-7.26791
20.3344	-5.23126	-7.2726
20.3443	-5.23595	-7.27728
20.3543	-5.24064	-7.28197
20.3643	-5.24533	-7.28666
20.3743	-5.25002	-7.29136
20.3842	-5.25472	-7.29605
20.3942	-5.25941	-7.30074
20.4042	-5.26411	-7.30544
20.4142	-5.2688	-7.31014
20.4242	-5.2735	-7.31483
20.4341	-5.2782	-7.31953
20.4441	-5.2829	-7.32424
20.4541	-5.2876	-7.32894
20.4641	-5.29231	-7.33364
20.474	-5.29701	-7.33835
20.484	-5.30172	-7.34305
20.494	-5.30643	-7.34776
20.504	-5.31114	-7.35247
20.514	-5.31585	-7.35718
20.5239	-5.32056	-7.36189
20.5339	-5.32527	-7.3666
20.5439	-5.32999	-7.37132
20.5539	-5.3347	-7.37603
20.5638	-5.33942	-7.38075
20.5738	-5.34414	-7.38547
20.5838	-5.34885	-7.39019
20.5938	-5.35358	-7.39491
20.6038	-5.3583	-7.39963
20.6137	-5.36302	-7.40435
20.6237	-5.36774	-7.40908
20.6337	-5.37247	-7.4138
20.6437	-5.3772	-7.41853
20.6536	-5.38193	-7.42326
20.6636	-5.38666	-7.42799
20.6736	-5.39139	-7.43272
20.6836	-5.39612	-7.43745
20.6935	-5.40085	-7.44219
20.7035	-5.40559	-7.44692
20.7135	-5.41032	-7.45166
20.7235	-5.41506	-7.45639
20.7335	-5.4198	-7.46113
20.7434	-5.42454	-7.46587
20.7534	-5.42928	-7.47061
20.7634	-5.43402	-7.47536
20.7734	-5.43877	-7.4801
20.7833	-5.44351	-7.48484
20.7933	-5.44826	-7.48959
20.8033	-5.45301	-7.49434
20.8133	-5.45775	-7.49909
20.8233	-5.4625	-7.50384
20.8332	-5.46726	-7.50859
20.8432	-5.47201	-7.51334
20.8532	-5.47676	-7.51809
20.8632	-5.48152	-7.52285
20.8731	-5.48627	-7.52761
20.8831	-5.49103	-7.53236
20.8931	-5.49579	-7.53712
20.9031	-5.50055	-7.54188
20.9131	-5.50531	-7.54664
20.923	-5.51007	-7.55141
20.933	-5.51484	-7.55617
20.943	-5.5196	-7.56094
20.953	-5.52437	-7.5657
20.9629	-5.52914	-7.57047
20.9729	-5.53391	-7.57524
20.9829	-5.53868	-7.58001
20.9929	-5.54345	-7.58478
21.0029	-5.54822	-7.58955
21.0128	-5.55299	-7.59433
21.0228	-5.55777	-7.5991
21.0328	-5.56254	-7.60388
21.0428	-5.56732	-7.60866
21.0527	-5.5721	-7.61343
21.0627	-5.57688	-7.61821
21.0727	-5.58166	-7.623
21.0827	-5.58644	-7.62778
21.0926	-5.59123	-7.63256
21.1026	-5.59601	-7.63735
21.1126	-5.6008	-7.64213
21.1226	-5.60559	-7.64692
21.1326	-5.61038	-7.65171
21.1425	-5.61517	-7.6565
21.1525	-5.61996	-7.66129
21.1625	-5.62475	-7.66608
21.1725	-5.62954	-7.67088
21.1824	-5.63434	-7.67567
21.1924	-5.63913	-7.68047
21.2024	-5.64393	-7.68526
21.2124	-5.64873	-7.69006
21.2224	-5.65353	-7.69486
21.2323	-5.65833	-7.69966
21.2423	-5.66313	-7.70446
21.2523	-5.66793	-7.70927
21.2623	-5.67274	-7.71407
21.2722	-5.67754	-7.71888
21.2822	-5.68235	-7.72368
21.2922	-5.68716	-7.72849
21.3022	-5.69197	-7.7333
21.3122	-5.69678	-7.73811
21.3221	-5.70159	-7.74292
21.3321	-5.7064	-7.74774
21.3421	-5.71122	-7.75255
21.3521	-5.71603	-7.75737
21.362	-5.72085	-7.76218
21.372	-5.72567	-7.767
21.382	-5.73049	-7.77182
21.392	-5.73531	-7.77664
21.402	-5.74013	-7.78146
21.4119	-5.74495	-7.78628
21.4219	-5.74977	-7.79111
21.4319	-5.7546	-7.79593
21.4419	-5.75942	-7.80076
21.4518	-5.76425	-7.80558
21.4618	-5.76908	-7.81041
21.4718	-5.77391	-7.81524
21.4818	-5.77874	-7.82007
21.4917	-5.78357	-7.8249
21.5017	-5.7884	-7.82974
21.5117	-5.79324	-7.83457
21.5217	-5.79807	-7.83941
21.5317	-5.80291	-7.84424
21.5416	-5.80775	-7.84908
21.5516	-5.81259	-7.85392
21.5616	-5.81743	-7.85876
21.5716	-5.82227	-7.8636
21.5815	-5.82711	-7.86844
21.5915	-5.83196	-7.87329
21.6015	-5.8368	-7.87813
21.6115	-5.84165	-7.88298
21.6215	-5.84649	-7.88783
21.6314	-5.85134	-7.89267
21.6414	-5.85619	-7.89752
21.6514	-5.86104	-7.90237
21.6614	-5.86589	-7.90723
21.6713	-5.87075	-7.91208
21.6813	-5.8756	-7.91693
21.6913	-5.88046	-7.92179
21.7013	-5.88531	-7.92664
21.7113	-5.89017	-7.9315
21.7212	-5.89503	-7.93636
21.7312	-5.89989	-7.94122
21.7412	-5.90475	-7.94608
21.7512	-5.90961	-7.95094
21.7611	-5.91447	-7.95581
21.7711	-5.91934	-7.96067
21.7811	-5.9242	-7.96554
21.7911	-5.92907	-7.9704
21.8011	-5.93394	-7.97527
21.811	-5.93881	-7.98014
21.821	-5.94368	-7.98501
21.831	-5.94855	-7.98988
21.841	-5.95342	-7.99475
21.8509	-5.9583	-7.99963
21.8609	-5.96317	-8.0045
21.8709	-5.96805	-8.00938
21.8809	-5.97292	-8.01426
21.8908	-5.9778	-8.01913
21.9008	-5.98268	-8.02401
21.9108	-5.98756	-8.02889
21.9208	-5.99244	-8.03378
21.9308	-5.99732	-8.03866
21.9407	-6.00221	-8.04354
21.9507	-6.00709	-8.04843
21.9607	-6.01198	-8.05331
21.9707	-6.01687	-8.0582
21.9806	-6.02175	-8.06309
21.9906	-6.02664	-8.06798
22.0006	-6.03153	-8.07287
22.0106	-6.03643	-8.07776
22.0206	-6.04132	-8.08265
22.0305	-6.04621	-8.08755
22.0405	-6.05111	-8.09244
22.0505	-6.056	-8.09734
22.0605	-6.0609	-8.10223
22.0704	-6.0658	-8.10713
22.0804	-6.0707	-8.11203
22.0904	-6.0756	-8.11693
22.1004	-6.0805	-8.12183
22.1104	-6.0854	-8.12674
22.1203	-6.09031	-8.13164
22.1303	-6.09521	-8.13654
22.1403	-6.10012	-8.14145
22.1503	-6.10502	-8.14636
22.1602	-6.10993	-8.15127
22.1702	-6.11484	-8.15618
22.1802	-6.11975	-8.16109
22.1902	-6.12466	-8.166
22.2002	-6.12958	-8.17091
22.2101	-6.13449	-8.17582
22.2201	-6.13941	-8.18074
22.2301	-6.14432	-8.18565
22.2401	-6.14924	-8.19057
22.25	-6.15416	-8.19549
22.26	-6.15907	-8.20041
22.27	-6.164	-8.20533
22.28	-6.16892	-8.21025
22.2899	-6.17384	-8.21517
22.2999	-6.17876	-8.2201
22.3099	-6.18369	-8.22502
22.3199	-6.18861	-8.22995
22.3299	-6.19354	-8.23487
22.3398	-6.19847	-8.2398
22.3498	-6.2034	-8.24473
22.3598	-6.20833	-8.24966
22.3698	-6.21326	-8.25459
22.3797	-6.21819	-8.25952
22.3897	-6.22312	-8.26445
22.3997	-6.22806	-8.26939
22.4097	-6.23299	-8.27432
22.4197	-6.23793	-8.27926
22.4296	-6.24286	-8.2842
22.4396	-6.2478	-8.28914
22.4496	-6.25274	-8.29408
22.4596	-6.25768	-8.29902
22.4695	-6.26263	-8.30396
22.4795	-6.26757	-8.3089
22.4895	-6.27251	-8.31384
22.4995	-6.27746	-8.31879
22.5095	-6.2824	-8.32374
22.5194	-6.28735	-8.32868
22.5294	-6.2923	-8.33363
22.5394	-6.29725	-8.33858
22.5494	-6.3022	-8.34353
22.5593	-6.30715	-8.34848
22.5693	-6.3121	-8.35343
22.5793	-6.31705	-8.35839
22.5893	-6.32201	-8.36334
22.5992	-6.32696	-8.3683
22.6092	-6.33192	-8.37325
22.6192	-6.33688	-8.37821
22.6292	-6.34183	-8.38317
22.6392	-6.34679	-8.38813
22.6491	-6.35176	-8.39309
22.6591	-6.35672	-8.39805
22.6691	-6.36168	-8.40301
22.6791	-6.36664	-8.40798
22.689	-6.37161	-8.41294
22.699	-6.37657	-8.41791
22.709	-6.38154	-8.42287
22.719	-6.38651	-8.42784
22.729	-6.39148	-8.43281
22.7389	-6.39645	-8.43778
22.7489	-6.40142	-8.44275
22.7589	-6.40639	-8.44772
22.7689	-6.41136	-8.4527
22.7788	-6.41634	-8.45767
22.7888	-6.42131	-8.46264
22.7988	-6.42629	-8.46762
22.8088	-6.43126	-8.4726
22.8188	-6.43624	-8.47758
22.8287	-6.44122	-8.48255
22.8387	-6.4462	-8.48754
22.8487	-6.45118	-8.49252
22.8587	-6.45617	-8.4975
22.8686	-6.46115	-8.50248
22.8786	-6.46613	-8.50747
22.8886	-6.47112	-8.51245
22.8986	-6.4761	-8.51744
22.9086	-6.48109	-8.52242
22.9185	-6.48608	-8.52741
22.9285	-6.49107	-8.5324
22.9385	-6.49606	-8.53739
22.9485	-6.50105	-8.54238
22.9584	-6.50604	-8.54738
22.9684	-6.51104	-8.55237
22.9784	-6.51603	-8.55736
22.9884	-6.52103	-8.56236
22.9983	-6.52602	-8.56735
23.0083	-6.53102	-8.57235
23.0183	-6.53602	-8.57735
23.0283	-6.54102	-8.58235
23.0383	-6.54602	-8.58735
23.0482	-6.55102	-8.59235
23.0582	-6.55602	-8.59735
23.0682	-6.56102	-8.60236
23.0782	-6.56603	-8.60736
23.0881	-6.57103	-8.61237
23.0981	-6.57604	-8.61737
23.1081	-6.58105	-8.62238
23.1181	-6.58605	-8.62739
23.1281	-6.59106	-8.6324
23.138	-6.59607	-8.63741
23.148	-6.60109	-8.64242
23.158	-6.6061	-8.64743
23.168	-6.61111	-8.65244
23.1779	-6.61612	-8.65746
23.1879	-6.62114	-8.66247
23.1979	-6.62616	-8.66749
23.2079	-6.63117	-8.67251
23.2179	-6.63619	-8.67752
23.2278	-6.64121	-8.68254
23.2378	-6.64623	-8.68756
23.2478	-6.65125	-8.69258
23.2578	-6.65627	-8.69761
23.2677	-6.6613	-8.70263
23.2777	-6.66632	-8.70765
23.2877	-6.67134	-8.71268
23.2977	-6.67637	-8.7177
23.3077	-6.6814	-8.72273
23.3176	-6.68642	-8.72776
23.3276	-6.69145	-8.73279
23.3376	-6.69648	-8.73782
23.3476	-6.70151	-8.74285
23.3575	-6.70654	-8.74788
23.3675	-6.71158	-8.75291
23.3775	-6.71661	-8.75794
23.3875	-6.72164	-8.76298
23.3974	-6.72668	-8.76801
23.4074	-6.73172	-8.77305
23.4174	-6.73675	-8.77809
23.4274	-6.74179	-8.78312
23.4374	-6.74683	-8.78816
23.4473	-6.75187	-8.7932
23.4573	-6.75691	-8.79825
23.4673	-6.76195	-8.80329
23.4773	-6.767	-8.80833
23.4872	-6.77204	-8.81337
23.4972	-6.77709	-8.81842
23.5072	-6.78213	-8.82346
23.5172	-6.78718	-8.82851
23.5272	-6.79223	-8.83356
23.5371	-6.79728	-8.83861
23.5471	-6.80232	-8.84366
23.5571	-6.80738	-8.84871
23.5671	-6.81243	-8.85376
23.577	-6.81748	-8.85881
23.587	-6.82253	-8.86387
23.597	-6.82759	-8.86892
23.607	-6.83264	-8.87397
23.617	-6.8377	-8.87903
23.6269	-6.84276	-8.88409
23.6369	-6.84781	-8.88915
23.6469	-6.85287	-8.8942
23.6569	-6.85793	-8.89926
23.6668	-6.86299	-8.90433
23.6768	-6.86805	-8.90939
23.6868	-6.87312	-8.91445
23.6968	-6.87818	-8.91951
23.7068	-6.88324	-8.92458
23.7167	-6.88831	-8.92964
23.7267	-6.89338	-8.93471
23.7367	-6.89844	-8.93978
23.7467	-6.90351	-8.94484
23.7566	-6.90858	-8.94991
23.7666	-6.91365	-8.95498
23.7766	-6.91872	-8.96005
23.7866	-6.92379	-8.96513
23.7965	-6.92887	-8.9702
23.8065	-6.93394	-8.97527
23.8165	-6.93901	-8.98035
23.8265	-6.94409	-8.98542
23.8365	-6.94917	-8.9905
23.8464	-6.95424	-8.99558
23.8564	-6.95932	-9.00065
23.8664	-6.9644	-9.00573
23.8764	-6.96948	-9.01081
23.8863	-6.97456	-9.01589
23.8963	-6.97964	-9.02098
23.9063	-6.98473	-9.02606
23.9163	-6.98981	-9.03114
23.9263	-6.99489	-9.03623
23.9362	-6.99998	-9.04131
23.9462	-7.00507	-9.0464
23.9562	-7.01015	-9.05149
23.9662	-7.01524	-9.05657
23.9761	-7.02033	-9.06166
23.9861	-7.02542	-9.06675
23.9961	-7.03051	-9.07184
24.0061	-7.0356	-9.07694
24.0161	-7.04069	-9.08203
24.026	-7.04579	-9.08712
24.036	-7.05088	-9.09222
24.046	-7.05598	-9.09731
24.056	-7.06107	-9.10241
24.0659	-7.06617	-9.1075
24.0759	-7.07127	-9.1126
24.0859	-7.07637	-9.1177
24.0959	-7.08147	-9.1228
24.1059	-7.08657	-9.1279
24.1158	-7.09167	-9.133
24.1258	-7.09677	-9.1381
24.1358	-7.10187	-9.14321
24.1458	-7.10698	-9.14831
24.1557	-7.11208	-9.15342
24.1657	-7.11719	-9.15852
24.1757	-7.12229	-9.16363
24.1857	-7.1274	-9.16874
24.1956	-7.13251	-9.17384
24.2056	-7.13762	-9.17895
24.2156	-7.14273	-9.18406
24.2256	-7.14784	-9.18917
24.2356	-7.15295	-9.19429
24.2455	-7.15807	-9.1994
24.2555	-7.16318	-9.20451
24.2655	-7.16829	-9.20963
24.2755	-7.17341	-9.21474
24.2854	-7.17852	-9.21986
24.2954	-7.18364	-9.22497
24.3054	-7.18876	-9.23009
24.3154	-7.19388	-9.23521
24.3254	-7.199	-9.24033
24.3353	-7.20412	-9.24545
24.3453	-7.20924	-9.25057
24.3553	-7.21436	-9.25569
24.3653	-7.21948	-9.26082
24.3752	-7.22461	-9.26594
24.3852	-7.22973	-9.27107
24.3952	-7.23486	-9.27619
24.4052	-7.23998	-9.28132
24.4152	-7.24511	-9.28645
24.4251	-7.25024	-9.29157
24.4351	-7.25537	-9.2967
24.4451	-7.2605	-9.30183
24.4551	-7.26563	-9.30696
24.465	-7.27076	-9.31209
24.475	-7.27589	-9.31723
24.485	-7.28103	-9.32236
24.495	-7.28616	-9.32749
24.505	-7.29129	-9.33263
24.5149	-7.29643	-9.33776
24.5249	-7.30157	-9.3429
24.5349	-7.3067	-9.34804
24.5449	-7.31184	-9.35318
24.5548	-7.31698	-9.35831
24.5648	-7.32212	-9.36345
24.5748	-7.32726	-9.36859
24.5848	-7.3324	-9.37374
24.5947	-7.33755	-9.37888
