Freq_GHz	Norm_dB_model	Model_dBm_5mA
8.13188	-0.698334	-4.67784
8.14186	-0.700062	-4.67957
8.15184	-0.701792	-4.6813
8.16182	-0.703525	-4.68303
8.17179	-0.70526	-4.68476
8.18177	-0.706996	-4.6865
8.19175	-0.708736	-4.68824
8.20173	-0.710477	-4.68998
8.2117	-0.71222	-4.69172
8.22168	-0.713966	-4.69347
8.23166	-0.715714	-4.69522
8.24164	-0.717463	-4.69697
8.25161	-0.719215	-4.69872
8.26159	-0.72097	-4.70047
8.27157	-0.722726	-4.70223
8.28155	-0.724485	-4.70399
8.29152	-0.726245	-4.70575
8.3015	-0.728008	-4.70751
8.31148	-0.729773	-4.70928
8.32146	-0.731541	-4.71105
8.33143	-0.73331	-4.71281
8.34141	-0.735082	-4.71459
8.35139	-0.736855	-4.71636
8.36137	-0.738631	-4.71814
8.37134	-0.740409	-4.71991
8.38132	-0.742189	-4.72169
8.3913	-0.743972	-4.72348
8.40128	-0.745756	-4.72526
8.41125	-0.747543	-4.72705
8.42123	-0.749332	-4.72884
8.43121	-0.751123	-4.73063
8.44119	-0.752916	-4.73242
8.45116	-0.754712	-4.73422
8.46114	-0.756509	-4.73601
8.47112	-0.758309	-4.73781
8.4811	-0.760111	-4.73962
8.49107	-0.761915	-4.74142
8.50105	-0.763721	-4.74323
8.51103	-0.76553	-4.74503
8.52101	-0.76734	-4.74684
8.53098	-0.769153	-4.74866
8.54096	-0.770968	-4.75047
8.55094	-0.772785	-4.75229
8.56092	-0.774604	-4.75411
8.57089	-0.776426	-4.75593
8.58087	-0.778249	-4.75775
8.59085	-0.780075	-4.75958
8.60083	-0.781903	-4.76141
8.6108	-0.783733	-4.76324
8.62078	-0.785565	-4.76507
8.63076	-0.787399	-4.7669
8.64074	-0.789236	-4.76874
8.65071	-0.791075	-4.77058
8.66069	-0.792916	-4.77242
8.67067	-0.794759	-4.77426
8.68065	-0.796604	-4.77611
8.69062	-0.798451	-4.77796
8.7006	-0.800301	-4.77981
8.71058	-0.802153	-4.78166
8.72056	-0.804007	-4.78351
8.73053	-0.805863	-4.78537
8.74051	-0.807721	-4.78723
8.75049	-0.809581	-4.78909
8.76047	-0.811444	-4.79095
8.77044	-0.813309	-4.79281
8.78042	-0.815176	-4.79468
8.7904	-0.817045	-4.79655
8.80038	-0.818916	-4.79842
8.81035	-0.820789	-4.80029
8.82033	-0.822665	-4.80217
8.83031	-0.824543	-4.80405
8.84029	-0.826422	-4.80593
8.85026	-0.828305	-4.80781
8.86024	-0.830189	-4.80969
8.87022	-0.832075	-4.81158
8.8802	-0.833964	-4.81347
8.89017	-0.835855	-4.81536
8.90015	-0.837747	-4.81725
8.91013	-0.839643	-4.81915
8.92011	-0.84154	-4.82104
8.93008	-0.843439	-4.82294
8.94006	-0.845341	-4.82485
8.95004	-0.847245	-4.82675
8.96002	-0.84915	-4.82866
8.96999	-0.851059	-4.83056
8.97997	-0.852969	-4.83247
8.98995	-0.854881	-4.83439
8.99992	-0.856796	-4.8363
9.0099	-0.858713	-4.83822
9.01988	-0.860631	-4.84014
9.02986	-0.862553	-4.84206
9.03983	-0.864476	-4.84398
9.04981	-0.866401	-4.84591
9.05979	-0.868329	-4.84783
9.06977	-0.870259	-4.84976
9.07974	-0.87219	-4.8517
9.08972	-0.874125	-4.85363
9.0997	-0.876061	-4.85557
9.10968	-0.877999	-4.8575
9.11965	-0.87994	-4.85944
9.12963	-0.881883	-4.86139
9.13961	-0.883827	-4.86333
9.14959	-0.885775	-4.86528
9.15956	-0.887724	-4.86723
9.16954	-0.889675	-4.86918
9.17952	-0.891629	-4.87113
9.1895	-0.893585	-4.87309
9.19947	-0.895542	-4.87505
9.20945	-0.897503	-4.87701
9.21943	-0.899465	-4.87897
9.22941	-0.901429	-4.88093
9.23938	-0.903396	-4.8829
9.24936	-0.905365	-4.88487
9.25934	-0.907335	-4.88684
9.26932	-0.909309	-4.88881
9.27929	-0.911284	-4.89079
9.28927	-0.913261	-4.89277
9.29925	-0.915241	-4.89475
9.30923	-0.917223	-4.89673
9.3192	-0.919206	-4.89871
9.32918	-0.921193	-4.9007
9.33916	-0.923181	-4.90269
9.34914	-0.925171	-4.90468
9.35911	-0.927164	-4.90667
9.36909	-0.929158	-4.90866
9.37907	-0.931155	-4.91066
9.38905	-0.933154	-4.91266
9.39902	-0.935156	-4.91466
9.409	-0.937159	-4.91666
9.41898	-0.939165	-4.91867
9.42896	-0.941172	-4.92068
9.43893	-0.943182	-4.92269
9.44891	-0.945194	-4.9247
9.45889	-0.947209	-4.92671
9.46887	-0.949225	-4.92873
9.47884	-0.951244	-4.93075
9.48882	-0.953264	-4.93277
9.4988	-0.955287	-4.93479
9.50878	-0.957312	-4.93682
9.51875	-0.959339	-4.93884
9.52873	-0.961369	-4.94087
9.53871	-0.9634	-4.94291
9.54869	-0.965434	-4.94494
9.55866	-0.96747	-4.94697
9.56864	-0.969508	-4.94901
9.57862	-0.971548	-4.95105
9.5886	-0.973591	-4.9531
9.59857	-0.975635	-4.95514
9.60855	-0.977682	-4.95719
9.61853	-0.979731	-4.95924
9.62851	-0.981782	-4.96129
9.63848	-0.983835	-4.96334
9.64846	-0.98589	-4.96539
9.65844	-0.987948	-4.96745
9.66842	-0.990007	-4.96951
9.67839	-0.992069	-4.97157
9.68837	-0.994133	-4.97364
9.69835	-0.9962	-4.9757
9.70833	-0.998268	-4.97777
9.7183	-1.00034	-4.97984
9.72828	-1.00241	-4.98192
9.73826	-1.00449	-4.98399
9.74824	-1.00656	-4.98607
9.75821	-1.00864	-4.98815
9.76819	-1.01072	-4.99023
9.77817	-1.01281	-4.99231
9.78815	-1.01489	-4.9944
9.79812	-1.01698	-4.99648
9.8081	-1.01907	-4.99857
9.81808	-1.02116	-5.00067
9.82806	-1.02326	-5.00276
9.83803	-1.02535	-5.00486
9.84801	-1.02745	-5.00696
9.85799	-1.02955	-5.00906
9.86797	-1.03166	-5.01116
9.87794	-1.03376	-5.01327
9.88792	-1.03587	-5.01537
9.8979	-1.03798	-5.01748
9.90788	-1.04009	-5.01959
9.91785	-1.0422	-5.02171
9.92783	-1.04432	-5.02382
9.93781	-1.04644	-5.02594
9.94779	-1.04856	-5.02806
9.95776	-1.05068	-5.03018
9.96774	-1.0528	-5.03231
9.97772	-1.05493	-5.03444
9.9877	-1.05706	-5.03656
9.99767	-1.05919	-5.0387
10.0077	-1.06132	-5.04083
10.0176	-1.06346	-5.04296
10.0276	-1.0656	-5.0451
10.0376	-1.06774	-5.04724
10.0476	-1.06988	-5.04938
10.0575	-1.07202	-5.05153
10.0675	-1.07417	-5.05367
10.0775	-1.07632	-5.05582
10.0875	-1.07847	-5.05797
10.0974	-1.08062	-5.06012
10.1074	-1.08277	-5.06228
10.1174	-1.08493	-5.06444
10.1274	-1.08709	-5.0666
10.1374	-1.08925	-5.06876
10.1473	-1.09142	-5.07092
10.1573	-1.09358	-5.07309
10.1673	-1.09575	-5.07525
10.1773	-1.09792	-5.07742
10.1872	-1.10009	-5.0796
10.1972	-1.10227	-5.08177
10.2072	-1.10444	-5.08395
10.2172	-1.10662	-5.08612
10.2272	-1.1088	-5.08831
10.2371	-1.11098	-5.09049
10.2471	-1.11317	-5.09267
10.2571	-1.11536	-5.09486
10.2671	-1.11755	-5.09705
10.277	-1.11974	-5.09924
10.287	-1.12193	-5.10143
10.297	-1.12413	-5.10363
10.307	-1.12632	-5.10583
10.317	-1.12852	-5.10803
10.3269	-1.13073	-5.11023
10.3369	-1.13293	-5.11244
10.3469	-1.13514	-5.11464
10.3569	-1.13735	-5.11685
10.3668	-1.13956	-5.11906
10.3768	-1.14177	-5.12127
10.3868	-1.14399	-5.12349
10.3968	-1.1462	-5.12571
10.4068	-1.14842	-5.12793
10.4167	-1.15064	-5.13015
10.4267	-1.15287	-5.13237
10.4367	-1.15509	-5.1346
10.4467	-1.15732	-5.13683
10.4566	-1.15955	-5.13906
10.4666	-1.16178	-5.14129
10.4766	-1.16402	-5.14352
10.4866	-1.16626	-5.14576
10.4965	-1.1685	-5.148
10.5065	-1.17074	-5.15024
10.5165	-1.17298	-5.15248
10.5265	-1.17523	-5.15473
10.5365	-1.17747	-5.15698
10.5464	-1.17972	-5.15923
10.5564	-1.18197	-5.16148
10.5664	-1.18423	-5.16373
10.5764	-1.18648	-5.16599
10.5863	-1.18874	-5.16825
10.5963	-1.191	-5.17051
10.6063	-1.19327	-5.17277
10.6163	-1.19553	-5.17504
10.6263	-1.1978	-5.1773
10.6362	-1.20007	-5.17957
10.6462	-1.20234	-5.18184
10.6562	-1.20461	-5.18412
10.6662	-1.20689	-5.18639
10.6761	-1.20916	-5.18867
10.6861	-1.21144	-5.19095
10.6961	-1.21373	-5.19323
10.7061	-1.21601	-5.19552
10.7161	-1.2183	-5.1978
10.726	-1.22059	-5.20009
10.736	-1.22288	-5.20238
10.746	-1.22517	-5.20467
10.756	-1.22746	-5.20697
10.7659	-1.22976	-5.20927
10.7759	-1.23206	-5.21156
10.7859	-1.23436	-5.21387
10.7959	-1.23666	-5.21617
10.8059	-1.23897	-5.21847
10.8158	-1.24128	-5.22078
10.8258	-1.24359	-5.22309
10.8358	-1.2459	-5.2254
10.8458	-1.24821	-5.22772
10.8557	-1.25053	-5.23004
10.8657	-1.25285	-5.23235
10.8757	-1.25517	-5.23467
10.8857	-1.25749	-5.237
10.8956	-1.25982	-5.23932
10.9056	-1.26214	-5.24165
10.9156	-1.26447	-5.24398
10.9256	-1.26681	-5.24631
10.9356	-1.26914	-5.24864
10.9455	-1.27147	-5.25098
10.9555	-1.27381	-5.25332
10.9655	-1.27615	-5.25566
10.9755	-1.27849	-5.258
10.9854	-1.28084	-5.26034
10.9954	-1.28319	-5.26269
11.0054	-1.28553	-5.26504
11.0154	-1.28788	-5.26739
11.0254	-1.29024	-5.26974
11.0353	-1.29259	-5.2721
11.0453	-1.29495	-5.27445
11.0553	-1.29731	-5.27681
11.0653	-1.29967	-5.27918
11.0752	-1.30203	-5.28154
11.0852	-1.3044	-5.2839
11.0952	-1.30677	-5.28627
11.1052	-1.30914	-5.28864
11.1152	-1.31151	-5.29101
11.1251	-1.31388	-5.29339
11.1351	-1.31626	-5.29577
11.1451	-1.31864	-5.29814
11.1551	-1.32102	-5.30052
11.165	-1.3234	-5.30291
11.175	-1.32579	-5.30529
11.185	-1.32818	-5.30768
11.195	-1.33056	-5.31007
11.205	-1.33296	-5.31246
11.2149	-1.33535	-5.31485
11.2249	-1.33775	-5.31725
11.2349	-1.34014	-5.31965
11.2449	-1.34254	-5.32205
11.2548	-1.34495	-5.32445
11.2648	-1.34735	-5.32685
11.2748	-1.34976	-5.32926
11.2848	-1.35216	-5.33167
11.2947	-1.35458	-5.33408
11.3047	-1.35699	-5.33649
11.3147	-1.3594	-5.33891
11.3247	-1.36182	-5.34132
11.3347	-1.36424	-5.34374
11.3446	-1.36666	-5.34617
11.3546	-1.36908	-5.34859
11.3646	-1.37151	-5.35101
11.3746	-1.37394	-5.35344
11.3845	-1.37637	-5.35587
11.3945	-1.3788	-5.3583
11.4045	-1.38123	-5.36074
11.4145	-1.38367	-5.36317
11.4245	-1.38611	-5.36561
11.4344	-1.38855	-5.36805
11.4444	-1.39099	-5.3705
11.4544	-1.39344	-5.37294
11.4644	-1.39588	-5.37539
11.4743	-1.39833	-5.37784
11.4843	-1.40078	-5.38029
11.4943	-1.40324	-5.38274
11.5043	-1.40569	-5.3852
11.5143	-1.40815	-5.38766
11.5242	-1.41061	-5.39012
11.5342	-1.41307	-5.39258
11.5442	-1.41554	-5.39504
11.5542	-1.418	-5.39751
11.5641	-1.42047	-5.39998
11.5741	-1.42294	-5.40245
11.5841	-1.42541	-5.40492
11.5941	-1.42789	-5.40739
11.6041	-1.43037	-5.40987
11.614	-1.43285	-5.41235
11.624	-1.43533	-5.41483
11.634	-1.43781	-5.41731
11.644	-1.4403	-5.4198
11.6539	-1.44278	-5.42229
11.6639	-1.44527	-5.42478
11.6739	-1.44776	-5.42727
11.6839	-1.45026	-5.42976
11.6938	-1.45275	-5.43226
11.7038	-1.45525	-5.43476
11.7138	-1.45775	-5.43726
11.7238	-1.46026	-5.43976
11.7338	-1.46276	-5.44226
11.7437	-1.46527	-5.44477
11.7537	-1.46778	-5.44728
11.7637	-1.47029	-5.44979
11.7737	-1.4728	-5.4523
11.7836	-1.47531	-5.45482
11.7936	-1.47783	-5.45734
11.8036	-1.48035	-5.45986
11.8136	-1.48287	-5.46238
11.8236	-1.4854	-5.4649
11.8335	-1.48792	-5.46743
11.8435	-1.49045	-5.46995
11.8535	-1.49298	-5.47248
11.8635	-1.49551	-5.47502
11.8734	-1.49805	-5.47755
11.8834	-1.50058	-5.48009
11.8934	-1.50312	-5.48263
11.9034	-1.50566	-5.48517
11.9134	-1.50821	-5.48771
11.9233	-1.51075	-5.49025
11.9333	-1.5133	-5.4928
11.9433	-1.51585	-5.49535
11.9533	-1.5184	-5.4979
11.9632	-1.52095	-5.50046
11.9732	-1.52351	-5.50301
11.9832	-1.52606	-5.50557
11.9932	-1.52862	-5.50813
12.0032	-1.53119	-5.51069
12.0131	-1.53375	-5.51325
12.0231	-1.53632	-5.51582
12.0331	-1.53888	-5.51839
12.0431	-1.54145	-5.52096
12.053	-1.54403	-5.52353
12.063	-1.5466	-5.52611
12.073	-1.54918	-5.52868
12.083	-1.55176	-5.53126
12.0929	-1.55434	-5.53384
12.1029	-1.55692	-5.53643
12.1129	-1.55951	-5.53901
12.1229	-1.56209	-5.5416
12.1329	-1.56468	-5.54419
12.1428	-1.56727	-5.54678
12.1528	-1.56987	-5.54937
12.1628	-1.57246	-5.55197
12.1728	-1.57506	-5.55457
12.1827	-1.57766	-5.55717
12.1927	-1.58026	-5.55977
12.2027	-1.58287	-5.56237
12.2127	-1.58547	-5.56498
12.2227	-1.58808	-5.56759
12.2326	-1.59069	-5.5702
12.2426	-1.59331	-5.57281
12.2526	-1.59592	-5.57543
12.2626	-1.59854	-5.57804
12.2725	-1.60116	-5.58066
12.2825	-1.60378	-5.58328
12.2925	-1.6064	-5.58591
12.3025	-1.60903	-5.58853
12.3125	-1.61165	-5.59116
12.3224	-1.61428	-5.59379
12.3324	-1.61691	-5.59642
12.3424	-1.61955	-5.59905
12.3524	-1.62218	-5.60169
12.3623	-1.62482	-5.60433
12.3723	-1.62746	-5.60697
12.3823	-1.6301	-5.60961
12.3923	-1.63275	-5.61225
12.4023	-1.6354	-5.6149
12.4122	-1.63804	-5.61755
12.4222	-1.64069	-5.6202
12.4322	-1.64335	-5.62285
12.4422	-1.646	-5.62551
12.4521	-1.64866	-5.62816
12.4621	-1.65132	-5.63082
12.4721	-1.65398	-5.63348
12.4821	-1.65664	-5.63615
12.492	-1.65931	-5.63881
12.502	-1.66197	-5.64148
12.512	-1.66464	-5.64415
12.522	-1.66732	-5.64682
12.532	-1.66999	-5.64949
12.5419	-1.67267	-5.65217
12.5519	-1.67534	-5.65485
12.5619	-1.67802	-5.65753
12.5719	-1.68071	-5.66021
12.5818	-1.68339	-5.66289
12.5918	-1.68608	-5.66558
12.6018	-1.68876	-5.66827
12.6118	-1.69145	-5.67096
12.6218	-1.69415	-5.67365
12.6317	-1.69684	-5.67635
12.6417	-1.69954	-5.67904
12.6517	-1.70224	-5.68174
12.6617	-1.70494	-5.68444
12.6716	-1.70764	-5.68715
12.6816	-1.71035	-5.68985
12.6916	-1.71305	-5.69256
12.7016	-1.71576	-5.69527
12.7116	-1.71848	-5.69798
12.7215	-1.72119	-5.70069
12.7315	-1.7239	-5.70341
12.7415	-1.72662	-5.70613
12.7515	-1.72934	-5.70885
12.7614	-1.73206	-5.71157
12.7714	-1.73479	-5.71429
12.7814	-1.73751	-5.71702
12.7914	-1.74024	-5.71975
12.8014	-1.74297	-5.72248
12.8113	-1.74571	-5.72521
12.8213	-1.74844	-5.72794
12.8313	-1.75118	-5.73068
12.8413	-1.75391	-5.73342
12.8512	-1.75666	-5.73616
12.8612	-1.7594	-5.7389
12.8712	-1.76214	-5.74165
12.8812	-1.76489	-5.74439
12.8911	-1.76764	-5.74714
12.9011	-1.77039	-5.7499
12.9111	-1.77314	-5.75265
12.9211	-1.7759	-5.7554
12.9311	-1.77866	-5.75816
12.941	-1.78142	-5.76092
12.951	-1.78418	-5.76368
12.961	-1.78694	-5.76645
12.971	-1.78971	-5.76921
12.9809	-1.79247	-5.77198
12.9909	-1.79524	-5.77475
13.0009	-1.79802	-5.77752
13.0109	-1.80079	-5.7803
13.0209	-1.80357	-5.78307
13.0308	-1.80635	-5.78585
13.0408	-1.80913	-5.78863
13.0508	-1.81191	-5.79141
13.0608	-1.81469	-5.7942
13.0707	-1.81748	-5.79698
13.0807	-1.82027	-5.79977
13.0907	-1.82306	-5.80256
13.1007	-1.82585	-5.80536
13.1107	-1.82865	-5.80815
13.1206	-1.83144	-5.81095
13.1306	-1.83424	-5.81375
13.1406	-1.83704	-5.81655
13.1506	-1.83985	-5.81935
13.1605	-1.84265	-5.82216
13.1705	-1.84546	-5.82496
13.1805	-1.84827	-5.82777
13.1905	-1.85108	-5.83058
13.2005	-1.85389	-5.8334
13.2104	-1.85671	-5.83621
13.2204	-1.85953	-5.83903
13.2304	-1.86235	-5.84185
13.2404	-1.86517	-5.84467
13.2503	-1.86799	-5.8475
13.2603	-1.87082	-5.85032
13.2703	-1.87365	-5.85315
13.2803	-1.87648	-5.85598
13.2902	-1.87931	-5.85881
13.3002	-1.88214	-5.86165
13.3102	-1.88498	-5.86448
13.3202	-1.88782	-5.86732
13.3302	-1.89066	-5.87016
13.3401	-1.8935	-5.87301
13.3501	-1.89635	-5.87585
13.3601	-1.89919	-5.8787
13.3701	-1.90204	-5.88155
13.38	-1.90489	-5.8844
13.39	-1.90774	-5.88725
13.4	-1.9106	-5.8901
13.41	-1.91346	-5.89296
13.42	-1.91631	-5.89582
13.4299	-1.91918	-5.89868
13.4399	-1.92204	-5.90154
13.4499	-1.9249	-5.90441
13.4599	-1.92777	-5.90728
13.4698	-1.93064	-5.91015
13.4798	-1.93351	-5.91302
13.4898	-1.93639	-5.91589
13.4998	-1.93926	-5.91877
13.5098	-1.94214	-5.92164
13.5197	-1.94502	-5.92452
13.5297	-1.9479	-5.9274
13.5397	-1.95078	-5.93029
13.5497	-1.95367	-5.93317
13.5596	-1.95656	-5.93606
13.5696	-1.95945	-5.93895
13.5796	-1.96234	-5.94184
13.5896	-1.96523	-5.94474
13.5995	-1.96813	-5.94763
13.6095	-1.97103	-5.95053
13.6195	-1.97393	-5.95343
13.6295	-1.97683	-5.95633
13.6395	-1.97973	-5.95924
13.6494	-1.98264	-5.96215
13.6594	-1.98555	-5.96505
13.6694	-1.98846	-5.96796
13.6794	-1.99137	-5.97088
13.6893	-1.99429	-5.97379
13.6993	-1.9972	-5.97671
13.7093	-2.00012	-5.97963
13.7193	-2.00304	-5.98255
13.7293	-2.00597	-5.98547
13.7392	-2.00889	-5.98839
13.7492	-2.01182	-5.99132
13.7592	-2.01475	-5.99425
13.7692	-2.01768	-5.99718
13.7791	-2.02061	-6.00011
13.7891	-2.02354	-6.00305
13.7991	-2.02648	-6.00599
13.8091	-2.02942	-6.00893
13.8191	-2.03236	-6.01187
13.829	-2.03531	-6.01481
13.839	-2.03825	-6.01776
13.849	-2.0412	-6.0207
13.859	-2.04415	-6.02365
13.8689	-2.0471	-6.0266
13.8789	-2.05005	-6.02956
13.8889	-2.05301	-6.03251
13.8989	-2.05596	-6.03547
13.9089	-2.05892	-6.03843
13.9188	-2.06189	-6.04139
13.9288	-2.06485	-6.04435
13.9388	-2.06781	-6.04732
13.9488	-2.07078	-6.05029
13.9587	-2.07375	-6.05326
13.9687	-2.07672	-6.05623
13.9787	-2.0797	-6.0592
13.9887	-2.08267	-6.06218
13.9986	-2.08565	-6.06516
14.0086	-2.08863	-6.06814
14.0186	-2.09161	-6.07112
14.0286	-2.0946	-6.0741
14.0386	-2.09758	-6.07709
14.0485	-2.10057	-6.08008
14.0585	-2.10356	-6.08307
14.0685	-2.10655	-6.08606
14.0785	-2.10955	-6.08905
14.0884	-2.11254	-6.09205
14.0984	-2.11554	-6.09505
14.1084	-2.11854	-6.09805
14.1184	-2.12154	-6.10105
14.1284	-2.12455	-6.10405
14.1383	-2.12755	-6.10706
14.1483	-2.13056	-6.11007
14.1583	-2.13357	-6.11308
14.1683	-2.13658	-6.11609
14.1782	-2.1396	-6.1191
14.1882	-2.14262	-6.12212
14.1982	-2.14563	-6.12514
14.2082	-2.14865	-6.12816
14.2182	-2.15168	-6.13118
14.2281	-2.1547	-6.13421
14.2381	-2.15773	-6.13723
14.2481	-2.16076	-6.14026
14.2581	-2.16379	-6.14329
14.268	-2.16682	-6.14632
14.278	-2.16985	-6.14936
14.288	-2.17289	-6.15239
14.298	-2.17593	-6.15543
14.308	-2.17897	-6.15847
14.3179	-2.18201	-6.16152
14.3279	-2.18506	-6.16456
14.3379	-2.1881	-6.16761
14.3479	-2.19115	-6.17066
14.3578	-2.1942	-6.17371
14.3678	-2.19725	-6.17676
14.3778	-2.20031	-6.17981
14.3878	-2.20337	-6.18287
14.3977	-2.20642	-6.18593
14.4077	-2.20948	-6.18899
14.4177	-2.21255	-6.19205
14.4277	-2.21561	-6.19512
14.4377	-2.21868	-6.19818
14.4476	-2.22175	-6.20125
14.4576	-2.22482	-6.20432
14.4676	-2.22789	-6.2074
14.4776	-2.23097	-6.21047
14.4875	-2.23404	-6.21355
14.4975	-2.23712	-6.21663
14.5075	-2.2402	-6.21971
14.5175	-2.24328	-6.22279
14.5275	-2.24637	-6.22587
14.5374	-2.24946	-6.22896
14.5474	-2.25254	-6.23205
14.5574	-2.25564	-6.23514
14.5674	-2.25873	-6.23823
14.5773	-2.26182	-6.24133
14.5873	-2.26492	-6.24442
14.5973	-2.26802	-6.24752
14.6073	-2.27112	-6.25062
14.6173	-2.27422	-6.25373
14.6272	-2.27733	-6.25683
14.6372	-2.28043	-6.25994
14.6472	-2.28354	-6.26305
14.6572	-2.28665	-6.26616
14.6671	-2.28977	-6.26927
14.6771	-2.29288	-6.27239
14.6871	-2.296	-6.2755
14.6971	-2.29912	-6.27862
14.7071	-2.30224	-6.28174
14.717	-2.30536	-6.28486
14.727	-2.30848	-6.28799
14.737	-2.31161	-6.29112
14.747	-2.31474	-6.29424
14.7569	-2.31787	-6.29737
14.7669	-2.321	-6.30051
14.7769	-2.32414	-6.30364
14.7869	-2.32727	-6.30678
14.7968	-2.33041	-6.30992
14.8068	-2.33355	-6.31306
14.8168	-2.3367	-6.3162
14.8268	-2.33984	-6.31934
14.8368	-2.34299	-6.32249
14.8467	-2.34613	-6.32564
14.8567	-2.34929	-6.32879
14.8667	-2.35244	-6.33194
14.8767	-2.35559	-6.3351
14.8866	-2.35875	-6.33825
14.8966	-2.36191	-6.34141
14.9066	-2.36507	-6.34457
14.9166	-2.36823	-6.34773
14.9266	-2.37139	-6.3509
14.9365	-2.37456	-6.35406
14.9465	-2.37773	-6.35723
14.9565	-2.3809	-6.3604
14.9665	-2.38407	-6.36358
14.9764	-2.38725	-6.36675
14.9864	-2.39042	-6.36993
14.9964	-2.3936	-6.3731
15.0064	-2.39678	-6.37628
15.0164	-2.39996	-6.37947
15.0263	-2.40315	-6.38265
15.0363	-2.40633	-6.38584
15.0463	-2.40952	-6.38902
15.0563	-2.41271	-6.39221
15.0662	-2.4159	-6.39541
15.0762	-2.4191	-6.3986
15.0862	-2.42229	-6.4018
15.0962	-2.42549	-6.40499
15.1062	-2.42869	-6.40819
15.1161	-2.43189	-6.4114
15.1261	-2.43509	-6.4146
15.1361	-2.4383	-6.41781
15.1461	-2.44151	-6.42101
15.156	-2.44472	-6.42422
15.166	-2.44793	-6.42743
15.176	-2.45114	-6.43065
15.186	-2.45436	-6.43386
15.1959	-2.45758	-6.43708
15.2059	-2.4608	-6.4403
15.2159	-2.46402	-6.44352
15.2259	-2.46724	-6.44674
15.2359	-2.47047	-6.44997
15.2458	-2.47369	-6.4532
15.2558	-2.47692	-6.45643
15.2658	-2.48015	-6.45966
15.2758	-2.48339	-6.46289
15.2857	-2.48662	-6.46613
15.2957	-2.48986	-6.46936
15.3057	-2.4931	-6.4726
15.3157	-2.49634	-6.47584
15.3257	-2.49958	-6.47909
15.3356	-2.50283	-6.48233
15.3456	-2.50607	-6.48558
15.3556	-2.50932	-6.48883
15.3656	-2.51257	-6.49208
15.3755	-2.51582	-6.49533
15.3855	-2.51908	-6.49858
15.3955	-2.52234	-6.50184
15.4055	-2.52559	-6.5051
15.4155	-2.52885	-6.50836
15.4254	-2.53212	-6.51162
15.4354	-2.53538	-6.51489
15.4454	-2.53865	-6.51815
15.4554	-2.54192	-6.52142
15.4653	-2.54519	-6.52469
15.4753	-2.54846	-6.52796
15.4853	-2.55173	-6.53124
15.4953	-2.55501	-6.53451
15.5053	-2.55829	-6.53779
15.5152	-2.56157	-6.54107
15.5252	-2.56485	-6.54435
15.5352	-2.56813	-6.54764
15.5452	-2.57142	-6.55092
15.5551	-2.5747	-6.55421
15.5651	-2.57799	-6.5575
15.5751	-2.58128	-6.56079
15.5851	-2.58458	-6.56408
15.595	-2.58787	-6.56738
15.605	-2.59117	-6.57068
15.615	-2.59447	-6.57397
15.625	-2.59777	-6.57728
15.635	-2.60107	-6.58058
15.6449	-2.60438	-6.58388
15.6549	-2.60769	-6.58719
15.6649	-2.61099	-6.5905
15.6749	-2.61431	-6.59381
15.6848	-2.61762	-6.59712
15.6948	-2.62093	-6.60044
15.7048	-2.62425	-6.60375
15.7148	-2.62757	-6.60707
15.7248	-2.63089	-6.61039
15.7347	-2.63421	-6.61371
15.7447	-2.63753	-6.61704
15.7547	-2.64086	-6.62036
15.7647	-2.64419	-6.62369
15.7746	-2.64752	-6.62702
15.7846	-2.65085	-6.63035
15.7946	-2.65418	-6.63369
15.8046	-2.65752	-6.63702
15.8146	-2.66086	-6.64036
15.8245	-2.6642	-6.6437
15.8345	-2.66754	-6.64704
15.8445	-2.67088	-6.65039
15.8545	-2.67423	-6.65373
15.8644	-2.67757	-6.65708
15.8744	-2.68092	-6.66043
15.8844	-2.68427	-6.66378
15.8944	-2.68763	-6.66713
15.9044	-2.69098	-6.67049
15.9143	-2.69434	-6.67384
15.9243	-2.6977	-6.6772
15.9343	-2.70106	-6.68056
15.9443	-2.70442	-6.68392
15.9542	-2.70778	-6.68729
15.9642	-2.71115	-6.69065
15.9742	-2.71452	-6.69402
15.9842	-2.71789	-6.69739
15.9941	-2.72126	-6.70076
16.0041	-2.72463	-6.70414
16.0141	-2.72801	-6.70751
16.0241	-2.73139	-6.71089
16.0341	-2.73477	-6.71427
16.044	-2.73815	-6.71765
16.054	-2.74153	-6.72104
16.064	-2.74492	-6.72442
16.074	-2.7483	-6.72781
16.0839	-2.75169	-6.7312
16.0939	-2.75508	-6.73459
16.1039	-2.75848	-6.73798
16.1139	-2.76187	-6.74138
16.1239	-2.76527	-6.74477
16.1338	-2.76867	-6.74817
16.1438	-2.77207	-6.75157
16.1538	-2.77547	-6.75497
16.1638	-2.77887	-6.75838
16.1737	-2.78228	-6.76178
16.1837	-2.78569	-6.76519
16.1937	-2.7891	-6.7686
16.2037	-2.79251	-6.77201
16.2137	-2.79592	-6.77543
16.2236	-2.79934	-6.77884
16.2336	-2.80276	-6.78226
16.2436	-2.80617	-6.78568
16.2536	-2.8096	-6.7891
16.2635	-2.81302	-6.79252
16.2735	-2.81644	-6.79595
16.2835	-2.81987	-6.79938
16.2935	-2.8233	-6.8028
16.3035	-2.82673	-6.80623
16.3134	-2.83016	-6.80967
16.3234	-2.8336	-6.8131
16.3334	-2.83703	-6.81654
16.3434	-2.84047	-6.81998
16.3533	-2.84391	-6.82342
16.3633	-2.84735	-6.82686
