Freq_GHz	Norm_dB_model	Model_dBm_5mA
7.98222	-0.216819	-9.55203
7.9922	-0.217379	-9.55259
8.00218	-0.217941	-9.55315
8.01215	-0.218503	-9.55372
8.02213	-0.219066	-9.55428
8.03211	-0.21963	-9.55484
8.04209	-0.220194	-9.55541
8.05206	-0.22076	-9.55597
8.06204	-0.221326	-9.55654
8.07202	-0.221893	-9.55711
8.082	-0.222461	-9.55768
8.09197	-0.223029	-9.55824
8.10195	-0.223599	-9.55881
8.11193	-0.224169	-9.55938
8.12191	-0.22474	-9.55995
8.13188	-0.225312	-9.56053
8.14186	-0.225884	-9.5611
8.15184	-0.226458	-9.56167
8.16182	-0.227032	-9.56225
8.17179	-0.227607	-9.56282
8.18177	-0.228182	-9.5634
8.19175	-0.228759	-9.56397
8.20173	-0.229336	-9.56455
8.2117	-0.229914	-9.56513
8.22168	-0.230493	-9.56571
8.23166	-0.231073	-9.56629
8.24164	-0.231654	-9.56687
8.25161	-0.232235	-9.56745
8.26159	-0.232817	-9.56803
8.27157	-0.2334	-9.56861
8.28155	-0.233984	-9.5692
8.29152	-0.234569	-9.56978
8.3015	-0.235154	-9.57037
8.31148	-0.23574	-9.57095
8.32146	-0.236327	-9.57154
8.33143	-0.236915	-9.57213
8.34141	-0.237503	-9.57272
8.35139	-0.238093	-9.57331
8.36137	-0.238683	-9.5739
8.37134	-0.239274	-9.57449
8.38132	-0.239866	-9.57508
8.3913	-0.240458	-9.57567
8.40128	-0.241052	-9.57627
8.41125	-0.241646	-9.57686
8.42123	-0.242241	-9.57746
8.43121	-0.242837	-9.57805
8.44119	-0.243433	-9.57865
8.45116	-0.244031	-9.57925
8.46114	-0.244629	-9.57984
8.47112	-0.245228	-9.58044
8.4811	-0.245828	-9.58104
8.49107	-0.246429	-9.58164
8.50105	-0.24703	-9.58224
8.51103	-0.247633	-9.58285
8.52101	-0.248236	-9.58345
8.53098	-0.24884	-9.58405
8.54096	-0.249444	-9.58466
8.55094	-0.25005	-9.58526
8.56092	-0.250656	-9.58587
8.57089	-0.251263	-9.58648
8.58087	-0.251871	-9.58709
8.59085	-0.25248	-9.58769
8.60083	-0.25309	-9.5883
8.6108	-0.2537	-9.58891
8.62078	-0.254312	-9.58953
8.63076	-0.254924	-9.59014
8.64074	-0.255537	-9.59075
8.65071	-0.25615	-9.59136
8.66069	-0.256765	-9.59198
8.67067	-0.25738	-9.59259
8.68065	-0.257996	-9.59321
8.69062	-0.258613	-9.59383
8.7006	-0.259231	-9.59445
8.71058	-0.259849	-9.59506
8.72056	-0.260469	-9.59568
8.73053	-0.261089	-9.5963
8.74051	-0.26171	-9.59692
8.75049	-0.262332	-9.59755
8.76047	-0.262955	-9.59817
8.77044	-0.263578	-9.59879
8.78042	-0.264203	-9.59942
8.7904	-0.264828	-9.60004
8.80038	-0.265454	-9.60067
8.81035	-0.266081	-9.60129
8.82033	-0.266708	-9.60192
8.83031	-0.267337	-9.60255
8.84029	-0.267966	-9.60318
8.85026	-0.268596	-9.60381
8.86024	-0.269227	-9.60444
8.87022	-0.269859	-9.60507
8.8802	-0.270491	-9.60571
8.89017	-0.271125	-9.60634
8.90015	-0.271759	-9.60697
8.91013	-0.272394	-9.60761
8.92011	-0.27303	-9.60824
8.93008	-0.273666	-9.60888
8.94006	-0.274304	-9.60952
8.95004	-0.274942	-9.61016
8.96002	-0.275581	-9.6108
8.96999	-0.276221	-9.61144
8.97997	-0.276862	-9.61208
8.98995	-0.277504	-9.61272
8.99992	-0.278146	-9.61336
9.0099	-0.27879	-9.614
9.01988	-0.279434	-9.61465
9.02986	-0.280079	-9.61529
9.03983	-0.280725	-9.61594
9.04981	-0.281371	-9.61659
9.05979	-0.282019	-9.61723
9.06977	-0.282667	-9.61788
9.07974	-0.283316	-9.61853
9.08972	-0.283966	-9.61918
9.0997	-0.284617	-9.61983
9.10968	-0.285268	-9.62048
9.11965	-0.285921	-9.62114
9.12963	-0.286574	-9.62179
9.13961	-0.287228	-9.62244
9.14959	-0.287883	-9.6231
9.15956	-0.288539	-9.62375
9.16954	-0.289196	-9.62441
9.17952	-0.289853	-9.62507
9.1895	-0.290512	-9.62573
9.19947	-0.291171	-9.62638
9.20945	-0.291831	-9.62704
9.21943	-0.292492	-9.62771
9.22941	-0.293153	-9.62837
9.23938	-0.293816	-9.62903
9.24936	-0.294479	-9.62969
9.25934	-0.295143	-9.63036
9.26932	-0.295808	-9.63102
9.27929	-0.296474	-9.63169
9.28927	-0.297141	-9.63236
9.29925	-0.297808	-9.63302
9.30923	-0.298477	-9.63369
9.3192	-0.299146	-9.63436
9.32918	-0.299816	-9.63503
9.33916	-0.300487	-9.6357
9.34914	-0.301159	-9.63637
9.35911	-0.301831	-9.63705
9.36909	-0.302505	-9.63772
9.37907	-0.303179	-9.63839
9.38905	-0.303854	-9.63907
9.39902	-0.30453	-9.63974
9.409	-0.305207	-9.64042
9.41898	-0.305885	-9.6411
9.42896	-0.306563	-9.64178
9.43893	-0.307243	-9.64246
9.44891	-0.307923	-9.64314
9.45889	-0.308604	-9.64382
9.46887	-0.309286	-9.6445
9.47884	-0.309969	-9.64518
9.48882	-0.310652	-9.64587
9.4988	-0.311337	-9.64655
9.50878	-0.312022	-9.64724
9.51875	-0.312708	-9.64792
9.52873	-0.313395	-9.64861
9.53871	-0.314083	-9.6493
9.54869	-0.314772	-9.64999
9.55866	-0.315461	-9.65068
9.56864	-0.316152	-9.65137
9.57862	-0.316843	-9.65206
9.5886	-0.317535	-9.65275
9.59857	-0.318228	-9.65344
9.60855	-0.318922	-9.65414
9.61853	-0.319616	-9.65483
9.62851	-0.320312	-9.65553
9.63848	-0.321008	-9.65622
9.64846	-0.321706	-9.65692
9.65844	-0.322404	-9.65762
9.66842	-0.323103	-9.65832
9.67839	-0.323803	-9.65902
9.68837	-0.324503	-9.65972
9.69835	-0.325205	-9.66042
9.70833	-0.325907	-9.66112
9.7183	-0.32661	-9.66182
9.72828	-0.327314	-9.66253
9.73826	-0.328019	-9.66323
9.74824	-0.328725	-9.66394
9.75821	-0.329432	-9.66465
9.76819	-0.33014	-9.66535
9.77817	-0.330848	-9.66606
9.78815	-0.331557	-9.66677
9.79812	-0.332267	-9.66748
9.8081	-0.332978	-9.66819
9.81808	-0.33369	-9.6689
9.82806	-0.334403	-9.66962
9.83803	-0.335117	-9.67033
9.84801	-0.335831	-9.67105
9.85799	-0.336546	-9.67176
9.86797	-0.337263	-9.67248
9.87794	-0.33798	-9.67319
9.88792	-0.338697	-9.67391
9.8979	-0.339416	-9.67463
9.90788	-0.340136	-9.67535
9.91785	-0.340856	-9.67607
9.92783	-0.341578	-9.67679
9.93781	-0.3423	-9.67751
9.94779	-0.343023	-9.67824
9.95776	-0.343747	-9.67896
9.96774	-0.344472	-9.67969
9.97772	-0.345198	-9.68041
9.9877	-0.345924	-9.68114
9.99767	-0.346652	-9.68187
10.0077	-0.34738	-9.68259
10.0176	-0.348109	-9.68332
10.0276	-0.348839	-9.68405
10.0376	-0.34957	-9.68478
10.0476	-0.350302	-9.68552
10.0575	-0.351035	-9.68625
10.0675	-0.351769	-9.68698
10.0775	-0.352503	-9.68772
10.0875	-0.353238	-9.68845
10.0974	-0.353975	-9.68919
10.1074	-0.354712	-9.68993
10.1174	-0.35545	-9.69066
10.1274	-0.356188	-9.6914
10.1374	-0.356928	-9.69214
10.1473	-0.357669	-9.69288
10.1573	-0.35841	-9.69362
10.1673	-0.359153	-9.69437
10.1773	-0.359896	-9.69511
10.1872	-0.36064	-9.69585
10.1972	-0.361385	-9.6966
10.2072	-0.362131	-9.69734
10.2172	-0.362877	-9.69809
10.2272	-0.363625	-9.69884
10.2371	-0.364374	-9.69959
10.2471	-0.365123	-9.70034
10.2571	-0.365873	-9.70109
10.2671	-0.366624	-9.70184
10.277	-0.367376	-9.70259
10.287	-0.368129	-9.70334
10.297	-0.368883	-9.7041
10.307	-0.369638	-9.70485
10.317	-0.370393	-9.70561
10.3269	-0.37115	-9.70636
10.3369	-0.371907	-9.70712
10.3469	-0.372665	-9.70788
10.3569	-0.373425	-9.70864
10.3668	-0.374185	-9.7094
10.3768	-0.374945	-9.71016
10.3868	-0.375707	-9.71092
10.3968	-0.37647	-9.71168
10.4068	-0.377233	-9.71245
10.4167	-0.377998	-9.71321
10.4267	-0.378763	-9.71398
10.4367	-0.379529	-9.71474
10.4467	-0.380297	-9.71551
10.4566	-0.381065	-9.71628
10.4666	-0.381833	-9.71705
10.4766	-0.382603	-9.71782
10.4866	-0.383374	-9.71859
10.4965	-0.384146	-9.71936
10.5065	-0.384918	-9.72013
10.5165	-0.385691	-9.72091
10.5265	-0.386466	-9.72168
10.5365	-0.387241	-9.72246
10.5464	-0.388017	-9.72323
10.5564	-0.388794	-9.72401
10.5664	-0.389572	-9.72479
10.5764	-0.39035	-9.72556
10.5863	-0.39113	-9.72634
10.5963	-0.391911	-9.72712
10.6063	-0.392692	-9.72791
10.6163	-0.393474	-9.72869
10.6263	-0.394258	-9.72947
10.6362	-0.395042	-9.73026
10.6462	-0.395827	-9.73104
10.6562	-0.396613	-9.73183
10.6662	-0.3974	-9.73261
10.6761	-0.398187	-9.7334
10.6861	-0.398976	-9.73419
10.6961	-0.399766	-9.73498
10.7061	-0.400556	-9.73577
10.7161	-0.401347	-9.73656
10.726	-0.40214	-9.73735
10.736	-0.402933	-9.73815
10.746	-0.403727	-9.73894
10.756	-0.404522	-9.73974
10.7659	-0.405318	-9.74053
10.7759	-0.406114	-9.74133
10.7859	-0.406912	-9.74213
10.7959	-0.407711	-9.74292
10.8059	-0.40851	-9.74372
10.8158	-0.409311	-9.74452
10.8258	-0.410112	-9.74533
10.8358	-0.410914	-9.74613
10.8458	-0.411717	-9.74693
10.8557	-0.412521	-9.74774
10.8657	-0.413326	-9.74854
10.8757	-0.414132	-9.74935
10.8857	-0.414939	-9.75015
10.8956	-0.415747	-9.75096
10.9056	-0.416555	-9.75177
10.9156	-0.417365	-9.75258
10.9256	-0.418175	-9.75339
10.9356	-0.418987	-9.7542
10.9455	-0.419799	-9.75501
10.9555	-0.420612	-9.75583
10.9655	-0.421426	-9.75664
10.9755	-0.422241	-9.75746
10.9854	-0.423057	-9.75827
10.9954	-0.423874	-9.75909
11.0054	-0.424692	-9.75991
11.0154	-0.42551	-9.76072
11.0254	-0.42633	-9.76154
11.0353	-0.427151	-9.76236
11.0453	-0.427972	-9.76319
11.0553	-0.428794	-9.76401
11.0653	-0.429618	-9.76483
11.0752	-0.430442	-9.76566
11.0852	-0.431267	-9.76648
11.0952	-0.432093	-9.76731
11.1052	-0.43292	-9.76813
11.1152	-0.433748	-9.76896
11.1251	-0.434577	-9.76979
11.1351	-0.435406	-9.77062
11.1451	-0.436237	-9.77145
11.1551	-0.437069	-9.77228
11.165	-0.437901	-9.77312
11.175	-0.438735	-9.77395
11.185	-0.439569	-9.77478
11.195	-0.440404	-9.77562
11.205	-0.44124	-9.77645
11.2149	-0.442078	-9.77729
11.2249	-0.442916	-9.77813
11.2349	-0.443755	-9.77897
11.2449	-0.444594	-9.77981
11.2548	-0.445435	-9.78065
11.2648	-0.446277	-9.78149
11.2748	-0.44712	-9.78233
11.2848	-0.447963	-9.78318
11.2947	-0.448808	-9.78402
11.3047	-0.449654	-9.78487
11.3147	-0.4505	-9.78571
11.3247	-0.451347	-9.78656
11.3347	-0.452196	-9.78741
11.3446	-0.453045	-9.78826
11.3546	-0.453895	-9.78911
11.3646	-0.454746	-9.78996
11.3746	-0.455598	-9.79081
11.3845	-0.456451	-9.79167
11.3945	-0.457305	-9.79252
11.4045	-0.45816	-9.79337
11.4145	-0.459016	-9.79423
11.4245	-0.459873	-9.79509
11.4344	-0.46073	-9.79594
11.4444	-0.461589	-9.7968
11.4544	-0.462448	-9.79766
11.4644	-0.463309	-9.79852
11.4743	-0.46417	-9.79938
11.4843	-0.465033	-9.80025
11.4943	-0.465896	-9.80111
11.5043	-0.46676	-9.80197
11.5143	-0.467625	-9.80284
11.5242	-0.468492	-9.80371
11.5342	-0.469359	-9.80457
11.5442	-0.470227	-9.80544
11.5542	-0.471096	-9.80631
11.5641	-0.471966	-9.80718
11.5741	-0.472836	-9.80805
11.5841	-0.473708	-9.80892
11.5941	-0.474581	-9.8098
11.6041	-0.475455	-9.81067
11.614	-0.476329	-9.81154
11.624	-0.477205	-9.81242
11.634	-0.478081	-9.8133
11.644	-0.478959	-9.81417
11.6539	-0.479837	-9.81505
11.6639	-0.480717	-9.81593
11.6739	-0.481597	-9.81681
11.6839	-0.482478	-9.81769
11.6938	-0.483361	-9.81857
11.7038	-0.484244	-9.81946
11.7138	-0.485128	-9.82034
11.7238	-0.486013	-9.82123
11.7338	-0.486899	-9.82211
11.7437	-0.487786	-9.823
11.7537	-0.488674	-9.82389
11.7637	-0.489563	-9.82478
11.7737	-0.490453	-9.82567
11.7836	-0.491344	-9.82656
11.7936	-0.492236	-9.82745
11.8036	-0.493128	-9.82834
11.8136	-0.494022	-9.82924
11.8236	-0.494917	-9.83013
11.8335	-0.495812	-9.83103
11.8435	-0.496709	-9.83192
11.8535	-0.497606	-9.83282
11.8635	-0.498505	-9.83372
11.8734	-0.499404	-9.83462
11.8834	-0.500305	-9.83552
11.8934	-0.501206	-9.83642
11.9034	-0.502109	-9.83732
11.9134	-0.503012	-9.83823
11.9233	-0.503916	-9.83913
11.9333	-0.504821	-9.84004
11.9433	-0.505728	-9.84094
11.9533	-0.506635	-9.84185
11.9632	-0.507543	-9.84276
11.9732	-0.508452	-9.84367
11.9832	-0.509362	-9.84458
11.9932	-0.510273	-9.84549
12.0032	-0.511185	-9.8464
12.0131	-0.512098	-9.84731
12.0231	-0.513012	-9.84823
12.0331	-0.513927	-9.84914
12.0431	-0.514843	-9.85006
12.053	-0.51576	-9.85097
12.063	-0.516677	-9.85189
12.073	-0.517596	-9.85281
12.083	-0.518516	-9.85373
12.0929	-0.519437	-9.85465
12.1029	-0.520358	-9.85557
12.1129	-0.521281	-9.8565
12.1229	-0.522205	-9.85742
12.1329	-0.523129	-9.85834
12.1428	-0.524055	-9.85927
12.1528	-0.524982	-9.8602
12.1628	-0.525909	-9.86112
12.1728	-0.526838	-9.86205
12.1827	-0.527767	-9.86298
12.1927	-0.528698	-9.86391
12.2027	-0.529629	-9.86484
12.2127	-0.530562	-9.86578
12.2227	-0.531495	-9.86671
12.2326	-0.532429	-9.86764
12.2426	-0.533365	-9.86858
12.2526	-0.534301	-9.86952
12.2626	-0.535238	-9.87045
12.2725	-0.536177	-9.87139
12.2825	-0.537116	-9.87233
12.2925	-0.538056	-9.87327
12.3025	-0.538998	-9.87421
12.3125	-0.53994	-9.87515
12.3224	-0.540883	-9.8761
12.3324	-0.541827	-9.87704
12.3424	-0.542773	-9.87799
12.3524	-0.543719	-9.87893
12.3623	-0.544666	-9.87988
12.3723	-0.545614	-9.88083
12.3823	-0.546563	-9.88178
12.3923	-0.547513	-9.88273
12.4023	-0.548465	-9.88368
12.4122	-0.549417	-9.88463
12.4222	-0.55037	-9.88558
12.4322	-0.551324	-9.88654
12.4422	-0.552279	-9.88749
12.4521	-0.553235	-9.88845
12.4621	-0.554192	-9.88941
12.4721	-0.55515	-9.89036
12.4821	-0.556109	-9.89132
12.492	-0.557069	-9.89228
12.502	-0.55803	-9.89324
12.512	-0.558992	-9.89421
12.522	-0.559955	-9.89517
12.532	-0.56092	-9.89613
12.5419	-0.561885	-9.8971
12.5519	-0.562851	-9.89806
12.5619	-0.563818	-9.89903
12.5719	-0.564786	-9.9
12.5818	-0.565755	-9.90097
12.5918	-0.566725	-9.90194
12.6018	-0.567696	-9.90291
12.6118	-0.568668	-9.90388
12.6218	-0.569641	-9.90485
12.6317	-0.570615	-9.90583
12.6417	-0.57159	-9.9068
12.6517	-0.572566	-9.90778
12.6617	-0.573543	-9.90876
12.6716	-0.574521	-9.90974
12.6816	-0.5755	-9.91071
12.6916	-0.57648	-9.91169
12.7016	-0.577461	-9.91268
12.7116	-0.578443	-9.91366
12.7215	-0.579426	-9.91464
12.7315	-0.58041	-9.91562
12.7415	-0.581395	-9.91661
12.7515	-0.582381	-9.9176
12.7614	-0.583368	-9.91858
12.7714	-0.584357	-9.91957
12.7814	-0.585346	-9.92056
12.7914	-0.586336	-9.92155
12.8014	-0.587327	-9.92254
12.8113	-0.588319	-9.92353
12.8213	-0.589312	-9.92453
12.8313	-0.590306	-9.92552
12.8413	-0.591302	-9.92652
12.8512	-0.592298	-9.92751
12.8612	-0.593295	-9.92851
12.8712	-0.594293	-9.92951
12.8812	-0.595292	-9.93051
12.8911	-0.596293	-9.93151
12.9011	-0.597294	-9.93251
12.9111	-0.598296	-9.93351
12.9211	-0.599299	-9.93451
12.9311	-0.600304	-9.93552
12.941	-0.601309	-9.93652
12.951	-0.602315	-9.93753
12.961	-0.603323	-9.93854
12.971	-0.604331	-9.93955
12.9809	-0.605341	-9.94055
12.9909	-0.606351	-9.94157
13.0009	-0.607363	-9.94258
13.0109	-0.608375	-9.94359
13.0209	-0.609389	-9.9446
13.0308	-0.610403	-9.94562
13.0408	-0.611419	-9.94663
13.0508	-0.612435	-9.94765
13.0608	-0.613453	-9.94867
13.0707	-0.614471	-9.94969
13.0807	-0.615491	-9.95071
13.0907	-0.616512	-9.95173
13.1007	-0.617533	-9.95275
13.1107	-0.618556	-9.95377
13.1206	-0.61958	-9.95479
13.1306	-0.620605	-9.95582
13.1406	-0.621631	-9.95684
13.1506	-0.622657	-9.95787
13.1605	-0.623685	-9.9589
13.1705	-0.624714	-9.95993
13.1805	-0.625744	-9.96096
13.1905	-0.626775	-9.96199
13.2005	-0.627807	-9.96302
13.2104	-0.62884	-9.96405
13.2204	-0.629874	-9.96509
13.2304	-0.630909	-9.96612
13.2404	-0.631945	-9.96716
13.2503	-0.632983	-9.9682
13.2603	-0.634021	-9.96924
13.2703	-0.63506	-9.97027
13.2803	-0.6361	-9.97131
13.2902	-0.637142	-9.97236
13.3002	-0.638184	-9.9734
13.3102	-0.639227	-9.97444
13.3202	-0.640272	-9.97549
13.3302	-0.641317	-9.97653
13.3401	-0.642364	-9.97758
13.3501	-0.643411	-9.97863
13.3601	-0.64446	-9.97967
13.3701	-0.64551	-9.98072
13.38	-0.64656	-9.98177
13.39	-0.647612	-9.98283
13.4	-0.648665	-9.98388
13.41	-0.649719	-9.98493
13.42	-0.650774	-9.98599
13.4299	-0.65183	-9.98704
13.4399	-0.652886	-9.9881
13.4499	-0.653945	-9.98916
13.4599	-0.655004	-9.99022
13.4698	-0.656064	-9.99128
13.4798	-0.657125	-9.99234
13.4898	-0.658187	-9.9934
13.4998	-0.65925	-9.99446
13.5098	-0.660315	-9.99553
13.5197	-0.66138	-9.99659
13.5297	-0.662446	-9.99766
13.5397	-0.663514	-9.99873
13.5497	-0.664582	-9.9998
13.5596	-0.665652	-10.0009
13.5696	-0.666723	-10.0019
13.5796	-0.667794	-10.003
13.5896	-0.668867	-10.0041
13.5995	-0.669941	-10.0052
13.6095	-0.671016	-10.0062
13.6195	-0.672091	-10.0073
13.6295	-0.673168	-10.0084
13.6395	-0.674246	-10.0095
13.6494	-0.675325	-10.0105
13.6594	-0.676406	-10.0116
13.6694	-0.677487	-10.0127
13.6794	-0.678569	-10.0138
13.6893	-0.679652	-10.0149
13.6993	-0.680737	-10.016
13.7093	-0.681822	-10.017
13.7193	-0.682909	-10.0181
13.7293	-0.683996	-10.0192
13.7392	-0.685085	-10.0203
13.7492	-0.686175	-10.0214
13.7592	-0.687265	-10.0225
13.7692	-0.688357	-10.0236
13.7791	-0.68945	-10.0247
13.7891	-0.690544	-10.0258
13.7991	-0.691639	-10.0269
13.8091	-0.692735	-10.0279
13.8191	-0.693832	-10.029
13.829	-0.69493	-10.0301
13.839	-0.69603	-10.0312
13.849	-0.69713	-10.0323
13.859	-0.698232	-10.0334
13.8689	-0.699334	-10.0345
13.8789	-0.700438	-10.0357
13.8889	-0.701542	-10.0368
13.8989	-0.702648	-10.0379
13.9089	-0.703755	-10.039
13.9188	-0.704863	-10.0401
13.9288	-0.705972	-10.0412
13.9388	-0.707082	-10.0423
13.9488	-0.708193	-10.0434
13.9587	-0.709305	-10.0445
13.9687	-0.710418	-10.0456
13.9787	-0.711532	-10.0467
13.9887	-0.712648	-10.0479
13.9986	-0.713764	-10.049
14.0086	-0.714882	-10.0501
14.0186	-0.716001	-10.0512
14.0286	-0.71712	-10.0523
14.0386	-0.718241	-10.0535
14.0485	-0.719363	-10.0546
14.0585	-0.720486	-10.0557
14.0685	-0.72161	-10.0568
14.0785	-0.722735	-10.0579
14.0884	-0.723861	-10.0591
14.0984	-0.724989	-10.0602
14.1084	-0.726117	-10.0613
14.1184	-0.727247	-10.0625
14.1284	-0.728377	-10.0636
14.1383	-0.729509	-10.0647
14.1483	-0.730642	-10.0659
14.1583	-0.731775	-10.067
14.1683	-0.73291	-10.0681
14.1782	-0.734046	-10.0693
14.1882	-0.735183	-10.0704
14.1982	-0.736322	-10.0715
14.2082	-0.737461	-10.0727
14.2182	-0.738601	-10.0738
14.2281	-0.739743	-10.075
14.2381	-0.740885	-10.0761
14.2481	-0.742029	-10.0772
14.2581	-0.743174	-10.0784
14.268	-0.744319	-10.0795
14.278	-0.745466	-10.0807
14.288	-0.746614	-10.0818
14.298	-0.747764	-10.083
14.308	-0.748914	-10.0841
14.3179	-0.750065	-10.0853
14.3279	-0.751218	-10.0864
14.3379	-0.752371	-10.0876
14.3479	-0.753526	-10.0887
14.3578	-0.754681	-10.0899
14.3678	-0.755838	-10.0911
14.3778	-0.756996	-10.0922
14.3878	-0.758155	-10.0934
14.3977	-0.759315	-10.0945
14.4077	-0.760477	-10.0957
14.4177	-0.761639	-10.0969
14.4277	-0.762802	-10.098
14.4377	-0.763967	-10.0992
14.4476	-0.765133	-10.1003
14.4576	-0.766299	-10.1015
14.4676	-0.767467	-10.1027
14.4776	-0.768636	-10.1039
14.4875	-0.769806	-10.105
14.4975	-0.770977	-10.1062
14.5075	-0.77215	-10.1074
14.5175	-0.773323	-10.1085
14.5275	-0.774498	-10.1097
14.5374	-0.775673	-10.1109
14.5474	-0.77685	-10.1121
14.5574	-0.778028	-10.1132
14.5674	-0.779207	-10.1144
14.5773	-0.780387	-10.1156
14.5873	-0.781568	-10.1168
14.5973	-0.78275	-10.118
14.6073	-0.783934	-10.1191
14.6173	-0.785118	-10.1203
14.6272	-0.786304	-10.1215
14.6372	-0.787491	-10.1227
14.6472	-0.788679	-10.1239
14.6572	-0.789868	-10.1251
14.6671	-0.791058	-10.1263
14.6771	-0.792249	-10.1275
14.6871	-0.793441	-10.1287
14.6971	-0.794635	-10.1298
14.7071	-0.79583	-10.131
14.717	-0.797025	-10.1322
14.727	-0.798222	-10.1334
14.737	-0.79942	-10.1346
14.747	-0.800619	-10.1358
14.7569	-0.801819	-10.137
14.7669	-0.803021	-10.1382
14.7769	-0.804223	-10.1394
14.7869	-0.805427	-10.1406
14.7968	-0.806632	-10.1418
14.8068	-0.807837	-10.1431
14.8168	-0.809044	-10.1443
14.8268	-0.810253	-10.1455
14.8368	-0.811462	-10.1467
14.8467	-0.812672	-10.1479
14.8567	-0.813884	-10.1491
14.8667	-0.815096	-10.1503
14.8767	-0.81631	-10.1515
14.8866	-0.817525	-10.1527
14.8966	-0.818741	-10.154
14.9066	-0.819958	-10.1552
14.9166	-0.821176	-10.1564
14.9266	-0.822396	-10.1576
14.9365	-0.823616	-10.1588
14.9465	-0.824838	-10.1601
14.9565	-0.826061	-10.1613
14.9665	-0.827285	-10.1625
14.9764	-0.82851	-10.1637
14.9864	-0.829736	-10.165
14.9964	-0.830964	-10.1662
15.0064	-0.832192	-10.1674
15.0164	-0.833422	-10.1686
15.0263	-0.834653	-10.1699
15.0363	-0.835885	-10.1711
15.0463	-0.837118	-10.1723
15.0563	-0.838352	-10.1736
15.0662	-0.839587	-10.1748
15.0762	-0.840824	-10.176
15.0862	-0.842062	-10.1773
15.0962	-0.843301	-10.1785
15.1062	-0.84454	-10.1798
15.1161	-0.845782	-10.181
15.1261	-0.847024	-10.1822
15.1361	-0.848267	-10.1835
15.1461	-0.849512	-10.1847
15.156	-0.850757	-10.186
15.166	-0.852004	-10.1872
15.176	-0.853252	-10.1885
15.186	-0.854501	-10.1897
15.1959	-0.855752	-10.191
15.2059	-0.857003	-10.1922
15.2159	-0.858256	-10.1935
15.2259	-0.85951	-10.1947
15.2359	-0.860765	-10.196
15.2458	-0.862021	-10.1972
15.2558	-0.863278	-10.1985
15.2658	-0.864536	-10.1998
15.2758	-0.865796	-10.201
15.2857	-0.867056	-10.2023
15.2957	-0.868318	-10.2035
15.3057	-0.869581	-10.2048
15.3157	-0.870845	-10.2061
15.3257	-0.872111	-10.2073
15.3356	-0.873377	-10.2086
15.3456	-0.874645	-10.2099
15.3556	-0.875914	-10.2111
15.3656	-0.877184	-10.2124
15.3755	-0.878455	-10.2137
15.3855	-0.879727	-10.2149
15.3955	-0.881001	-10.2162
15.4055	-0.882275	-10.2175
15.4155	-0.883551	-10.2188
15.4254	-0.884828	-10.22
15.4354	-0.886106	-10.2213
15.4454	-0.887385	-10.2226
15.4554	-0.888666	-10.2239
15.4653	-0.889947	-10.2252
15.4753	-0.89123	-10.2264
15.4853	-0.892514	-10.2277
15.4953	-0.893799	-10.229
15.5053	-0.895086	-10.2303
15.5152	-0.896373	-10.2316
15.5252	-0.897662	-10.2329
15.5352	-0.898951	-10.2342
15.5452	-0.900242	-10.2355
15.5551	-0.901535	-10.2367
15.5651	-0.902828	-10.238
15.5751	-0.904122	-10.2393
15.5851	-0.905418	-10.2406
15.595	-0.906715	-10.2419
15.605	-0.908013	-10.2432
15.615	-0.909312	-10.2445
15.625	-0.910613	-10.2458
15.635	-0.911914	-10.2471
15.6449	-0.913217	-10.2484
15.6549	-0.914521	-10.2497
15.6649	-0.915826	-10.251
15.6749	-0.917132	-10.2523
15.6848	-0.91844	-10.2537
15.6948	-0.919748	-10.255
15.7048	-0.921058	-10.2563
15.7148	-0.922369	-10.2576
15.7248	-0.923681	-10.2589
15.7347	-0.924995	-10.2602
15.7447	-0.926309	-10.2615
15.7547	-0.927625	-10.2628
15.7647	-0.928942	-10.2642
15.7746	-0.93026	-10.2655
15.7846	-0.93158	-10.2668
15.7946	-0.9329	-10.2681
15.8046	-0.934222	-10.2694
15.8146	-0.935545	-10.2708
15.8245	-0.936869	-10.2721
15.8345	-0.938194	-10.2734
15.8445	-0.93952	-10.2747
15.8545	-0.940848	-10.2761
15.8644	-0.942177	-10.2774
15.8744	-0.943507	-10.2787
15.8844	-0.944838	-10.2801
15.8944	-0.946171	-10.2814
15.9044	-0.947504	-10.2827
15.9143	-0.948839	-10.2841
15.9243	-0.950175	-10.2854
15.9343	-0.951512	-10.2867
15.9443	-0.952851	-10.2881
15.9542	-0.95419	-10.2894
15.9642	-0.955531	-10.2907
15.9742	-0.956873	-10.2921
15.9842	-0.958216	-10.2934
15.9941	-0.959561	-10.2948
16.0041	-0.960906	-10.2961
16.0141	-0.962253	-10.2975
16.0241	-0.963601	-10.2988
16.0341	-0.96495	-10.3002
16.044	-0.966301	-10.3015
16.054	-0.967652	-10.3029
16.064	-0.969005	-10.3042
16.074	-0.970359	-10.3056
16.0839	-0.971715	-10.3069
16.0939	-0.973071	-10.3083
16.1039	-0.974429	-10.3096
16.1139	-0.975788	-10.311
16.1239	-0.977148	-10.3124
16.1338	-0.978509	-10.3137
16.1438	-0.979871	-10.3151
16.1538	-0.981235	-10.3164
16.1638	-0.9826	-10.3178
16.1737	-0.983966	-10.3192
16.1837	-0.985333	-10.3205
16.1937	-0.986702	-10.3219
16.2037	-0.988072	-10.3233
16.2137	-0.989443	-10.3247
16.2236	-0.990815	-10.326
