Freq_GHz	Norm_dB_model_hole
12.4377	-0.958989
12.4477	-0.960631
12.4577	-0.962275
12.4677	-0.96392
12.4777	-0.965567
12.4877	-0.967216
12.4976	-0.968866
12.5076	-0.970517
12.5176	-0.972171
12.5276	-0.973826
12.5376	-0.975482
12.5475	-0.97714
12.5575	-0.9788
12.5675	-0.980461
12.5775	-0.982124
12.5875	-0.983788
12.5975	-0.985454
12.6074	-0.987122
12.6174	-0.988791
12.6274	-0.990462
12.6374	-0.992135
12.6474	-0.993808
12.6574	-0.995484
12.6673	-0.997161
12.6773	-0.99884
12.6873	-1.00052
12.6973	-1.0022
12.7073	-1.00389
12.7172	-1.00557
12.7272	-1.00726
12.7372	-1.00895
12.7472	-1.01064
12.7572	-1.01233
12.7672	-1.01402
12.7771	-1.01572
12.7871	-1.01741
12.7971	-1.01911
12.8071	-1.02081
12.8171	-1.02251
12.827	-1.02421
12.837	-1.02592
12.847	-1.02762
12.857	-1.02933
12.867	-1.03104
12.877	-1.03275
12.8869	-1.03446
12.8969	-1.03618
12.9069	-1.03789
12.9169	-1.03961
12.9269	-1.04133
12.9368	-1.04305
12.9468	-1.04477
12.9568	-1.04649
12.9668	-1.04822
12.9768	-1.04995
12.9868	-1.05167
12.9967	-1.0534
13.0067	-1.05514
13.0167	-1.05687
13.0267	-1.0586
13.0367	-1.06034
13.0466	-1.06208
13.0566	-1.06382
13.0666	-1.06556
13.0766	-1.0673
13.0866	-1.06905
13.0966	-1.07079
13.1065	-1.07254
13.1165	-1.07429
13.1265	-1.07604
13.1365	-1.07779
13.1465	-1.07955
13.1565	-1.0813
13.1664	-1.08306
13.1764	-1.08482
13.1864	-1.08658
13.1964	-1.08834
13.2064	-1.0901
13.2163	-1.09187
13.2263	-1.09364
13.2363	-1.0954
13.2463	-1.09717
13.2563	-1.09895
13.2663	-1.10072
13.2762	-1.10249
13.2862	-1.10427
13.2962	-1.10605
13.3062	-1.10783
13.3162	-1.10961
13.3261	-1.11139
13.3361	-1.11318
13.3461	-1.11497
13.3561	-1.11675
13.3661	-1.11854
13.3761	-1.12033
13.386	-1.12213
13.396	-1.12392
13.406	-1.12572
13.416	-1.12751
13.426	-1.12931
13.4359	-1.13111
13.4459	-1.13292
13.4559	-1.13472
13.4659	-1.13653
13.4759	-1.13833
13.4859	-1.14014
13.4958	-1.14195
13.5058	-1.14377
13.5158	-1.14558
13.5258	-1.14739
13.5358	-1.14921
13.5457	-1.15103
13.5557	-1.15285
13.5657	-1.15467
13.5757	-1.1565
13.5857	-1.15832
13.5957	-1.16015
13.6056	-1.16198
13.6156	-1.16381
13.6256	-1.16564
13.6356	-1.16747
13.6456	-1.16931
13.6556	-1.17114
13.6655	-1.17298
13.6755	-1.17482
13.6855	-1.17666
13.6955	-1.1785
13.7055	-1.18035
13.7154	-1.1822
13.7254	-1.18404
13.7354	-1.18589
13.7454	-1.18774
13.7554	-1.1896
13.7654	-1.19145
13.7753	-1.19331
13.7853	-1.19517
13.7953	-1.19702
13.8053	-1.19889
13.8153	-1.20075
13.8252	-1.20261
13.8352	-1.20448
13.8452	-1.20635
13.8552	-1.20821
13.8652	-1.21008
13.8752	-1.21196
13.8851	-1.21383
13.8951	-1.21571
13.9051	-1.21758
13.9151	-1.21946
13.9251	-1.22134
13.935	-1.22322
13.945	-1.22511
13.955	-1.22699
13.965	-1.22888
13.975	-1.23077
13.985	-1.23266
13.9949	-1.23455
14.0049	-1.23645
14.0149	-1.23834
14.0249	-1.24024
14.0349	-1.24214
14.0448	-1.24404
14.0548	-1.24594
14.0648	-1.24784
14.0748	-1.24975
14.0848	-1.25165
14.0948	-1.25356
14.1047	-1.25547
14.1147	-1.25738
14.1247	-1.25929
14.1347	-1.26121
14.1447	-1.26313
14.1547	-1.26504
14.1646	-1.26696
14.1746	-1.26888
14.1846	-1.27081
14.1946	-1.27273
14.2046	-1.27466
14.2145	-1.27659
14.2245	-1.27852
14.2345	-1.28045
14.2445	-1.28238
14.2545	-1.28431
14.2645	-1.28625
14.2744	-1.28819
14.2844	-1.29013
14.2944	-1.29207
14.3044	-1.29401
14.3144	-1.29595
14.3243	-1.2979
14.3343	-1.29985
14.3443	-1.3018
14.3543	-1.30375
14.3643	-1.3057
14.3743	-1.30765
14.3842	-1.30961
14.3942	-1.31157
14.4042	-1.31353
14.4142	-1.31549
14.4242	-1.31745
14.4341	-1.31941
14.4441	-1.32138
14.4541	-1.32335
14.4641	-1.32531
14.4741	-1.32728
14.4841	-1.32926
14.494	-1.33123
14.504	-1.33321
14.514	-1.33518
14.524	-1.33716
14.534	-1.33914
14.5439	-1.34112
14.5539	-1.34311
14.5639	-1.34509
14.5739	-1.34708
14.5839	-1.34907
14.5939	-1.35106
14.6038	-1.35305
14.6138	-1.35504
14.6238	-1.35704
14.6338	-1.35903
14.6438	-1.36103
14.6538	-1.36303
14.6637	-1.36503
14.6737	-1.36704
14.6837	-1.36904
14.6937	-1.37105
14.7037	-1.37306
14.7136	-1.37507
14.7236	-1.37708
14.7336	-1.37909
14.7436	-1.38111
14.7536	-1.38312
14.7636	-1.38514
14.7735	-1.38716
14.7835	-1.38918
14.7935	-1.39121
14.8035	-1.39323
14.8135	-1.39526
14.8234	-1.39729
14.8334	-1.39932
14.8434	-1.40135
14.8534	-1.40338
14.8634	-1.40541
14.8734	-1.40745
14.8833	-1.40949
14.8933	-1.41153
14.9033	-1.41357
14.9133	-1.41561
14.9233	-1.41766
14.9332	-1.4197
14.9432	-1.42175
14.9532	-1.4238
14.9632	-1.42585
14.9732	-1.4279
14.9832	-1.42996
14.9931	-1.43201
15.0031	-1.43407
15.0131	-1.43613
15.0231	-1.43819
15.0331	-1.44025
15.043	-1.44232
15.053	-1.44438
15.063	-1.44645
15.073	-1.44852
15.083	-1.45059
15.093	-1.45267
15.1029	-1.45474
15.1129	-1.45682
15.1229	-1.45889
15.1329	-1.46097
15.1429	-1.46305
15.1529	-1.46513
15.1628	-1.46722
15.1728	-1.4693
15.1828	-1.47139
15.1928	-1.47348
15.2028	-1.47557
15.2127	-1.47766
15.2227	-1.47976
15.2327	-1.48185
15.2427	-1.48395
15.2527	-1.48605
15.2627	-1.48815
15.2726	-1.49025
15.2826	-1.49236
15.2926	-1.49446
15.3026	-1.49657
15.3126	-1.49868
15.3225	-1.50079
15.3325	-1.5029
15.3425	-1.50502
15.3525	-1.50713
15.3625	-1.50925
15.3725	-1.51137
15.3824	-1.51349
15.3924	-1.51561
15.4024	-1.51773
15.4124	-1.51986
15.4224	-1.52199
15.4323	-1.52411
15.4423	-1.52624
15.4523	-1.52838
15.4623	-1.53051
15.4723	-1.53265
15.4823	-1.53478
15.4922	-1.53692
15.5022	-1.53906
15.5122	-1.5412
15.5222	-1.54335
15.5322	-1.54549
15.5421	-1.54764
15.5521	-1.54979
15.5621	-1.55194
15.5721	-1.55409
15.5821	-1.55624
15.5921	-1.5584
15.602	-1.56056
15.612	-1.56271
15.622	-1.56487
15.632	-1.56704
15.642	-1.5692
15.652	-1.57136
15.6619	-1.57353
15.6719	-1.5757
15.6819	-1.57787
15.6919	-1.58004
15.7019	-1.58222
15.7118	-1.58439
15.7218	-1.58657
15.7318	-1.58875
15.7418	-1.59093
15.7518	-1.59311
15.7618	-1.59529
15.7717	-1.59748
15.7817	-1.59966
15.7917	-1.60185
15.8017	-1.60404
15.8117	-1.60623
15.8216	-1.60842
15.8316	-1.61062
15.8416	-1.61282
15.8516	-1.61501
15.8616	-1.61721
15.8716	-1.61942
15.8815	-1.62162
15.8915	-1.62382
15.9015	-1.62603
15.9115	-1.62824
15.9215	-1.63045
15.9314	-1.63266
15.9414	-1.63487
15.9514	-1.63709
15.9614	-1.6393
15.9714	-1.64152
15.9814	-1.64374
15.9913	-1.64596
16.0013	-1.64819
16.0113	-1.65041
16.0213	-1.65264
16.0313	-1.65487
16.0412	-1.6571
16.0512	-1.65933
16.0612	-1.66156
16.0712	-1.66379
16.0812	-1.66603
16.0912	-1.66827
16.1011	-1.67051
16.1111	-1.67275
16.1211	-1.67499
16.1311	-1.67724
16.1411	-1.67948
16.1511	-1.68173
16.161	-1.68398
16.171	-1.68623
16.181	-1.68848
16.191	-1.69074
16.201	-1.693
16.2109	-1.69525
16.2209	-1.69751
16.2309	-1.69977
16.2409	-1.70204
16.2509	-1.7043
16.2609	-1.70657
16.2708	-1.70883
16.2808	-1.7111
16.2908	-1.71338
16.3008	-1.71565
16.3108	-1.71792
16.3207	-1.7202
16.3307	-1.72248
16.3407	-1.72476
16.3507	-1.72704
16.3607	-1.72932
16.3707	-1.7316
16.3806	-1.73389
16.3906	-1.73618
16.4006	-1.73847
16.4106	-1.74076
16.4206	-1.74305
16.4305	-1.74534
16.4405	-1.74764
16.4505	-1.74994
16.4605	-1.75224
16.4705	-1.75454
16.4805	-1.75684
16.4904	-1.75914
16.5004	-1.76145
16.5104	-1.76376
16.5204	-1.76607
16.5304	-1.76838
16.5403	-1.77069
16.5503	-1.773
16.5603	-1.77532
16.5703	-1.77764
16.5803	-1.77996
16.5903	-1.78228
16.6002	-1.7846
16.6102	-1.78692
16.6202	-1.78925
16.6302	-1.79158
16.6402	-1.7939
16.6502	-1.79624
16.6601	-1.79857
16.6701	-1.8009
16.6801	-1.80324
16.6901	-1.80557
16.7001	-1.80791
16.71	-1.81025
16.72	-1.8126
16.73	-1.81494
16.74	-1.81728
16.75	-1.81963
16.76	-1.82198
16.7699	-1.82433
16.7799	-1.82668
16.7899	-1.82904
16.7999	-1.83139
16.8099	-1.83375
16.8198	-1.83611
16.8298	-1.83847
16.8398	-1.84083
16.8498	-1.84319
16.8598	-1.84556
16.8698	-1.84793
16.8797	-1.85029
16.8897	-1.85266
16.8997	-1.85504
16.9097	-1.85741
16.9197	-1.85979
16.9296	-1.86216
16.9396	-1.86454
16.9496	-1.86692
16.9596	-1.8693
16.9696	-1.87169
16.9796	-1.87407
16.9895	-1.87646
16.9995	-1.87885
17.0095	-1.88124
17.0195	-1.88363
17.0295	-1.88602
17.0394	-1.88842
17.0494	-1.89081
17.0594	-1.89321
17.0694	-1.89561
17.0794	-1.89801
17.0894	-1.90042
17.0993	-1.90282
17.1093	-1.90523
17.1193	-1.90764
17.1293	-1.91004
17.1393	-1.91246
17.1492	-1.91487
17.1592	-1.91728
17.1692	-1.9197
17.1792	-1.92212
17.1892	-1.92454
17.1992	-1.92696
17.2091	-1.92938
17.2191	-1.93181
17.2291	-1.93423
17.2391	-1.93666
17.2491	-1.93909
17.2591	-1.94152
17.269	-1.94395
17.279	-1.94639
17.289	-1.94883
17.299	-1.95126
17.309	-1.9537
17.3189	-1.95614
17.3289	-1.95859
17.3389	-1.96103
17.3489	-1.96348
17.3589	-1.96592
17.3689	-1.96837
17.3788	-1.97082
17.3888	-1.97328
17.3988	-1.97573
17.4088	-1.97819
17.4188	-1.98064
17.4287	-1.9831
17.4387	-1.98556
17.4487	-1.98803
17.4587	-1.99049
17.4687	-1.99296
17.4787	-1.99542
17.4886	-1.99789
17.4986	-2.00036
17.5086	-2.00284
17.5186	-2.00531
17.5286	-2.00779
17.5385	-2.01026
17.5485	-2.01274
17.5585	-2.01522
17.5685	-2.0177
17.5785	-2.02019
17.5885	-2.02267
17.5984	-2.02516
17.6084	-2.02765
17.6184	-2.03014
17.6284	-2.03263
17.6384	-2.03512
17.6483	-2.03762
17.6583	-2.04012
17.6683	-2.04261
17.6783	-2.04511
17.6883	-2.04762
17.6983	-2.05012
17.7082	-2.05262
17.7182	-2.05513
17.7282	-2.05764
17.7382	-2.06015
17.7482	-2.06266
17.7582	-2.06517
17.7681	-2.06769
17.7781	-2.07021
17.7881	-2.07272
17.7981	-2.07524
17.8081	-2.07776
17.818	-2.08029
17.828	-2.08281
17.838	-2.08534
17.848	-2.08787
17.858	-2.0904
17.868	-2.09293
17.8779	-2.09546
17.8879	-2.09799
17.8979	-2.10053
17.9079	-2.10307
17.9179	-2.10561
17.9278	-2.10815
17.9378	-2.11069
17.9478	-2.11324
17.9578	-2.11578
17.9678	-2.11833
17.9778	-2.12088
17.9877	-2.12343
17.9977	-2.12598
18.0077	-2.12853
18.0177	-2.13109
18.0277	-2.13365
18.0376	-2.13621
18.0476	-2.13877
18.0576	-2.14133
18.0676	-2.14389
18.0776	-2.14646
18.0876	-2.14903
18.0975	-2.15159
18.1075	-2.15416
18.1175	-2.15674
18.1275	-2.15931
18.1375	-2.16188
18.1474	-2.16446
18.1574	-2.16704
18.1674	-2.16962
18.1774	-2.1722
18.1874	-2.17478
18.1974	-2.17737
18.2073	-2.17996
18.2173	-2.18254
18.2273	-2.18513
18.2373	-2.18773
18.2473	-2.19032
18.2573	-2.19291
18.2672	-2.19551
18.2772	-2.19811
18.2872	-2.20071
18.2972	-2.20331
18.3072	-2.20591
18.3171	-2.20851
18.3271	-2.21112
18.3371	-2.21373
18.3471	-2.21634
18.3571	-2.21895
18.3671	-2.22156
18.377	-2.22417
18.387	-2.22679
18.397	-2.22941
18.407	-2.23203
18.417	-2.23465
18.4269	-2.23727
18.4369	-2.23989
18.4469	-2.24252
18.4569	-2.24514
18.4669	-2.24777
18.4769	-2.2504
18.4868	-2.25304
18.4968	-2.25567
18.5068	-2.2583
18.5168	-2.26094
18.5268	-2.26358
18.5367	-2.26622
18.5467	-2.26886
18.5567	-2.2715
18.5667	-2.27415
18.5767	-2.27679
18.5867	-2.27944
18.5966	-2.28209
18.6066	-2.28474
18.6166	-2.2874
18.6266	-2.29005
18.6366	-2.29271
18.6465	-2.29536
18.6565	-2.29802
18.6665	-2.30068
18.6765	-2.30335
18.6865	-2.30601
18.6965	-2.30868
18.7064	-2.31134
18.7164	-2.31401
18.7264	-2.31668
18.7364	-2.31935
18.7464	-2.32203
18.7564	-2.3247
18.7663	-2.32738
18.7763	-2.33006
18.7863	-2.33274
18.7963	-2.33542
18.8063	-2.3381
18.8162	-2.34079
18.8262	-2.34347
18.8362	-2.34616
18.8462	-2.34885
18.8562	-2.35154
18.8662	-2.35424
18.8761	-2.35693
18.8861	-2.35963
18.8961	-2.36232
18.9061	-2.36502
18.9161	-2.36773
18.926	-2.37043
18.936	-2.37313
18.946	-2.37584
18.956	-2.37854
18.966	-2.38125
18.976	-2.38396
18.9859	-2.38668
18.9959	-2.38939
19.0059	-2.39211
19.0159	-2.39482
19.0259	-2.39754
19.0358	-2.40026
19.0458	-2.40298
19.0558	-2.40571
19.0658	-2.40843
19.0758	-2.41116
19.0858	-2.41388
19.0957	-2.41661
19.1057	-2.41935
19.1157	-2.42208
19.1257	-2.42481
19.1357	-2.42755
19.1456	-2.43029
19.1556	-2.43303
19.1656	-2.43577
19.1756	-2.43851
19.1856	-2.44125
19.1956	-2.444
19.2055	-2.44674
19.2155	-2.44949
19.2255	-2.45224
19.2355	-2.455
19.2455	-2.45775
19.2555	-2.4605
19.2654	-2.46326
19.2754	-2.46602
19.2854	-2.46878
19.2954	-2.47154
19.3054	-2.4743
19.3153	-2.47707
19.3253	-2.47983
19.3353	-2.4826
19.3453	-2.48537
19.3553	-2.48814
19.3653	-2.49091
19.3752	-2.49369
19.3852	-2.49646
19.3952	-2.49924
19.4052	-2.50202
19.4152	-2.5048
19.4251	-2.50758
19.4351	-2.51036
19.4451	-2.51315
19.4551	-2.51594
19.4651	-2.51872
19.4751	-2.52151
19.485	-2.52431
19.495	-2.5271
19.505	-2.52989
19.515	-2.53269
19.525	-2.53549
19.5349	-2.53829
19.5449	-2.54109
19.5549	-2.54389
19.5649	-2.54669
19.5749	-2.5495
19.5849	-2.55231
19.5948	-2.55511
19.6048	-2.55792
19.6148	-2.56074
19.6248	-2.56355
19.6348	-2.56636
19.6447	-2.56918
19.6547	-2.572
19.6647	-2.57482
19.6747	-2.57764
19.6847	-2.58046
19.6947	-2.58329
19.7046	-2.58611
19.7146	-2.58894
19.7246	-2.59177
19.7346	-2.5946
19.7446	-2.59743
19.7546	-2.60027
19.7645	-2.6031
19.7745	-2.60594
19.7845	-2.60878
19.7945	-2.61162
19.8045	-2.61446
19.8144	-2.6173
19.8244	-2.62014
19.8344	-2.62299
19.8444	-2.62584
19.8544	-2.62869
19.8644	-2.63154
19.8743	-2.63439
19.8843	-2.63725
19.8943	-2.6401
19.9043	-2.64296
19.9143	-2.64582
19.9242	-2.64868
19.9342	-2.65154
19.9442	-2.6544
19.9542	-2.65727
19.9642	-2.66013
19.9742	-2.663
19.9841	-2.66587
19.9941	-2.66874
20.0041	-2.67161
20.0141	-2.67449
20.0241	-2.67736
20.034	-2.68024
20.044	-2.68312
20.054	-2.686
20.064	-2.68888
20.074	-2.69177
20.084	-2.69465
20.0939	-2.69754
20.1039	-2.70042
20.1139	-2.70331
20.1239	-2.70621
20.1339	-2.7091
20.1438	-2.71199
20.1538	-2.71489
20.1638	-2.71779
20.1738	-2.72068
20.1838	-2.72358
20.1938	-2.72649
20.2037	-2.72939
20.2137	-2.73229
20.2237	-2.7352
20.2337	-2.73811
20.2437	-2.74102
20.2537	-2.74393
20.2636	-2.74684
20.2736	-2.74976
20.2836	-2.75267
20.2936	-2.75559
20.3036	-2.75851
20.3135	-2.76143
20.3235	-2.76435
20.3335	-2.76727
20.3435	-2.7702
20.3535	-2.77313
20.3635	-2.77605
20.3734	-2.77898
20.3834	-2.78191
20.3934	-2.78485
20.4034	-2.78778
20.4134	-2.79072
20.4233	-2.79365
20.4333	-2.79659
20.4433	-2.79953
20.4533	-2.80247
20.4633	-2.80542
20.4733	-2.80836
20.4832	-2.81131
20.4932	-2.81426
20.5032	-2.81721
20.5132	-2.82016
20.5232	-2.82311
20.5331	-2.82606
20.5431	-2.82902
20.5531	-2.83198
20.5631	-2.83493
20.5731	-2.83789
20.5831	-2.84086
20.593	-2.84382
20.603	-2.84678
20.613	-2.84975
20.623	-2.85272
20.633	-2.85569
20.6429	-2.85866
20.6529	-2.86163
20.6629	-2.8646
20.6729	-2.86758
20.6829	-2.87055
20.6929	-2.87353
20.7028	-2.87651
20.7128	-2.87949
20.7228	-2.88248
20.7328	-2.88546
20.7428	-2.88845
20.7528	-2.89143
20.7627	-2.89442
20.7727	-2.89741
20.7827	-2.9004
20.7927	-2.9034
20.8027	-2.90639
20.8126	-2.90939
20.8226	-2.91238
20.8326	-2.91538
20.8426	-2.91838
20.8526	-2.92139
20.8626	-2.92439
20.8725	-2.9274
20.8825	-2.9304
20.8925	-2.93341
20.9025	-2.93642
20.9125	-2.93943
20.9224	-2.94244
20.9324	-2.94546
20.9424	-2.94847
20.9524	-2.95149
20.9624	-2.95451
20.9724	-2.95753
20.9823	-2.96055
20.9923	-2.96358
21.0023	-2.9666
21.0123	-2.96963
21.0223	-2.97265
21.0322	-2.97568
21.0422	-2.97871
21.0522	-2.98175
21.0622	-2.98478
21.0722	-2.98781
21.0822	-2.99085
21.0921	-2.99389
21.1021	-2.99693
21.1121	-2.99997
21.1221	-3.00301
21.1321	-3.00606
21.142	-3.0091
21.152	-3.01215
21.162	-3.0152
21.172	-3.01825
21.182	-3.0213
21.192	-3.02435
21.2019	-3.02741
21.2119	-3.03046
21.2219	-3.03352
21.2319	-3.03658
21.2419	-3.03964
21.2519	-3.0427
21.2618	-3.04576
21.2718	-3.04883
21.2818	-3.05189
21.2918	-3.05496
21.3018	-3.05803
21.3117	-3.0611
21.3217	-3.06417
21.3317	-3.06725
21.3417	-3.07032
21.3517	-3.0734
21.3617	-3.07648
21.3716	-3.07956
21.3816	-3.08264
21.3916	-3.08572
21.4016	-3.0888
21.4116	-3.09189
21.4215	-3.09497
21.4315	-3.09806
21.4415	-3.10115
21.4515	-3.10424
21.4615	-3.10734
21.4715	-3.11043
21.4814	-3.11353
21.4914	-3.11662
21.5014	-3.11972
21.5114	-3.12282
21.5214	-3.12592
21.5313	-3.12902
21.5413	-3.13213
21.5513	-3.13523
21.5613	-3.13834
21.5713	-3.14145
21.5813	-3.14456
21.5912	-3.14767
21.6012	-3.15079
21.6112	-3.1539
21.6212	-3.15702
21.6312	-3.16013
21.6411	-3.16325
21.6511	-3.16637
21.6611	-3.16949
21.6711	-3.17262
21.6811	-3.17574
21.6911	-3.17887
21.701	-3.18199
21.711	-3.18512
21.721	-3.18825
21.731	-3.19139
21.741	-3.19452
21.751	-3.19765
21.7609	-3.20079
21.7709	-3.20393
21.7809	-3.20707
21.7909	-3.21021
21.8009	-3.21335
21.8108	-3.21649
21.8208	-3.21964
21.8308	-3.22278
21.8408	-3.22593
21.8508	-3.22908
21.8608	-3.23223
21.8707	-3.23538
21.8807	-3.23853
21.8907	-3.24169
21.9007	-3.24484
21.9107	-3.248
21.9206	-3.25116
21.9306	-3.25432
21.9406	-3.25748
21.9506	-3.26065
21.9606	-3.26381
21.9706	-3.26698
21.9805	-3.27015
21.9905	-3.27331
22.0005	-3.27648
22.0105	-3.27966
22.0205	-3.28283
22.0304	-3.286
22.0404	-3.28918
22.0504	-3.29236
22.0604	-3.29554
22.0704	-3.29872
22.0804	-3.3019
22.0903	-3.30508
22.1003	-3.30827
22.1103	-3.31145
22.1203	-3.31464
22.1303	-3.31783
22.1402	-3.32102
22.1502	-3.32421
22.1602	-3.3274
22.1702	-3.3306
22.1802	-3.33379
22.1902	-3.33699
22.2001	-3.34019
22.2101	-3.34339
22.2201	-3.34659
22.2301	-3.3498
22.2401	-3.353
22.2501	-3.35621
22.26	-3.35941
22.27	-3.36262
22.28	-3.36583
22.29	-3.36904
22.3	-3.37226
22.3099	-3.37547
22.3199	-3.37869
22.3299	-3.3819
22.3399	-3.38512
22.3499	-3.38834
22.3599	-3.39156
22.3698	-3.39478
22.3798	-3.39801
22.3898	-3.40123
22.3998	-3.40446
22.4098	-3.40769
22.4197	-3.41092
22.4297	-3.41415
22.4397	-3.41738
22.4497	-3.42061
22.4597	-3.42385
22.4697	-3.42709
22.4796	-3.43032
22.4896	-3.43356
22.4996	-3.4368
22.5096	-3.44005
22.5196	-3.44329
22.5295	-3.44653
22.5395	-3.44978
22.5495	-3.45303
22.5595	-3.45628
22.5695	-3.45953
22.5795	-3.46278
22.5894	-3.46603
22.5994	-3.46929
22.6094	-3.47254
22.6194	-3.4758
22.6294	-3.47906
22.6393	-3.48232
22.6493	-3.48558
22.6593	-3.48884
22.6693	-3.4921
22.6793	-3.49537
22.6893	-3.49864
22.6992	-3.50191
22.7092	-3.50517
22.7192	-3.50845
22.7292	-3.51172
22.7392	-3.51499
22.7491	-3.51827
22.7591	-3.52154
22.7691	-3.52482
22.7791	-3.5281
22.7891	-3.53138
22.7991	-3.53466
22.809	-3.53794
22.819	-3.54123
22.829	-3.54452
22.839	-3.5478
22.849	-3.55109
22.859	-3.55438
22.8689	-3.55767
22.8789	-3.56096
22.8889	-3.56426
22.8989	-3.56755
22.9089	-3.57085
22.9188	-3.57415
22.9288	-3.57745
22.9388	-3.58075
22.9488	-3.58405
22.9588	-3.58735
22.9688	-3.59066
22.9787	-3.59397
22.9887	-3.59727
22.9987	-3.60058
23.0087	-3.60389
23.0187	-3.6072
23.0286	-3.61052
23.0386	-3.61383
23.0486	-3.61715
23.0586	-3.62046
23.0686	-3.62378
23.0786	-3.6271
23.0885	-3.63042
23.0985	-3.63374
23.1085	-3.63707
23.1185	-3.64039
23.1285	-3.64372
23.1384	-3.64705
23.1484	-3.65037
23.1584	-3.65371
23.1684	-3.65704
23.1784	-3.66037
23.1884	-3.6637
23.1983	-3.66704
23.2083	-3.67038
23.2183	-3.67371
23.2283	-3.67705
23.2383	-3.68039
23.2482	-3.68374
23.2582	-3.68708
23.2682	-3.69043
23.2782	-3.69377
23.2882	-3.69712
23.2982	-3.70047
23.3081	-3.70382
23.3181	-3.70717
23.3281	-3.71052
23.3381	-3.71388
23.3481	-3.71723
23.3581	-3.72059
23.368	-3.72395
23.378	-3.72731
23.388	-3.73067
23.398	-3.73403
23.408	-3.73739
23.4179	-3.74076
23.4279	-3.74412
23.4379	-3.74749
23.4479	-3.75086
23.4579	-3.75423
23.4679	-3.7576
23.4778	-3.76097
23.4878	-3.76434
23.4978	-3.76772
23.5078	-3.7711
23.5178	-3.77447
23.5277	-3.77785
23.5377	-3.78123
23.5477	-3.78461
23.5577	-3.788
23.5677	-3.79138
23.5777	-3.79477
23.5876	-3.79815
23.5976	-3.80154
23.6076	-3.80493
23.6176	-3.80832
23.6276	-3.81171
23.6375	-3.81511
23.6475	-3.8185
23.6575	-3.8219
23.6675	-3.82529
23.6775	-3.82869
23.6875	-3.83209
23.6974	-3.83549
23.7074	-3.83889
23.7174	-3.8423
23.7274	-3.8457
23.7374	-3.84911
23.7473	-3.85252
23.7573	-3.85592
23.7673	-3.85933
23.7773	-3.86275
23.7873	-3.86616
23.7973	-3.86957
23.8072	-3.87299
23.8172	-3.8764
23.8272	-3.87982
23.8372	-3.88324
23.8472	-3.88666
23.8572	-3.89008
23.8671	-3.8935
23.8771	-3.89693
23.8871	-3.90035
23.8971	-3.90378
23.9071	-3.90721
23.917	-3.91064
23.927	-3.91407
23.937	-3.9175
23.947	-3.92093
23.957	-3.92436
23.967	-3.9278
23.9769	-3.93124
23.9869	-3.93467
23.9969	-3.93811
24.0069	-3.94155
24.0169	-3.945
24.0268	-3.94844
24.0368	-3.95188
24.0468	-3.95533
24.0568	-3.95877
24.0668	-3.96222
24.0768	-3.96567
24.0867	-3.96912
24.0967	-3.97257
24.1067	-3.97603
24.1167	-3.97948
24.1267	-3.98294
24.1366	-3.98639
24.1466	-3.98985
24.1566	-3.99331
24.1666	-3.99677
24.1766	-4.00023
24.1866	-4.00369
24.1965	-4.00716
24.2065	-4.01062
24.2165	-4.01409
24.2265	-4.01756
24.2365	-4.02103
24.2464	-4.0245
24.2564	-4.02797
24.2664	-4.03144
24.2764	-4.03491
24.2864	-4.03839
24.2964	-4.04187
24.3063	-4.04534
24.3163	-4.04882
24.3263	-4.0523
24.3363	-4.05578
24.3463	-4.05927
24.3563	-4.06275
24.3662	-4.06624
24.3762	-4.06972
24.3862	-4.07321
24.3962	-4.0767
24.4062	-4.08019
24.4161	-4.08368
24.4261	-4.08717
24.4361	-4.09067
24.4461	-4.09416
24.4561	-4.09766
24.4661	-4.10115
24.476	-4.10465
24.486	-4.10815
24.496	-4.11165
24.506	-4.11516
24.516	-4.11866
24.5259	-4.12216
24.5359	-4.12567
24.5459	-4.12918
24.5559	-4.13268
24.5659	-4.13619
24.5759	-4.1397
24.5858	-4.14322
24.5958	-4.14673
24.6058	-4.15024
24.6158	-4.15376
24.6258	-4.15728
24.6357	-4.16079
24.6457	-4.16431
24.6557	-4.16783
24.6657	-4.17135
24.6757	-4.17488
24.6857	-4.1784
24.6956	-4.18193
24.7056	-4.18545
24.7156	-4.18898
24.7256	-4.19251
24.7356	-4.19604
24.7455	-4.19957
24.7555	-4.2031
24.7655	-4.20663
24.7755	-4.21017
24.7855	-4.2137
24.7955	-4.21724
24.8054	-4.22078
24.8154	-4.22432
24.8254	-4.22786
24.8354	-4.2314
24.8454	-4.23494
24.8554	-4.23849
24.8653	-4.24203
24.8753	-4.24558
24.8853	-4.24913
24.8953	-4.25268
24.9053	-4.25623
24.9152	-4.25978
24.9252	-4.26333
24.9352	-4.26688
24.9452	-4.27044
24.9552	-4.27399
24.9652	-4.27755
24.9751	-4.28111
24.9851	-4.28467
24.9951	-4.28823
25.0051	-4.29179
25.0151	-4.29535
25.025	-4.29892
25.035	-4.30248
25.045	-4.30605
25.055	-4.30962
25.065	-4.31318
25.075	-4.31675
25.0849	-4.32032
25.0949	-4.3239
25.1049	-4.32747
25.1149	-4.33104
25.1249	-4.33462
25.1348	-4.3382
25.1448	-4.34177
25.1548	-4.34535
25.1648	-4.34893
25.1748	-4.35252
25.1848	-4.3561
25.1947	-4.35968
25.2047	-4.36327
25.2147	-4.36685
25.2247	-4.37044
25.2347	-4.37403
