Freq_GHz	Norm_dB_model_hole
12.298	-0.476738
12.308	-0.477563
12.318	-0.478389
12.3279	-0.479216
12.3379	-0.480043
12.3479	-0.480871
12.3579	-0.4817
12.3679	-0.48253
12.3779	-0.483361
12.3878	-0.484192
12.3978	-0.485025
12.4078	-0.485858
12.4178	-0.486692
12.4278	-0.487527
12.4377	-0.488362
12.4477	-0.489199
12.4577	-0.490036
12.4677	-0.490874
12.4777	-0.491713
12.4877	-0.492553
12.4976	-0.493394
12.5076	-0.494235
12.5176	-0.495078
12.5276	-0.495921
12.5376	-0.496765
12.5475	-0.49761
12.5575	-0.498455
12.5675	-0.499302
12.5775	-0.500149
12.5875	-0.500998
12.5975	-0.501847
12.6074	-0.502696
12.6174	-0.503547
12.6274	-0.504399
12.6374	-0.505251
12.6474	-0.506104
12.6574	-0.506959
12.6673	-0.507813
12.6773	-0.508669
12.6873	-0.509526
12.6973	-0.510383
12.7073	-0.511242
12.7172	-0.512101
12.7272	-0.512961
12.7372	-0.513821
12.7472	-0.514683
12.7572	-0.515546
12.7672	-0.516409
12.7771	-0.517273
12.7871	-0.518138
12.7971	-0.519004
12.8071	-0.519871
12.8171	-0.520738
12.827	-0.521607
12.837	-0.522476
12.847	-0.523346
12.857	-0.524217
12.867	-0.525089
12.877	-0.525962
12.8869	-0.526835
12.8969	-0.52771
12.9069	-0.528585
12.9169	-0.529461
12.9269	-0.530338
12.9368	-0.531216
12.9468	-0.532094
12.9568	-0.532974
12.9668	-0.533854
12.9768	-0.534735
12.9868	-0.535617
12.9967	-0.5365
13.0067	-0.537384
13.0167	-0.538268
13.0267	-0.539154
13.0367	-0.54004
13.0466	-0.540927
13.0566	-0.541815
13.0666	-0.542704
13.0766	-0.543594
13.0866	-0.544484
13.0966	-0.545376
13.1065	-0.546268
13.1165	-0.547161
13.1265	-0.548055
13.1365	-0.54895
13.1465	-0.549846
13.1565	-0.550742
13.1664	-0.55164
13.1764	-0.552538
13.1864	-0.553437
13.1964	-0.554337
13.2064	-0.555238
13.2163	-0.55614
13.2263	-0.557043
13.2363	-0.557946
13.2463	-0.55885
13.2563	-0.559756
13.2663	-0.560662
13.2762	-0.561568
13.2862	-0.562476
13.2962	-0.563385
13.3062	-0.564294
13.3162	-0.565205
13.3261	-0.566116
13.3361	-0.567028
13.3461	-0.567941
13.3561	-0.568855
13.3661	-0.56977
13.3761	-0.570685
13.386	-0.571602
13.396	-0.572519
13.406	-0.573437
13.416	-0.574356
13.426	-0.575276
13.4359	-0.576197
13.4459	-0.577118
13.4559	-0.578041
13.4659	-0.578964
13.4759	-0.579888
13.4859	-0.580814
13.4958	-0.58174
13.5058	-0.582666
13.5158	-0.583594
13.5258	-0.584523
13.5358	-0.585452
13.5457	-0.586383
13.5557	-0.587314
13.5657	-0.588246
13.5757	-0.589179
13.5857	-0.590113
13.5957	-0.591048
13.6056	-0.591983
13.6156	-0.59292
13.6256	-0.593857
13.6356	-0.594795
13.6456	-0.595734
13.6556	-0.596674
13.6655	-0.597615
13.6755	-0.598557
13.6855	-0.599499
13.6955	-0.600443
13.7055	-0.601387
13.7154	-0.602333
13.7254	-0.603279
13.7354	-0.604226
13.7454	-0.605174
13.7554	-0.606122
13.7654	-0.607072
13.7753	-0.608023
13.7853	-0.608974
13.7953	-0.609926
13.8053	-0.610879
13.8153	-0.611833
13.8252	-0.612788
13.8352	-0.613744
13.8452	-0.614701
13.8552	-0.615659
13.8652	-0.616617
13.8752	-0.617576
13.8851	-0.618537
13.8951	-0.619498
13.9051	-0.62046
13.9151	-0.621423
13.9251	-0.622387
13.935	-0.623351
13.945	-0.624317
13.955	-0.625283
13.965	-0.626251
13.975	-0.627219
13.985	-0.628188
13.9949	-0.629158
14.0049	-0.630129
14.0149	-0.631101
14.0249	-0.632073
14.0349	-0.633047
14.0448	-0.634021
14.0548	-0.634997
14.0648	-0.635973
14.0748	-0.63695
14.0848	-0.637928
14.0948	-0.638907
14.1047	-0.639887
14.1147	-0.640868
14.1247	-0.641849
14.1347	-0.642832
14.1447	-0.643815
14.1547	-0.6448
14.1646	-0.645785
14.1746	-0.646771
14.1846	-0.647758
14.1946	-0.648746
14.2046	-0.649735
14.2145	-0.650724
14.2245	-0.651715
14.2345	-0.652706
14.2445	-0.653699
14.2545	-0.654692
14.2645	-0.655686
14.2744	-0.656681
14.2844	-0.657677
14.2944	-0.658674
14.3044	-0.659672
14.3144	-0.660671
14.3243	-0.66167
14.3343	-0.662671
14.3443	-0.663672
14.3543	-0.664674
14.3643	-0.665678
14.3743	-0.666682
14.3842	-0.667687
14.3942	-0.668693
14.4042	-0.669699
14.4142	-0.670707
14.4242	-0.671716
14.4341	-0.672725
14.4441	-0.673736
14.4541	-0.674747
14.4641	-0.675759
14.4741	-0.676772
14.4841	-0.677787
14.494	-0.678802
14.504	-0.679817
14.514	-0.680834
14.524	-0.681852
14.534	-0.682871
14.5439	-0.68389
14.5539	-0.68491
14.5639	-0.685932
14.5739	-0.686954
14.5839	-0.687977
14.5939	-0.689001
14.6038	-0.690026
14.6138	-0.691052
14.6238	-0.692079
14.6338	-0.693107
14.6438	-0.694135
14.6538	-0.695165
14.6637	-0.696195
14.6737	-0.697227
14.6837	-0.698259
14.6937	-0.699292
14.7037	-0.700326
14.7136	-0.701361
14.7236	-0.702397
14.7336	-0.703434
14.7436	-0.704472
14.7536	-0.705511
14.7636	-0.70655
14.7735	-0.707591
14.7835	-0.708633
14.7935	-0.709675
14.8035	-0.710718
14.8135	-0.711762
14.8234	-0.712808
14.8334	-0.713854
14.8434	-0.714901
14.8534	-0.715949
14.8634	-0.716997
14.8734	-0.718047
14.8833	-0.719098
14.8933	-0.720149
14.9033	-0.721202
14.9133	-0.722255
14.9233	-0.72331
14.9332	-0.724365
14.9432	-0.725421
14.9532	-0.726479
14.9632	-0.727537
14.9732	-0.728596
14.9832	-0.729656
14.9931	-0.730716
15.0031	-0.731778
15.0131	-0.732841
15.0231	-0.733905
15.0331	-0.734969
15.043	-0.736035
15.053	-0.737101
15.063	-0.738168
15.073	-0.739237
15.083	-0.740306
15.093	-0.741376
15.1029	-0.742447
15.1129	-0.743519
15.1229	-0.744592
15.1329	-0.745666
15.1429	-0.746741
15.1529	-0.747816
15.1628	-0.748893
15.1728	-0.749971
15.1828	-0.751049
15.1928	-0.752129
15.2028	-0.753209
15.2127	-0.75429
15.2227	-0.755373
15.2327	-0.756456
15.2427	-0.75754
15.2527	-0.758625
15.2627	-0.759711
15.2726	-0.760798
15.2826	-0.761886
15.2926	-0.762975
15.3026	-0.764065
15.3126	-0.765155
15.3225	-0.766247
15.3325	-0.76734
15.3425	-0.768433
15.3525	-0.769528
15.3625	-0.770623
15.3725	-0.771719
15.3824	-0.772817
15.3924	-0.773915
15.4024	-0.775014
15.4124	-0.776114
15.4224	-0.777215
15.4323	-0.778317
15.4423	-0.77942
15.4523	-0.780524
15.4623	-0.781629
15.4723	-0.782735
15.4823	-0.783841
15.4922	-0.784949
15.5022	-0.786058
15.5122	-0.787167
15.5222	-0.788278
15.5322	-0.789389
15.5421	-0.790501
15.5521	-0.791615
15.5621	-0.792729
15.5721	-0.793844
15.5821	-0.79496
15.5921	-0.796078
15.602	-0.797196
15.612	-0.798315
15.622	-0.799435
15.632	-0.800556
15.642	-0.801678
15.652	-0.8028
15.6619	-0.803924
15.6719	-0.805049
15.6819	-0.806175
15.6919	-0.807301
15.7019	-0.808429
15.7118	-0.809557
15.7218	-0.810687
15.7318	-0.811817
15.7418	-0.812949
15.7518	-0.814081
15.7618	-0.815214
15.7717	-0.816349
15.7817	-0.817484
15.7917	-0.81862
15.8017	-0.819757
15.8117	-0.820895
15.8216	-0.822034
15.8316	-0.823174
15.8416	-0.824315
15.8516	-0.825457
15.8616	-0.8266
15.8716	-0.827744
15.8815	-0.828889
15.8915	-0.830035
15.9015	-0.831181
15.9115	-0.832329
15.9215	-0.833478
15.9314	-0.834627
15.9414	-0.835778
15.9514	-0.836929
15.9614	-0.838082
15.9714	-0.839235
15.9814	-0.84039
15.9913	-0.841545
16.0013	-0.842702
16.0113	-0.843859
16.0213	-0.845017
16.0313	-0.846176
16.0412	-0.847337
16.0512	-0.848498
16.0612	-0.84966
16.0712	-0.850823
16.0812	-0.851987
16.0912	-0.853152
16.1011	-0.854318
16.1111	-0.855485
16.1211	-0.856653
16.1311	-0.857822
16.1411	-0.858992
16.1511	-0.860163
16.161	-0.861334
16.171	-0.862507
16.181	-0.863681
16.191	-0.864856
16.201	-0.866031
16.2109	-0.867208
16.2209	-0.868386
16.2309	-0.869564
16.2409	-0.870744
16.2509	-0.871924
16.2609	-0.873106
16.2708	-0.874288
16.2808	-0.875472
16.2908	-0.876656
16.3008	-0.877842
16.3108	-0.879028
16.3207	-0.880216
16.3307	-0.881404
16.3407	-0.882593
16.3507	-0.883784
16.3607	-0.884975
16.3707	-0.886167
16.3806	-0.88736
16.3906	-0.888555
16.4006	-0.88975
16.4106	-0.890946
16.4206	-0.892143
16.4305	-0.893341
16.4405	-0.89454
16.4505	-0.89574
16.4605	-0.896941
16.4705	-0.898144
16.4805	-0.899347
16.4904	-0.900551
16.5004	-0.901756
16.5104	-0.902962
16.5204	-0.904169
16.5304	-0.905376
16.5403	-0.906585
16.5503	-0.907795
16.5603	-0.909006
16.5703	-0.910218
16.5803	-0.911431
16.5903	-0.912645
16.6002	-0.91386
16.6102	-0.915075
16.6202	-0.916292
16.6302	-0.91751
16.6402	-0.918729
16.6502	-0.919948
16.6601	-0.921169
16.6701	-0.922391
16.6801	-0.923614
16.6901	-0.924837
16.7001	-0.926062
16.71	-0.927288
16.72	-0.928514
16.73	-0.929742
16.74	-0.930971
16.75	-0.9322
16.76	-0.933431
16.7699	-0.934663
16.7799	-0.935895
16.7899	-0.937129
16.7999	-0.938364
16.8099	-0.939599
16.8198	-0.940836
16.8298	-0.942073
16.8398	-0.943312
16.8498	-0.944551
16.8598	-0.945792
16.8698	-0.947034
16.8797	-0.948276
16.8897	-0.94952
16.8997	-0.950764
16.9097	-0.95201
16.9197	-0.953256
16.9296	-0.954504
16.9396	-0.955752
16.9496	-0.957002
16.9596	-0.958252
16.9696	-0.959504
16.9796	-0.960756
16.9895	-0.96201
16.9995	-0.963264
17.0095	-0.96452
17.0195	-0.965777
17.0295	-0.967034
17.0394	-0.968293
17.0494	-0.969552
17.0594	-0.970813
17.0694	-0.972074
17.0794	-0.973337
17.0894	-0.9746
17.0993	-0.975865
17.1093	-0.97713
17.1193	-0.978397
17.1293	-0.979664
17.1393	-0.980933
17.1492	-0.982202
17.1592	-0.983473
17.1692	-0.984745
17.1792	-0.986017
17.1892	-0.987291
17.1992	-0.988565
17.2091	-0.989841
17.2191	-0.991117
17.2291	-0.992395
17.2391	-0.993674
17.2491	-0.994953
17.2591	-0.996234
17.269	-0.997515
17.279	-0.998798
17.289	-1.00008
17.299	-1.00137
17.309	-1.00265
17.3189	-1.00394
17.3289	-1.00523
17.3389	-1.00652
17.3489	-1.0078
17.3589	-1.0091
17.3689	-1.01039
17.3788	-1.01168
17.3888	-1.01297
17.3988	-1.01427
17.4088	-1.01556
17.4188	-1.01686
17.4287	-1.01816
17.4387	-1.01946
17.4487	-1.02076
17.4587	-1.02206
17.4687	-1.02336
17.4787	-1.02466
17.4886	-1.02597
17.4986	-1.02727
17.5086	-1.02858
17.5186	-1.02988
17.5286	-1.03119
17.5385	-1.0325
17.5485	-1.03381
17.5585	-1.03512
17.5685	-1.03643
17.5785	-1.03775
17.5885	-1.03906
17.5984	-1.04038
17.6084	-1.04169
17.6184	-1.04301
17.6284	-1.04433
17.6384	-1.04565
17.6483	-1.04697
17.6583	-1.04829
17.6683	-1.04961
17.6783	-1.05093
17.6883	-1.05226
17.6983	-1.05358
17.7082	-1.05491
17.7182	-1.05624
17.7282	-1.05757
17.7382	-1.0589
17.7482	-1.06023
17.7582	-1.06156
17.7681	-1.06289
17.7781	-1.06422
17.7881	-1.06556
17.7981	-1.06689
17.8081	-1.06823
17.818	-1.06957
17.828	-1.07091
17.838	-1.07225
17.848	-1.07359
17.858	-1.07493
17.868	-1.07627
17.8779	-1.07761
17.8879	-1.07896
17.8979	-1.08031
17.9079	-1.08165
17.9179	-1.083
17.9278	-1.08435
17.9378	-1.0857
17.9478	-1.08705
17.9578	-1.0884
17.9678	-1.08976
17.9778	-1.09111
17.9877	-1.09246
17.9977	-1.09382
18.0077	-1.09518
18.0177	-1.09654
18.0277	-1.09789
18.0376	-1.09926
18.0476	-1.10062
18.0576	-1.10198
18.0676	-1.10334
18.0776	-1.10471
18.0876	-1.10607
18.0975	-1.10744
18.1075	-1.10881
18.1175	-1.11017
18.1275	-1.11154
18.1375	-1.11291
18.1474	-1.11429
18.1574	-1.11566
18.1674	-1.11703
18.1774	-1.11841
18.1874	-1.11978
18.1974	-1.12116
18.2073	-1.12254
18.2173	-1.12392
18.2273	-1.1253
18.2373	-1.12668
18.2473	-1.12806
18.2573	-1.12944
18.2672	-1.13083
18.2772	-1.13221
18.2872	-1.1336
18.2972	-1.13499
18.3072	-1.13637
18.3171	-1.13776
18.3271	-1.13915
18.3371	-1.14055
18.3471	-1.14194
18.3571	-1.14333
18.3671	-1.14473
18.377	-1.14612
18.387	-1.14752
18.397	-1.14892
18.407	-1.15031
18.417	-1.15171
18.4269	-1.15312
18.4369	-1.15452
18.4469	-1.15592
18.4569	-1.15732
18.4669	-1.15873
18.4769	-1.16014
18.4868	-1.16154
18.4968	-1.16295
18.5068	-1.16436
18.5168	-1.16577
18.5268	-1.16718
18.5367	-1.16859
18.5467	-1.17001
18.5567	-1.17142
18.5667	-1.17284
18.5767	-1.17425
18.5867	-1.17567
18.5966	-1.17709
18.6066	-1.17851
18.6166	-1.17993
18.6266	-1.18135
18.6366	-1.18278
18.6465	-1.1842
18.6565	-1.18562
18.6665	-1.18705
18.6765	-1.18848
18.6865	-1.18991
18.6965	-1.19133
18.7064	-1.19276
18.7164	-1.1942
18.7264	-1.19563
18.7364	-1.19706
18.7464	-1.1985
18.7564	-1.19993
18.7663	-1.20137
18.7763	-1.20281
18.7863	-1.20424
18.7963	-1.20568
18.8063	-1.20713
18.8162	-1.20857
18.8262	-1.21001
18.8362	-1.21145
18.8462	-1.2129
18.8562	-1.21435
18.8662	-1.21579
18.8761	-1.21724
18.8861	-1.21869
18.8961	-1.22014
18.9061	-1.22159
18.9161	-1.22304
18.926	-1.2245
18.936	-1.22595
18.946	-1.22741
18.956	-1.22886
18.966	-1.23032
18.976	-1.23178
18.9859	-1.23324
18.9959	-1.2347
19.0059	-1.23616
19.0159	-1.23763
19.0259	-1.23909
19.0358	-1.24056
19.0458	-1.24202
19.0558	-1.24349
19.0658	-1.24496
19.0758	-1.24643
19.0858	-1.2479
19.0957	-1.24937
19.1057	-1.25084
19.1157	-1.25232
19.1257	-1.25379
19.1357	-1.25527
19.1456	-1.25674
19.1556	-1.25822
19.1656	-1.2597
19.1756	-1.26118
19.1856	-1.26266
19.1956	-1.26414
19.2055	-1.26563
19.2155	-1.26711
19.2255	-1.2686
19.2355	-1.27008
19.2455	-1.27157
19.2555	-1.27306
19.2654	-1.27455
19.2754	-1.27604
19.2854	-1.27753
19.2954	-1.27903
19.3054	-1.28052
19.3153	-1.28201
19.3253	-1.28351
19.3353	-1.28501
19.3453	-1.28651
19.3553	-1.28801
19.3653	-1.28951
19.3752	-1.29101
19.3852	-1.29251
19.3952	-1.29401
19.4052	-1.29552
19.4152	-1.29703
19.4251	-1.29853
19.4351	-1.30004
19.4451	-1.30155
19.4551	-1.30306
19.4651	-1.30457
19.4751	-1.30608
19.485	-1.3076
19.495	-1.30911
19.505	-1.31063
19.515	-1.31214
19.525	-1.31366
19.5349	-1.31518
19.5449	-1.3167
19.5549	-1.31822
19.5649	-1.31974
19.5749	-1.32126
19.5849	-1.32279
19.5948	-1.32431
19.6048	-1.32584
19.6148	-1.32737
19.6248	-1.3289
19.6348	-1.33043
19.6447	-1.33196
19.6547	-1.33349
19.6647	-1.33502
19.6747	-1.33656
19.6847	-1.33809
19.6947	-1.33963
19.7046	-1.34116
19.7146	-1.3427
19.7246	-1.34424
19.7346	-1.34578
19.7446	-1.34732
19.7546	-1.34886
19.7645	-1.35041
19.7745	-1.35195
19.7845	-1.3535
19.7945	-1.35505
19.8045	-1.35659
19.8144	-1.35814
19.8244	-1.35969
19.8344	-1.36124
19.8444	-1.3628
19.8544	-1.36435
19.8644	-1.3659
19.8743	-1.36746
19.8843	-1.36902
19.8943	-1.37057
19.9043	-1.37213
19.9143	-1.37369
19.9242	-1.37525
19.9342	-1.37682
19.9442	-1.37838
19.9542	-1.37994
19.9642	-1.38151
19.9742	-1.38308
19.9841	-1.38464
19.9941	-1.38621
20.0041	-1.38778
20.0141	-1.38935
20.0241	-1.39092
20.034	-1.3925
20.044	-1.39407
20.054	-1.39565
20.064	-1.39722
20.074	-1.3988
20.084	-1.40038
20.0939	-1.40196
20.1039	-1.40354
20.1139	-1.40512
20.1239	-1.4067
20.1339	-1.40829
20.1438	-1.40987
20.1538	-1.41146
20.1638	-1.41304
20.1738	-1.41463
20.1838	-1.41622
20.1938	-1.41781
20.2037	-1.4194
20.2137	-1.421
20.2237	-1.42259
20.2337	-1.42419
20.2437	-1.42578
20.2537	-1.42738
20.2636	-1.42898
20.2736	-1.43058
20.2836	-1.43218
20.2936	-1.43378
20.3036	-1.43538
20.3135	-1.43698
20.3235	-1.43859
20.3335	-1.44019
20.3435	-1.4418
20.3535	-1.44341
20.3635	-1.44502
20.3734	-1.44663
20.3834	-1.44824
20.3934	-1.44985
20.4034	-1.45147
20.4134	-1.45308
20.4233	-1.4547
20.4333	-1.45631
20.4433	-1.45793
20.4533	-1.45955
20.4633	-1.46117
20.4733	-1.46279
20.4832	-1.46441
20.4932	-1.46604
20.5032	-1.46766
20.5132	-1.46929
20.5232	-1.47091
20.5331	-1.47254
20.5431	-1.47417
20.5531	-1.4758
20.5631	-1.47743
20.5731	-1.47906
20.5831	-1.4807
20.593	-1.48233
20.603	-1.48397
20.613	-1.4856
20.623	-1.48724
20.633	-1.48888
20.6429	-1.49052
20.6529	-1.49216
20.6629	-1.4938
20.6729	-1.49545
20.6829	-1.49709
20.6929	-1.49874
20.7028	-1.50038
20.7128	-1.50203
20.7228	-1.50368
20.7328	-1.50533
20.7428	-1.50698
20.7528	-1.50863
20.7627	-1.51029
20.7727	-1.51194
20.7827	-1.51359
20.7927	-1.51525
20.8027	-1.51691
20.8126	-1.51857
20.8226	-1.52023
20.8326	-1.52189
20.8426	-1.52355
20.8526	-1.52521
20.8626	-1.52688
20.8725	-1.52854
20.8825	-1.53021
20.8925	-1.53188
20.9025	-1.53355
20.9125	-1.53522
20.9224	-1.53689
20.9324	-1.53856
20.9424	-1.54023
20.9524	-1.54191
20.9624	-1.54358
20.9724	-1.54526
20.9823	-1.54694
20.9923	-1.54861
21.0023	-1.55029
21.0123	-1.55198
21.0223	-1.55366
21.0322	-1.55534
21.0422	-1.55703
21.0522	-1.55871
21.0622	-1.5604
21.0722	-1.56208
21.0822	-1.56377
21.0921	-1.56546
21.1021	-1.56715
21.1121	-1.56885
21.1221	-1.57054
21.1321	-1.57223
21.142	-1.57393
21.152	-1.57563
21.162	-1.57732
21.172	-1.57902
21.182	-1.58072
21.192	-1.58242
21.2019	-1.58412
21.2119	-1.58583
21.2219	-1.58753
21.2319	-1.58924
21.2419	-1.59094
21.2519	-1.59265
21.2618	-1.59436
21.2718	-1.59607
21.2818	-1.59778
21.2918	-1.59949
21.3018	-1.60121
21.3117	-1.60292
21.3217	-1.60464
21.3317	-1.60635
21.3417	-1.60807
21.3517	-1.60979
21.3617	-1.61151
21.3716	-1.61323
21.3816	-1.61495
21.3916	-1.61668
21.4016	-1.6184
21.4116	-1.62013
21.4215	-1.62185
21.4315	-1.62358
21.4415	-1.62531
21.4515	-1.62704
21.4615	-1.62877
21.4715	-1.6305
21.4814	-1.63224
21.4914	-1.63397
21.5014	-1.63571
21.5114	-1.63744
21.5214	-1.63918
21.5313	-1.64092
21.5413	-1.64266
21.5513	-1.6444
21.5613	-1.64614
21.5713	-1.64789
21.5813	-1.64963
21.5912	-1.65138
21.6012	-1.65313
21.6112	-1.65487
21.6212	-1.65662
21.6312	-1.65837
21.6411	-1.66012
21.6511	-1.66188
21.6611	-1.66363
21.6711	-1.66538
21.6811	-1.66714
21.6911	-1.6689
21.701	-1.67066
21.711	-1.67241
21.721	-1.67418
21.731	-1.67594
21.741	-1.6777
21.751	-1.67946
21.7609	-1.68123
21.7709	-1.68299
21.7809	-1.68476
21.7909	-1.68653
21.8009	-1.6883
21.8108	-1.69007
21.8208	-1.69184
21.8308	-1.69361
21.8408	-1.69539
21.8508	-1.69716
21.8608	-1.69894
21.8707	-1.70072
21.8807	-1.70249
21.8907	-1.70427
21.9007	-1.70605
21.9107	-1.70784
21.9206	-1.70962
21.9306	-1.7114
21.9406	-1.71319
21.9506	-1.71497
21.9606	-1.71676
21.9706	-1.71855
21.9805	-1.72034
21.9905	-1.72213
22.0005	-1.72392
22.0105	-1.72571
22.0205	-1.72751
22.0304	-1.7293
22.0404	-1.7311
22.0504	-1.7329
22.0604	-1.7347
22.0704	-1.7365
22.0804	-1.7383
22.0903	-1.7401
22.1003	-1.7419
22.1103	-1.74371
22.1203	-1.74551
22.1303	-1.74732
22.1402	-1.74913
22.1502	-1.75093
22.1602	-1.75274
22.1702	-1.75456
22.1802	-1.75637
22.1902	-1.75818
22.2001	-1.76
22.2101	-1.76181
22.2201	-1.76363
22.2301	-1.76545
22.2401	-1.76726
22.2501	-1.76909
22.26	-1.77091
22.27	-1.77273
22.28	-1.77455
22.29	-1.77638
22.3	-1.7782
22.3099	-1.78003
22.3199	-1.78186
22.3299	-1.78369
22.3399	-1.78552
22.3499	-1.78735
22.3599	-1.78918
22.3698	-1.79101
22.3798	-1.79285
22.3898	-1.79469
22.3998	-1.79652
22.4098	-1.79836
22.4197	-1.8002
22.4297	-1.80204
22.4397	-1.80388
22.4497	-1.80572
22.4597	-1.80757
22.4697	-1.80941
22.4796	-1.81126
22.4896	-1.81311
22.4996	-1.81496
22.5096	-1.81681
22.5196	-1.81866
22.5295	-1.82051
22.5395	-1.82236
22.5495	-1.82421
22.5595	-1.82607
22.5695	-1.82793
22.5795	-1.82978
22.5894	-1.83164
22.5994	-1.8335
22.6094	-1.83536
22.6194	-1.83723
22.6294	-1.83909
22.6393	-1.84095
22.6493	-1.84282
22.6593	-1.84468
22.6693	-1.84655
22.6793	-1.84842
22.6893	-1.85029
22.6992	-1.85216
22.7092	-1.85403
22.7192	-1.85591
22.7292	-1.85778
22.7392	-1.85966
22.7491	-1.86153
22.7591	-1.86341
22.7691	-1.86529
22.7791	-1.86717
22.7891	-1.86905
22.7991	-1.87094
22.809	-1.87282
22.819	-1.8747
22.829	-1.87659
22.839	-1.87848
22.849	-1.88037
22.859	-1.88225
22.8689	-1.88415
22.8789	-1.88604
22.8889	-1.88793
22.8989	-1.88982
22.9089	-1.89172
22.9188	-1.89361
22.9288	-1.89551
22.9388	-1.89741
22.9488	-1.89931
22.9588	-1.90121
22.9688	-1.90311
22.9787	-1.90502
22.9887	-1.90692
22.9987	-1.90882
23.0087	-1.91073
23.0187	-1.91264
23.0286	-1.91455
23.0386	-1.91646
23.0486	-1.91837
23.0586	-1.92028
23.0686	-1.92219
23.0786	-1.92411
23.0885	-1.92602
23.0985	-1.92794
23.1085	-1.92986
23.1185	-1.93178
23.1285	-1.9337
23.1384	-1.93562
23.1484	-1.93754
23.1584	-1.93946
23.1684	-1.94139
23.1784	-1.94331
23.1884	-1.94524
23.1983	-1.94717
23.2083	-1.9491
23.2183	-1.95103
23.2283	-1.95296
23.2383	-1.95489
23.2482	-1.95683
23.2582	-1.95876
23.2682	-1.9607
23.2782	-1.96263
23.2882	-1.96457
23.2982	-1.96651
23.3081	-1.96845
23.3181	-1.97039
23.3281	-1.97234
23.3381	-1.97428
23.3481	-1.97623
23.3581	-1.97817
23.368	-1.98012
23.378	-1.98207
23.388	-1.98402
23.398	-1.98597
23.408	-1.98792
23.4179	-1.98987
23.4279	-1.99183
23.4379	-1.99378
23.4479	-1.99574
23.4579	-1.9977
23.4679	-1.99966
23.4778	-2.00162
23.4878	-2.00358
23.4978	-2.00554
23.5078	-2.0075
23.5178	-2.00947
23.5277	-2.01143
23.5377	-2.0134
23.5477	-2.01537
23.5577	-2.01734
23.5677	-2.01931
23.5777	-2.02128
23.5876	-2.02325
23.5976	-2.02522
23.6076	-2.0272
23.6176	-2.02917
23.6276	-2.03115
23.6375	-2.03313
23.6475	-2.03511
23.6575	-2.03709
23.6675	-2.03907
23.6775	-2.04105
23.6875	-2.04304
23.6974	-2.04502
23.7074	-2.04701
23.7174	-2.049
23.7274	-2.05098
23.7374	-2.05297
23.7473	-2.05497
23.7573	-2.05696
23.7673	-2.05895
23.7773	-2.06094
23.7873	-2.06294
23.7973	-2.06494
23.8072	-2.06693
23.8172	-2.06893
23.8272	-2.07093
23.8372	-2.07293
23.8472	-2.07494
23.8572	-2.07694
23.8671	-2.07894
23.8771	-2.08095
23.8871	-2.08296
23.8971	-2.08496
23.9071	-2.08697
23.917	-2.08898
23.927	-2.09099
23.937	-2.09301
23.947	-2.09502
23.957	-2.09703
23.967	-2.09905
23.9769	-2.10107
23.9869	-2.10309
23.9969	-2.1051
24.0069	-2.10713
24.0169	-2.10915
24.0268	-2.11117
24.0368	-2.11319
24.0468	-2.11522
24.0568	-2.11724
24.0668	-2.11927
24.0768	-2.1213
24.0867	-2.12333
24.0967	-2.12536
24.1067	-2.12739
24.1167	-2.12943
24.1267	-2.13146
24.1366	-2.13349
24.1466	-2.13553
24.1566	-2.13757
24.1666	-2.13961
24.1766	-2.14165
24.1866	-2.14369
24.1965	-2.14573
24.2065	-2.14777
24.2165	-2.14982
24.2265	-2.15186
24.2365	-2.15391
24.2464	-2.15596
24.2564	-2.15801
24.2664	-2.16006
24.2764	-2.16211
24.2864	-2.16416
24.2964	-2.16621
24.3063	-2.16827
24.3163	-2.17032
24.3263	-2.17238
24.3363	-2.17444
24.3463	-2.1765
24.3563	-2.17856
24.3662	-2.18062
24.3762	-2.18268
24.3862	-2.18475
24.3962	-2.18681
24.4062	-2.18888
24.4161	-2.19095
24.4261	-2.19301
24.4361	-2.19508
24.4461	-2.19715
24.4561	-2.19923
24.4661	-2.2013
24.476	-2.20337
24.486	-2.20545
24.496	-2.20752
24.506	-2.2096
24.516	-2.21168
24.5259	-2.21376
24.5359	-2.21584
24.5459	-2.21792
24.5559	-2.22001
24.5659	-2.22209
24.5759	-2.22418
24.5858	-2.22626
24.5958	-2.22835
24.6058	-2.23044
24.6158	-2.23253
24.6258	-2.23462
24.6357	-2.23671
24.6457	-2.23881
24.6557	-2.2409
24.6657	-2.243
24.6757	-2.24509
24.6857	-2.24719
24.6956	-2.24929
24.7056	-2.25139
24.7156	-2.25349
24.7256	-2.2556
24.7356	-2.2577
24.7455	-2.2598
24.7555	-2.26191
24.7655	-2.26402
24.7755	-2.26613
24.7855	-2.26824
24.7955	-2.27035
24.8054	-2.27246
24.8154	-2.27457
24.8254	-2.27668
24.8354	-2.2788
24.8454	-2.28092
24.8554	-2.28303
24.8653	-2.28515
24.8753	-2.28727
24.8853	-2.28939
24.8953	-2.29151
24.9053	-2.29364
24.9152	-2.29576
24.9252	-2.29789
24.9352	-2.30001
24.9452	-2.30214
24.9552	-2.30427
24.9652	-2.3064
24.9751	-2.30853
24.9851	-2.31066
24.9951	-2.3128
25.0051	-2.31493
25.0151	-2.31707
25.025	-2.3192
25.035	-2.32134
25.045	-2.32348
25.055	-2.32562
25.065	-2.32776
25.075	-2.3299
25.0849	-2.33205
25.0949	-2.33419
